age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,deposit
22.0,student,single,unknown,no,1,no,no,telephone,15,jun,263.0,4,-1,0,unknown,no
65.0,retired,married,primary,no,493,no,no,cellular,16,oct,622.0,1,182,1,failure,no
49.0,management,married,unknown,no,0,no,no,cellular,19,nov,99.0,2,-1,0,unknown,no
38.0,management,single,unknown,no,715,yes,no,cellular,2,apr,951.0,1,132,3,failure,no
28.0,technician,single,tertiary,no,558,yes,no,,15,may,300.0,1,-1,0,unknown,no
33.0,technician,married,tertiary,no,16992,yes,no,unknown,29,may,58.0,1,-1,0,unknown,no
34.0,management,married,tertiary,no,179,yes,no,cellular,20,nov,184.0,1,-1,0,unknown,no
26.0,student,single,unknown,no,198,no,no,cellular,5,feb,161.0,1,-1,0,unknown,no
37.0,blue-collar,married,primary,no,152,yes,no,,17,apr,252.0,2,-1,0,unknown,no
40.0,blue-collar,married,primary,no,2805,yes,no,cellular,14,may,173.0,6,353,23,failure,no
28.0,services,single,secondary,no,6332,yes,no,telephone,7,may,149.0,1,343,4,failure,no
31.0,technician,married,secondary,no,2420,yes,no,cellular,19,nov,166.0,1,-1,0,unknown,no
42.0,management,married,secondary,no,580,no,no,cellular,22,aug,67.0,2,-1,0,unknown,no
34.0,technician,divorced,secondary,no,259,no,no,cellular,11,aug,316.0,2,-1,0,unknown,no
34.0,services,married,secondary,no,-451,yes,yes,cellular,23,jul,498.0,1,-1,0,unknown,no
53.0,management,married,tertiary,no,261,no,no,cellular,19,aug,100.0,2,-1,0,unknown,no
55.0,entrepreneur,married,tertiary,no,323,yes,yes,cellular,13,may,200.0,1,-1,0,unknown,no
51.0,entrepreneur,single,tertiary,no,0,no,no,cellular,30,jan,643.0,1,-1,0,unknown,no
58.0,retired,married,secondary,no,235,no,no,cellular,27,aug,88.0,4,-1,0,unknown,no
35.0,blue-collar,married,primary,no,526,yes,no,,2,feb,914.0,2,-1,0,unknown,no
35.0,blue-collar,married,primary,no,4366,yes,no,unknown,28,may,173.0,3,-1,0,unknown,no
31.0,technician,married,tertiary,no,0,yes,yes,unknown,13,may,164.0,2,-1,0,unknown,no
32.0,student,married,secondary,no,833,yes,no,telephone,2,nov,227.0,5,164,3,other,no
59.0,retired,married,primary,yes,-13,no,no,,11,aug,77.0,1,-1,0,unknown,no
50.0,management,divorced,tertiary,no,405,no,no,cellular,2,apr,82.0,6,-1,0,unknown,no
37.0,blue-collar,married,primary,no,3517,yes,no,unknown,23,may,445.0,1,-1,0,unknown,no
,services,married,secondary,no,699,yes,no,unknown,29,may,544.0,1,-1,0,unknown,no
41.0,blue-collar,married,primary,no,943,yes,no,unknown,29,may,242.0,3,-1,0,unknown,no
43.0,blue-collar,married,primary,no,794,yes,no,cellular,13,may,38.0,3,-1,0,unknown,no
34.0,blue-collar,married,primary,no,503,yes,no,unknown,26,may,120.0,2,-1,0,unknown,no
42.0,management,married,tertiary,no,-700,yes,no,unknown,14,may,110.0,1,-1,0,unknown,no
33.0,management,married,tertiary,no,644,no,no,cellular,11,aug,,2,-1,0,unknown,no
26.0,services,single,secondary,no,335,no,no,telephone,29,jan,393.0,2,-1,0,unknown,no
32.0,technician,single,secondary,no,719,yes,no,unknown,28,may,79.0,6,-1,0,unknown,no
41.0,management,married,tertiary,no,-195,no,yes,cellular,20,nov,112.0,1,-1,0,unknown,no
49.0,technician,divorced,secondary,no,972,no,no,cellular,16,nov,104.0,3,175,2,failure,no
51.0,blue-collar,married,primary,no,5050,no,yes,unknown,16,jun,75.0,7,-1,0,unknown,no
43.0,blue-collar,married,primary,no,232,no,yes,cellular,15,may,45.0,1,-1,0,unknown,no
45.0,services,married,primary,no,2406,yes,yes,cellular,20,apr,108.0,2,-1,0,unknown,no
42.0,entrepreneur,married,secondary,no,324,yes,no,cellular,15,jul,528.0,3,-1,0,unknown,no
37.0,blue-collar,married,secondary,no,168,yes,no,cellular,17,apr,266.0,2,-1,0,unknown,no
59.0,retired,married,secondary,no,374,no,no,cellular,29,aug,272.0,2,-1,0,unknown,no
31.0,services,single,secondary,no,658,no,no,cellular,22,may,100.0,1,-1,0,unknown,no
22.0,admin.,single,secondary,no,-1,yes,no,unknown,9,may,136.0,1,-1,0,unknown,no
30.0,self-employed,single,secondary,no,280,no,no,telephone,5,may,92.0,3,-1,0,unknown,no
52.0,admin.,divorced,unknown,no,0,no,no,cellular,26,aug,,4,-1,0,unknown,no
50.0,self-employed,married,primary,no,0,no,no,cellular,22,aug,125.0,4,-1,0,unknown,no
34.0,admin.,married,secondary,no,2064,yes,no,unknown,26,may,165.0,2,-1,0,unknown,no
30.0,blue-collar,married,secondary,no,128,yes,no,unknown,14,may,273.0,1,-1,0,unknown,no
56.0,blue-collar,married,primary,no,0,yes,no,cellular,17,jul,82.0,1,-1,0,unknown,no
31.0,technician,single,secondary,no,863,yes,no,cellular,3,feb,146.0,1,263,5,success,no
51.0,admin.,married,secondary,no,50,no,no,cellular,26,aug,178.0,2,-1,0,unknown,no
33.0,services,single,secondary,no,187,yes,no,cellular,20,apr,168.0,3,326,1,failure,no
47.0,blue-collar,married,secondary,yes,-614,yes,no,,26,may,118.0,2,-1,0,unknown,no
46.0,technician,married,tertiary,no,841,yes,no,unknown,6,may,158.0,1,-1,0,unknown,no
44.0,services,divorced,secondary,no,206,yes,no,cellular,14,may,78.0,1,365,1,failure,no
51.0,blue-collar,married,secondary,no,984,yes,no,telephone,7,apr,353.0,4,-1,0,unknown,no
39.0,technician,single,secondary,no,201,no,yes,unknown,6,jun,148.0,4,-1,0,unknown,no
41.0,technician,married,tertiary,no,585,yes,no,,20,apr,60.0,1,-1,0,unknown,no
33.0,management,single,tertiary,no,8514,no,no,cellular,20,aug,131.0,1,-1,0,unknown,no
31.0,admin.,married,secondary,no,728,yes,yes,cellular,15,may,152.0,1,352,4,failure,no
60.0,entrepreneur,divorced,secondary,no,80,yes,no,unknown,15,may,397.0,1,-1,0,unknown,no
34.0,technician,married,secondary,no,1246,no,no,unknown,28,may,88.0,3,-1,0,unknown,no
58.0,services,married,secondary,no,818,no,no,cellular,22,aug,283.0,1,-1,0,unknown,no
,admin.,single,unknown,no,1815,no,no,unknown,5,jun,387.0,1,-1,0,unknown,no
42.0,technician,married,secondary,no,0,no,no,cellular,30,jul,351.0,2,-1,0,unknown,no
44.0,services,divorced,secondary,no,210,no,yes,unknown,12,may,111.0,2,-1,0,unknown,no
31.0,services,married,secondary,no,71,yes,no,cellular,17,jul,740.0,2,-1,0,unknown,no
51.0,blue-collar,married,primary,no,1869,no,no,unknown,17,jun,30.0,3,-1,0,unknown,no
59.0,admin.,married,primary,no,1040,no,no,telephone,31,jul,733.0,1,-1,0,unknown,no
33.0,admin.,married,secondary,no,920,no,no,cellular,13,aug,111.0,1,105,1,success,no
47.0,blue-collar,married,secondary,no,668,yes,no,cellular,4,may,230.0,6,354,2,success,no
43.0,management,divorced,tertiary,no,36,no,no,cellular,13,feb,61.0,1,193,1,failure,no
44.0,housemaid,married,primary,yes,-972,yes,yes,unknown,16,may,114.0,2,-1,0,unknown,no
29.0,admin.,single,secondary,no,382,yes,no,unknown,12,may,460.0,1,-1,0,unknown,no
30.0,admin.,married,secondary,no,-170,yes,yes,unknown,26,may,130.0,1,-1,0,unknown,no
43.0,management,married,unknown,no,5172,yes,no,unknown,29,may,57.0,3,-1,0,unknown,no
53.0,technician,single,tertiary,no,1,no,no,cellular,21,aug,190.0,1,-1,0,unknown,no
46.0,blue-collar,married,secondary,no,922,yes,no,,18,nov,296.0,2,-1,0,unknown,no
41.0,management,married,tertiary,no,3016,yes,no,cellular,14,jul,80.0,3,-1,0,unknown,no
44.0,blue-collar,married,primary,no,0,yes,no,,30,jul,83.0,2,-1,0,unknown,no
38.0,management,married,tertiary,no,1101,yes,no,telephone,9,nov,43.0,1,-1,0,unknown,no
43.0,management,divorced,tertiary,no,3578,no,no,cellular,29,jan,376.0,2,-1,0,unknown,no
41.0,blue-collar,married,primary,no,0,yes,yes,unknown,6,may,,1,-1,0,unknown,no
44.0,blue-collar,married,secondary,no,0,yes,no,cellular,21,jul,90.0,1,-1,0,unknown,no
31.0,blue-collar,married,secondary,no,-190,yes,yes,cellular,8,may,299.0,3,-1,0,unknown,no
59.0,self-employed,married,tertiary,no,185,no,no,,4,feb,283.0,1,-1,0,unknown,no
30.0,management,single,tertiary,no,156,yes,no,,9,jun,174.0,9,-1,0,unknown,no
35.0,blue-collar,married,secondary,no,503,yes,yes,unknown,9,may,57.0,2,-1,0,unknown,no
57.0,retired,married,secondary,no,485,no,no,cellular,2,feb,79.0,2,187,2,failure,no
53.0,technician,divorced,secondary,no,392,yes,no,,28,jan,70.0,1,245,1,failure,no
35.0,blue-collar,married,secondary,no,625,no,no,cellular,13,may,267.0,1,-1,0,unknown,no
49.0,services,married,primary,no,468,no,no,cellular,5,aug,608.0,2,-1,0,unknown,no
41.0,management,married,secondary,no,280,yes,no,cellular,2,jun,88.0,1,95,2,success,no
40.0,services,married,secondary,no,181,yes,no,unknown,16,may,,1,-1,0,unknown,no
57.0,admin.,married,unknown,no,1401,no,no,cellular,21,aug,,22,-1,0,unknown,no
38.0,management,married,unknown,no,1349,yes,no,unknown,6,may,100.0,1,-1,0,unknown,no
49.0,services,married,primary,no,5737,yes,no,unknown,29,may,417.0,2,-1,0,unknown,no
38.0,management,married,tertiary,no,1187,yes,yes,,2,feb,157.0,1,-1,0,unknown,no
26.0,admin.,married,secondary,no,5231,no,yes,cellular,17,jul,222.0,2,-1,0,unknown,no
34.0,admin.,married,secondary,no,3185,yes,no,unknown,13,may,520.0,1,-1,0,unknown,no
58.0,management,married,tertiary,no,3228,no,no,cellular,19,aug,58.0,2,-1,0,unknown,no
30.0,services,married,secondary,no,80,yes,no,unknown,8,may,185.0,2,-1,0,unknown,no
52.0,blue-collar,divorced,primary,no,2800,no,no,unknown,19,jun,149.0,1,-1,0,unknown,no
30.0,technician,single,tertiary,no,10,no,no,cellular,26,aug,276.0,8,-1,0,unknown,no
52.0,blue-collar,married,secondary,no,331,no,no,cellular,8,aug,84.0,4,-1,0,unknown,no
34.0,entrepreneur,married,secondary,no,223,no,yes,cellular,11,aug,103.0,6,-1,0,unknown,no
33.0,blue-collar,married,primary,no,0,no,no,cellular,8,may,174.0,1,-1,0,unknown,no
34.0,admin.,married,tertiary,no,35,yes,no,cellular,15,oct,76.0,1,69,2,failure,no
23.0,admin.,married,secondary,no,299,yes,no,unknown,19,jun,104.0,1,-1,0,unknown,no
37.0,blue-collar,married,primary,no,240,yes,no,cellular,11,may,259.0,1,370,2,other,no
59.0,management,married,unknown,no,3534,no,no,,21,nov,216.0,4,-1,0,unknown,no
42.0,management,married,tertiary,no,223,no,no,cellular,6,aug,92.0,6,-1,0,unknown,no
50.0,admin.,divorced,secondary,no,-194,yes,no,,13,apr,238.0,2,-1,0,unknown,no
41.0,technician,divorced,secondary,no,1545,no,yes,cellular,13,aug,,2,-1,0,unknown,no
34.0,technician,single,secondary,no,440,yes,no,cellular,6,may,445.0,2,345,2,failure,no
57.0,management,married,primary,no,2538,no,yes,telephone,17,jul,485.0,2,-1,0,unknown,no
52.0,services,married,unknown,no,337,yes,no,unknown,19,may,85.0,3,-1,0,unknown,no
61.0,retired,married,unknown,no,-492,no,yes,unknown,4,jul,,1,-1,0,unknown,no
31.0,technician,single,tertiary,no,53,no,no,,28,jan,97.0,2,-1,0,unknown,no
27.0,student,single,secondary,no,91,no,no,telephone,4,dec,157.0,6,95,37,other,no
48.0,blue-collar,single,primary,no,316,no,no,unknown,5,jun,560.0,2,-1,0,unknown,no
27.0,management,single,unknown,no,3196,no,no,cellular,9,feb,10.0,2,-1,0,unknown,no
37.0,blue-collar,married,secondary,no,2697,yes,no,cellular,20,apr,430.0,1,-1,0,unknown,no
28.0,student,single,tertiary,no,3,no,no,cellular,11,nov,,2,148,1,other,no
34.0,services,married,secondary,no,244,no,no,cellular,4,feb,696.0,2,-1,0,unknown,no
42.0,services,single,unknown,no,410,no,no,,21,nov,34.0,2,-1,0,unknown,no
39.0,admin.,married,secondary,no,159,no,no,cellular,19,nov,177.0,1,-1,0,unknown,no
30.0,management,married,tertiary,no,6432,yes,no,cellular,21,nov,206.0,2,119,3,other,no
35.0,blue-collar,married,secondary,no,-701,yes,yes,cellular,7,may,531.0,3,-1,0,unknown,no
43.0,housemaid,single,primary,no,24,no,no,cellular,31,jul,35.0,2,-1,0,unknown,no
33.0,management,married,tertiary,no,296,no,no,cellular,16,jul,90.0,2,-1,0,unknown,no
24.0,blue-collar,single,secondary,no,1,yes,no,cellular,11,may,79.0,2,-1,0,unknown,no
39.0,technician,married,secondary,no,1965,yes,no,unknown,2,jun,65.0,1,-1,0,unknown,no
27.0,technician,single,tertiary,no,501,no,yes,telephone,30,jan,370.0,4,-1,0,unknown,no
50.0,blue-collar,married,secondary,no,3558,no,no,cellular,26,aug,84.0,10,-1,0,unknown,no
30.0,blue-collar,married,secondary,no,177,yes,no,cellular,9,apr,62.0,2,332,3,failure,no
52.0,technician,divorced,secondary,no,204,no,no,cellular,7,aug,134.0,2,-1,0,unknown,no
30.0,admin.,married,secondary,no,46,yes,no,unknown,6,may,114.0,2,-1,0,unknown,no
35.0,technician,divorced,secondary,no,2047,yes,no,,1,oct,66.0,1,-1,0,unknown,no
36.0,admin.,single,secondary,no,810,yes,no,,17,jun,296.0,1,-1,0,unknown,no
39.0,management,single,tertiary,no,1914,no,no,cellular,18,aug,94.0,4,-1,0,unknown,no
43.0,admin.,single,secondary,no,56831,no,no,,15,may,243.0,1,-1,0,unknown,no
43.0,admin.,single,secondary,no,386,no,no,,12,oct,242.0,1,92,4,success,no
46.0,admin.,married,primary,no,469,yes,no,cellular,2,feb,,1,264,10,other,no
33.0,admin.,married,tertiary,no,69,no,yes,cellular,4,may,77.0,2,-1,0,unknown,no
56.0,entrepreneur,married,tertiary,no,-124,yes,no,unknown,15,may,374.0,5,-1,0,unknown,no
60.0,retired,married,primary,no,600,no,no,cellular,19,aug,,6,-1,0,unknown,no
48.0,management,married,tertiary,no,3842,no,no,cellular,1,oct,168.0,1,122,2,success,no
31.0,blue-collar,married,secondary,no,-720,yes,yes,unknown,15,may,112.0,2,-1,0,unknown,no
36.0,blue-collar,single,secondary,no,1127,yes,no,cellular,10,jul,,1,-1,0,unknown,no
24.0,student,single,secondary,no,423,yes,no,unknown,5,may,226.0,3,-1,0,unknown,no
27.0,blue-collar,married,secondary,no,-59,no,yes,cellular,8,jul,154.0,3,-1,0,unknown,no
36.0,admin.,married,secondary,no,0,yes,yes,cellular,11,may,94.0,1,-1,0,unknown,no
29.0,technician,married,tertiary,no,1489,yes,no,unknown,28,may,430.0,1,-1,0,unknown,no
42.0,self-employed,married,secondary,no,0,no,no,cellular,14,aug,277.0,4,-1,0,unknown,no
44.0,management,married,tertiary,no,1451,yes,no,cellular,5,feb,80.0,7,80,15,failure,no
42.0,blue-collar,married,unknown,no,452,yes,no,cellular,17,nov,359.0,2,-1,0,unknown,no
39.0,entrepreneur,married,secondary,no,283,yes,no,unknown,26,may,126.0,2,-1,0,unknown,no
45.0,management,single,tertiary,no,16,no,no,cellular,31,jul,59.0,2,-1,0,unknown,no
36.0,blue-collar,married,primary,no,973,yes,yes,unknown,23,may,293.0,1,-1,0,unknown,no
34.0,blue-collar,married,secondary,no,1257,yes,no,unknown,26,may,109.0,7,-1,0,unknown,no
43.0,technician,married,secondary,no,-1701,yes,no,unknown,26,may,285.0,1,-1,0,unknown,no
32.0,blue-collar,single,secondary,no,567,yes,no,cellular,7,may,,2,342,4,other,no
38.0,technician,married,tertiary,no,-1,no,no,cellular,8,aug,188.0,4,-1,0,unknown,no
29.0,blue-collar,married,secondary,no,3310,no,no,cellular,1,sep,,1,91,4,failure,no
28.0,blue-collar,married,primary,no,115,yes,no,unknown,28,may,78.0,4,-1,0,unknown,no
33.0,management,single,tertiary,no,321,no,no,cellular,22,aug,227.0,2,-1,0,unknown,no
43.0,admin.,married,secondary,no,71,no,no,unknown,7,may,,5,-1,0,unknown,no
42.0,unemployed,divorced,secondary,no,759,no,no,cellular,28,jan,97.0,1,169,3,failure,no
33.0,management,married,tertiary,no,23,yes,yes,cellular,6,feb,150.0,1,-1,0,unknown,no
32.0,technician,single,secondary,no,3297,no,no,cellular,11,aug,99.0,2,-1,0,unknown,no
42.0,housemaid,single,secondary,no,578,no,no,telephone,28,jan,44.0,1,-1,0,unknown,no
42.0,housemaid,married,primary,no,4279,yes,no,cellular,22,jul,98.0,1,-1,0,unknown,no
29.0,blue-collar,single,secondary,no,234,yes,no,cellular,8,may,139.0,1,345,1,other,no
27.0,management,single,tertiary,no,1137,yes,no,cellular,8,may,26.0,1,-1,0,unknown,no
38.0,management,single,tertiary,no,8669,yes,no,telephone,20,apr,5.0,3,150,6,failure,no
45.0,entrepreneur,married,primary,no,488,yes,no,telephone,28,jul,90.0,11,-1,0,unknown,no
32.0,management,single,tertiary,no,1077,no,no,cellular,5,aug,200.0,1,717,4,failure,no
33.0,technician,married,secondary,no,4790,yes,no,cellular,20,apr,137.0,1,272,2,failure,no
48.0,technician,married,secondary,no,256,yes,no,unknown,29,may,150.0,4,-1,0,unknown,no
53.0,blue-collar,married,secondary,no,974,yes,no,unknown,26,may,197.0,2,-1,0,unknown,no
23.0,technician,single,unknown,no,231,yes,no,cellular,7,may,560.0,3,367,1,other,no
41.0,blue-collar,married,secondary,no,196,yes,no,unknown,13,may,488.0,1,-1,0,unknown,no
41.0,admin.,single,secondary,no,2002,yes,no,cellular,15,may,172.0,2,350,1,failure,no
50.0,services,married,tertiary,no,218,yes,no,unknown,9,may,388.0,2,-1,0,unknown,no
28.0,blue-collar,single,secondary,no,1011,yes,no,cellular,20,apr,204.0,3,-1,0,unknown,no
54.0,retired,divorced,secondary,no,2761,no,no,cellular,16,jul,771.0,1,-1,0,unknown,no
38.0,services,divorced,primary,no,92,yes,yes,unknown,29,may,,3,-1,0,unknown,no
27.0,self-employed,married,tertiary,no,10005,yes,no,cellular,14,apr,163.0,3,271,2,failure,no
54.0,management,married,tertiary,no,1168,no,no,telephone,4,may,150.0,5,-1,0,unknown,no
28.0,services,single,secondary,no,168,yes,no,cellular,7,may,128.0,1,-1,0,unknown,no
32.0,technician,single,tertiary,no,1710,yes,no,cellular,15,may,439.0,1,175,3,other,no
39.0,services,married,secondary,no,207,no,no,unknown,6,jun,78.0,2,-1,0,unknown,no
29.0,technician,single,secondary,no,18,no,no,cellular,3,feb,206.0,3,-1,0,unknown,no
46.0,admin.,single,unknown,no,306,yes,no,cellular,11,may,289.0,5,-1,0,unknown,no
37.0,entrepreneur,married,primary,no,8,yes,yes,cellular,16,jul,46.0,1,-1,0,unknown,no
30.0,management,married,tertiary,no,-250,yes,no,unknown,20,jun,11.0,6,-1,0,unknown,no
41.0,blue-collar,married,secondary,no,449,yes,yes,cellular,12,may,313.0,2,-1,0,unknown,no
39.0,unemployed,married,secondary,no,1654,no,no,unknown,20,jun,264.0,6,-1,0,unknown,no
38.0,blue-collar,married,primary,no,714,yes,no,unknown,29,may,225.0,3,-1,0,unknown,no
55.0,management,single,tertiary,no,1498,no,no,cellular,25,aug,340.0,5,-1,0,unknown,no
29.0,services,single,secondary,no,695,no,no,unknown,3,jul,,1,-1,0,unknown,no
36.0,technician,single,secondary,no,-15,yes,no,unknown,6,may,341.0,3,-1,0,unknown,no
60.0,blue-collar,married,primary,no,14,yes,yes,,15,may,,4,178,3,failure,no
43.0,services,divorced,secondary,no,-287,yes,no,cellular,20,apr,580.0,4,-1,0,unknown,no
45.0,blue-collar,married,primary,no,0,yes,no,cellular,24,jul,137.0,1,-1,0,unknown,no
36.0,management,divorced,tertiary,no,-978,yes,no,cellular,13,may,62.0,3,-1,0,unknown,no
53.0,blue-collar,married,secondary,no,0,yes,no,,7,may,407.0,2,-1,0,unknown,no
41.0,self-employed,married,secondary,no,20,no,no,unknown,5,jun,333.0,1,-1,0,unknown,no
51.0,blue-collar,married,secondary,no,700,no,no,cellular,8,aug,,4,-1,0,unknown,no
34.0,blue-collar,married,secondary,no,-58,yes,yes,unknown,28,may,157.0,2,-1,0,unknown,no
29.0,management,single,tertiary,no,841,no,no,cellular,5,feb,,1,-1,0,unknown,no
35.0,self-employed,single,secondary,no,951,yes,no,,19,nov,220.0,2,-1,0,unknown,no
40.0,management,married,tertiary,no,-63,no,yes,cellular,2,jul,,1,-1,0,unknown,no
26.0,student,single,tertiary,no,641,yes,no,cellular,15,may,55.0,1,368,1,failure,no
32.0,technician,single,tertiary,no,195,yes,no,cellular,22,aug,239.0,2,-1,0,unknown,no
31.0,technician,married,tertiary,no,11,no,no,cellular,27,aug,651.0,2,-1,0,unknown,no
39.0,management,single,secondary,no,120,no,no,unknown,12,jun,66.0,1,-1,0,unknown,no
30.0,technician,married,secondary,no,450,no,yes,cellular,14,jul,72.0,4,-1,0,unknown,no
40.0,technician,married,secondary,no,8379,no,no,unknown,12,jun,52.0,6,-1,0,unknown,no
32.0,blue-collar,married,primary,no,206,yes,no,unknown,20,may,,2,-1,0,unknown,no
46.0,admin.,single,secondary,no,1544,yes,no,unknown,29,may,609.0,1,-1,0,unknown,no
41.0,technician,married,secondary,no,2990,yes,no,unknown,30,may,62.0,3,-1,0,unknown,no
35.0,entrepreneur,single,secondary,no,866,yes,no,cellular,19,nov,147.0,1,-1,0,unknown,no
40.0,unemployed,single,secondary,no,1744,yes,no,unknown,21,may,465.0,11,-1,0,unknown,no
58.0,management,married,secondary,no,-382,no,no,telephone,5,feb,398.0,4,189,12,success,no
48.0,blue-collar,married,primary,no,214,yes,yes,cellular,18,nov,246.0,1,162,1,failure,no
37.0,technician,single,tertiary,no,147,no,no,unknown,7,may,416.0,2,-1,0,unknown,no
59.0,management,divorced,tertiary,no,81,no,no,cellular,26,may,140.0,1,-1,0,unknown,no
33.0,blue-collar,married,secondary,no,202,yes,no,cellular,17,apr,377.0,1,-1,0,unknown,no
36.0,admin.,married,secondary,no,1314,yes,no,cellular,17,jul,330.0,3,-1,0,unknown,no
40.0,blue-collar,married,secondary,no,-60,yes,no,cellular,21,jul,250.0,1,-1,0,unknown,no
53.0,admin.,single,primary,no,0,yes,no,cellular,7,may,176.0,1,322,5,other,no
32.0,admin.,divorced,secondary,no,-331,yes,yes,unknown,26,may,130.0,3,-1,0,unknown,no
32.0,blue-collar,married,primary,no,1504,yes,no,cellular,17,apr,131.0,2,-1,0,unknown,no
43.0,services,divorced,unknown,no,2363,yes,no,cellular,17,nov,229.0,1,-1,0,unknown,no
30.0,services,single,secondary,no,773,yes,yes,unknown,4,jun,29.0,1,-1,0,unknown,no
31.0,admin.,married,secondary,no,941,yes,no,cellular,8,apr,213.0,4,-1,0,unknown,no
35.0,unemployed,single,secondary,no,2116,yes,no,cellular,13,may,409.0,2,-1,0,unknown,no
39.0,services,married,secondary,no,-971,yes,yes,unknown,28,may,104.0,2,-1,0,unknown,no
57.0,management,married,tertiary,no,5,yes,no,cellular,8,jul,96.0,1,-1,0,unknown,no
