Location Code,Hours Online,Monthly Income,Marital Status,Brand Loyalty,Sex,Years after high school graduation,Education Level,Renew,City,Months with Company
Rural,5.468877385768902,3938.7552055938913,Married,-0.2105898589528083,F,37.0,High School,No,Khon Kaen,58.0
Rural,2.7922709849551053,3920.037922033963,Married,0.6672219516954516,F,18.0,High School,Yes,Khon Kaen,47.0
Rural,6.604188671783218,5836.436558482113,Married,-0.2816503172852542,F,46.0,College,No,Mahasarakam,58.0
Urban,4.465082806715149,5151.357100434174,Married,0.6694876057618577,M,40.0,Graduate School,No,Khon Kaen,66.0
Urban,4.25163915995987,4103.19649902116,Single,,M,27.0,Graduate School,Yes,Mahasarakam,89.0
Suburban,6.512862881437895,4384.155518215488,Divorced,-0.41297604707369395,F,35.0,College,No,Mahasarakam,86.0
Suburban,4.302499901389962,5135.104124499722,Single,-0.08436014439827133,F,34.0,High School,No,Khon Kaen,71.0
Suburban,5.01338350464292,4444.05587654683,Married,,M,44.0,High School,No,Mahasarakam,44.0
Urban,6.2809366957826285,5676.637855027664,Married,-0.6475330486437255,F,35.0,High School,Yes,Khon Kaen,33.0
Rural,3.811578259631729,3766.4356954392697,Single,,F,23.0,High School,No,Khon Kaen,56.0
Urban,4.898759009936821,5730.522901080027,Single,-0.37077150889034804,F,30.0,College,Yes,Mahasarakam,87.0
Rural,4.7102928013146075,6942.62934800247,Married,0.21585996804341012,F,32.0,Graduate School,No,Udon,73.0
Suburban,4.925168090423989,5265.067867180679,Married,-0.2723580513812143,M,23.0,High School,Yes,Udon,85.0
Rural,,3469.003740694948,Married,-0.29750108884083626,M,33.0,College,No,Mahasarakam,78.0
Urban,7.180235325697165,5763.4882806124215,Divorced,0.26032890106257756,F,42.0,High School,Yes,Mahasarakam,29.0
Urban,4.971805886906368,7005.730187694154,Divorced,0.04873470398848123,F,32.0,College,Yes,Mahasarakam,100.0
Suburban,4.736347614235053,5844.658870999876,Divorced,0.24560608501087605,M,30.0,College,Yes,Mahasarakam,52.0
Suburban,5.909635288553663,4899.393938461864,Divorced,,F,29.0,College,No,Udon,52.0
Suburban,4.559031487013918,3805.7154689958243,Married,0.13812158666949284,F,30.0,College,No,Khon Kaen,73.0
Rural,5.885249610652856,3558.683939602117,Married,-0.6840797941394223,F,30.0,College,No,Khon Kaen,59.0
Urban,3.136732938088041,3801.9240443261606,Divorced,-0.1998888963952945,F,16.0,Graduate School,Yes,Udon,74.0
Suburban,3.743586403113551,4307.338029474602,Divorced,-0.69140931635263,F,16.0,Graduate School,Yes,Khon Kaen,82.0
Urban,4.438243549356418,6375.904714150051,Divorced,0.9816955123679061,F,36.0,High School,Yes,Mahasarakam,58.0
Urban,5.578987984542267,6764.651468411748,Married,-1.4501624532069737,F,38.0,College,Yes,Khon Kaen,42.0
Suburban,5.534128686905509,4703.700314756135,Divorced,0.0619675256801205,M,31.0,Graduate School,Yes,Khon Kaen,67.0
Rural,3.001726388860522,5870.2644001404005,Divorced,0.511619012349449,F,19.0,Graduate School,No,Udon,62.0
Suburban,3.4145511977897467,5081.1362969579295,Divorced,-0.5215927169175733,M,30.0,Graduate School,No,Udon,65.0
Urban,8.454823887312376,4127.383312777665,Divorced,-0.7774574809597207,M,39.0,Graduate School,Yes,Mahasarakam,29.0
Suburban,5.3492515730742705,7005.378502705452,Divorced,-0.6323135412327558,M,34.0,High School,,Udon,45.0
Rural,5.010902380381351,6213.880877046011,Divorced,0.21435562318972962,F,38.0,College,Yes,Khon Kaen,56.0
Urban,3.799743579038001,4297.1101608915105,Single,-0.25075844534125485,M,19.0,High School,Yes,,53.0
Rural,6.656332737424201,4557.481051159537,Married,0.3179263834348346,F,40.0,High School,No,Mahasarakam,61.0
Rural,3.9011914891573665,4563.235551042663,Married,-0.031628612583714105,M,30.0,College,No,Khon Kaen,66.0
Rural,3.820288867938113,,Married,-0.08862226583085428,F,29.0,Graduate School,No,Mahasarakam,32.0
Rural,5.472257176326924,3696.184482562213,Divorced,-0.2685499558363953,F,33.0,Graduate School,No,Mahasarakam,65.0
Rural,3.35360049042831,6155.109767953001,Married,-0.18429786457000774,M,27.0,High School,No,Mahasarakam,52.0
Urban,4.164159658272949,4342.568264954177,Divorced,-0.7369486191118555,F,19.0,Graduate School,Yes,Udon,78.0
Rural,4.5134211343911215,5199.584627359137,Single,0.30029983869538324,F,19.0,College,Yes,Khon Kaen,77.0
Urban,7.332691881536697,3872.2289238470403,Divorced,-0.47432748744674635,F,28.0,College,Yes,Udon,
Urban,5.3330837888752844,5167.346926880845,Married,-0.06932513451628375,F,40.0,College,No,Khon Kaen,76.0
Suburban,4.058958158210766,4685.451961084825,Single,-0.011982949073615135,F,20.0,College,Yes,Mahasarakam,38.0
Suburban,4.710713799103386,5569.444901542156,Divorced,-1.1088921379278087,M,34.0,Graduate School,Yes,Mahasarakam,78.0
Suburban,5.215772376690831,4262.587728858232,Divorced,,M,18.0,College,Yes,Khon Kaen,46.0
Urban,4.167734686263557,4925.417303330798,Single,0.24875294102128664,M,16.0,High School,Yes,Khon Kaen,85.0
Urban,4.804540778965227,5085.572631481426,,0.08412046714156088,M,25.0,Graduate School,Yes,Khon Kaen,51.0
Rural,3.636391685686582,4039.7290930810186,Divorced,0.21353938871208655,F,15.0,College,Yes,Khon Kaen,73.0
Urban,3.9554228045069153,6355.479283557977,Married,0.6520226264525151,M,32.0,College,Yes,Udon,78.0
Suburban,4.398957425897713,4786.581082730673,Married,-0.4157198961930971,M,27.0,Graduate School,No,Mahasarakam,10.0
Rural,6.517063959805784,5714.971099985091,,0.08456414741886013,F,39.0,High School,No,Udon,90.0
Urban,4.759689009306154,5608.015006552245,,0.10675782634858727,M,29.0,College,Yes,Khon Kaen,70.0
Urban,5.707274814595148,5642.912270033925,,-0.40080034097531225,,31.0,College,Yes,,51.0
Urban,5.278980379199531,4541.218803410579,Divorced,0.08818222977872216,F,27.0,College,Yes,Udon,53.0
Rural,3.949325885004099,5256.727548343454,Married,0.349927641105202,F,24.0,College,Yes,Udon,67.0
Urban,4.755960451676326,4882.150396542513,Married,0.27220215343020987,F,20.0,College,Yes,Mahasarakam,77.0
Urban,5.660680989737835,3466.0659227095875,Single,-0.2399596876843037,M,36.0,High School,,Khon Kaen,73.0
Suburban,4.098177869817161,5833.839867754136,Single,-0.43110972275161963,M,26.0,High School,Yes,Udon,19.0
,4.286634671586842,7346.662044731747,Divorced,-0.1924800783208857,F,32.0,College,No,Udon,76.0
Rural,4.772436922322191,2920.215664692653,Married,-0.5811251308933415,F,34.0,High School,No,Khon Kaen,56.0
Suburban,4.10912999229233,5269.509952639664,Married,0.09274788018840227,M,20.0,College,Yes,Udon,65.0
Suburban,3.3073573297751877,7194.505745094108,Married,-0.5008936554220034,M,22.0,Graduate School,No,Udon,50.0
Rural,1.3221542469937604,4439.100937999202,Single,-0.3767390876641693,F,16.0,High School,No,Mahasarakam,44.0
Suburban,5.247205547115674,2932.529712053157,Single,,F,15.0,High School,Yes,Udon,81.0
Rural,6.24513542790438,4720.984359159139,Married,0.0047376170881982815,M,33.0,College,Yes,Udon,86.0
Rural,5.749758911241354,4671.420517837465,Divorced,-0.9151561086892672,M,33.0,High School,No,Udon,97.0
Suburban,5.02983518002391,4186.787439358214,Single,-0.2301155506038145,M,24.0,College,Yes,Udon,45.0
Urban,4.725666855444201,6593.30247526931,Divorced,0.3189212877886569,M,28.0,College,Yes,Khon Kaen,79.0
Urban,5.801183185277045,3445.375729879501,Single,0.10650837113809745,M,25.0,College,Yes,Khon Kaen,52.0
Suburban,5.183892603745193,5203.692446958982,Divorced,-0.3034743800554433,F,25.0,High School,Yes,Udon,74.0
Rural,3.273414637079883,5322.064193879199,Married,-0.09988480831835805,F,21.0,College,No,Khon Kaen,61.0
Urban,5.185113977966664,4293.723216814033,Married,0.18628883294991055,F,33.0,High School,No,Khon Kaen,41.0
Urban,4.271190019598606,5059.590826830613,Divorced,-0.5253138506416364,F,18.0,College,Yes,Mahasarakam,63.0
Urban,5.126801962632781,5722.94385262892,Single,0.870966375968861,M,31.0,Graduate School,Yes,Khon Kaen,75.0
Rural,6.440552442896524,4083.5084635474286,Married,-0.15737138758250785,F,52.0,Graduate School,No,Khon Kaen,62.0
Rural,3.2878674138610124,4147.290998250169,Single,-0.5498115634699182,M,25.0,High School,No,Mahasarakam,56.0
Urban,5.972279296006862,2408.923299411588,Divorced,0.5816456320234282,M,14.0,High School,,Udon,63.0
,6.111166590318319,3840.5889502795044,Divorced,-0.6709311799357557,M,18.0,College,Yes,Udon,83.0
Urban,6.4354327731902226,4622.280761897961,Single,-0.49043285772875966,F,23.0,High School,Yes,Udon,73.0
Rural,4.849770793830108,2720.07996843163,Divorced,,F,19.0,College,Yes,Mahasarakam,66.0
Rural,3.709900495691402,7114.041784048308,Married,-0.21694804445184024,F,29.0,Graduate School,No,Khon Kaen,49.0
Rural,5.251879299956588,5030.880868769078,Divorced,-0.43120940005820296,F,28.0,Graduate School,Yes,Udon,99.0
Suburban,5.97729189312441,3387.815456514497,Divorced,-0.5640885290114782,F,21.0,High School,Yes,Khon Kaen,81.0
Rural,3.45542514792988,5152.749651994321,Married,-0.005297578727744223,F,28.0,Graduate School,No,Udon,65.0
Rural,5.973864617525404,4055.034340334213,Divorced,-0.7909174195211288,M,27.0,College,Yes,Mahasarakam,102.0
Urban,4.532727050863377,4531.851100035127,Divorced,-0.08909281021460475,M,,High School,Yes,,74.0
Urban,3.5814131188122507,5351.953613001453,Married,-0.313162659751641,F,36.0,Graduate School,No,Udon,28.0
Urban,5.836109763534773,3947.7248734686514,Single,0.33607503198909816,F,26.0,College,Yes,Udon,58.0
Rural,2.9249350736041606,4910.85399008129,Divorced,-0.10326291567066909,M,27.0,Graduate School,Yes,Udon,54.0
Rural,,5261.18380598676,Divorced,-0.6407897962677924,M,28.0,Graduate School,Yes,Udon,39.0
Rural,4.673507298716148,6329.28387388825,Married,-0.2687273916138428,M,32.0,High School,No,Khon Kaen,76.0
Urban,3.47105597747195,5385.846748174041,Married,-0.9188374970643629,M,33.0,Graduate School,No,Mahasarakam,76.0
Urban,6.347354151063143,5019.094850895187,Divorced,-0.8020470682313448,F,32.0,High School,Yes,Mahasarakam,58.0
Urban,2.8164522117049122,4823.536767989585,Married,-0.9747209242608441,F,21.0,College,No,Udon,99.0
Urban,6.463413568002501,4382.007209160942,Divorced,,F,32.0,College,Yes,Mahasarakam,46.0
Rural,6.732448784986136,5345.613453034445,Married,-0.2576481292371633,M,36.0,College,No,Khon Kaen,80.0
Suburban,4.2084326341619755,3414.7158016941867,Divorced,-0.890652810401118,F,28.0,High School,No,Khon Kaen,
Rural,5.2619631825462045,5280.619543333397,Married,-0.21928182340618735,F,21.0,College,Yes,,46.0
Suburban,4.708770647592026,6803.959283655373,Single,-0.1426761848039501,F,48.0,High School,No,Mahasarakam,49.0
Urban,5.623059156796969,5564.627676015808,Single,-0.03670633142343324,M,28.0,Graduate School,Yes,Khon Kaen,72.0
Suburban,3.4607879916205087,5853.80426560341,Divorced,-0.34535892722867745,M,28.0,College,Yes,Udon,49.0
Urban,4.434124576494804,5488.967697452053,Divorced,-0.046620108928068144,F,33.0,Graduate School,Yes,Mahasarakam,59.0
Urban,4.679456509411014,4991.060932365632,Divorced,0.13577057824190056,F,21.0,High School,Yes,Udon,72.0
Rural,3.9564279425958437,5469.168197646378,Married,0.21794189327435864,M,41.0,College,No,Khon Kaen,92.0
Rural,5.739178392786563,5611.602568432831,Divorced,0.2933038091965668,M,37.0,Graduate School,No,Mahasarakam,52.0
Rural,4.403823663225858,5801.069848723883,Divorced,0.28208815031293244,M,28.0,Graduate School,No,Khon Kaen,107.0
Urban,6.404522705168565,5607.786441404015,Divorced,-0.6252240679438381,F,30.0,College,Yes,Udon,80.0
Urban,3.565218139576519,4948.943365552432,Divorced,0.21140053155439426,F,24.0,High School,Yes,Khon Kaen,23.0
Suburban,6.1286639473264,4816.104926045529,Married,0.37688310765937494,F,35.0,Graduate School,No,Mahasarakam,49.0
Urban,3.6440860223693297,3768.3886910341844,Divorced,-0.4017846803482251,F,16.0,High School,Yes,Khon Kaen,77.0
Rural,5.572055541244778,5856.970376365384,Married,-0.22923582946048593,F,36.0,College,No,Udon,74.0
Suburban,5.528971887701667,3582.459092394272,Married,-0.17113114917371386,M,41.0,High School,No,Khon Kaen,35.0
Suburban,5.021165399531705,5327.147564684549,Single,0.2995486657081521,F,39.0,College,No,Udon,57.0
Suburban,,4870.432224293955,Divorced,0.3808031377599689,M,32.0,High School,Yes,Khon Kaen,84.0
Urban,5.137688547071768,4589.849925764238,Married,-0.6017979631100769,M,21.0,College,Yes,Mahasarakam,55.0
Suburban,6.215703763215164,4239.179693367419,,0.3818607576672193,M,46.0,College,No,Mahasarakam,68.0
Suburban,5.371777128074565,3665.161962315926,Single,0.42981692556454293,M,17.0,High School,Yes,Khon Kaen,64.0
Rural,4.237449829071115,2708.4890619482385,Married,-0.8626248744406795,M,41.0,High School,No,Udon,76.0
Rural,6.383186315302476,4218.776142570899,Married,0.19252303064709278,F,34.0,High School,No,Mahasarakam,62.0
Urban,3.5716372969620185,4245.923074961459,Divorced,0.9327355036237117,M,19.0,Graduate School,Yes,Udon,63.0
Rural,6.059246177398841,5999.216843330664,Married,-0.1908994219688389,M,40.0,Graduate School,,Udon,52.0
Suburban,3.9945426813934994,4724.892345319097,Married,-0.14524968450021403,M,35.0,College,No,Mahasarakam,66.0
Suburban,6.373654819185232,5005.552151509881,Divorced,0.8970404396545204,F,31.0,College,Yes,Khon Kaen,65.0
Rural,3.1888078015168158,4458.181531867202,Married,-0.4276544393510069,F,21.0,Graduate School,No,Khon Kaen,98.0
Suburban,5.820115802102746,5035.667949841944,Divorced,-0.006844992088676172,M,32.0,High School,Yes,Mahasarakam,64.0
Urban,4.152359853600305,6127.339047244713,Single,-0.037028328749395545,M,35.0,High School,Yes,Mahasarakam,82.0
Urban,5.890113258608919,4247.720900765462,Divorced,-0.5225306473766846,M,30.0,College,Yes,Khon Kaen,44.0
Suburban,4.730966104026053,4825.300499949354,Single,0.3883860832540863,M,30.0,Graduate School,No,Mahasarakam,100.0
Rural,4.982018902480471,4280.855928867717,Single,0.5309873627584429,F,22.0,High School,Yes,Khon Kaen,90.0
Rural,3.724486844628466,5584.21024786244,Married,-0.2929792077367702,F,23.0,Graduate School,No,Khon Kaen,44.0
Urban,5.526422416101568,4059.0659124910394,Married,0.21721092096166975,M,23.0,High School,Yes,Mahasarakam,34.0
Urban,3.9402897141276303,3885.7637247815665,Divorced,0.5948787409678334,M,17.0,College,Yes,Udon,62.0
Suburban,5.9757008008819525,4292.422714925786,Divorced,0.05205681711244051,M,27.0,High School,Yes,Khon Kaen,66.0
Suburban,4.28330711259287,5286.555907303427,Married,0.34167376531220434,M,,Graduate School,Yes,Udon,42.0
Urban,3.5201311500202124,4908.604383864443,Divorced,-0.29082843116152407,M,18.0,High School,Yes,Udon,58.0
Urban,4.3362665785407,4951.476511431196,Married,0.4720109966156441,F,21.0,Graduate School,Yes,Mahasarakam,100.0
Urban,6.793877867069062,4416.937020940497,Divorced,0.40071208980188144,M,25.0,High School,Yes,Khon Kaen,32.0
Rural,2.84887256859698,4744.889126596709,Single,0.18814238936332747,M,20.0,High School,No,Mahasarakam,53.0
Rural,6.28538458500844,3432.440741667931,Married,-0.04594461076644099,F,34.0,High School,No,Udon,73.0
Rural,6.010301361112035,6848.7967907032335,Married,0.4062244891596401,M,37.0,High School,,Udon,63.0
Suburban,5.579353598086643,4104.61059555111,Single,0.2129240641394119,M,33.0,College,Yes,Mahasarakam,37.0
Suburban,5.891563044421201,5731.937193911482,Divorced,-0.4025241923326731,F,41.0,College,Yes,Khon Kaen,44.0
Urban,5.6638945651037425,6253.015349634867,Divorced,0.3095896995990086,F,47.0,Graduate School,No,Mahasarakam,50.0
Rural,6.540979446621692,4094.394055956329,Single,-0.06171955281318278,M,41.0,High School,No,Udon,80.0
Urban,7.880003803172617,5007.65340337609,Single,0.08692661243781655,F,36.0,Graduate School,Yes,Mahasarakam,52.0
Rural,6.06023467131289,5682.769927068962,Divorced,-0.5686393385118617,F,35.0,Graduate School,Yes,Mahasarakam,20.0
Rural,5.93196590587325,4944.187967248491,Divorced,0.1083863817628144,F,54.0,Graduate School,No,Khon Kaen,63.0
Rural,5.075805360667948,6703.807934354969,Married,0.8203437479924411,F,37.0,College,No,Udon,65.0
Suburban,4.951132794868678,5853.7340650403885,Divorced,0.21929307378590515,M,33.0,College,Yes,Mahasarakam,65.0
Urban,5.23999373780301,3158.9667607861284,Married,-0.08140684048295116,M,15.0,High School,Yes,Khon Kaen,36.0
Rural,4.535443008132412,5318.840523188386,Married,0.02820649125763114,F,27.0,Graduate School,No,Khon Kaen,76.0
Suburban,4.9305848138308335,5690.521187298203,Married,-0.21089899525111538,,,High School,No,Mahasarakam,66.0
Urban,4.487618939897577,4784.485091176278,Single,-0.26452079944979295,F,23.0,College,Yes,Khon Kaen,34.0
Rural,5.686625205696764,5323.009517923665,Divorced,0.4917693287453634,F,43.0,College,No,Mahasarakam,17.0
Rural,,5052.510389239567,Single,-0.6619239321722714,F,23.0,College,No,Udon,63.0
Rural,1.9668660861496123,3121.649605350807,Married,-0.4599687376362287,F,28.0,Graduate School,No,Mahasarakam,85.0
Urban,3.1277808997802854,,Divorced,0.07955791680070878,F,11.0,College,Yes,Khon Kaen,82.0
Urban,4.8182244792656785,4274.492765664414,Single,0.46196135161420754,F,22.0,High School,Yes,Khon Kaen,52.0
Suburban,5.801326107532592,3469.7787273684307,Married,0.16589986091568648,M,26.0,College,Yes,Mahasarakam,70.0
Suburban,2.4359792050251325,5555.237816129255,Divorced,-0.26115339913494706,M,26.0,Graduate School,Yes,Khon Kaen,53.0
Urban,5.053728194274528,5276.186519732627,Divorced,0.4746515180158291,F,26.0,Graduate School,Yes,Mahasarakam,47.0
Urban,3.3389739453387843,2805.3527140936408,Divorced,0.76863570613666,F,5.0,High School,Yes,Udon,66.0
Urban,4.4366022722570095,4757.470283900158,Divorced,,M,18.0,College,Yes,Mahasarakam,68.0
Urban,2.3136187587073445,5703.9319442444985,Divorced,-0.1643138184740241,F,18.0,Graduate School,No,Khon Kaen,50.0
Suburban,4.179705970097432,4483.958297163229,Divorced,-0.8409460169760176,F,25.0,College,Yes,Mahasarakam,39.0
Suburban,4.082047836806516,4320.42599011836,Married,-0.6044020789289377,M,28.0,College,No,Khon Kaen,55.0
Urban,4.247651489744272,3067.960665354798,Single,0.529547215083136,F,16.0,High School,Yes,Mahasarakam,44.0
Suburban,3.508525991038331,3873.3789434721966,Married,-1.051859914191947,M,37.0,College,No,Mahasarakam,68.0
Suburban,3.0188592460495984,6271.690016444115,Divorced,-0.6010063518696419,M,25.0,College,Yes,Udon,74.0
Suburban,2.7194290127347243,4334.6816111029975,Single,-0.23429889198595527,F,22.0,College,Yes,Udon,62.0
Rural,2.8257267423822987,4328.739112126506,Married,-0.5056878900412612,M,24.0,Graduate School,No,Khon Kaen,71.0
Rural,5.907504958943395,4166.16156640721,Married,0.10254759725162169,F,49.0,College,No,Khon Kaen,59.0
Rural,6.405189427748007,4102.495788128496,Divorced,-0.20689410624090432,F,26.0,College,Yes,Mahasarakam,76.0
Urban,4.943368538079263,6052.966587304475,Single,0.6306482586391802,M,25.0,College,Yes,Udon,54.0
Urban,,3421.094130426651,Divorced,-0.16801834247033676,F,14.0,College,Yes,Udon,36.0
Urban,5.364872705878893,5308.394204982197,Divorced,-0.060263666746115385,M,29.0,Graduate School,Yes,Khon Kaen,55.0
Suburban,6.605314977983298,3561.8797666074306,Married,0.5503995437279241,M,36.0,Graduate School,,Mahasarakam,76.0
Suburban,2.4435882682954952,3906.6502471592753,Married,-0.5932237622011731,M,22.0,College,No,Mahasarakam,52.0
Urban,5.422182530816897,4617.463024606907,Divorced,-0.7287762797063838,F,25.0,College,Yes,Udon,67.0
Urban,5.422743644275116,5365.012632693739,Single,-0.9229736465748588,F,27.0,High School,Yes,Khon Kaen,53.0
Rural,4.962128809223169,4928.5052788239,Divorced,0.31439945213939774,F,39.0,College,No,Khon Kaen,42.0
Urban,4.119699271091199,4135.6391491339,Divorced,-0.12628193886103295,M,25.0,Graduate School,Yes,Udon,12.0
Suburban,6.74910446727914,3396.5764743517257,Married,0.045109070507675875,F,42.0,High School,,Udon,53.0
