City,Renew,Active online hours,Education Level,Years after high school graduation,Location Code,Marital Status,Gender,Brand Loyalty,Annual Income,Years subscribed
Khon Kaen,Yes,3.993620870217973,Graduate School,34.0,Suburban,Divorced,F,0.47784419904736786,74207.69142773683,7.0
Udon,Yes,4.191676898854509,High School,32.0,Suburban,Married,F,0.4040017262771215,59055.7645153168,3.0
Khon Kaen,No,5.568493368835425,College,37.0,Rural,Married,F,-0.49750316556156177,72761.77131546123,6.0
Udon,No,3.9534975332086035,High School,20.0,Rural,Married,F,-0.21165540121279366,62392.750315630845,4.0
Mahasarakam,Yes,5.259028416837035,Graduate School,37.0,Rural,Divorced,M,-0.3360195007164227,47754.79839845263,6.0
Khon Kaen,,7.014462569058297,High School,38.0,Suburban,Single,F,-0.37112995724808634,57848.94682269046,6.0
Mahasarakam,Yes,4.232884305219882,High School,36.0,Urban,Married,M,0.26797319019198,64449.92211525569,6.0
Khon Kaen,Yes,5.669641792581215,College,37.0,Suburban,Single,F,-0.06081222279028184,63825.09791514755,7.0
Mahasarakam,No,6.5268983228971145,College,30.0,Rural,Married,F,,46271.536555117294,5.0
Udon,No,5.400347475356789,Graduate School,39.0,Suburban,Married,M,0.8873210216203551,58320.178279803054,7.0
Udon,No,6.305558658977383,Graduate School,38.0,Urban,Divorced,F,0.3055269811035771,49115.44504723031,4.0
Khon Kaen,,6.6122016562511545,Graduate School,45.0,Suburban,Married,M,0.3293778994582043,45690.49342637673,6.0
,No,4.054940998548707,High School,21.0,Rural,Divorced,F,-0.1231153556698369,55139.05781274379,4.0
Mahasarakam,Yes,5.233076526225047,Graduate School,40.0,Urban,Single,,0.08866218100325923,21017.47468445355,5.0
Mahasarakam,No,7.05113352790374,Graduate School,36.0,Rural,Divorced,M,-0.2637427731773088,42144.74276493925,2.0
Udon,Yes,5.458916417659681,College,27.0,Suburban,Single,M,0.1978435394207162,59046.90092835224,5.0
Mahasarakam,Yes,3.7056752276696647,College,36.0,Suburban,Divorced,F,0.47229740017553135,45993.74359096265,
Mahasarakam,Yes,7.888414375271072,College,43.0,Rural,Single,M,-0.5764287816262854,70727.56000840907,6.0
Khon Kaen,No,8.74983640822533,Graduate School,38.0,Suburban,Married,M,0.2810204783126095,27772.25392545985,3.0
Khon Kaen,Yes,5.957011775533533,Graduate School,36.0,Urban,Divorced,F,-0.05388369530226886,64240.26045328054,7.0
Mahasarakam,No,4.200257861867605,Graduate School,21.0,Rural,Single,M,0.07373977677927923,74175.67812762801,5.0
Udon,Yes,4.4810359141422405,Graduate School,29.0,Rural,Married,F,0.025167153696283723,39778.30453609863,3.0
Mahasarakam,Yes,7.10965984590709,College,44.0,Rural,Single,M,-0.6251050297535459,37464.41438916399,6.0
Mahasarakam,Yes,6.556409336032469,College,31.0,Rural,Divorced,M,-0.275888067588586,52035.2359530087,3.0
Udon,Yes,7.327137404450207,College,34.0,Urban,Single,F,-0.819234569504542,59527.453788531624,5.0
Khon Kaen,No,4.476524545474517,High School,30.0,Suburban,Single,F,0.6172931807774075,55824.85650065786,6.0
Khon Kaen,Yes,4.6674573909787105,Graduate School,35.0,Urban,Divorced,F,0.25017130023493517,64898.02532731439,6.0
Udon,Yes,2.7610184728087273,Graduate School,37.0,Suburban,Single,M,0.67939286545466,62259.49516288015,6.0
Udon,No,7.344749351313304,High School,40.0,Rural,,M,0.8230360403474883,43200.71060906284,
Khon Kaen,No,6.782865372783736,Graduate School,34.0,Rural,Married,M,0.662655096226728,66059.82695034434,4.0
Mahasarakam,Yes,8.150275977001762,High School,29.0,Urban,Single,M,-0.8891344801937348,59331.332234397894,7.0
Mahasarakam,Yes,5.832567143412923,Graduate School,41.0,Urban,Divorced,M,0.09187482442025646,56552.20136163256,4.0
Udon,No,6.542474370427728,High School,38.0,Rural,Single,F,-0.12246887585140073,69528.52890043877,6.0
Udon,Yes,3.0580743193120954,Graduate School,29.0,Urban,Divorced,F,0.5572400246338357,38903.66800534478,6.0
Khon Kaen,Yes,6.406533552368477,Graduate School,40.0,Suburban,Married,M,-0.440444278550022,47530.957597384026,4.0
Mahasarakam,,8.036867497882238,Graduate School,27.0,Urban,Divorced,F,-0.9009470299735944,49547.332032523176,6.0
Khon Kaen,Yes,5.532390507183287,High School,37.0,Urban,Divorced,F,0.16412014271880032,41581.46416235881,6.0
Udon,Yes,3.0611298812914747,Graduate School,36.0,Urban,Divorced,M,1.035993383581595,56656.58577389559,5.0
Mahasarakam,Yes,4.329700318531467,Graduate School,23.0,Urban,Divorced,M,-0.012508533384135823,45046.40879880264,5.0
Udon,Yes,6.455516685673461,High School,38.0,Suburban,Single,M,-0.18346894823298093,31340.783807699197,6.0
Khon Kaen,Yes,5.03119699586097,Graduate School,36.0,Urban,Single,F,-0.37327032418954686,58027.310109346574,4.0
Khon Kaen,Yes,4.468359214221799,High School,35.0,Suburban,Single,F,0.08782929865043587,80003.28411040393,4.0
Udon,Yes,5.494794653130822,Graduate School,38.0,Urban,Single,F,-0.41690389934466876,71298.29649152781,5.0
Udon,No,5.4241020386607275,Graduate School,39.0,Suburban,Single,M,0.9598060373840189,41241.89168842743,
Khon Kaen,Yes,5.1976700826488695,College,31.0,Suburban,Single,M,-0.27763012706238355,55400.12676212723,6.0
Udon,Yes,4.8439458475013035,College,32.0,Urban,Married,M,-0.12583599614013097,49647.705900304936,5.0
,Yes,3.6369503346777057,Graduate School,35.0,Urban,Single,M,,63914.05617064971,6.0
Mahasarakam,Yes,6.3382343628351645,College,38.0,Suburban,Single,F,-0.3967140300139671,41659.355903774136,3.0
Khon Kaen,No,5.174686122779963,High School,28.0,Suburban,Single,M,-0.21700748679478543,54214.87728930826,3.0
Khon Kaen,No,4.456695880500966,,25.0,Rural,Divorced,F,-0.1940102093123185,59146.51042109592,4.0
Khon Kaen,Yes,3.4821701433925187,High School,39.0,Suburban,Divorced,M,0.9085533222147251,54185.4347710807,5.0
Udon,,3.8651989698427958,College,23.0,Rural,Divorced,M,-0.12548365509208056,43606.336142687695,6.0
Udon,No,5.402058058635722,College,32.0,Suburban,Single,M,0.11222063829660356,58229.940142870866,5.0
Mahasarakam,Yes,7.481367198490561,High School,34.0,Urban,Married,F,-0.8999002664093644,65098.29958454789,6.0
Udon,No,4.24143633018032,College,27.0,Rural,Married,F,0.1936785543833498,47131.91896978251,4.0
Udon,Yes,6.016739570399299,Graduate School,37.0,Urban,Divorced,F,-0.40545535638222513,57442.48233200554,6.0
Mahasarakam,Yes,5.654425403583438,High School,42.0,Urban,Single,M,-0.044389534504402334,61989.58800532491,5.0
Khon Kaen,Yes,5.7835091294925345,College,38.0,Suburban,Divorced,M,0.07206376962298333,45732.9357473153,4.0
Khon Kaen,Yes,5.466287181519277,High School,36.0,Rural,Divorced,M,0.1626801433548889,70712.7929160037,7.0
Mahasarakam,Yes,6.6739363288677405,Graduate School,30.0,Rural,Single,F,,46737.72328847485,6.0
Udon,Yes,5.678950149710187,High School,43.0,Rural,Divorced,M,-0.03246564771734578,79738.36032664414,2.0
Khon Kaen,No,4.869078410941103,Graduate School,26.0,Urban,Married,F,-0.08818217068315572,39568.73444198578,4.0
Khon Kaen,No,5.945466010354415,High School,32.0,Rural,Divorced,F,-0.9545951243378473,45078.19936283662,5.0
Udon,Yes,6.059954923321257,High School,39.0,Urban,Divorced,M,0.06433401741436445,49817.97978794304,6.0
Mahasarakam,No,,College,33.0,Rural,Single,F,-0.7439211028655933,40755.173421536085,5.0
Mahasarakam,No,9.182162934924413,College,39.0,Urban,Married,F,0.011356159496702767,31500.209413959095,6.0
Khon Kaen,No,4.8915105923739794,Graduate School,30.0,Rural,,M,0.3368445992858231,38859.62799698423,4.0
Mahasarakam,Yes,3.403332648030899,Graduate School,41.0,Suburban,Divorced,M,0.3095627102706424,37653.58644487216,4.0
Khon Kaen,Yes,5.977012319241213,College,34.0,Suburban,Divorced,F,-0.35927071170645974,48385.57883810066,4.0
Mahasarakam,Yes,5.218923470451035,High School,35.0,Urban,Divorced,F,0.5035646303779551,45559.81546194021,5.0
Mahasarakam,Yes,4.449688544902885,College,32.0,Suburban,,F,0.02354325701644916,52432.66740697579,2.0
Khon Kaen,Yes,5.9062030099181575,High School,38.0,Urban,,M,-0.179716389265093,47428.48569877851,6.0
Khon Kaen,No,5.98763857227462,High School,35.0,Urban,Married,F,0.1753771858394737,60228.296434925236,6.0
Khon Kaen,No,5.916707300761448,High School,34.0,Rural,,F,0.21813284276652162,68484.07027152675,3.0
Mahasarakam,Yes,5.8256889000412695,Graduate School,35.0,Suburban,Married,M,-0.22934724899357095,40769.878283357626,6.0
Mahasarakam,Yes,5.959407458167119,Graduate School,32.0,Urban,Divorced,M,-0.41120357558119724,45052.89348587909,5.0
Udon,Yes,5.114453571721331,College,38.0,Rural,Single,M,0.07184993768159598,61820.970946294554,5.0
Khon Kaen,Yes,5.362827158644458,High School,31.0,Urban,Divorced,F,-0.11834400984733744,,6.0
Mahasarakam,No,7.193892849638548,Graduate School,29.0,Rural,Married,F,0.46719341818450266,38655.804337649104,
Mahasarakam,No,4.940180470945894,College,29.0,Rural,Single,F,0.3988135306153502,66129.23730515079,5.0
Khon Kaen,Yes,5.343391873757021,Graduate School,33.0,Suburban,Single,F,-0.26491775018966834,32510.828712583694,6.0
Mahasarakam,No,5.424711908777252,Graduate School,30.0,Suburban,Divorced,M,-0.6909593918911966,52135.4924497922,5.0
Khon Kaen,Yes,6.365310402054337,High School,,Urban,Divorced,F,-0.37639160475557754,56633.747956056955,5.0
Khon Kaen,No,4.007158904139322,College,17.0,Suburban,Single,M,0.5159332384741383,41161.03534297404,6.0
Udon,,6.389271429607845,High School,32.0,Suburban,Divorced,F,-0.15174550263740344,,7.0
Udon,Yes,4.927758340457712,College,39.0,Urban,Single,M,-0.05879019081366546,66723.69365818659,7.0
Khon Kaen,Yes,2.083098890789229,College,36.0,Urban,Divorced,M,0.6066771174921394,35068.37309173913,4.0
Khon Kaen,No,5.895474899837561,Graduate School,32.0,Rural,Married,F,0.6689982940293046,60804.15206422741,4.0
Mahasarakam,Yes,5.792078773134236,College,40.0,Suburban,Divorced,F,-0.1708119508125659,51943.51851956498,4.0
Mahasarakam,Yes,3.1583832022396505,Graduate School,29.0,Suburban,Divorced,F,0.3760141268324123,37813.88793445497,4.0
Mahasarakam,Yes,3.8603953353321527,College,36.0,Urban,Single,M,0.41081913095866507,55271.36034899357,5.0
Mahasarakam,Yes,4.526590439379592,College,33.0,Urban,Divorced,F,0.1332104880130237,51242.735329597635,6.0
Mahasarakam,No,5.500910355736739,College,38.0,Urban,,M,0.24572098991628982,39145.47149998607,5.0
Khon Kaen,No,5.879208335768467,College,22.0,Rural,Single,M,-0.043555914136978874,72801.31118234855,6.0
Khon Kaen,No,4.703614089472044,College,35.0,Rural,Divorced,F,-0.08570650844696091,70787.30410213995,6.0
Mahasarakam,Yes,6.465754130980348,College,39.0,Suburban,Married,M,-0.09080420034841977,44017.04830628031,7.0
Khon Kaen,Yes,5.723544927860247,Graduate School,38.0,Urban,Divorced,M,0.13465153846094735,45402.51037581209,3.0
Mahasarakam,No,5.553338131835568,,,,Married,F,0.7379419084718936,63094.004687586545,4.0
Udon,Yes,5.5950015731215546,Graduate School,34.0,Urban,Married,F,-0.2548381786097599,40742.160999197025,4.0
Mahasarakam,No,6.714789405468853,College,,Rural,Married,F,-0.472942138746096,61358.64961634972,3.0
Mahasarakam,Yes,3.2942961995949642,Graduate School,31.0,Urban,Single,F,0.4336435422130396,70926.29936124753,4.0
Khon Kaen,Yes,4.807023050317616,High School,38.0,Urban,Divorced,F,1.0948801824139625,79421.65129020729,4.0
Mahasarakam,Yes,5.328930180110862,Graduate School,32.0,Urban,Divorced,,-0.020315069189635382,28601.00204569649,5.0
Udon,Yes,5.921946900236682,Graduate School,40.0,Suburban,Single,F,-0.07172157167564826,84523.92522072587,4.0
Udon,Yes,3.9881979206090588,College,34.0,Urban,Divorced,M,0.5446620110532816,49234.964866489754,4.0
Mahasarakam,Yes,5.1493361929039745,Graduate School,31.0,Urban,Single,M,0.2294151831977257,49635.153026365406,
Udon,No,6.186265483345137,College,25.0,Rural,Divorced,F,0.2689127158333023,48421.459874141874,6.0
Udon,No,5.424227558899907,Graduate School,33.0,Urban,Married,F,0.7939480901803406,40928.43161404111,6.0
Khon Kaen,Yes,2.7655298443955765,College,34.0,Rural,Divorced,F,0.5158526918848639,67297.58584602832,4.0
Udon,No,5.424148277848503,Graduate School,30.0,Suburban,Single,,0.025259943554210518,83387.14145212543,6.0
Khon Kaen,No,5.799260548247431,College,32.0,Rural,Married,F,-0.6125620294024738,73604.18689802117,5.0
Mahasarakam,No,6.075882387906652,College,20.0,Rural,Married,M,0.2168906464551787,53792.49418376202,6.0
Mahasarakam,No,6.51003123264701,Graduate School,35.0,Suburban,Married,F,0.37646958676794584,66161.74694341162,4.0
Mahasarakam,Yes,4.965230211531377,High School,33.0,Urban,Divorced,F,0.19316308091133516,51149.45626825992,5.0
Khon Kaen,Yes,5.429919857012362,College,29.0,Suburban,Divorced,F,-0.2578458042117236,74560.67896566112,5.0
Udon,Yes,6.392412494915697,College,37.0,Rural,Divorced,F,-0.3939574083896935,47908.65528917129,4.0
Khon Kaen,Yes,6.244806756922608,College,,Rural,Divorced,M,-0.44904696278127787,60925.74043704974,4.0
Khon Kaen,No,4.364388342100055,College,20.0,Suburban,Divorced,F,-0.15889596500676295,78159.51798443966,7.0
Udon,No,5.693612497691139,High School,35.0,Rural,Married,F,-0.5780898034707644,63237.81164964254,5.0
Udon,No,5.796841896430436,High School,31.0,Suburban,Divorced,M,0.3204246040346316,77338.880162443,4.0
Khon Kaen,Yes,4.659411329238723,Graduate School,38.0,Rural,Single,F,-0.11265778012028019,63299.67970228237,6.0
Udon,No,3.981369803670733,High School,14.0,Suburban,Single,F,-0.38668984882603785,46937.90639920774,7.0
Khon Kaen,Yes,7.135975866494245,Graduate School,37.0,Urban,Divorced,F,-0.7438182121355947,58913.7571770171,5.0
Mahasarakam,No,4.617127434291909,High School,20.0,Rural,Divorced,F,-0.42399199664709075,61110.2221526528,8.0
Udon,Yes,5.342218933262049,High School,34.0,Urban,Single,M,0.18913259693786533,38063.12751047479,3.0
Udon,Yes,6.716381698948059,College,40.0,Suburban,Single,M,-0.7437596773357757,63089.9557725393,3.0
Udon,No,5.808121545846289,Graduate School,18.0,Rural,Married,M,0.17318872072812663,63648.324726686275,4.0
Khon Kaen,Yes,7.251452167485507,High School,37.0,Suburban,Divorced,M,-0.8619963569473985,50437.445856007034,4.0
Mahasarakam,Yes,5.569464610665883,Graduate School,36.0,Urban,Divorced,M,-0.012473422854151484,51625.34512608813,3.0
Mahasarakam,No,5.178633632864876,Graduate School,35.0,Suburban,Divorced,M,-0.3020892150708482,68998.8603372452,6.0
Mahasarakam,Yes,4.965422825753393,College,25.0,Urban,Single,M,0.2290956538677566,52267.04133180719,7.0
Udon,No,4.666438945381529,High School,27.0,Rural,Married,M,0.3417859017598154,49351.466896199316,5.0
Mahasarakam,No,5.277039978331425,Graduate School,29.0,Rural,Married,F,0.6023788527367229,51552.38159895413,5.0
Mahasarakam,,6.133875934932084,High School,33.0,Suburban,Single,F,-0.1931726733953677,30699.55582033443,5.0
Mahasarakam,No,4.136608105568823,,19.0,Suburban,Married,M,-0.5501203224250467,75985.29718804662,3.0
Mahasarakam,Yes,4.506057929223956,High School,32.0,Urban,Single,M,-0.46249606686684,67273.32654702928,5.0
Udon,Yes,4.251780625790236,High School,36.0,Urban,Single,M,0.5191782623455427,49009.503201996165,5.0
Khon Kaen,Yes,6.560926533427082,Graduate School,31.0,Urban,Single,F,-0.6953821485194012,49361.46996687889,3.0
Khon Kaen,No,3.8347763734231295,College,12.0,Suburban,Married,M,0.5779410683937733,49261.61394232666,5.0
Udon,No,5.27651343102817,College,25.0,Rural,Married,M,-0.1085197918056256,49539.857436581486,5.0
Mahasarakam,No,6.565058002659174,High School,32.0,Suburban,Married,F,0.09755503498879597,55374.68477124675,5.0
Udon,Yes,6.754277451449482,College,38.0,Suburban,Single,F,-0.5819962803717278,45761.784623929234,5.0
Udon,Yes,6.087956434611076,High School,25.0,Urban,Single,M,-0.22540760650895783,32611.497057395798,6.0
Khon Kaen,No,6.203232116997525,High School,37.0,Rural,Single,F,-0.0696283752030524,57374.931165179194,6.0
,Yes,6.201640086893913,College,40.0,Urban,Single,F,0.15206430731025705,60629.858084240404,5.0
Mahasarakam,,3.9758722030997586,High School,30.0,Rural,Married,M,,47093.465852978254,6.0
Mahasarakam,Yes,6.681553727420056,College,40.0,Suburban,Single,M,-0.3157114889736465,58614.60801205871,4.0
Mahasarakam,No,7.401696768355032,High School,22.0,Rural,Married,,0.3109017491122674,75269.58630290903,5.0
Mahasarakam,Yes,5.54906221028277,College,40.0,Urban,Divorced,M,0.2701805305225653,40357.320351718445,5.0
Mahasarakam,Yes,7.525869648548154,Graduate School,35.0,Urban,Divorced,F,-0.25461857925196085,76212.63765199941,6.0
Mahasarakam,Yes,5.4752088595537645,,33.0,Suburban,Divorced,F,-0.24798331298016849,67720.14228906212,3.0
Udon,No,8.654485844128748,Graduate School,37.0,Suburban,Divorced,F,-0.4443882472349039,67000.84383238695,4.0
Udon,No,2.9833129446679867,College,17.0,,Married,M,-0.42167006473187774,59929.53447686048,5.0
Khon Kaen,Yes,5.374332575348726,Graduate School,38.0,Suburban,Single,F,-0.054032703273711624,67586.17295790908,5.0
Udon,Yes,5.3641295174775285,Graduate School,35.0,Rural,Divorced,,-0.294075570657937,35077.68175609052,4.0
Udon,Yes,6.393898573840444,College,39.0,Urban,Divorced,,-0.18250778851492264,58544.78014633258,7.0
Khon Kaen,Yes,7.496571690745013,Graduate School,40.0,Suburban,Divorced,M,-0.5372351747073099,43012.089670982714,6.0
Udon,Yes,5.078147307879745,College,31.0,Urban,Single,F,-0.016233190253548635,51398.27831911941,6.0
Khon Kaen,No,7.302387883265159,High School,31.0,Suburban,Single,F,0.5681715440495642,37559.52866221407,4.0
Mahasarakam,Yes,4.373882228092582,High School,31.0,Suburban,Single,M,0.41992034532719713,34169.818458692884,5.0
Udon,Yes,4.36815676465676,Graduate School,35.0,Urban,Divorced,M,0.6786455995864534,64116.3204923181,7.0
Mahasarakam,Yes,6.513253493775451,High School,38.0,Urban,Divorced,F,-0.3966479314746214,39336.03583210691,4.0
Khon Kaen,No,4.393400013163439,High School,26.0,Suburban,Married,F,0.6082857471579499,41380.95232436617,6.0
Khon Kaen,Yes,3.7760988747078685,Graduate School,32.0,Urban,Single,F,0.608605850753183,60958.978516184216,5.0
Khon Kaen,Yes,5.153759337690787,High School,37.0,Urban,Single,F,-0.042905423201660076,38434.5897511828,9.0
Udon,No,3.1730794602014303,College,19.0,Rural,Married,F,0.7447823890956062,75882.56991674456,4.0
Mahasarakam,Yes,5.635832030989908,Graduate School,32.0,Suburban,Divorced,F,-0.3002751457090258,44828.34622435043,4.0
Udon,Yes,4.759946412769571,College,39.0,Suburban,Divorced,M,,43962.65133375964,
Khon Kaen,No,3.991132278054219,College,24.0,Urban,Married,M,0.012099095129922688,41995.4507704261,6.0
Udon,Yes,5.769219551566293,College,37.0,Urban,Divorced,M,-0.12613029632080458,,6.0
Udon,Yes,5.7497401059495425,High School,37.0,Suburban,Divorced,M,-0.3818097185112528,25951.831884687756,2.0
Udon,Yes,,High School,43.0,Urban,Divorced,M,0.0828972425987165,47250.922590948394,5.0
Khon Kaen,Yes,5.469026537505376,High School,33.0,Urban,Married,F,-0.47729169498161417,82930.23887164993,4.0
Udon,,6.368261513096975,Graduate School,38.0,Urban,Single,M,-0.3808183019558199,69937.03186890774,5.0
Mahasarakam,Yes,8.539860152080283,Graduate School,40.0,Suburban,Married,M,-0.9548011544771613,44202.750959795834,4.0
Khon Kaen,No,4.176806169507574,High School,26.0,Rural,Married,M,0.37329647415274225,51328.922954038855,4.0
Khon Kaen,No,3.3740924059165542,High School,23.0,Urban,Married,M,-0.1577525405103402,62797.350457208406,4.0
Khon Kaen,No,6.565406148682831,College,41.0,Suburban,Single,F,0.3195110709626343,80946.37391381763,3.0
Mahasarakam,Yes,6.03622507172742,College,37.0,Suburban,Single,F,-0.5130118885937784,,7.0
Khon Kaen,Yes,7.093021095121782,Graduate School,39.0,Urban,Divorced,M,-0.23412017017820846,53223.464166945036,5.0
Khon Kaen,Yes,6.21277395335324,Graduate School,42.0,Urban,Single,M,-0.2873822845066996,60689.39152794718,8.0
