City,Online Activity,Years after high school graduation,Education Level,Brand Loyalty,Annual Income,Location Code,Gender,Years subscribed,Marital Status,Renew
Khon Kaen,5.945703024963111,33.0,High School,-0.19562534374335372,76791.34864173221,Rural,F,3.0,Married,No
Khon Kaen,5.00441719943107,45.0,Graduate School,0.26620572376420226,51969.9939082799,Urban,F,5.0,Married,No
Mahasarakam,,20.0,Graduate School,0.9765191036376392,59018.27287047915,Suburban,F,0.0,Single,Yes
Udon,5.585076795938279,18.0,Graduate School,0.3438478429502202,53466.75111868858,Suburban,F,6.0,Married,No
Udon,5.498931507183109,22.0,College,0.1395019360628192,47178.87692612213,Rural,F,6.0,Married,No
Mahasarakam,6.39759676472505,29.0,High School,0.9781718569017217,61279.585327119246,Urban,F,2.0,Divorced,Yes
Udon,5.657200643547503,30.0,College,0.5459360424216774,67946.55290939637,Suburban,M,4.0,Married,Yes
Udon,5.036178911658343,43.0,High School,0.5538921673405852,63557.57482501142,Rural,M,6.0,Married,No
Udon,7.253896423579577,27.0,College,0.10004239298204926,65650.33792335725,Rural,F,5.0,Married,No
Khon Kaen,4.560906207174966,31.0,High School,-0.1390569049918602,54501.19400850278,Rural,M,6.0,Married,No
Mahasarakam,5.864930392261037,35.0,High School,1.0848017288088136,64275.84785055627,Suburban,F,1.0,Divorced,Yes
Khon Kaen,5.867909747179008,42.0,Graduate School,0.2115082345781413,54588.91409271861,Rural,F,5.0,Married,No
Mahasarakam,3.9891470359290735,9.0,Graduate School,0.527373910692186,38254.40292036957,Suburban,M,8.0,,No
Khon Kaen,6.592242692247806,41.0,College,0.23964438768749619,68735.95453718957,Suburban,F,3.0,Divorced,Yes
Udon,5.055624077393394,31.0,Graduate School,-0.7406505769741599,75109.77984519224,Suburban,F,3.0,Married,No
Udon,4.766819565970893,38.0,Graduate School,0.28813477445970315,63064.53930515992,Urban,M,4.0,Divorced,Yes
Udon,4.566624713570665,39.0,College,-0.0015899184389749077,47840.776811913485,Suburban,M,7.0,Divorced,Yes
Mahasarakam,7.1958287415290805,16.0,College,0.586321556893465,61772.23609106493,Urban,F,6.0,Divorced,No
Udon,3.5454445549522244,25.0,College,0.2869441468985299,63954.741464443476,Suburban,M,4.0,Divorced,Yes
Udon,1.466464229125506,27.0,College,0.04448758821881538,34902.39444183458,Rural,M,8.0,Married,No
Khon Kaen,3.8468315727600073,17.0,High School,0.1555511021165245,56939.9399800296,Rural,M,6.0,Single,No
,7.205094043316321,25.0,College,0.7018600388379034,63008.08381416325,Suburban,,1.0,Single,Yes
Khon Kaen,5.339442396524799,33.0,High School,,53703.97887108965,Urban,F,2.0,Married,Yes
Mahasarakam,3.5167699835348833,37.0,High School,-0.14636943982906891,48162.63119481348,Urban,M,7.0,Single,Yes
Mahasarakam,3.9084446324958417,34.0,Graduate School,0.4716014072309396,42805.39510047428,Urban,M,6.0,Divorced,Yes
Udon,4.689189336559179,39.0,Graduate School,0.613985256647704,59510.65083684256,Suburban,M,7.0,Married,No
Khon Kaen,5.296870085767648,,High School,0.8398353655168472,41711.72448223215,Suburban,F,8.0,Married,No
Udon,4.260892345465346,36.0,,-0.08238902553845168,63443.201336978535,Rural,M,5.0,Married,No
Udon,4.249398200518668,32.0,High School,-0.40013438533400414,63930.14936429519,Rural,F,3.0,Married,No
Khon Kaen,4.723146432463977,35.0,Graduate School,0.6434208111339612,45778.805453120876,Rural,F,5.0,Married,No
Khon Kaen,4.490807855804773,13.0,High School,0.1888542441256999,55207.32927020404,Suburban,F,5.0,Divorced,Yes
Khon Kaen,6.570443578877706,41.0,Graduate School,0.24036400390513757,51549.681731884644,Rural,F,5.0,Married,Yes
Mahasarakam,3.4966545247892586,29.0,High School,0.9292541898890442,29119.78038220224,Rural,M,,Married,No
Mahasarakam,5.241698089463997,42.0,Graduate School,0.21470853665330597,56242.260395627476,Rural,M,5.0,Divorced,Yes
Mahasarakam,6.060844062191956,17.0,,-0.16796426197316855,59197.01986999652,Suburban,F,5.0,Single,No
Khon Kaen,4.532942356916035,24.0,Graduate School,0.24658656481587826,36594.439942783276,Urban,F,5.0,Married,Yes
Khon Kaen,4.915274507942714,38.0,Graduate School,-0.6533063312010408,,Rural,F,3.0,Married,No
Mahasarakam,4.305523690046997,22.0,Graduate School,0.007755538095483877,58567.4837071255,Rural,M,6.0,Divorced,No
Udon,2.1578469729939718,23.0,Graduate School,0.14701602005975323,57039.916089640654,Urban,F,5.0,Married,Yes
Mahasarakam,3.9114537886803933,25.0,College,-0.06268688120634658,67263.40665664765,Suburban,F,4.0,Divorced,Yes
Mahasarakam,7.723607415987918,27.0,Graduate School,0.04384918268170743,76796.06990819005,Suburban,F,4.0,Married,No
,7.339657749178826,24.0,College,0.7678695266395856,62095.76210889268,Urban,F,2.0,,Yes
Udon,6.195841772111912,30.0,College,-0.24490942022174889,75304.32139324544,Rural,M,2.0,Single,No
Mahasarakam,3.1375849046273423,32.0,College,-0.05056257743880477,43683.51047425099,Suburban,M,8.0,Divorced,No
Udon,5.124906230305308,24.0,College,0.8977115258306148,67102.50987781028,Rural,M,0.0,Divorced,Yes
Khon Kaen,5.28250111560103,34.0,Graduate School,-0.0840502042219457,57296.83406979166,Rural,F,5.0,Married,No
Khon Kaen,3.88268031775743,34.0,High School,0.34699915442729823,41848.89393475004,Urban,M,5.0,Divorced,Yes
Khon Kaen,2.0450495861030222,,Graduate School,0.10221105958550733,43288.70134761844,Rural,M,8.0,Married,Yes
Udon,5.366121274632796,23.0,Graduate School,-0.9357117830819806,79677.64215571526,Urban,F,3.0,Married,No
Khon Kaen,4.015760071123851,24.0,Graduate School,-0.006531977422023133,75445.55492374234,Suburban,F,,Single,No
Khon Kaen,4.801569046750283,15.0,College,0.17713613445015194,57046.47133651254,Urban,F,6.0,Single,No
Mahasarakam,8.349167759134959,31.0,Graduate School,-0.08973514071060179,89435.86617230062,Rural,M,3.0,Single,No
Udon,4.192113594011115,30.0,College,,48936.013341518665,Urban,F,6.0,Divorced,Yes
Khon Kaen,6.22671359752185,36.0,College,0.27311248748150635,33040.055544997005,Rural,M,7.0,Married,No
Khon Kaen,3.7429353289803617,27.0,Graduate School,0.13847418347524265,47928.78719615346,Suburban,M,7.0,Married,Yes
Udon,5.2657514006859625,16.0,Graduate School,0.39301728859199264,49942.034796111344,Urban,F,4.0,Single,Yes
Udon,6.211251222324214,41.0,Graduate School,-0.0826670648009718,29542.004281797013,Suburban,F,5.0,Divorced,Yes
,5.332589188960174,31.0,Graduate School,0.8958955613777319,85279.79194850475,Suburban,M,0.0,Single,Yes
Udon,3.4128480744294216,33.0,Graduate School,0.7098201318606734,58853.883697052275,Suburban,F,,Married,Yes
Udon,3.51625060568553,39.0,College,0.3471217699320592,59287.33013147363,Suburban,F,6.0,Divorced,No
Udon,4.033886789953045,23.0,High School,-0.5863327000411186,57807.27862681937,Suburban,F,5.0,Married,No
Udon,5.192483778766405,31.0,Graduate School,0.020305961413325663,60834.93738130635,Rural,F,5.0,Divorced,No
Mahasarakam,3.441897817160431,41.0,Graduate School,0.7957365910390111,36352.91806524692,Urban,M,7.0,Married,No
Udon,3.74823033221983,40.0,High School,0.3088249804200885,55324.55306488559,Urban,M,5.0,Single,Yes
Udon,3.5633280164437497,37.0,High School,-0.034465858899551616,55483.721715064225,Urban,M,4.0,Divorced,Yes
Khon Kaen,2.8164975578301066,44.0,High School,0.15602758076625917,60822.96786303146,Rural,,7.0,Married,No
Mahasarakam,4.913626174786038,35.0,College,0.23029798106899815,48585.42364851893,Rural,M,4.0,Married,No
Udon,4.872584975647843,36.0,Graduate School,,80134.07947100716,Urban,M,4.0,Married,No
Udon,4.382642426054325,16.0,High School,0.2493654528825745,53180.42157673871,Rural,M,6.0,Divorced,Yes
Mahasarakam,,32.0,High School,0.10590749650575002,56543.69890576196,Suburban,F,5.0,Divorced,No
Khon Kaen,6.085338818027693,39.0,High School,0.3972594305925108,45591.86105795739,Urban,M,5.0,Married,No
Mahasarakam,4.74708712123137,17.0,High School,-0.34700084694693945,54895.769609857794,Urban,M,5.0,Married,No
Udon,4.765988043387447,31.0,High School,0.9340678641359028,35517.66452793809,Rural,M,8.0,Married,No
Udon,4.364684250679989,20.0,College,-0.4599688766228729,69003.865828169,Suburban,F,3.0,Married,No
Khon Kaen,4.86444068661281,34.0,High School,0.7604030689572295,70383.60077655115,Urban,F,2.0,Single,Yes
Khon Kaen,6.51183766309415,34.0,College,0.641805658034368,44713.836310860075,Urban,F,4.0,Single,Yes
Udon,5.452134396172438,25.0,College,0.44256217887709964,51824.818841087785,Urban,M,3.0,Divorced,Yes
Mahasarakam,4.788390478972897,40.0,College,0.5373055090060055,42142.18874222099,Urban,F,5.0,Single,Yes
Khon Kaen,6.588991878974262,44.0,Graduate School,0.4240802199955098,53381.62772917752,Suburban,M,,Married,Yes
Mahasarakam,4.923323965486574,26.0,Graduate School,0.41783147967594836,54848.04073051412,Rural,F,4.0,Divorced,
Mahasarakam,3.642751148658873,20.0,College,0.45439441199408814,67601.33938198883,Suburban,F,5.0,Married,Yes
Udon,4.962583537696233,18.0,Graduate School,0.17125724577305446,64692.146358944505,Urban,F,5.0,Divorced,No
Mahasarakam,4.882583203820652,33.0,High School,0.3974518367698365,62935.09614789285,Suburban,F,3.0,Single,Yes
Khon Kaen,4.215794403710542,26.0,College,0.030910236319396794,49642.7541064668,Rural,F,6.0,Married,No
Udon,3.8462038078390113,32.0,College,0.14917173858973332,57740.19063566098,,M,5.0,Divorced,Yes
Udon,6.288709133713818,16.0,Graduate School,0.6839269666520748,,Suburban,M,3.0,Divorced,Yes
Mahasarakam,3.927910700148112,37.0,College,0.09152554993585935,38992.24963463588,Suburban,F,7.0,Divorced,Yes
Udon,4.848084789684013,26.0,College,-0.2937409891387006,62642.399361596974,Rural,F,4.0,Married,No
Udon,3.771107465624981,24.0,College,0.13201260327403422,35889.65827461402,Urban,F,7.0,Divorced,Yes
Khon Kaen,5.051470815190252,21.0,College,-0.09365434185959459,49717.56651950911,Suburban,F,6.0,Single,No
Udon,5.821047427135901,37.0,College,0.6891943160672587,42033.75707482455,Urban,F,4.0,Single,Yes
Udon,5.324949208556237,41.0,College,0.11003670319554945,55411.314262176624,Urban,F,3.0,Single,Yes
Udon,4.2825405745168155,27.0,High School,0.31616162020539074,43239.33454993756,Suburban,F,7.0,Divorced,No
Udon,5.985229632917974,30.0,Graduate School,0.246919893941846,48357.99581723538,Urban,M,6.0,Divorced,Yes
Khon Kaen,5.011327341907201,38.0,Graduate School,-0.13892960030375823,47243.40301591043,Urban,F,5.0,Married,Yes
Mahasarakam,5.933197929261538,33.0,Graduate School,-0.5180038627524629,79942.07576862379,Rural,M,3.0,Married,No
Udon,5.950372588038477,22.0,College,-0.05817037374193984,40971.85048383108,Rural,M,5.0,Married,No
Mahasarakam,6.394031362316616,30.0,College,-0.4574808190683084,70758.0559201938,Rural,M,3.0,Divorced,No
Khon Kaen,6.004085586731373,30.0,College,-0.16316537704194523,68905.20424368125,Suburban,,2.0,Married,No
Khon Kaen,5.039326932416833,35.0,Graduate School,0.3118255999207295,55278.5389148911,Rural,F,7.0,Single,No
Khon Kaen,4.399298187640014,26.0,High School,-0.5731620652194335,73920.66088081524,Suburban,M,3.0,Married,No
Mahasarakam,4.2209185727390635,33.0,College,0.1439242278636072,41128.34072388468,Urban,F,6.0,Married,No
Khon Kaen,5.021657170485728,36.0,High School,0.7444072627908817,61629.88226918224,Urban,M,2.0,Divorced,Yes
Udon,5.315933853031401,34.0,High School,0.2525349645275937,64057.138378259515,Suburban,F,5.0,Married,No
Udon,3.9130818431891754,27.0,High School,0.5592516223487891,44634.45659402972,Rural,F,7.0,Married,No
Mahasarakam,5.855910833538482,24.0,High School,-0.19052522299723063,80632.29614364637,Suburban,F,3.0,Married,No
Udon,3.0415339565376787,39.0,College,0.5231043873337071,72054.85245665263,Suburban,M,2.0,Divorced,Yes
Mahasarakam,4.303212206571339,33.0,College,0.36132323070423455,50835.46113744831,Urban,F,,Divorced,
Khon Kaen,3.558779803455282,37.0,Graduate School,0.43559447549522556,,Suburban,F,4.0,Single,Yes
Mahasarakam,6.842279055032537,23.0,Graduate School,-0.03745939038804191,64497.6155299708,Suburban,M,5.0,Married,No
Mahasarakam,3.267488017718561,11.0,High School,0.3390324682063385,69020.25196785887,Urban,F,5.0,Divorced,Yes
Khon Kaen,3.404812914061021,32.0,College,0.2537795575433676,45481.81357785715,Suburban,M,7.0,Divorced,Yes
Udon,3.0543901494586887,21.0,,-0.19393417042665556,41735.85438975264,Urban,M,6.0,Married,No
Khon Kaen,6.349415453634583,45.0,High School,-0.2699710537904372,63892.81138843599,Suburban,F,,Married,No
Udon,6.515385896950561,34.0,Graduate School,0.7067224487917816,39207.99973342295,Suburban,F,5.0,Divorced,
Mahasarakam,6.505092438069356,42.0,College,,36882.17243949055,Rural,M,6.0,Married,No
Udon,7.2784475833899425,41.0,College,0.789699827907809,43650.306120732275,Urban,M,3.0,Single,Yes
Khon Kaen,5.319003959311662,24.0,High School,-0.7773847141347838,40756.31402636468,Suburban,F,6.0,Divorced,No
Khon Kaen,7.848942976170692,28.0,Graduate School,0.1861176038534233,60316.05603442971,Rural,F,4.0,Married,No
Khon Kaen,6.215585554810105,19.0,College,0.3817408567700128,60981.47796160019,Urban,F,4.0,Divorced,Yes
Khon Kaen,7.472438892817937,30.0,High School,1.0890243466459906,64976.38837866154,Urban,F,0.0,Divorced,Yes
Mahasarakam,2.922896955686526,17.0,College,0.4772043262799073,65844.61037967724,Suburban,F,5.0,,Yes
Khon Kaen,4.974274077505414,19.0,,0.6271246790415339,63273.98858001701,Urban,M,3.0,Divorced,Yes
Mahasarakam,7.652899081856459,30.0,College,-0.12207192692800223,73859.93287901253,Suburban,F,3.0,Married,No
Mahasarakam,3.1822990871230674,32.0,Graduate School,0.5029077957427592,59756.52650511391,Suburban,M,6.0,Married,Yes
Khon Kaen,2.539679973009391,39.0,Graduate School,0.5353710558939824,42716.16131449027,Rural,M,8.0,Divorced,No
Udon,6.933301544976912,35.0,College,0.5224022028967893,43961.337466828176,Urban,F,3.0,Single,Yes
Mahasarakam,2.7728948071538535,32.0,College,0.2978834468785284,58153.95617625005,Suburban,M,5.0,Married,Yes
Khon Kaen,3.918456763205373,33.0,College,-0.27187216711417195,55850.048214622235,,F,5.0,Married,No
Mahasarakam,4.170287732540596,43.0,College,0.4259819877495486,56608.410382031034,Urban,F,4.0,Single,Yes
Khon Kaen,4.230138188854877,38.0,College,0.13605018966856164,74822.20989788201,Rural,M,5.0,Married,No
Mahasarakam,4.119805424405991,46.0,High School,0.23867221063307692,62853.63903275452,Suburban,M,5.0,Divorced,Yes
Khon Kaen,3.101919148980053,24.0,College,0.11193687928111845,49023.16897164576,Urban,M,5.0,Divorced,Yes
Udon,4.603986610322059,20.0,College,-0.2806581228705062,57661.80409228254,Urban,M,4.0,Divorced,No
Khon Kaen,5.27356495530753,23.0,High School,0.09797738756067817,54055.71254087093,Urban,F,5.0,Single,Yes
Khon Kaen,4.019575383165734,22.0,,0.5823628656731956,,Urban,M,3.0,Divorced,Yes
Khon Kaen,7.405813125094246,45.0,College,0.3429467168102648,52176.31537205229,Rural,F,3.0,Divorced,Yes
Khon Kaen,6.677529419642605,,High School,0.06977871987043371,84853.50840734706,Suburban,F,4.0,Single,No
Mahasarakam,4.365054583406655,40.0,College,0.300898418209742,54778.37167784689,Suburban,M,4.0,Single,Yes
Mahasarakam,6.486179563374648,40.0,Graduate School,0.18848639674057127,54369.07983527646,Suburban,F,2.0,Divorced,Yes
Khon Kaen,4.760079354619531,32.0,College,0.19314975929310932,64357.91512287112,Rural,M,6.0,Married,No
Khon Kaen,4.361745216603375,33.0,High School,0.3034982896974073,47505.32928215135,Suburban,F,5.0,Single,Yes
Khon Kaen,7.787057426790265,29.0,College,0.651223777678791,58483.77554277608,Suburban,F,2.0,Divorced,Yes
Mahasarakam,3.3172355248148557,50.0,High School,0.2327917244090295,75494.19776451134,Urban,M,3.0,Single,Yes
Khon Kaen,4.599123520499856,43.0,College,0.3537765682691566,49579.41130121455,Urban,F,1.0,Divorced,Yes
Mahasarakam,4.261475293092569,16.0,,0.1904054290862528,56260.8811492338,Rural,M,6.0,Married,No
Khon Kaen,3.796442029568088,37.0,Graduate School,0.07601738613869119,52812.91003406668,Urban,F,6.0,Divorced,Yes
Udon,4.486683939337101,26.0,High School,0.19061134053535933,67436.83781933127,Suburban,M,4.0,Single,Yes
Khon Kaen,4.440799024476911,29.0,Graduate School,1.0525527181605567,50010.589120732475,Suburban,M,3.0,Single,Yes
Mahasarakam,6.066665138185103,39.0,High School,0.7315299290232985,50927.04540860945,Rural,F,8.0,Married,No
Mahasarakam,1.4375521471697295,28.0,High School,0.7360122276552722,41320.56418210799,Suburban,M,8.0,Divorced,No
Khon Kaen,3.911628203082966,52.0,,0.617242453267134,71927.09837831653,Suburban,F,2.0,Divorced,Yes
Mahasarakam,4.488762933781913,39.0,Graduate School,-0.06364420653065211,62293.83501734325,Rural,F,,Married,No
Udon,5.074091757247903,22.0,College,0.18570338962053956,42304.58041832396,Suburban,F,6.0,Single,Yes
Mahasarakam,3.733883113602575,45.0,College,-0.5137590877784083,54448.21416887029,Rural,M,4.0,Married,No
Udon,4.930700501276054,43.0,Graduate School,-1.1492223046356116,80503.65289003923,Rural,M,4.0,Divorced,No
Mahasarakam,,30.0,Graduate School,-0.33097436412258907,62660.35043770643,Rural,M,4.0,Married,No
Mahasarakam,3.705863205828181,21.0,Graduate School,0.421514230389618,63965.67207301679,Urban,F,5.0,Married,Yes
Mahasarakam,5.6985687115908625,20.0,High School,0.22964808970391118,54158.11251037184,Urban,F,4.0,Single,Yes
Udon,4.8521927539741725,7.0,Graduate School,0.5101651500941047,50411.684341219465,Suburban,F,5.0,Single,Yes
Khon Kaen,6.141365053276701,24.0,College,,55492.70290853133,Rural,F,3.0,Single,Yes
Khon Kaen,3.351418198378565,20.0,High School,0.5090004800769872,51116.35827960548,Rural,M,6.0,Divorced,No
Khon Kaen,7.188276170533341,45.0,High School,0.12744699500411327,42373.36480228218,Suburban,M,4.0,Divorced,Yes
Mahasarakam,4.79098389132849,30.0,High School,0.2982795851494115,59279.551852018776,Urban,M,3.0,Married,Yes
Mahasarakam,3.635550071038929,34.0,High School,0.3364692670827717,62351.53850357813,Urban,M,5.0,Married,Yes
Mahasarakam,6.089694458390661,21.0,College,0.0019315159950064331,52711.76448459246,Suburban,F,4.0,Divorced,Yes
Khon Kaen,4.196431142642452,27.0,College,-0.04813621606391544,63471.52519650097,Urban,F,4.0,Single,Yes
Udon,4.403001914003822,32.0,College,0.00566754527546956,37469.221093263055,Suburban,F,6.0,Married,No
Khon Kaen,5.62985604871021,60.0,Graduate School,0.44816502491074706,59510.10048321399,Urban,F,4.0,Divorced,Yes
Khon Kaen,5.014832889932156,35.0,College,0.19953870581644997,47855.271289458564,Rural,F,5.0,Divorced,Yes
Khon Kaen,6.795238484238572,44.0,College,0.4777440883503326,37437.111741492714,Urban,F,4.0,Divorced,Yes
Udon,4.768877513876579,26.0,High School,0.17825734100225257,36567.87567986442,Urban,M,6.0,Divorced,Yes
Khon Kaen,5.917254155608991,35.0,Graduate School,0.5714655009427813,63651.59089142688,Suburban,M,5.0,Single,No
Khon Kaen,5.244251677972555,13.0,High School,0.2546545246526694,46504.207924227114,Rural,F,7.0,Single,No
Khon Kaen,4.93765043208678,33.0,Graduate School,0.5728829876436057,54964.573114657134,Suburban,F,4.0,Single,Yes
Udon,3.7878269569422836,29.0,Graduate School,0.448599236738254,74063.10146661493,Suburban,M,3.0,Divorced,Yes
Khon Kaen,4.1646683056843505,34.0,Graduate School,0.4074646197406543,54730.88935458556,Urban,M,3.0,Married,Yes
Udon,4.567045825767184,17.0,Graduate School,0.6524939601406975,79164.12603748357,Rural,F,3.0,Single,Yes
Khon Kaen,,26.0,Graduate School,0.599247741413232,49380.737850723315,Urban,F,3.0,Single,Yes
Khon Kaen,3.015155516641805,41.0,College,-0.03558191481335915,57430.63042257444,Rural,F,5.0,Married,No
Mahasarakam,4.889156223735517,28.0,High School,0.6145944169378015,49935.395926032725,Urban,F,3.0,Divorced,Yes
Mahasarakam,3.1212122958786788,18.0,College,0.610825676082698,67428.93333170415,Suburban,M,4.0,Divorced,Yes
Khon Kaen,4.258094223866874,37.0,High School,-0.3709689827254823,60983.72169010912,Suburban,F,5.0,Single,Yes
Khon Kaen,7.584644950462906,34.0,College,0.5212261402319006,52101.71080812133,Urban,F,3.0,Single,Yes
