Marital Status,City,Active online hours,Gender,Years subscribed,Brand Loyalty,Location Code,Years after high school graduation,Education Level,Renew,Monthly Income
Divorced,,2.826664721667897,Male,6.0,0.5336621587432243,Suburban,34.0,College,Yes,6605.360123431652
Divorced,Khon Kaen,3.0190625373598623,Female,6.0,0.7313451968964693,Urban,34.0,,Yes,6044.493850902003
Single,Khon Kaen,6.060665631463895,Female,6.0,-0.2361576596314521,Urban,24.0,High School,Yes,5919.972970582647
Married,Udon,5.917740482590258,Male,4.0,-0.02217940755206723,Suburban,29.0,Graduate School,No,4485.041224351048
Married,Mahasarakam,3.615704315597985,Male,5.0,-0.28426620761462407,Rural,38.0,College,No,4170.032353807137
Married,Khon Kaen,4.964511641373313,Male,5.0,0.039160734015017726,Urban,36.0,High School,Yes,6131.737011688958
Divorced,Udon,5.1519961861881605,Male,3.0,-0.5284413775354392,Suburban,32.0,Graduate School,No,5049.3152602276
Divorced,Mahasarakam,4.033034274826491,Male,6.0,0.06387017327142673,Suburban,35.0,High School,Yes,6228.2452342090055
Divorced,Udon,6.577379649109863,Male,2.0,0.3786435089017788,Suburban,29.0,College,No,5363.490805211318
Divorced,Mahasarakam,6.481923690509149,Male,2.0,0.3035941545185385,Urban,30.0,Graduate School,Yes,5959.869788136981
Married,Khon Kaen,5.300234119246587,Male,2.0,0.055526952801198876,Rural,23.0,College,No,3484.143576188949
Divorced,Mahasarakam,6.164712786188051,Female,4.0,-0.3468078063028824,Suburban,35.0,High School,No,2825.813000121285
Divorced,Mahasarakam,4.494910165272168,Male,4.0,0.1501741888946655,Urban,36.0,,Yes,5996.272317942185
Married,Udon,6.6339530726493905,Male,1.0,0.06473314468346204,Urban,26.0,College,No,5627.660192576116
Divorced,Khon Kaen,6.026031813193044,Male,4.0,-0.2528165779626854,Urban,47.0,College,No,4576.446978498454
Divorced,Udon,5.209287337247602,Female,4.0,-0.045163301370360565,Urban,34.0,High School,Yes,5722.423448410275
Single,Mahasarakam,7.895535779921323,Male,4.0,-0.5021556569782721,Urban,41.0,High School,Yes,5382.752577936848
Divorced,Khon Kaen,2.5481977719508238,Female,3.0,-1.1648160058389097,Rural,38.0,High School,No,3253.0687551369706
Single,Udon,8.02982124833398,Female,3.0,0.1972368316029614,Rural,52.0,High School,Yes,5254.701888302286
Divorced,Mahasarakam,2.8819299495706834,Male,9.0,-0.08981390671767077,Rural,7.0,High School,Yes,7908.215807402901
Married,Mahasarakam,4.9694756766928485,Male,3.0,0.5840591114485776,Suburban,27.0,High School,No,5657.646099974515
Divorced,Mahasarakam,6.497779274886276,Female,5.0,0.16987454006937952,Rural,28.0,College,No,4766.313567977183
Married,Khon Kaen,,Male,3.0,0.030939769595173895,Rural,34.0,High School,No,5446.933493559509
Single,Mahasarakam,4.644559231005839,Female,5.0,0.15125716380965662,Suburban,38.0,Graduate School,Yes,5793.634942418277
Single,Khon Kaen,4.258814771837552,Female,5.0,-0.15086572307721205,Urban,26.0,High School,Yes,6293.009663918323
Single,Khon Kaen,7.442818525304361,Male,5.0,0.4710711708375361,Urban,26.0,Graduate School,Yes,6021.743073516372
Single,Udon,7.900817601857995,Female,4.0,0.4776256514552348,Rural,22.0,College,,
Divorced,Mahasarakam,7.339407582496671,Male,2.0,-0.4520665617551203,Rural,41.0,High School,Yes,5030.018985616702
Married,Udon,2.398828073041234,Male,3.0,-0.45231028239589194,Rural,,Graduate School,No,5806.847493925433
Divorced,Udon,5.501256601394794,Female,5.0,-0.3104611321759125,Rural,,High School,,6060.008120941707
Single,Khon Kaen,6.227399111581418,Female,7.0,0.2977313989454732,Urban,9.0,High School,Yes,7067.642953146393
Married,Mahasarakam,4.6690534828509715,Male,4.0,0.3203094294914947,Urban,39.0,Graduate School,Yes,6334.955498109078
Married,Mahasarakam,5.3299106181724385,Female,6.0,-0.3152540133351678,Rural,37.0,College,No,5119.938557116825
Married,Udon,7.420398935744064,Male,5.0,-0.6665136665723778,Suburban,29.0,College,No,5357.193595216565
Married,Udon,8.646246186533812,Male,4.0,0.666494372188749,Urban,34.0,Graduate School,No,4130.941427963905
Married,Mahasarakam,5.560059989405706,Female,4.0,-0.5191499442755035,Rural,34.0,College,No,4286.25879284474
Single,Mahasarakam,6.873348835251916,Male,6.0,0.7850659424841745,Urban,19.0,High School,Yes,6694.996282033417
Divorced,Mahasarakam,,Male,5.0,0.02513409423947542,Rural,40.0,College,No,6145.375457160009
Married,Udon,4.529172681892084,Female,6.0,-0.5299135292662808,Urban,25.0,Graduate School,Yes,6881.601345123012
Divorced,Khon Kaen,4.1417446926915495,Female,4.0,-0.6353995390415299,Suburban,30.0,Graduate School,No,4566.281569220121
Married,Udon,6.955762795468516,Female,5.0,0.31217926334607526,,26.0,Graduate School,No,5248.601123387554
Divorced,Khon Kaen,6.146041247702194,Male,5.0,0.256801193371783,Urban,40.0,Graduate School,Yes,5021.925656616905
Divorced,Mahasarakam,5.224409979795072,Male,4.0,-0.2514453991062844,,36.0,Graduate School,Yes,5791.098600642307
Married,Khon Kaen,6.52075988837465,Female,7.0,0.7498003032366475,Rural,25.0,High School,Yes,6107.953895644941
Married,Mahasarakam,3.9179613639670245,Female,5.0,-0.2580475475117845,Rural,,Graduate School,No,3826.7009304734156
Single,Udon,3.6905543875374365,Male,2.0,-0.02655718687365613,Urban,51.0,Graduate School,Yes,5502.897108547338
Divorced,Khon Kaen,3.7807107636592616,Male,5.0,0.6824951168345886,Urban,28.0,High School,Yes,
Single,Udon,5.326473262754812,Female,5.0,-0.6569089046260641,Suburban,36.0,High School,No,2739.962929973751
Married,Mahasarakam,3.199577126067843,Male,4.0,-0.3168771318407761,Rural,29.0,High School,No,
Divorced,Khon Kaen,6.188234711157687,Male,3.0,0.8630062002862706,Suburban,49.0,High School,Yes,5159.801371096484
Single,Khon Kaen,6.1882971607785535,Female,3.0,-0.9322436746169801,Rural,38.0,Graduate School,Yes,4916.3647478736475
Single,Udon,7.2445173562872744,Female,4.0,0.7854542550217721,Rural,37.0,High School,No,5982.148768668761
Divorced,Khon Kaen,3.0380635010118637,Female,5.0,-0.08694020328275322,Urban,33.0,College,Yes,6306.61716152012
Married,Udon,4.93905770760634,Male,6.0,-0.09108762944821296,Suburban,41.0,Graduate School,No,4045.5524109618873
Divorced,Khon Kaen,4.0531711916128845,Female,4.0,-0.11531553755653061,Rural,32.0,Graduate School,No,5616.343457937193
Single,Khon Kaen,4.223072690769277,Male,2.0,-0.11000717920162725,Suburban,49.0,College,Yes,5462.190656053294
Married,Khon Kaen,6.4609460082933,Female,3.0,0.6381419451262036,Suburban,40.0,High School,No,6497.737092179285
Married,Khon Kaen,5.61564410895776,Female,6.0,-0.4301358915126633,Suburban,33.0,College,Yes,5994.003890405479
Divorced,Mahasarakam,5.0725149354075105,Female,5.0,0.7622735346480932,Suburban,18.0,High School,Yes,6970.310361196778
Married,Udon,3.5541793227134586,Female,4.0,-0.6929589564534115,Suburban,24.0,Graduate School,No,4323.948043934779
Divorced,Khon Kaen,6.080268845086322,Female,2.0,0.18749175600370316,Urban,30.0,Graduate School,No,5637.842338594395
Single,Udon,4.060099076872866,Female,2.0,-0.6718702891278167,Suburban,49.0,Graduate School,Yes,5581.546919336246
Single,Udon,4.794559976784136,Female,3.0,,Urban,33.0,College,No,4067.6630229741563
Divorced,Udon,7.481045511629175,Male,3.0,-0.1856962379087598,,33.0,College,No,5630.2527331160145
Divorced,Udon,4.139258127408082,Male,5.0,-0.02932787509757009,Rural,32.0,High School,No,3679.8471116601213
Married,Khon Kaen,6.402236899064676,Female,6.0,-0.7454581198995386,Urban,,Graduate School,Yes,5938.566431052103
Divorced,Mahasarakam,6.607871553553969,Male,4.0,-0.4286697807683432,Urban,31.0,High School,Yes,6384.657099504257
Divorced,,3.411224047388144,Female,3.0,-0.17215984424568204,Suburban,42.0,College,Yes,5802.433063260024
Single,Mahasarakam,6.004667199180337,Female,4.0,-0.42598095320723384,Urban,27.0,College,Yes,5915.315004583203
Single,Udon,6.83626039448519,Male,2.0,0.649573490215338,Rural,29.0,Graduate School,No,4457.900474967283
Divorced,Udon,6.456796742629843,Male,2.0,0.7676581291595812,Urban,49.0,College,Yes,5406.899286005502
Married,Udon,3.1681593743406116,Male,5.0,-0.051370125794365167,Rural,27.0,Graduate School,No,4806.334470792153
Divorced,Khon Kaen,5.0149999393876215,Male,7.0,-0.3375991263128151,Rural,19.0,College,Yes,6386.132253167866
Divorced,Udon,3.7891386572869106,Female,6.0,-0.257102883280095,Urban,25.0,College,,6237.723399495935
Single,Mahasarakam,7.307738570801524,Female,6.0,-0.5331636933418347,Suburban,25.0,College,Yes,6283.12117232042
Divorced,Udon,5.412283379505348,Female,5.0,0.7502435282002404,Rural,34.0,High School,No,5032.133363687683
Divorced,Udon,5.095607268102308,Female,5.0,0.1592223645181994,Rural,33.0,Graduate School,Yes,6831.799823405565
Single,Mahasarakam,5.247589058777017,Male,2.0,0.7928954312107155,Rural,30.0,Graduate School,No,4108.159596240937
Single,Mahasarakam,2.4386658069262843,Female,3.0,0.6281444012404145,Suburban,35.0,High School,Yes,5274.803938150142
Single,Udon,3.2780720354048434,Female,4.0,-0.09592295885243807,Suburban,40.0,College,Yes,5964.649498296828
Married,Mahasarakam,6.265911536960613,Female,3.0,-0.5295242957734975,Rural,37.0,Graduate School,No,5858.386984165895
Married,Udon,7.797388291974137,,3.0,-0.8248457575297823,Urban,36.0,Graduate School,Yes,5512.267466087425
Divorced,Udon,6.241783958349592,Male,4.0,0.014069727000469372,Rural,29.0,High School,Yes,5811.241471073922
Divorced,Mahasarakam,6.376579477225025,Female,,0.7590785066763993,Urban,27.0,High School,Yes,5862.699182498206
Divorced,Khon Kaen,4.0405002273311705,Male,7.0,0.46452463826589746,Urban,16.0,Graduate School,Yes,6997.432891056749
Single,Udon,6.780084664217082,Male,7.0,-0.9872484472648034,Suburban,26.0,High School,Yes,6489.67869923027
Divorced,Udon,4.22197543585904,Female,5.0,-0.11409847976284122,Urban,43.0,Graduate School,Yes,6274.559396823191
Divorced,Khon Kaen,5.978212356150493,Male,3.0,,Suburban,28.0,Graduate School,No,4984.726134166186
Married,Mahasarakam,4.754960822548652,Male,5.0,-0.6584603388636597,Suburban,42.0,College,No,4473.325369151614
Married,Khon Kaen,3.910706397555368,Female,2.0,1.214517773019869,Suburban,48.0,College,Yes,4919.552848384833
Married,Mahasarakam,3.156399711723019,Female,5.0,-0.8522307038740444,Urban,41.0,College,Yes,5999.771193116718
Single,Mahasarakam,5.288131513714178,Male,5.0,-0.43548247414115226,Rural,36.0,High School,No,4154.178096093563
Divorced,Khon Kaen,5.625979883264612,Male,5.0,0.7647070820497924,Urban,33.0,Graduate School,Yes,6010.45416088622
Divorced,Mahasarakam,6.0814554601790505,Female,4.0,0.8914156969210635,Urban,44.0,High School,Yes,6212.6498138693605
Married,Udon,4.397527644741601,Male,2.0,-0.5705436092300892,Rural,33.0,College,No,4488.701817311414
Divorced,Udon,4.776233834927886,Female,4.0,-0.18014829234251326,Urban,35.0,High School,Yes,6327.589088801285
Single,Khon Kaen,6.321268018018646,Female,4.0,0.18659690026062178,Urban,33.0,College,Yes,5883.728514331142
Married,Udon,5.399234259950817,Male,4.0,1.179680986854998,Rural,29.0,College,No,6060.025753339702
Single,Udon,3.489145758306549,Female,3.0,0.028099554197177405,Urban,56.0,College,Yes,5608.802482504636
Divorced,Mahasarakam,7.706786300885147,Male,5.0,-0.5378906913599908,Urban,24.0,Graduate School,Yes,6379.027419683889
Married,Khon Kaen,3.5502924267414118,,7.0,-0.2859493121128928,Urban,20.0,High School,Yes,6827.500858854045
Single,Mahasarakam,4.853912215779638,Male,2.0,0.007696508507203392,Suburban,22.0,College,No,4605.283275916657
Married,Mahasarakam,7.2957229808394874,Female,5.0,0.06045407030205906,Suburban,42.0,College,,5165.61923140821
Married,Khon Kaen,4.35493457873498,Male,3.0,-0.48057702104906175,Suburban,31.0,College,No,4923.112162807758
Married,Udon,4.7393177784488625,Female,3.0,-0.22011092641311517,Suburban,58.0,High School,Yes,5100.288076764974
Single,Mahasarakam,5.185547248286749,Female,4.0,0.26476548820134194,Suburban,37.0,Graduate School,,6649.172904127836
Divorced,Mahasarakam,7.831187763035672,Female,5.0,-0.020835550914834865,Urban,33.0,High School,Yes,6327.340627648956
Single,Khon Kaen,5.011749950039923,Male,5.0,-0.6798249769725659,Urban,35.0,College,Yes,5893.346944669847
Married,Mahasarakam,6.981701314684391,Female,5.0,-1.0126303026977157,Suburban,26.0,Graduate School,Yes,6751.453256516219
Divorced,Udon,,Male,5.0,-0.34636459178688134,Rural,39.0,College,Yes,5726.576962347047
Single,Mahasarakam,1.5956607658980713,Male,5.0,0.19722327333684403,Suburban,30.0,Graduate School,No,3843.3908246945257
Divorced,Mahasarakam,4.493880343635419,Female,4.0,,Suburban,36.0,Graduate School,Yes,4760.903867557412
Divorced,Mahasarakam,4.430912442737986,Female,6.0,-0.0062589407999829125,Suburban,13.0,High School,Yes,6778.680352604099
Married,Mahasarakam,3.2248958879510567,Female,2.0,0.3007180850417905,Rural,32.0,College,No,4293.291310125687
Divorced,Khon Kaen,5.3605796199489655,Female,7.0,-0.221540493601827,Urban,18.0,High School,Yes,6917.201758605729
Divorced,Udon,4.226196473512166,Female,3.0,-0.8613824625952761,Suburban,40.0,Graduate School,Yes,6078.787745963504
Single,Mahasarakam,5.028619266876134,Male,3.0,-0.07271853401151397,Rural,40.0,College,No,4072.5586963559226
Married,Khon Kaen,7.142317966125914,Female,5.0,-0.9584996759227712,Urban,35.0,High School,Yes,5973.015542008205
Single,Khon Kaen,5.144496747343982,Male,7.0,-0.6384670837825037,Urban,15.0,College,Yes,6756.017502265471
Divorced,Khon Kaen,6.379023911727636,Female,5.0,-0.11540875901713678,Rural,22.0,Graduate School,Yes,6409.106092350594
Divorced,Mahasarakam,6.432568191662661,Male,4.0,0.17127616872181917,Suburban,38.0,High School,No,6340.773495724995
Divorced,Khon Kaen,6.1088853873749835,Female,3.0,-0.3901438489841505,Urban,51.0,College,Yes,5496.802875271952
Divorced,Khon Kaen,5.402737644316071,,2.0,-0.1626070375012594,Suburban,48.0,College,Yes,5217.774042907273
Single,Udon,5.211686597748886,Male,5.0,-0.512064395748646,Urban,,Graduate School,Yes,6423.17986709133
Divorced,Mahasarakam,3.646330188194653,Male,2.0,0.5634062154201843,,33.0,Graduate School,No,6691.677122891148
Single,Udon,2.5396453997855013,Male,4.0,0.46748177284608544,Rural,27.0,Graduate School,No,4751.597579621068
Divorced,Khon Kaen,3.9024962598370934,Female,,-0.5303859153267683,Urban,39.0,Graduate School,Yes,6075.509868580974
Single,Udon,4.407734151451516,Female,5.0,1.465536634182903,Urban,23.0,College,Yes,7599.719172636545
Single,Mahasarakam,5.875792177733629,,5.0,-0.29353110235259017,Suburban,21.0,High School,Yes,5987.6943243383275
Divorced,Khon Kaen,4.39662618937518,Female,5.0,-0.028669619623200977,Rural,26.0,High School,Yes,6018.674430949357
Divorced,Udon,7.702018674623192,Female,4.0,-0.842130543010104,Rural,34.0,College,No,3833.25640005436
Married,Khon Kaen,5.854799054855327,Male,5.0,-0.053995785385401895,Urban,30.0,College,No,5376.753977803347
Divorced,Udon,4.34074920788202,Male,6.0,-0.5521136670585934,Suburban,21.0,College,Yes,7141.264180445329
Divorced,Mahasarakam,9.783301707622982,Male,5.0,0.6695053138319345,Rural,37.0,Graduate School,Yes,5521.252583824735
Married,Mahasarakam,6.826609866381147,Female,5.0,0.12324343151435219,Suburban,47.0,College,No,5262.410470213625
Single,Mahasarakam,5.923847736383692,Male,5.0,0.5599543037528748,Suburban,47.0,College,Yes,5674.069555917814
Single,Mahasarakam,4.61702913129439,Male,5.0,0.0007057799860843896,Urban,,College,Yes,5726.946094703319
Married,Udon,1.6812723638166043,Male,5.0,0.29340850301637084,Urban,44.0,Graduate School,Yes,5315.014486558074
Single,Mahasarakam,5.6884595058087575,Male,5.0,0.435655278980291,Urban,38.0,College,Yes,5770.885014153736
Married,Khon Kaen,5.181164702139096,Male,4.0,-0.7359536306158317,Suburban,40.0,Graduate School,,5391.777739057171
Divorced,Mahasarakam,6.047546195011271,Male,3.0,0.10664480636931335,Urban,47.0,College,Yes,5046.254337752536
Divorced,Mahasarakam,4.906530732232872,Female,,-0.09096317298720341,Urban,24.0,College,Yes,6818.156325232688
Divorced,Udon,5.131777469915403,Female,4.0,0.018406865456490777,Suburban,52.0,Graduate School,Yes,5074.505265042584
Single,Udon,4.288894183078419,Male,2.0,-0.4885945232244536,Urban,47.0,College,Yes,5716.627859905836
Divorced,Udon,6.23567472516172,Female,5.0,0.8098181860322586,Suburban,38.0,High School,No,7575.083971139594
Divorced,Udon,6.129314129436091,Male,7.0,-0.3937841060623634,Urban,26.0,Graduate School,Yes,6394.178585575819
Single,Khon Kaen,5.356199277172384,Male,2.0,-0.2951873419372586,Rural,44.0,Graduate School,Yes,5236.395277396724
Married,Mahasarakam,7.082842453138826,Female,3.0,-0.5098750600378174,Suburban,35.0,College,No,5685.5647216824345
Married,Khon Kaen,6.383961191105236,Female,5.0,-0.30122970080787276,Rural,32.0,Graduate School,No,4900.290032354015
Single,Khon Kaen,7.552871396478699,Female,6.0,0.19163273766549735,Suburban,29.0,High School,Yes,5774.190336489309
Single,Udon,8.102218941775883,Male,3.0,-0.2802808372037633,Rural,31.0,High School,Yes,5765.60036814999
Married,Mahasarakam,4.30825772034099,Male,5.0,0.03322173833496785,Urban,40.0,College,No,4434.4422854296845
Divorced,Udon,3.936824391017735,Male,3.0,-0.23370971363851475,Suburban,34.0,Graduate School,No,4499.131355572099
Married,Khon Kaen,5.234894452228753,Male,5.0,-0.24663400772375524,Rural,35.0,College,No,3193.8558382375327
Married,Mahasarakam,5.934694724866072,Female,6.0,-0.5866321322946613,Urban,17.0,Graduate School,Yes,7590.691319226734
Single,Mahasarakam,5.290169386288401,Female,2.0,0.034360943810539536,Urban,25.0,High School,No,4574.296950794088
Single,Khon Kaen,6.785806202774047,Male,2.0,0.8950008534063361,Rural,30.0,High School,No,6153.46208370263
Single,Khon Kaen,4.229639086670291,Male,6.0,-0.22891087356144948,Urban,18.0,High School,Yes,6778.1763087037925
Single,Mahasarakam,6.210407497734643,Female,5.0,1.0937178331342872,Urban,43.0,High School,Yes,6213.473182959836
Divorced,Udon,6.311497740411098,Male,3.0,-0.2510056866989747,Suburban,21.0,College,No,4430.265453227608
,Udon,3.5027628506441824,Female,3.0,0.5700056384216171,Rural,36.0,College,No,5359.8683802563655
Divorced,Mahasarakam,5.988628352694594,Female,2.0,0.05123955111670644,Suburban,37.0,Graduate School,No,6348.890140325073
Divorced,Udon,4.410928060203888,Female,6.0,0.33735614360201277,Suburban,32.0,College,Yes,6557.035216059462
Married,Mahasarakam,5.836984025692774,Male,2.0,0.7878288300448298,Suburban,29.0,Graduate School,No,5231.209781308836
Divorced,Udon,4.278730858117147,Male,4.0,-0.17580428620737507,Suburban,27.0,Graduate School,Yes,6381.974342818815
Single,Udon,6.423817127851639,Male,4.0,0.3534676672159359,Rural,29.0,Graduate School,No,5614.194724047841
Single,Udon,6.40875261160085,Male,6.0,0.46406305102010803,Suburban,19.0,College,Yes,6543.521389605697
Married,Khon Kaen,5.216398254081148,Female,5.0,0.32399989955006214,Urban,37.0,College,No,4517.904014645475
Single,Mahasarakam,5.542913995246572,Female,5.0,-1.3654953171921003,Urban,31.0,Graduate School,Yes,6157.401801380115
Married,Khon Kaen,2.2334229332238986,Male,2.0,-0.5752568748469019,Rural,27.0,College,,7123.903250664964
Divorced,Mahasarakam,4.6632758208159535,Male,4.0,0.2738018697359033,Rural,27.0,College,Yes,5889.987509683481
Divorced,Udon,5.429049907421727,Female,6.0,-0.2786427272039145,Suburban,21.0,College,Yes,6323.163960137345
