ID,age,balance,housing,loan,contact,duration,campaign,previous,poutcome,deposit
9629,27,0,yes,no,cellular,198,13,0,unknown,no
9630,40,-28,yes,yes,unknown,289,2,0,unknown,no
9631,56,412,no,no,,179,6,0,unknown,no
9632,33,310,no,no,cellular,179,2,0,unknown,no
9633,52,1319,no,no,telephone,37,2,0,unknown,no
9634,33,0,yes,yes,cellular,83,12,0,unknown,no
9635,38,-314,yes,no,unknown,66,2,0,unknown,no
9636,27,511,yes,no,unknown,85,5,0,unknown,no
9637,54,-152,yes,yes,unknown,14,11,0,unknown,no
9638,,907,no,yes,unknown,97,4,0,unknown,no
9639,41,22,yes,no,,152,1,0,unknown,no
9640,,0,no,yes,cellular,11,21,0,unknown,no
9641,55,8044,yes,no,cellular,175,5,19,other,no
9642,56,1854,yes,no,telephone,45,1,2,failure,no
9643,33,1794,yes,no,cellular,360,1,1,other,no
9644,42,2,no,no,unknown,249,2,0,unknown,no
9645,34,2321,no,no,cellular,600,2,5,failure,no
9646,35,144,no,no,cellular,163,2,0,unknown,no
9647,46,1,yes,yes,unknown,200,3,0,unknown,no
9648,31,762,no,no,cellular,312,3,0,unknown,no
9649,48,16,yes,yes,cellular,214,1,0,unknown,no
9650,38,20,no,no,cellular,147,1,0,unknown,no
9651,47,2070,yes,yes,unknown,136,1,0,unknown,no
9652,48,308,yes,no,cellular,125,5,0,unknown,no
9653,57,1617,yes,no,unknown,96,2,0,unknown,no
9654,30,39,yes,no,,101,3,0,unknown,no
9655,39,332,yes,no,unknown,277,3,0,unknown,no
9656,31,713,no,no,cellular,162,1,0,unknown,no
9657,44,2885,yes,no,unknown,63,3,0,unknown,no
9658,38,968,yes,no,cellular,272,1,0,unknown,no
9659,58,4150,no,no,unknown,363,1,0,unknown,no
9660,42,687,no,no,cellular,667,2,0,unknown,no
9661,33,333,no,no,cellular,80,6,0,unknown,no
9662,55,1821,no,no,cellular,224,2,0,unknown,no
9663,34,-436,yes,no,unknown,317,1,0,unknown,no
9664,30,6929,no,no,cellular,341,1,0,unknown,no
9665,35,126,no,no,cellular,112,2,0,unknown,no
9666,35,2019,yes,yes,,83,2,1,failure,no
9667,,878,no,no,unknown,123,3,0,unknown,no
9668,27,6791,no,no,telephone,174,2,28,success,no
9669,39,0,yes,no,,210,2,0,unknown,no
9670,36,110,yes,no,telephone,185,1,0,unknown,no
9671,35,28,no,yes,unknown,159,3,0,unknown,no
9672,,443,no,no,cellular,10,1,1,other,no
9673,28,236,no,no,cellular,460,3,0,unknown,no
9674,37,2707,yes,no,telephone,109,1,0,unknown,no
9675,57,1753,yes,no,cellular,539,1,0,unknown,no
9676,34,1182,yes,no,,124,1,0,unknown,no
9677,38,427,yes,no,cellular,253,1,1,failure,no
9678,,788,no,no,telephone,36,2,0,unknown,no
9679,35,0,no,no,cellular,78,11,0,unknown,no
9680,40,-509,yes,no,unknown,298,1,0,unknown,no
9681,48,-110,no,yes,unknown,164,2,0,unknown,no
9682,,244,yes,no,cellular,337,2,0,unknown,no
9683,49,933,no,yes,cellular,92,33,0,unknown,no
9684,38,940,no,no,cellular,191,7,0,unknown,no
9685,44,1631,yes,no,cellular,81,1,2,failure,no
9686,44,-505,yes,no,unknown,113,11,0,unknown,no
9687,60,7336,no,no,cellular,494,1,0,unknown,no
9688,55,-40,yes,no,unknown,178,2,0,unknown,no
9689,27,25,no,no,unknown,8,1,0,unknown,no
9690,33,0,no,no,unknown,190,2,0,unknown,no
9691,32,5,yes,no,,114,1,0,unknown,no
9692,,-92,yes,no,unknown,28,4,0,unknown,no
9693,44,497,yes,no,cellular,321,3,2,other,no
9694,49,2356,no,yes,telephone,236,2,0,unknown,no
9695,42,3,yes,no,cellular,118,1,0,unknown,no
9696,35,128,yes,no,cellular,136,1,0,unknown,no
9697,32,390,yes,yes,cellular,100,1,1,other,no
9698,39,300,no,no,cellular,315,6,1,failure,no
9699,54,827,no,yes,unknown,294,2,0,unknown,no
9700,35,25,no,no,,219,2,0,unknown,no
9701,41,340,yes,no,cellular,262,1,1,failure,no
9702,35,867,yes,no,cellular,298,2,3,success,no
9703,,140,yes,no,cellular,636,2,0,unknown,no
9704,36,3,no,no,cellular,100,4,0,unknown,no
9705,51,4920,no,no,telephone,392,2,0,unknown,no
9706,59,3237,no,no,unknown,100,3,0,unknown,no
9707,44,0,yes,yes,cellular,32,2,3,other,no
9708,49,1096,yes,no,cellular,609,1,5,failure,no
9709,37,869,no,no,cellular,60,8,0,unknown,no
9710,60,1900,yes,no,unknown,77,3,0,unknown,no
9711,40,413,yes,no,unknown,150,1,0,unknown,no
9712,27,-588,no,no,unknown,531,2,0,unknown,no
9713,34,0,no,no,cellular,398,2,0,unknown,no
9714,41,2490,yes,no,unknown,115,2,0,unknown,no
9715,39,20928,no,no,cellular,1166,1,1,other,no
9716,34,560,yes,no,unknown,198,3,0,unknown,no
9717,38,0,yes,no,cellular,580,1,1,failure,no
9718,56,826,yes,no,cellular,853,1,0,unknown,no
9719,,115,yes,yes,cellular,161,1,2,failure,no
9720,47,107,no,no,telephone,119,8,0,unknown,no
9721,32,320,yes,yes,cellular,22,4,0,unknown,no
9722,,-399,yes,yes,unknown,21,3,0,unknown,no
9723,25,703,no,no,cellular,1100,3,0,unknown,no
9724,29,328,yes,yes,cellular,25,1,0,unknown,no
9725,48,148,no,no,cellular,152,2,0,unknown,no
9726,39,2298,yes,yes,cellular,13,2,18,other,no
9727,31,64,yes,no,cellular,302,3,0,unknown,no
9728,28,4013,yes,no,unknown,386,1,0,unknown,no
9729,32,0,no,no,unknown,280,1,0,unknown,no
9730,35,633,yes,yes,cellular,76,3,3,other,no
9731,51,-1137,yes,yes,telephone,567,3,1,failure,no
9732,32,902,yes,no,unknown,106,2,0,unknown,no
9733,30,2850,no,no,unknown,181,2,0,unknown,no
9734,54,313,yes,no,unknown,83,2,0,unknown,no
9735,41,923,yes,no,unknown,249,2,0,unknown,no
9736,35,8,yes,no,unknown,148,18,0,unknown,no
9737,44,945,yes,no,cellular,190,1,0,unknown,no
9738,58,2261,yes,no,,1361,1,1,failure,no
9739,43,18,yes,no,,131,2,3,other,no
9740,52,5828,yes,no,telephone,276,2,0,unknown,no
9741,,6307,yes,no,unknown,362,1,0,unknown,no
9742,32,537,no,no,unknown,187,3,0,unknown,no
9743,41,393,yes,yes,cellular,122,1,0,unknown,no
9744,,215,yes,no,unknown,71,5,0,unknown,no
9745,30,132,yes,no,unknown,329,1,0,unknown,no
9746,36,35,no,no,,493,2,0,unknown,no
9747,27,125,no,no,cellular,104,1,8,failure,no
9748,32,129,yes,no,cellular,213,1,0,unknown,no
9749,34,0,no,no,cellular,139,2,0,unknown,no
9750,43,315,no,no,cellular,129,2,0,unknown,no
9751,43,2567,yes,no,cellular,109,1,2,failure,no
9752,31,883,yes,no,cellular,168,1,0,unknown,no
9753,37,1120,yes,no,unknown,103,5,0,unknown,no
9754,51,0,yes,no,unknown,463,2,0,unknown,no
9755,52,1117,yes,no,cellular,365,1,0,unknown,no
9756,57,773,yes,yes,unknown,97,8,0,unknown,no
9757,32,390,yes,no,unknown,85,1,0,unknown,no
9758,,1358,yes,no,cellular,80,4,0,unknown,no
9759,31,216,no,no,cellular,47,1,0,unknown,no
9760,27,317,yes,no,unknown,16,10,0,unknown,no
9761,31,2369,yes,no,cellular,87,1,0,unknown,no
9762,36,125,yes,no,unknown,172,1,0,unknown,no
9763,44,6,no,no,cellular,338,9,0,unknown,no
9764,34,15841,yes,no,cellular,423,5,0,unknown,no
9765,32,51,yes,no,cellular,324,1,0,unknown,no
9766,52,0,yes,yes,unknown,62,13,0,unknown,no
9767,,-79,yes,yes,cellular,192,1,0,unknown,no
9768,30,1881,no,yes,unknown,29,1,0,unknown,no
9769,48,456,yes,yes,unknown,289,1,0,unknown,no
9770,,1873,no,no,unknown,161,2,0,unknown,no
9771,59,0,yes,no,cellular,52,8,0,unknown,no
9772,42,445,yes,no,unknown,202,2,0,unknown,no
9773,,2123,no,no,telephone,141,4,0,unknown,no
9774,29,767,yes,no,cellular,253,1,0,unknown,no
9775,49,229,no,no,cellular,219,2,0,unknown,no
9776,57,3783,yes,no,unknown,198,3,0,unknown,no
9777,37,140,yes,yes,cellular,490,1,0,unknown,no
9778,35,6,yes,no,cellular,204,2,2,failure,no
9779,63,859,no,no,cellular,92,1,0,unknown,no
9780,37,261,no,no,cellular,301,4,0,unknown,no
9781,37,50,yes,no,unknown,352,3,0,unknown,no
9782,52,-462,yes,no,cellular,172,5,0,unknown,no
9783,60,0,no,no,cellular,143,3,0,unknown,no
9784,36,283,yes,yes,unknown,56,2,0,unknown,no
9785,48,91,no,no,cellular,136,8,0,unknown,no
9786,47,0,no,no,telephone,103,2,0,unknown,no
9787,,442,no,no,unknown,77,3,0,unknown,no
9788,45,0,no,no,cellular,25,2,0,unknown,no
9789,53,1182,yes,no,,82,1,1,failure,no
9790,,316,yes,no,unknown,27,1,0,unknown,no
9791,,316,no,no,cellular,200,4,0,unknown,no
9792,34,402,no,no,cellular,147,1,0,unknown,no
9793,45,8725,no,no,cellular,286,2,0,unknown,no
9794,32,102,yes,no,unknown,12,11,0,unknown,no
9795,60,0,no,no,unknown,97,1,0,unknown,no
9796,54,615,no,yes,cellular,230,1,0,unknown,no
9797,41,0,yes,no,unknown,114,2,0,unknown,no
9798,44,3060,yes,no,cellular,87,2,3,failure,no
9799,40,990,yes,no,cellular,252,3,0,unknown,no
9800,40,1937,yes,no,unknown,86,1,0,unknown,no
9801,29,428,no,no,cellular,131,4,0,unknown,no
9802,28,655,yes,no,,179,2,0,unknown,no
9803,35,16,no,no,cellular,185,1,0,unknown,no
9804,33,2044,yes,no,cellular,102,3,1,failure,no
9805,33,20,no,no,,329,2,0,unknown,no
9806,50,29,no,no,unknown,135,5,0,unknown,no
9807,56,-155,yes,no,cellular,282,1,0,unknown,no
9808,37,340,no,no,cellular,90,4,0,unknown,no
9809,53,1776,no,no,unknown,443,7,0,unknown,no
9810,27,23,no,no,cellular,590,2,0,unknown,no
9811,46,863,yes,no,cellular,67,3,0,unknown,no
9812,36,7051,no,yes,cellular,106,13,0,unknown,no
9813,37,1049,no,no,cellular,126,5,0,unknown,no
9814,28,174,yes,yes,cellular,56,1,2,failure,no
9815,40,137,no,yes,cellular,214,1,0,unknown,no
9816,48,783,no,yes,cellular,90,2,0,unknown,no
9817,,116,yes,no,cellular,267,4,3,failure,no
9818,39,2118,yes,no,cellular,266,2,0,unknown,no
9819,37,10269,yes,no,,28,2,0,unknown,no
9820,26,141,yes,no,cellular,19,4,6,other,no
9821,35,13,no,yes,cellular,364,1,0,unknown,no
9822,37,0,no,no,cellular,643,3,0,unknown,no
9823,,1996,yes,no,cellular,271,1,0,unknown,no
9824,31,1129,yes,no,cellular,145,3,0,unknown,no
9825,36,561,no,no,unknown,274,2,0,unknown,no
9826,36,539,no,no,cellular,176,1,0,unknown,no
9827,38,-349,yes,no,,111,2,5,failure,no
9828,45,6971,no,no,cellular,119,1,0,unknown,no
9829,,497,no,no,unknown,138,5,0,unknown,no
9830,34,362,yes,no,unknown,38,3,0,unknown,no
9831,51,4497,yes,no,unknown,276,3,0,unknown,no
9832,38,2496,no,no,,193,1,0,unknown,no
9833,73,2850,no,no,cellular,512,1,7,failure,no
9834,57,0,no,no,unknown,58,8,0,unknown,no
9835,45,1199,no,no,telephone,221,2,0,unknown,no
9836,34,66,no,yes,cellular,102,1,2,failure,no
9837,48,3756,no,no,cellular,65,10,0,unknown,no
9838,,1170,no,no,unknown,383,1,0,unknown,no
9839,35,944,no,no,cellular,351,2,0,unknown,no
9840,58,50,yes,no,unknown,109,4,0,unknown,no
9841,,171,no,no,unknown,398,4,0,unknown,no
9842,43,122,yes,no,cellular,355,2,0,unknown,no
9843,34,1780,yes,no,unknown,187,9,0,unknown,no
9844,52,136,no,no,cellular,88,5,0,unknown,no
9845,36,179,no,no,cellular,14,8,0,unknown,no
9846,32,232,no,no,unknown,232,1,0,unknown,no
9847,23,82,no,no,cellular,289,4,0,unknown,no
9848,57,630,yes,no,unknown,52,1,0,unknown,no
9849,43,1202,no,no,unknown,295,1,0,unknown,no
9850,33,867,yes,no,cellular,247,1,0,unknown,no
9851,45,6200,no,no,cellular,103,2,0,unknown,no
9852,31,-422,yes,no,cellular,64,2,15,other,no
9853,41,426,yes,no,unknown,75,1,0,unknown,no
9854,47,107,no,no,unknown,246,1,0,unknown,no
9855,39,-96,yes,yes,telephone,38,6,0,unknown,no
9856,,581,yes,no,cellular,79,6,0,unknown,no
9857,,402,yes,no,unknown,153,3,0,unknown,no
9858,52,555,yes,no,cellular,314,2,0,unknown,no
9859,45,67,no,no,cellular,326,2,0,unknown,no
9860,42,72,yes,no,cellular,124,2,3,failure,no
9861,32,1942,yes,no,unknown,84,9,0,unknown,no
9862,31,373,no,no,cellular,346,5,0,unknown,no
9863,25,84,yes,no,cellular,6,2,0,unknown,no
9864,30,394,no,no,cellular,216,13,0,unknown,no
9865,33,925,no,no,cellular,884,3,0,unknown,no
9866,29,0,yes,no,cellular,116,6,0,unknown,no
9867,55,6690,no,no,cellular,534,1,0,unknown,no
9868,51,4178,yes,no,unknown,556,1,0,unknown,no
9869,68,20723,yes,no,cellular,318,2,0,unknown,no
9870,29,887,no,no,cellular,343,1,0,unknown,no
9871,35,598,yes,no,cellular,245,1,0,unknown,no
9872,38,1,yes,no,cellular,57,5,1,success,no
9873,39,4314,yes,no,cellular,141,4,0,unknown,no
9874,47,2155,no,no,unknown,178,3,0,unknown,no
9875,22,760,no,no,telephone,6,1,0,unknown,no
9876,44,1248,yes,yes,cellular,428,3,0,unknown,no
9877,38,5122,yes,no,cellular,370,1,1,failure,no
9878,56,191,no,no,cellular,335,3,0,unknown,no
9879,56,230,no,no,unknown,73,4,0,unknown,no
9880,54,7010,no,no,,275,2,0,unknown,no
9881,39,1970,yes,no,unknown,30,1,2,success,no
9882,36,3935,yes,yes,unknown,220,6,0,unknown,no
9883,42,437,yes,no,,120,3,1,failure,no
9884,51,2323,yes,yes,,151,10,0,unknown,no
9885,32,2213,no,no,cellular,125,2,7,failure,no
9886,31,84,no,yes,unknown,143,1,0,unknown,no
9887,23,4545,no,no,cellular,200,1,0,unknown,no
9888,21,200,no,no,unknown,8,1,0,unknown,no
9889,,206,yes,no,unknown,193,1,0,unknown,no
9890,51,2937,no,no,,30,3,0,unknown,no
9891,36,221,no,no,,225,4,0,unknown,no
9892,56,1521,yes,yes,,19,2,3,other,no
9893,41,102,yes,yes,,387,9,0,unknown,no
9894,57,519,yes,no,unknown,393,3,0,unknown,no
9895,55,660,no,no,unknown,348,1,0,unknown,no
9896,34,500,yes,no,unknown,399,1,0,unknown,no
9897,32,1661,yes,no,cellular,76,1,2,failure,no
9898,41,961,yes,no,unknown,117,1,0,unknown,no
9899,32,-273,yes,no,cellular,64,1,0,unknown,no
9900,53,7067,no,no,unknown,82,3,0,unknown,no
9901,43,285,yes,no,cellular,22,6,0,unknown,no
9902,27,221,no,yes,cellular,554,1,0,unknown,no
9903,48,479,no,no,unknown,148,5,0,unknown,no
9904,33,1595,yes,no,,296,1,0,unknown,no
9905,41,65,yes,no,unknown,524,2,0,unknown,no
9906,33,640,no,no,cellular,318,1,0,unknown,no
9907,25,490,no,no,cellular,394,1,0,unknown,no
9908,38,1440,no,no,cellular,111,2,0,unknown,no
9909,43,918,yes,no,unknown,193,1,0,unknown,no
9910,56,6507,yes,yes,cellular,134,1,1,failure,no
9911,,4,yes,no,unknown,133,5,0,unknown,no
9912,52,2289,yes,yes,cellular,81,1,0,unknown,no
9913,32,131,no,no,unknown,267,3,0,unknown,no
9914,33,1852,no,no,telephone,371,1,3,other,no
9915,,-749,yes,yes,cellular,82,4,0,unknown,no
9916,54,719,yes,no,cellular,242,1,1,failure,no
9917,36,4613,no,no,cellular,320,1,2,failure,no
9918,40,664,no,no,cellular,188,2,2,success,no
9919,32,291,no,no,telephone,223,6,5,other,no
9920,27,24,yes,no,cellular,344,2,0,unknown,no
9921,42,823,yes,no,cellular,137,1,0,unknown,no
9922,30,1235,yes,no,cellular,104,3,0,unknown,no
9923,43,1195,yes,no,unknown,516,9,0,unknown,no
9924,44,21,no,no,cellular,323,2,0,unknown,no
9925,46,363,yes,no,,209,3,0,unknown,no
9926,36,0,no,no,unknown,238,1,0,unknown,no
9927,44,0,yes,no,cellular,184,1,0,unknown,no
9928,30,136,yes,no,unknown,152,1,0,unknown,no
9929,34,846,yes,no,cellular,758,2,0,unknown,no
9930,20,0,no,no,cellular,143,5,8,failure,no
9931,31,505,no,no,cellular,773,3,0,unknown,no
9932,34,3986,yes,no,cellular,345,2,0,unknown,no
9933,27,11862,no,no,telephone,281,5,1,success,no
9934,47,145,no,yes,unknown,163,1,0,unknown,no
9935,56,2037,no,no,cellular,160,1,5,success,no
9936,45,441,yes,no,cellular,535,1,0,unknown,no
9937,35,105,yes,no,unknown,369,2,0,unknown,no
9938,,465,yes,no,cellular,210,2,0,unknown,no
9939,44,320,yes,yes,cellular,269,3,2,other,no
9940,38,-762,yes,yes,unknown,408,2,0,unknown,no
9941,32,316,yes,no,,215,3,0,unknown,no
9942,58,903,no,no,cellular,56,1,0,unknown,no
9943,35,123,yes,no,unknown,83,3,0,unknown,no
9944,40,273,yes,no,unknown,1082,1,0,unknown,no
9945,36,1345,yes,no,unknown,231,3,0,unknown,no
9946,52,1027,no,no,cellular,59,1,0,unknown,no
9947,35,1855,yes,no,unknown,138,1,0,unknown,no
9948,38,1315,no,no,,23,12,0,unknown,no
9949,43,59,yes,no,cellular,60,3,0,unknown,no
9950,43,2682,no,no,cellular,103,8,0,unknown,no
9951,35,2682,yes,no,,156,1,0,unknown,no
9952,40,3164,yes,no,cellular,329,2,0,unknown,no
9953,49,342,no,yes,cellular,58,3,0,unknown,no
9954,35,1742,yes,no,cellular,39,2,0,unknown,no
9955,42,-106,yes,no,unknown,95,1,0,unknown,no
9956,29,67,no,no,cellular,330,2,0,unknown,no
9957,26,430,no,no,cellular,450,2,0,unknown,no
9958,44,-234,yes,yes,cellular,71,3,1,failure,no
9959,29,0,yes,no,cellular,155,1,1,failure,no
9960,36,-206,yes,no,,177,2,0,unknown,no
9961,30,656,no,yes,unknown,523,1,0,unknown,no
9962,52,603,no,yes,unknown,79,1,0,unknown,no
9963,55,1102,yes,no,unknown,126,2,0,unknown,no
9964,30,117,no,no,cellular,135,1,0,unknown,no
9965,29,-13,yes,no,cellular,512,3,0,unknown,no
9966,27,1993,yes,no,cellular,102,5,0,unknown,no
9967,58,5920,yes,no,,96,1,1,failure,no
9968,33,881,yes,no,unknown,67,5,0,unknown,no
9969,48,0,yes,no,cellular,109,4,0,unknown,no
9970,39,953,no,no,cellular,23,6,3,other,no
9971,55,781,yes,no,cellular,112,3,2,failure,no
9972,40,1530,yes,no,cellular,8,3,1,failure,no
9973,33,2667,yes,no,cellular,57,1,3,failure,no
9974,56,5310,no,no,unknown,74,1,0,unknown,no
9975,,1468,yes,no,unknown,136,1,0,unknown,no
9976,43,0,yes,no,cellular,132,1,0,unknown,no
9977,41,144,no,no,cellular,123,3,0,unknown,no
9978,58,247,no,yes,unknown,66,6,0,unknown,no
9979,29,258,yes,no,unknown,130,1,0,unknown,no
9980,38,595,yes,no,cellular,70,1,0,unknown,no
9981,49,259,no,no,unknown,283,2,0,unknown,no
9982,55,2408,no,no,telephone,327,2,1,failure,no
9983,,1356,yes,no,cellular,397,2,2,failure,no
9984,56,292,yes,no,,228,9,0,unknown,no
9985,31,2384,yes,no,cellular,608,2,0,unknown,no
9986,29,307,yes,no,cellular,216,1,0,unknown,no
9987,48,292,yes,yes,cellular,164,6,0,unknown,no
9988,43,3131,yes,no,unknown,441,3,0,unknown,no
9989,29,0,no,no,,33,2,0,unknown,no
9990,39,2258,yes,no,cellular,255,2,0,unknown,no
9991,,1348,no,yes,cellular,120,3,0,unknown,no
9992,48,741,yes,no,cellular,227,1,0,unknown,no
9993,34,0,no,no,,176,1,0,unknown,no
9994,52,741,no,no,cellular,63,2,0,unknown,no
9995,,521,yes,no,cellular,648,1,0,unknown,no
9996,45,5315,yes,yes,cellular,262,2,0,unknown,no
9997,54,1660,no,no,cellular,337,3,0,unknown,no
9998,,163,yes,no,cellular,44,1,3,success,no
9999,35,1163,yes,no,unknown,284,1,0,unknown,no
10000,34,122,no,no,unknown,73,5,0,unknown,no
10001,22,1,no,no,telephone,263,4,0,unknown,no
10002,65,493,no,no,cellular,622,1,1,failure,no
10003,49,0,no,no,,99,2,0,unknown,no
10004,38,715,yes,no,cellular,951,1,3,failure,no
10005,28,558,yes,no,cellular,300,1,0,unknown,no
10006,33,16992,yes,no,unknown,58,1,0,unknown,no
10007,34,179,yes,no,cellular,184,1,0,unknown,no
10008,26,198,no,no,cellular,161,1,0,unknown,no
10009,37,152,yes,no,,252,2,0,unknown,no
10010,40,2805,yes,no,cellular,173,6,23,failure,no
10011,28,6332,yes,no,telephone,149,1,4,failure,no
10012,31,2420,yes,no,cellular,166,1,0,unknown,no
10013,42,580,no,no,cellular,67,2,0,unknown,no
10014,,259,no,no,cellular,316,2,0,unknown,no
10015,34,-451,yes,yes,cellular,498,1,0,unknown,no
10016,53,261,no,no,cellular,100,2,0,unknown,no
10017,55,323,yes,yes,cellular,200,1,0,unknown,no
10018,51,0,no,no,cellular,643,1,0,unknown,no
10019,58,235,no,no,cellular,88,4,0,unknown,no
10020,35,526,yes,no,cellular,914,2,0,unknown,no
10021,35,4366,yes,no,unknown,173,3,0,unknown,no
10022,31,0,yes,yes,unknown,164,2,0,unknown,no
10023,,833,yes,no,telephone,227,5,3,other,no
10024,59,-13,no,no,cellular,77,1,0,unknown,no
10025,50,405,no,no,cellular,82,6,0,unknown,no
10026,37,3517,yes,no,unknown,445,1,0,unknown,no
10027,30,699,yes,no,unknown,544,1,0,unknown,no
10028,41,943,yes,no,unknown,242,3,0,unknown,no
10029,43,794,yes,no,cellular,38,3,0,unknown,no
10030,34,503,yes,no,unknown,120,2,0,unknown,no
10031,,-700,yes,no,unknown,110,1,0,unknown,no
10032,33,644,no,no,cellular,99,2,0,unknown,no
10033,26,335,no,no,telephone,393,2,0,unknown,no
10034,32,719,yes,no,unknown,79,6,0,unknown,no
10035,41,-195,no,yes,,112,1,0,unknown,no
10036,49,972,no,no,,104,3,2,failure,no
10037,51,5050,no,yes,unknown,75,7,0,unknown,no
10038,,232,no,yes,cellular,45,1,0,unknown,no
10039,45,2406,yes,yes,cellular,108,2,0,unknown,no
10040,42,324,yes,no,,528,3,0,unknown,no
10041,37,168,yes,no,cellular,266,2,0,unknown,no
10042,59,374,no,no,cellular,272,2,0,unknown,no
10043,31,658,no,no,cellular,100,1,0,unknown,no
10044,22,-1,yes,no,unknown,136,1,0,unknown,no
10045,30,280,no,no,,92,3,0,unknown,no
10046,52,0,no,no,cellular,168,4,0,unknown,no
10047,50,0,no,no,cellular,125,4,0,unknown,no
10048,34,2064,yes,no,unknown,165,2,0,unknown,no
10049,30,128,yes,no,unknown,273,1,0,unknown,no
10050,56,0,yes,no,cellular,82,1,0,unknown,no
10051,31,863,yes,no,cellular,146,1,5,success,no
10052,51,50,no,no,cellular,178,2,0,unknown,no
10053,33,187,yes,no,cellular,168,3,1,failure,no
10054,47,-614,yes,no,unknown,118,2,0,unknown,no
10055,46,841,yes,no,unknown,158,1,0,unknown,no
10056,44,206,yes,no,cellular,78,1,1,failure,no
10057,51,984,yes,no,,353,4,0,unknown,no
10058,39,201,no,yes,unknown,148,4,0,unknown,no
10059,41,585,yes,no,telephone,60,1,0,unknown,no
10060,33,8514,no,no,cellular,131,1,0,unknown,no
10061,31,728,yes,yes,cellular,152,1,4,failure,no
10062,60,80,yes,no,unknown,397,1,0,unknown,no
10063,34,1246,no,no,unknown,88,3,0,unknown,no
10064,58,818,no,no,cellular,283,1,0,unknown,no
10065,36,1815,no,no,unknown,387,1,0,unknown,no
10066,42,0,no,no,cellular,351,2,0,unknown,no
10067,44,210,no,yes,unknown,111,2,0,unknown,no
10068,31,71,yes,no,cellular,740,2,0,unknown,no
10069,51,1869,no,no,unknown,30,3,0,unknown,no
10070,59,1040,no,no,telephone,733,1,0,unknown,no
10071,33,920,no,no,cellular,111,1,1,success,no
10072,47,668,yes,no,cellular,230,6,2,success,no
10073,43,36,no,no,cellular,61,1,1,failure,no
10074,44,-972,yes,yes,unknown,114,2,0,unknown,no
10075,29,382,yes,no,unknown,460,1,0,unknown,no
10076,30,-170,yes,yes,unknown,130,1,0,unknown,no
10077,43,5172,yes,no,unknown,57,3,0,unknown,no
10078,53,1,no,no,cellular,190,1,0,unknown,no
10079,46,922,yes,no,telephone,296,2,0,unknown,no
10080,41,3016,yes,no,cellular,80,3,0,unknown,no
10081,44,0,yes,no,cellular,83,2,0,unknown,no
10082,,1101,yes,no,telephone,43,1,0,unknown,no
10083,43,3578,no,no,cellular,376,2,0,unknown,no
10084,41,0,yes,yes,unknown,238,1,0,unknown,no
10085,44,0,yes,no,cellular,90,1,0,unknown,no
10086,31,-190,yes,yes,cellular,299,3,0,unknown,no
10087,59,185,no,no,cellular,283,1,0,unknown,no
10088,30,156,yes,no,unknown,174,9,0,unknown,no
10089,35,503,yes,yes,unknown,57,2,0,unknown,no
10090,57,485,no,no,cellular,79,2,2,failure,no
10091,53,392,yes,no,cellular,70,1,1,failure,no
10092,35,625,no,no,cellular,267,1,0,unknown,no
