sales_channel,Season,advertising_spend,population_variables,pricing_strategy,Sales,promotion_effectiveness,brand_image,product_quality,economic_conditions,consumer_confidence
Web,Summer,7332.303049128086,1,59080.046174504896,4963.43924112205,0.4903200405641695,-1.1307734062161177,3.3027595267877246,2.070946110082902,0.39377779023617926
Call center,Summer,4297.229069977666,0,54257.65872310099,4105.721194549213,0.4886533816381788,-0.5231783721782474,4.240080768901385,-0.27260568424903353,1.3898986581950203
Call center,Summer,5765.722817502371,0,90966.76654168611,5915.9162982700855,0.8611145697792514,-0.9015268320300597,5.256062163475356,1.3561667212781825,1.3271105126362666
Agent,Rainy,4819.1399071062415,1,64812.848463115966,6684.636445672689,1.6151792915371561,1.4576000161869431,3.96387172367278,-0.9975059322553574,-0.004421133667945723
Agent,Summer,3835.9892958336113,1,66642.9751108651,4218.844160102791,-0.2683395606442203,0.18463513328582293,4.424519588245031,,
Agent,Summer,6563.315344137804,2,54450.687856386576,5185.43375877307,-1.0489536247855966,-0.48751787046719136,6.162969757769463,-1.8810087087510496,-1.9095435169671213
Agent,Summer,6124.993315734806,0,69122.12914032649,6362.413108085951,1.4099607946587205,0.8573841830102344,2.817207431598505,0.1732657283210032,-0.06762259105674234
Call center,Rainy,8102.055342316382,1,54056.0966037466,6223.645890250399,-0.8303957726754786,0.5917573471528296,4.780945193396985,-1.0598595961522865,1.1812627579574821
Call center,Rainy,5824.443238307557,0,67384.26498250036,4086.22832195086,-0.13263712206235284,-2.3530189304170617,5.865724268400783,0.7342147457536248,1.590474467233258
Web,Summer,3382.348194114442,0,50578.55661022304,3770.4835671490373,-0.8376303766815847,0.27737708250632903,5.33503540416557,-1.010770754749391,-0.6127649217687829
Agent,Summer,3707.4622692383928,0,53584.805167583414,3334.8649424838923,0.07347310113464305,-1.1729601693696992,4.274560502389401,1.0945552583525084,-0.7182330094391212
Web,Rainy,5324.448732302389,2,58118.871931111105,5660.006682014054,-0.04476191877396183,1.04724297054492,4.163002090281841,0.9198753059545411,-0.6788596938987232
Agent,Rainy,5382.193199705689,0,60439.6203231378,1976.7674091367153,-2.3308934827566685,-0.36784868754194316,2.059427907798017,,
Call center,Rainy,4592.861802692928,1,53529.41001300705,4946.519240452604,0.7943455956696519,-0.7082006585685352,5.352450132847857,-0.708237262409671,1.8319663037708602
Call center,Rainy,2896.4425105926434,0,71737.25145234891,3821.8308634307805,-0.05596228946867042,0.4319472649204616,3.998186994912042,1.0570180145917683,-1.3428947131833464
Call center,Rainy,3864.92904399537,0,59172.30087303561,3324.008890774089,-0.4079375752133114,-1.0533440075156746,5.218880527010659,,
Call center,Rainy,4982.34489502698,1,56466.89583321416,3647.566210260138,-0.25332797281498126,-0.6514403459875342,3.640968850401216,-0.7642389712293453,-0.11293096207646483
Call center,Rainy,4032.224212880462,2,57100.89899910346,3300.8432614341623,0.4262478868066739,-0.352170961938728,2.349218002608688,-0.8245468053791019,0.010647259061533462
Call center,Summer,3915.2844736086577,0,41587.512862943775,4873.670248164151,0.036525466330779105,0.8458261323779728,4.520814197714079,2.05317114780852,0.17543764349794125
Call center,Rainy,7095.552413122074,2,42379.62590354022,6218.787619597669,0.07607188943187151,-1.0076427169261506,6.835346471406476,-0.6824735386652779,0.2661331393262994
Web,Summer,5986.728377489695,2,55078.77072347597,4938.302894627742,1.1603377118963192,-0.19597857715177708,2.52695904973179,1.1549736593923152,1.4537494031863114
Call center,Summer,4056.645029258514,2,46855.31896137401,3513.880959263069,0.7232729181885661,-0.6447030221636051,2.908634155069186,0.21105553259895796,-1.2639345004735436
Call center,Rainy,5208.899381379061,1,35267.91264264161,6930.536076330986,1.1030379578968013,-1.1934584049202093,9.449991708008868,-0.6852119747702555,0.0956440240165565
Agent,Summer,6621.869871866535,1,65828.13127100578,6607.245777643401,1.4777715267980573,0.1525907403707412,3.7037413618120376,-1.1931640296783568,-0.5754614345607416
Call center,Summer,1024.649071097254,1,50048.575024020334,2271.60827038582,-0.3694936835483802,-0.3806460059742686,5.164583939054584,1.5097569932894666,0.852057308290739
Web,Summer,5068.639445884463,2,63570.06835980668,3493.9080082967776,0.2055056727685824,-0.8018724962754074,2.491080215351003,0.8580642369623681,0.06278065384154713
Call center,Rainy,4006.884833600836,2,66772.07318461592,4023.6907743107763,0.9055628993572372,-1.3622689061031774,4.263452420305256,0.5583659040466384,-0.4065280949330135
Call center,Summer,5141.451849512605,0,62262.27253872529,4462.822938503215,2.0123973992115434,-1.7786842753188332,3.475009615411455,0.7070633953778936,-0.6879685480383176
Agent,Rainy,4895.043612444312,1,60023.32811825054,6034.302011857015,0.9295323482968242,0.2042160104350475,5.196497079957817,0.23693647201671716,-0.09374308048160104
Call center,Summer,5338.72129997304,2,30262.69795484369,3771.8919585788067,0.6537077039622471,-1.7108286795055527,4.04195126070905,-0.8607940354122389,0.7469534450362973
Call center,Rainy,8448.327589122802,2,50655.29571033311,6236.483234474868,1.298001028854949,-1.0309530698944334,3.3582842520804816,-0.9164686215281085,-0.5553415168181872
Call center,Summer,4950.018632964987,1,59300.262611405014,6529.65008530617,0.6378333153516031,0.7565383533468836,6.27227582249907,-0.9073965398752394,1.8579575848245231
Call center,Rainy,6675.0899094758015,0,59447.043823378306,6123.587051274453,0.6883036947483087,0.07229109343177435,4.304855323691601,-0.2852388550427424,0.39079183061409933
Call center,Rainy,3665.5058550009635,2,57637.268189728784,4157.737104777911,1.6156629645222278,-1.6309622233542094,4.4926764410079585,-0.01912736436718783,0.524789340630492
Web,Rainy,3164.4408413974134,0,29242.97589995316,3230.590076635956,-0.6092477351123319,-0.32069164139780854,5.149720626402221,-0.2962238769814622,1.0908451261349743
Agent,Summer,5430.931449566502,1,45825.942961688874,6138.015701508249,1.5967515779619024,0.1282806500781496,4.443818901461813,0.5500835858495042,-1.2143264024074891
Call center,Summer,7892.222724155077,0,54328.67202923678,5511.221177132496,-1.6810700007206403,-0.09190047704427068,5.629333848386881,0.7577319022234762,-0.811000874733162
Web,Rainy,6915.228116096397,0,42626.20771053261,7503.39766439368,0.7730322015091033,1.7926160893387146,4.179115078507604,1.270994278637716,0.17936947224983593
Call center,Rainy,7200.147640178271,0,77411.508021685,4347.3214330400415,-1.3182341314841752,-1.4534956934403949,4.82222374895032,0.8142493180955043,-0.3307863789302546
Call center,Rainy,5437.553046421605,0,42732.13446933738,4246.2229732221385,-1.5522855771791775,-0.03964566511717677,5.370589962340574,0.8312415956110285,-2.040324062075497
Web,Rainy,4894.068591407968,0,65844.06858134002,6311.267925198393,1.8067533320340567,1.1277774248933152,3.1758546031865773,-0.9098417509313135,0.2878692136828583
Call center,Summer,5469.188341888248,2,47405.083043594874,4401.318613306862,0.6647498652906292,-0.27238548082745123,2.814169983461908,0.5952053773482953,0.6145291349583792
Call center,Rainy,4920.190862806919,1,40940.48264193085,4214.711532501185,0.5340494894821743,-1.4996245759729896,5.222999306856427,0.5717939841047487,-0.6374740415101107
Call center,Summer,6801.07719806487,0,69169.32023190497,8392.252706737478,2.042170294976125,1.2786150765527007,4.839123376941381,-0.7280032856872576,0.3499486378273869
Call center,Summer,5887.766616743177,0,80354.97454062365,4936.415761500216,-1.3047267837267214,0.6428248747423021,4.286300457088795,1.0598476783446666,0.650096735820778
Call center,Summer,4716.0083302776775,2,40760.19350790318,7557.5179000990465,2.9059147751467806,0.5332400887467517,5.97616158737639,-0.1629272408254902,1.2076585842086978
Call center,Summer,3714.8228374327164,2,42114.99873501418,3958.649702075232,2.537300255707372,-0.9552239962501156,2.2592509269650822,-1.2292941103834552,0.5606190197578149
Call center,Rainy,5935.218415049467,0,56138.47180095963,4378.057216614268,-1.3195770659920996,-0.49680429939845816,5.110762637116045,0.19440833816307715,0.8230197737157449
Call center,Rainy,4725.005183300143,2,66174.11711892777,3202.420541665364,-0.13594050276179936,-0.9654764790205473,3.158534669930913,2.0391340158563374,1.286524589106354
Call center,Rainy,6200.687029557973,1,85377.54039790735,7236.103071652593,0.8204805983965405,0.908785809051738,5.313490739748546,0.41310224624866854,1.4875356076707413
Call center,Rainy,5071.072006618565,0,55195.871631554895,4475.688962390623,-0.41247903818596865,0.20320532205575778,4.320414732559202,-1.2756625448422925,0.2698208958617279
Agent,Summer,3909.9692769475896,2,45686.889257356575,5403.590634305808,1.6757254767474574,-0.47713182318922315,5.731745714620656,,
Call center,Summer,4593.446739956058,0,60870.178196334346,6329.472890183224,0.09777343429672053,1.4548412991896633,5.49251718815182,0.2003382304512639,0.19822020143559374
Call center,Summer,6177.97785837095,1,50822.57387826996,6130.660002311479,0.11651510333242887,0.1832832372634841,5.3174915927455455,0.5835240497541226,1.8283599027655058
Agent,Rainy,6213.770674785514,1,49724.289631718915,4838.632881964642,-0.31403609242434927,-1.0020536615634574,5.180176549363337,0.8378882725118317,-0.14116884461915027
Call center,Summer,4291.291573630212,1,63902.260884834264,3450.8368748207927,-0.7474612280519545,-1.1013804403285516,5.157332931139559,1.738779170576792,-0.14528894171653273
Call center,Summer,3452.926085562218,0,43298.46960739477,4801.6938729625945,-0.10551073954768296,0.7363507845400817,5.268499982291958,0.8208810187080369,-0.7805746201884837
Call center,Summer,4751.859889042199,2,24299.461479977526,7120.009595827039,-1.1535862547736035,1.9176618226120286,8.808320277319085,0.9639755241436062,0.48068954242556317
Call center,Rainy,4519.643786616225,0,45605.591898837476,4186.946072797004,0.9409722062262422,-1.1340350780293735,4.1546389760312135,1.7707180999916738,-0.08212317646821055
Web,Summer,4487.0987920138,2,36809.64856744341,5831.156133374448,2.060760978639451,-0.34284280055038696,5.163653216126757,-0.08794750637548543,-0.6233198052342371
Call center,Rainy,7961.6911122692845,2,39489.698728322954,6006.583586362205,-0.7566457062486679,1.04593909197923,3.4146955005852915,1.208472765881838,1.3620748977261594
Web,Rainy,5350.475673683674,2,56954.080330593526,4352.176199659573,-0.9178051506030535,-0.5906255775829765,5.499919897523835,0.602319058882228,0.5795602436403098
Web,Rainy,5555.098840300159,0,54641.02171039855,3526.2904246234993,-1.9828236758003648,-0.6595696301535325,5.062163984687628,0.7781866510284047,0.9859471758259628
Web,Summer,3873.8439781918573,2,54096.30618914039,4066.1622423741037,-0.29449853425518047,-0.7245212823403757,5.8938706636232325,0.6626104786112978,0.392330797735077
Call center,Summer,4059.989299140926,2,41137.20555614617,1805.1463391028342,-0.7975346156141087,0.0007892813291865755,0.878126948154375,0.7572768547381744,-0.09421117895605169
Call center,Rainy,7962.3802557799045,2,60506.612728832835,5804.739639489162,0.09803388075349352,-0.12896217021110956,3.3608145054148144,1.379490876773948,-1.5786979608599232
Call center,Summer,5669.609318209621,0,63223.750357957666,3194.978114731389,-2.0750143157482923,0.22514839372199927,2.7835570863003403,-0.2225143967437839,0.8432483260059747
Call center,Rainy,5449.791960731254,2,48890.67408131309,7171.149988797904,0.21096624156958102,1.3115817480281238,6.576601024824209,-0.3574184861549764,0.2761739869096378
Agent,Summer,3234.7910549129847,0,67515.14514629812,6729.148064562464,2.0195279014701253,0.9738798747246922,6.163463231506097,-1.9618623816509262,-0.35727962745688113
Call center,Summer,5909.593174308409,2,75690.49749733323,4134.094795900041,-1.1625913603686737,0.5539682770068463,2.6063120290487953,-0.3402520710395349,0.043547806042152734
Call center,Summer,4443.490029051339,2,56067.50966776465,3847.8250742702685,1.154319827522662,-0.8981990022350123,3.036523501245598,-0.8043486915386305,-0.06851092518518519
Agent,Rainy,5324.085875085784,1,33323.92340071825,5316.957902271049,1.0736478271685423,0.9410551918672582,2.7327167407470028,-0.07719555266576493,1.2924458841556878
Call center,Summer,2272.907185734345,0,47748.756210762826,3734.311293750124,1.5909916197760652,-0.011919968733931734,3.0254598621420987,0.36104787532766836,-0.22306243229139786
Call center,Summer,7445.793710555893,0,49755.63010059877,5718.665846862439,0.653664565022867,-0.10291590528503854,3.315039257471504,1.7979458446681698,0.3118843196127433
Call center,Summer,2386.409115256372,0,68618.29996508437,3886.185539857665,0.8065484968164687,-0.8615005664142381,5.330613347710975,0.011651501670744158,0.5303015355695943
Agent,Rainy,6929.096255709319,0,66197.82947709059,2263.952638806186,-3.2714592838210215,-0.8228893601783355,2.7949044914167676,0.15749530791381722,-0.0317799898854656
Call center,Rainy,4930.694656245763,1,55698.028405376135,4527.814312515783,1.340450989556272,-1.0814120506210751,3.772140510552518,2.0233580287167907,-1.1191615010562321
Call center,Summer,6032.307489400481,0,46559.538822154034,7706.638626981916,2.181080664406064,-0.09632133251833967,6.711243028357526,-1.8395120085890566,-0.8226033914861272
Call center,Summer,3980.6194914214793,1,73483.03047100973,5256.31689385229,1.2356259829107277,1.3803036790947198,2.558107567469832,0.48204718647199585,1.2584477010946606
Call center,Summer,3717.345972095137,0,49940.84962161339,3232.0951191101017,0.5765982886283427,-0.6469731845781524,2.771883894988974,-1.3017955744770013,0.5400252517014145
Web,Summer,6453.520697910213,2,38778.56432968244,6255.330825077235,1.2522187583477766,-0.6346657872980942,5.001204243246874,0.1268904143871162,0.0954639343995152
Call center,Rainy,5443.209420361996,0,73491.25530650912,5167.8421996891075,-0.22351769341041902,0.04191781431692364,4.573316734669052,2.0089642683169378,0.42993299382924033
Call center,Summer,5612.574482486301,1,60748.3980436162,4675.2937804364,-0.7534934046568529,-0.4731866630473928,5.39974548899286,1.2409084127557697,0.37668166425454
Call center,Summer,4069.3761785950774,2,67618.94902375864,5300.114476949008,0.38965304829222264,1.1839201221748794,3.8656788957781245,1.5451152190777462,-0.5267416443939006
Call center,Summer,2967.578512560285,2,61544.50584084696,2324.384312663324,-0.2520382190604186,-0.5965561296475809,2.5122653835179354,0.05606119325588088,-1.04282782979456
Call center,Rainy,6447.185331731288,1,71667.96519704627,4802.4387007626365,-0.5074384654179622,-0.751762515750706,4.524835333068991,-2.284983774775339,1.7253784364219598
Web,Summer,4611.439293283002,1,65507.80764872716,6261.027058209898,-0.013847684362791652,2.1064935233876363,4.560624679724895,-2.464204890955645,0.17478425991551982
Web,Summer,5433.578986891404,1,71111.20485713298,5153.910170835452,0.8197856300332315,-1.3375157372619197,5.114078730376127,,
Call center,Summer,5786.896832663135,2,66845.79920907518,5421.25356841656,0.39139549420571046,0.40486145418967584,3.536491630191873,,
Call center,Summer,6897.888275148156,0,57449.020207190995,5795.604389379523,0.9029347679582909,-0.48499384958039604,3.951161610073351,-0.035780514491634545,1.564027393895763
Call center,Summer,4835.149304035705,2,52437.034808399236,4556.508500520947,-1.0283182634037313,0.2480420430818775,5.389602928762043,-1.0876245071096124,-1.5311118101102792
Call center,Summer,4789.851737635886,2,41747.97621891817,4821.771731741882,-0.39794361900896413,0.5429053212096537,4.851153685757423,-1.0692217302027296,-0.2077417374214762
Call center,Rainy,4650.22786742668,2,44275.4087306087,4294.027313610126,-0.7683226461573223,-0.3604213310878303,5.62329417553045,-1.6227878970069007,-0.34076294859007256
Call center,Rainy,6305.007607771977,2,58516.78542640078,5959.422740116731,-0.2819530100457856,-0.6567612890829241,6.815568142810804,0.6601595656685882,-0.050023485842787235
Call center,Summer,3066.94915013458,0,65510.779752351125,4246.119556839157,-0.5417601260569861,1.2706259487041365,3.8646415581900913,1.2198088163915568,1.8572589905500285
