Education Level,Sex,Hours Online,Years with Company,Marital Status,Location Code,City,Monthly Income,Years after high school graduation,Brand Loyalty,Renew
Graduate School,F,4.896089857658964,6.0,Married,Rural,London,5804.438811220823,34.0,0.2551922528576468,No
College,M,4.633333986530257,5.0,Divorced,Urban,London,6154.70220154758,17.0,-0.13591998879860134,Yes
Graduate School,F,3.711347472320169,5.0,Divorced,Urban,Manchester,6245.153480043875,28.0,0.5060019867143064,Yes
High School,F,5.171054144684579,7.0,Married,Urban,New Castle,5661.565253704229,17.0,0.6996853073876379,Yes
College,F,4.893019644825988,2.0,Single,Urban,Manchester,6567.944717248789,24.0,-0.30192701550760837,Yes
College,M,5.297140885107484,7.0,Divorced,Urban,New Castle,4824.940792241505,32.0,-0.762133834366089,No
Graduate School,M,3.9474687882845516,5.0,Married,Urban,New Castle,5525.300550546533,34.0,-0.011017309179508175,No
College,M,4.688420894265161,4.0,Married,Rural,New Castle,4301.003478200596,40.0,-0.025112033501877476,No
Graduate School,F,5.213436378054104,4.0,Married,Suburban,Manchester,4025.3661781041765,37.0,0.4507857304532726,No
Graduate School,M,5.110667127782724,0.0,Divorced,Urban,New Castle,4866.984505398449,47.0,0.4948833831129489,No
Graduate School,F,,9.0,Single,Urban,Manchester,4261.946417125229,44.0,0.8661172387754179,Yes
Graduate School,M,6.60653704058527,5.0,Divorced,Urban,New Castle,4634.994675603163,47.0,0.2806416431938255,Yes
High School,F,7.066300432975735,3.0,Single,Urban,New Castle,4848.73789859375,52.0,0.37311592316616654,Yes
College,,4.017941700633369,6.0,Divorced,Rural,New Castle,6008.948095929798,30.0,0.41307570782816255,
High School,F,3.293265408275705,4.0,Divorced,Rural,New Castle,5712.277560155176,33.0,0.09764608042964827,No
College,F,6.127543190426801,4.0,Divorced,Suburban,New Castle,5807.133590905356,35.0,0.2683855124609532,Yes
High School,F,4.579448632107853,5.0,Married,Rural,Manchester,,32.0,-0.05936998481476127,No
High School,M,8.256450116117616,7.0,Divorced,Rural,Manchester,2662.338938976939,47.0,0.25453370993520885,No
Graduate School,F,5.9242327137734705,7.0,Divorced,Urban,New Castle,4878.766244867699,21.0,0.4705541976010594,Yes
College,M,4.122098021545909,,Married,Suburban,New Castle,4638.088420378607,27.0,0.9579939735524755,
High School,F,3.2063750250952077,1.0,Single,Urban,London,7642.951333718087,33.0,0.029169661835912623,Yes
College,M,5.902035269005396,2.0,Married,Suburban,Manchester,3331.400537637592,44.0,0.9430396465320481,No
College,M,5.0752322757742565,7.0,Married,Rural,Manchester,6027.794827503442,31.0,-0.3005036660222365,No
Graduate School,M,5.579622992576846,5.0,Married,Urban,New Castle,5721.960544521206,34.0,0.4738460607855185,Yes
Graduate School,F,6.631597739163775,5.0,Divorced,Urban,London,4885.96498196812,21.0,0.18254047525840228,Yes
Graduate School,F,4.314643839102022,4.0,Divorced,Suburban,New Castle,5327.011618803997,34.0,-0.15075419845645313,Yes
Graduate School,F,5.3209286853353035,5.0,Married,Urban,Manchester,5604.769143753783,30.0,0.2380590687130367,Yes
College,M,5.71858542264157,4.0,Married,Rural,Manchester,5561.102399225729,43.0,0.014637583778607174,Yes
College,M,3.7052238521751883,4.0,Married,Suburban,London,5855.800974809118,33.0,-0.243890391585112,No
High School,F,6.8635533808744995,3.0,Divorced,Urban,New Castle,5016.244133240092,28.0,0.2417580975303154,Yes
High School,F,5.740338368008364,4.0,Married,Urban,Manchester,4201.263557765722,31.0,-0.061275318563742825,No
High School,M,4.050018383593196,4.0,Divorced,Urban,London,5568.027575499335,23.0,-0.2321597822019092,Yes
High School,M,4.149692325478418,5.0,Single,Rural,New Castle,6261.864910683781,37.0,0.7025414624601142,Yes
College,F,6.3825639231211735,4.0,Single,Urban,Manchester,4787.272433155867,26.0,0.07355271561850331,Yes
,M,4.772231279227306,5.0,Divorced,Urban,Manchester,5218.152237125289,39.0,-0.10611324234785494,Yes
Graduate School,F,3.8527589807421863,5.0,Married,Suburban,Manchester,5971.173778821987,28.0,0.34489043537632336,No
High School,F,6.397754964835057,1.0,Divorced,Urban,Manchester,5394.9371910872405,,0.15670457087362816,Yes
,M,6.489451622684423,5.0,Married,Urban,London,5074.252680337148,36.0,-0.0049578493514537275,Yes
College,F,4.248038385574027,,Married,Suburban,Manchester,3798.7676865987364,39.0,0.34060691421485384,No
College,F,5.751492670533208,5.0,Married,Rural,Manchester,5864.860743173739,38.0,0.043900022491678375,No
College,M,4.19691915219188,4.0,Divorced,Urban,London,5747.107851290199,19.0,0.2442311679226472,Yes
High School,M,5.815812266320227,6.0,Divorced,Urban,New Castle,5865.972692406049,33.0,-0.467447371383538,Yes
College,M,4.609791374597865,6.0,Divorced,Rural,Manchester,5761.322349446083,41.0,0.36462260207287167,No
Graduate School,M,6.590788917307625,4.0,Married,Rural,London,5899.00646570312,44.0,0.05677586576040531,No
High School,F,5.415957368439939,7.0,Divorced,Suburban,Manchester,6369.2219206256705,31.0,0.10639611264298206,Yes
Graduate School,F,4.147342352425391,6.0,Divorced,Urban,New Castle,6147.219075391651,34.0,0.6002960658986346,
College,F,8.400814481750928,1.0,Single,Urban,London,5072.415708832711,40.0,0.44191947804028425,Yes
College,F,1.9245642318990681,7.0,Married,Rural,London,6474.850767828902,33.0,-0.34577331947216794,No
College,F,3.8942949349308464,4.0,Married,Suburban,Manchester,5407.327783169246,30.0,0.1453610351818361,
High School,M,2.8642363919375082,5.0,Single,Urban,Manchester,6748.672384800322,18.0,-0.47475304964677845,Yes
High School,M,5.980453496028314,5.0,Married,Rural,London,5600.290792313137,44.0,-0.6436044389980176,
College,M,3.4247879095349734,5.0,Divorced,Urban,Manchester,6225.091140315264,29.0,1.3329132981637324,Yes
College,F,3.8761310519108,5.0,Married,Suburban,New Castle,6214.611355854746,28.0,-0.4648086642322635,No
High School,F,6.426447253006246,6.0,Single,Urban,Manchester,4933.307039115356,33.0,-0.3472149958790844,Yes
College,F,6.8991976162251625,6.0,Married,Suburban,Manchester,5186.93958387651,41.0,-1.206270019755975,No
College,F,2.886517175396813,5.0,Single,Suburban,London,7349.78496557759,25.0,0.6143340782844416,Yes
Graduate School,F,6.160923185470399,5.0,Single,Rural,London,4175.977343687411,29.0,-0.4269777296239138,Yes
Graduate School,M,5.876070667738587,5.0,Married,Suburban,Manchester,4182.7554404991115,35.0,0.2710731022474938,No
College,F,7.4008781301018915,3.0,Divorced,Urban,Manchester,5017.200868850258,38.0,-0.19656338272250484,Yes
,F,2.674150859189442,9.0,Single,Urban,Manchester,6491.603384207112,20.0,0.37388541332614356,Yes
College,F,4.580044803815284,6.0,Married,Urban,New Castle,5512.651132312391,33.0,0.49881783657190215,Yes
Graduate School,M,2.4755361869821817,7.0,Single,Suburban,New Castle,7796.396183036633,30.0,0.43069109084624535,No
Graduate School,M,5.884583772612872,3.0,Divorced,Rural,New Castle,5089.7966138227985,35.0,0.2685743547091108,Yes
High School,M,6.0447122038524626,5.0,Married,Rural,New Castle,6696.191417860798,47.0,0.46610760702702353,No
College,M,7.282034501409331,3.0,Single,Suburban,London,4991.763356952223,46.0,0.04709712730822881,Yes
College,F,5.209860610260455,4.0,Divorced,Urban,Manchester,5275.884678289587,19.0,0.5396771160179009,Yes
College,F,5.612446273084165,5.0,Divorced,Rural,London,4919.086113218702,22.0,-0.33045661468638876,Yes
Graduate School,M,4.063281700504733,7.0,Married,Urban,New Castle,6101.059973575712,26.0,-0.4471390969409984,Yes
,M,5.951237699103334,3.0,Divorced,Urban,,5018.98841849078,33.0,-0.7079728123171681,Yes
College,F,5.41104167443442,8.0,Married,Suburban,London,5421.151937120417,31.0,0.48061582402426556,No
Graduate School,F,4.509615268861017,6.0,Single,Suburban,London,4618.2874281463555,31.0,0.21457342788021116,No
High School,F,6.7115932782122725,3.0,Divorced,Suburban,Manchester,5363.09371001154,45.0,-0.2194503320569342,Yes
College,M,6.183343046461014,5.0,Single,Urban,New Castle,5029.532484640278,41.0,0.02992651228120529,Yes
High School,M,5.777962084608608,4.0,Single,,New Castle,5798.186755477441,34.0,0.1425810046821832,Yes
High School,M,5.426741088771173,6.0,Married,Suburban,New Castle,4122.140840160768,40.0,0.15448192533850968,No
Graduate School,M,6.691830909166521,4.0,Married,Rural,Manchester,3502.603885266503,42.0,0.1052055954325161,No
Graduate School,M,6.115132826770405,3.0,,Urban,New Castle,3459.9134916940984,39.0,-0.2833004756410507,No
High School,F,5.588712472063373,4.0,Single,Suburban,London,3783.7996488729655,31.0,-0.6290940810574865,No
Graduate School,M,5.055864635770538,3.0,Married,Rural,London,4300.832433791316,33.0,-0.1111896535551152,No
High School,F,4.834597420827729,2.0,Single,Rural,New Castle,7237.353194205682,29.0,0.05408058414831769,Yes
College,F,4.045902603041559,6.0,Married,Urban,New Castle,4549.245779531538,36.0,-0.31060478386256896,No
High School,F,5.7996504989444,4.0,,Suburban,Manchester,6663.840773168397,27.0,0.5045519959587981,Yes
College,M,4.288130181393036,2.0,Married,Suburban,Manchester,4535.839064243469,42.0,-0.3643831229628222,No
College,F,,6.0,Married,Urban,New Castle,5667.417127230495,34.0,0.6350447787977495,Yes
Graduate School,F,4.416617797644636,7.0,Married,Rural,London,5547.545271181736,29.0,0.418590053234808,No
High School,F,3.1421586695105117,,Married,Suburban,Manchester,6707.129501811417,23.0,-0.21771337807108943,Yes
Graduate School,F,,4.0,Divorced,Rural,Manchester,7864.335069293305,31.0,0.7364788795913064,Yes
College,M,5.389719945040806,5.0,Divorced,Urban,New Castle,5868.5933543918945,38.0,0.5016919766050252,Yes
High School,F,6.438736380896404,4.0,Divorced,Suburban,New Castle,,22.0,-0.7517418121182046,Yes
High School,F,4.689473468623035,4.0,Divorced,Urban,New Castle,5787.425282342088,30.0,0.8081890221238788,Yes
Graduate School,M,5.329021620969555,,Divorced,Urban,New Castle,4291.516021265045,21.0,0.7221489196705332,Yes
High School,M,5.566890063928809,1.0,Single,Rural,New Castle,6737.6158055966325,,0.0491731307631416,Yes
College,M,4.285553301003227,4.0,Married,Suburban,New Castle,3720.241050752504,40.0,0.22596593537383106,No
High School,M,5.61929694470145,3.0,Married,Rural,London,4725.313675318869,37.0,0.44853878077693216,No
College,F,3.1757360399005874,3.0,Divorced,Urban,Manchester,7469.900821582301,20.0,-0.03853251196434326,Yes
Graduate School,F,7.017927063056495,2.0,Divorced,Suburban,New Castle,4819.792386352402,30.0,0.25236208362582346,Yes
Graduate School,F,,3.0,Single,Urban,Manchester,6572.4736136048095,32.0,0.2971612361829653,Yes
Graduate School,F,5.93762211253439,4.0,Married,Rural,Manchester,3556.8917487675326,35.0,0.7823632497721754,No
High School,F,6.755510332016772,4.0,Married,Suburban,New Castle,5139.916791846443,41.0,-0.5769554881262093,No
Graduate School,M,5.827367996913638,6.0,Divorced,Urban,Manchester,,50.0,0.11865131378392538,Yes
College,M,4.0442721722380615,5.0,Divorced,Suburban,London,6508.620397939185,28.0,-0.21828661882727773,Yes
High School,M,4.3144059093393885,6.0,Single,Rural,New Castle,6259.289718480928,21.0,0.6903835018861879,Yes
College,M,5.482375632888214,4.0,Divorced,Suburban,Manchester,3759.711874623808,40.0,-0.430404302458936,No
College,M,3.6741389693141246,6.0,Single,Urban,London,6089.23966046347,27.0,0.7962122143799191,Yes
Graduate School,F,3.452364952635781,7.0,Divorced,Urban,New Castle,6237.9517174166795,34.0,-0.6183979147506844,Yes
High School,F,6.095055849879681,4.0,Divorced,Urban,Manchester,5232.047577330947,46.0,-0.3166612683448519,Yes
Graduate School,M,4.560117741450453,6.0,Divorced,Rural,New Castle,4711.502216072938,41.0,-0.3374374685670595,No
Graduate School,M,5.726853662646932,3.0,Single,Urban,Manchester,5347.462617011831,12.0,-0.2829761343683466,Yes
College,M,5.367695533167458,3.0,Single,Rural,New Castle,3007.115049334333,35.0,-0.2396822689300021,No
Graduate School,F,6.71915583738565,5.0,Single,Urban,New Castle,4077.0514419132846,39.0,-0.4432360080927762,Yes
Graduate School,F,6.47990767951805,4.0,Divorced,Urban,London,5135.132820350591,38.0,0.4462996162272579,Yes
Graduate School,F,4.441550533160824,6.0,,Rural,New Castle,5267.391920447547,25.0,0.71940666123319,Yes
College,F,4.2121003251081035,7.0,Married,Rural,New Castle,4679.646186996283,31.0,0.2955388651525842,No
Graduate School,M,4.406485257887033,4.0,Divorced,Suburban,Manchester,3902.280116575429,38.0,-0.8243304382290003,No
,F,4.923485078841176,4.0,Divorced,Urban,New Castle,5435.697217476591,22.0,0.6965732799314709,Yes
High School,M,4.886063762603999,4.0,Married,Urban,London,5113.418335892681,30.0,-0.09495521011729693,Yes
High School,F,3.4182467154734963,5.0,Married,Rural,New Castle,3700.622922341463,30.0,-0.12359829995113306,No
Graduate School,M,6.6898272180856155,2.0,Single,Suburban,Manchester,4070.711941246177,45.0,-0.39543011395537364,No
College,F,6.499322052388942,4.0,Divorced,Rural,,4515.821492118386,35.0,-0.07479760074480354,Yes
College,M,6.139561119238015,5.0,Divorced,Rural,New Castle,4585.653943322829,29.0,-0.6675420505615381,Yes
College,F,3.6278948082032194,6.0,,Rural,Manchester,5769.843331229459,29.0,0.5508655728511689,Yes
High School,F,6.972163609445447,4.0,Single,Rural,London,4534.563939848866,37.0,0.5987919994368364,Yes
Graduate School,F,4.398940688988847,6.0,Divorced,Rural,London,5298.405471204154,27.0,0.3754448262514179,Yes
College,F,6.0047717995086956,4.0,Divorced,Urban,London,4477.507465287835,34.0,0.2458405597629968,Yes
High School,,6.434702231442827,,Married,Rural,Manchester,3897.1698903791266,33.0,-0.2264294572518617,No
High School,M,4.631670219897218,7.0,Married,Rural,New Castle,3177.5389429904712,40.0,0.4546859418868279,No
High School,M,7.362969089149035,4.0,Single,Urban,New Castle,5175.107913134224,44.0,0.6262563755676422,Yes
College,F,4.895991725028774,4.0,Married,Rural,London,2559.140227595955,27.0,0.5469172502429034,
High School,F,6.7292770194663785,4.0,Single,Urban,London,5315.751437520232,44.0,0.3844425642470561,Yes
Graduate School,M,3.0684056730308167,7.0,Married,Rural,Manchester,6507.954729897458,30.0,0.5651909898703262,No
College,F,6.8221466444669066,6.0,Married,Rural,London,3879.607803838282,45.0,-0.3509888264882023,No
Graduate School,F,4.833813104433203,5.0,Married,Suburban,New Castle,5702.885688804667,40.0,0.39451455953826575,
Graduate School,M,4.986085244532233,6.0,Married,Urban,Manchester,5538.046638418531,42.0,0.13133166011493055,Yes
High School,F,3.7783099490328604,5.0,Divorced,Urban,New Castle,6504.01114391072,26.0,-0.27023656350687353,Yes
Graduate School,M,4.279503516346114,5.0,Single,Urban,New Castle,5957.795838413739,26.0,0.3027565631587966,Yes
High School,M,5.208494396327307,6.0,Divorced,Rural,London,5682.789758978563,39.0,-0.5401477164916749,No
College,F,6.021705703980973,7.0,Single,Urban,Manchester,5085.531055050449,39.0,0.20189919623432329,Yes
High School,M,3.188479496280021,5.0,Divorced,Suburban,London,7079.880751338564,27.0,-0.22627689095489772,Yes
College,F,4.56634666059177,6.0,Single,Rural,Manchester,5838.508699575999,20.0,-0.5646998691503944,
College,M,,2.0,Divorced,Urban,Manchester,5385.494288469007,36.0,0.26991218232063796,Yes
High School,F,6.648910942604121,1.0,Divorced,Urban,London,3606.6363434575806,43.0,-0.20752404503887856,No
High School,F,6.94675459137423,2.0,Divorced,Urban,New Castle,4652.694387411656,36.0,-0.39150338057074663,Yes
College,M,5.1558449231000045,5.0,Single,Urban,Manchester,6101.996853304423,,0.8633161846661251,Yes
High School,M,5.744079973037162,6.0,Married,Rural,Manchester,4303.761048397793,40.0,-0.3324999245760566,No
Graduate School,M,4.56448805229047,4.0,Divorced,Urban,New Castle,5393.415984633562,42.0,-0.4336069676264215,Yes
Graduate School,M,4.322092341001964,5.0,Divorced,Urban,London,6020.325844342569,36.0,0.06270689186881528,Yes
Graduate School,F,4.6595546062235025,4.0,Single,Suburban,Manchester,5656.496594271903,42.0,0.6274585298681625,Yes
Graduate School,M,5.284360246403333,1.0,Married,Rural,New Castle,3291.9938415368642,38.0,0.5862345922576753,No
High School,M,,5.0,Divorced,Suburban,Manchester,5836.08394594742,27.0,-0.02435214724521835,Yes
High School,M,7.925882584470922,4.0,Married,Urban,Manchester,4217.136701992007,39.0,-0.0018570903092762214,Yes
,F,3.676326299776088,5.0,,Urban,New Castle,5904.786826732873,21.0,0.5118449908664803,Yes
High School,F,6.77261475789804,3.0,Divorced,Urban,Manchester,5680.90070892503,37.0,0.5208601597521305,Yes
College,M,7.4033946540038835,3.0,Divorced,Suburban,London,4665.354239874553,41.0,-0.12014814159476658,Yes
High School,M,3.7987887989868736,5.0,Divorced,Urban,London,6674.760793392841,18.0,0.2526601833737321,Yes
College,M,6.225730775158896,2.0,Single,Suburban,New Castle,5594.014974125416,34.0,-0.058774179158522316,Yes
College,M,6.39578248643433,4.0,Divorced,Urban,London,4979.613558299672,36.0,-0.05895145439615598,Yes
Graduate School,M,7.768277935466744,4.0,Divorced,Rural,London,4223.607904902957,36.0,0.33202786607374235,Yes
High School,F,2.9667663067616457,6.0,Divorced,Urban,Manchester,6122.600657175015,23.0,0.31750149387854204,Yes
College,F,4.582961097789535,8.0,Single,Urban,New Castle,5529.990744640367,32.0,-0.48844478326281027,Yes
High School,M,8.99657878591917,3.0,Single,Suburban,London,3439.4274926439357,37.0,0.486794890274073,Yes
College,F,4.034244476601971,5.0,Divorced,Urban,Manchester,6122.955698416274,27.0,0.19353036823494021,Yes
College,F,7.8896009000049085,4.0,,Rural,New Castle,2381.608013667287,43.0,-0.47645711486173203,No
High School,F,3.882784988400537,4.0,Single,Urban,Manchester,6428.413208196232,24.0,0.2716974330738683,Yes
Graduate School,F,4.517431363395403,5.0,Single,,New Castle,4788.172953089354,32.0,0.40423942867543755,Yes
Graduate School,F,4.81295837294741,4.0,Divorced,Urban,London,5483.307659106362,24.0,-0.4066873897079211,Yes
High School,M,4.161429317928013,7.0,Married,Suburban,Manchester,6301.877837670346,38.0,-0.2930047968072362,Yes
College,M,4.492589796953754,5.0,Single,Rural,,5743.08416625517,37.0,0.8439988541803795,No
College,F,5.318894185479344,4.0,Divorced,Suburban,Manchester,6125.598230172754,33.0,-0.6648469354605611,Yes
High School,F,5.991410396041075,,Married,Rural,London,2331.37064860023,40.0,-0.6854875410810801,No
