sales_channel,financial_circumstances,customer_satisfaction,demographic_factors,Sales,competitor_pricing,advertising_spend,Season,consumer_confidence,product_awareness,promotion_effectiveness
Call center,-1.5491565833034044,2.8414764700096695,1,6338.76101591581,57063.848108760176,7643.381484407873,Spring,-1.4901945816010218,0.5035107279207218,-1.4281380180176948
Call center,-0.5141855492652903,4.159099442923567,1,5013.919547909881,50041.50326267094,4944.608285366157,Spring,0.5458249831680341,0.4552253265871545,-1.2056638524254228
Call center,-0.3339948379997669,3.1297237258362394,2,4437.573337774149,50142.4634276042,4537.6834531519125,Winter,-0.9499476198167248,-0.4106215474012661,1.0874634845603897
Call center,-0.5737693384146846,4.284229379632987,1,5946.023986125569,71313.23545439837,4859.689156252882,Summer,1.0084040862366357,1.4242546576439779,-0.7762309386106827
Call center,0.4104494116639023,3.7674304494124913,1,7196.464063347579,61655.83845197667,7191.958249837584,Summer,-0.3989960033268321,0.7392998239167773,0.955582539171125
Call center,-0.36678712004439784,4.292789143191344,2,2703.996868609076,50179.37296449046,3086.014967773159,Winter,-0.00419842721120244,0.08643037925356475,1.2699377795042694
Call center,-2.168149170289591,8.745740609271033,2,4556.382420275599,52549.572394134484,,Autumn,-0.5726090683305873,0.4615092348396975,
Call center,0.31916182741943494,3.9079615304772473,2,8130.583124769727,46437.654807428786,8587.575932056425,Autumn,0.14676632697831438,1.982616724060326,1.9769255229077962
Web,-0.0030327415299602964,4.955464608837976,0,4545.7768352510775,55891.42042563702,4573.664150364661,Winter,-1.2108182224021626,0.27027428817440063,-1.016505338133796
Agent,-0.6221311553278813,4.272442363992562,0,5628.179628550924,58499.864436382544,4939.410531627466,Winter,1.22622120052652,0.1797360934736933,-1.8608451781720556
Call center,-0.1907895012006294,2.8054657917616375,0,6325.458501004063,36112.77240436716,4594.731496735445,Winter,-1.2265083874268188,1.2803957292461587,1.3137879345929153
Call center,1.57971739685086,3.581569335880038,1,5617.402535702188,45267.38257711359,5024.12366183023,Summer,0.6735500082973059,1.8517847969132077,0.007881090941333881
Agent,-0.1855301348117355,4.026715306199422,2,7525.897752566937,57120.29484805738,4809.259937583983,Autumn,-0.15967664429898723,1.59972972827032,-0.0662096309538467
Call center,0.007443189896448788,5.123308212707026,0,1356.567918673119,74431.04483039044,2524.4834078722015,Summer,-0.4175200532591129,-2.3636429219122514,-0.8171811490433631
Call center,-1.7740763541420461,5.721237111755103,2,2874.255611261096,59916.61101397235,3067.2759019216437,Spring,0.6030282593161014,-1.8520762359346536,2.0692702972198926
Call center,-1.2552381313892946,2.815127314952297,2,4708.033336727619,59963.96396619474,,Summer,0.4612789432728708,-0.7007288454330427,
Web,0.9696178841703605,4.905788960808836,2,4913.538877286998,48851.85726194417,3992.8991763911795,Winter,-1.0242598068680997,2.9980831836169886,0.7024748541194344
Agent,-0.5623732057972437,7.263911554170374,1,6773.057244680732,64801.88868134346,5378.400801571958,Autumn,-0.5577028160207648,0.7991297793435219,-0.861291562450957
Call center,0.21190963563472737,5.105001128104917,1,3469.4180734587644,52630.95132827434,3852.8760361984932,Autumn,0.08357263083489698,0.5154142147835961,-0.18947160836723712
Web,0.5216260408932076,2.114902321055978,0,4982.3429836039,66344.60608441712,,Spring,-0.5108046624764626,-0.6990035888434866,
Web,0.3753457645327542,1.18668842643977,2,3613.2218433032785,56180.260774007824,5113.184585051092,Summer,0.8224454014324097,0.3074404090468839,-1.8181241499575989
Call center,2.568210564787362,4.631858719509958,2,5523.728433876768,56579.63455112688,5119.17883446681,Winter,1.2184279137476854,1.300484882864295,-0.6582551643266342
Agent,-0.3869217585120536,3.3798539391621345,1,5922.349318322455,76685.1270644094,4053.304394978903,Winter,2.3442851210455395,-0.5314980773684084,0.9881852235721391
Call center,-1.6244038935232121,2.3392184079308818,1,4630.516983338623,58619.31496352478,4276.549374643899,Summer,-0.3699653876737099,0.5813183945289536,0.1660620149328225
Call center,1.1933932666117044,3.73609945359632,1,6051.0902306707685,26953.27036637855,5917.627714567764,Summer,0.5398457967791277,0.6506909135836072,-0.18735516442031155
Agent,0.6570732305989785,3.1774644126522227,2,8424.974639794016,52138.72210027858,5937.243022131073,Spring,0.7531949732247946,0.825166716228571,-0.9400717250965195
Agent,0.21316287429871103,3.731594679997353,2,4930.243537580654,48444.104002824155,,Autumn,1.9164995888776917,-0.14390244949236858,
Call center,-0.5085465441443471,2.1641577291282146,0,5532.932772727925,48354.01683580117,5603.112485635547,Autumn,-0.9495558247119886,0.13316361979501096,-0.050218492653897634
Agent,0.5172099158858358,3.5054024614873738,1,4975.403005261261,49979.122673654776,3832.6627267806166,Summer,-0.08837186043284452,-0.36329633967385366,0.1432435292306454
Call center,1.4897750883761698,4.4433238039672185,0,3319.0759087928573,69014.30721886172,3289.127877975233,Winter,0.04893662992133613,-1.0193067031780996,1.0896809573568118
Web,0.19602671203405636,5.9473929546643465,0,3632.6574276012525,62497.37577639887,6167.018974058653,Summer,1.6683583191279139,0.17628395365256902,-1.1139604435675114
Call center,1.3970053640767732,5.082813675095112,1,6559.607055387962,43810.597218429924,5898.271972934865,Spring,-1.4149915519478455,0.05258430740289708,1.890274511036329
Agent,-0.14641701499390936,2.867121995118623,0,5520.669459822232,46931.572764728015,2827.6305684334716,Autumn,0.1352636439615227,0.8549285050597702,1.7282005114433832
Agent,0.8553607504008713,4.611326294966042,2,4853.495134050038,70506.20352677681,6350.928326261735,Winter,-1.4086940285562373,-1.1565245041216137,-0.7848324942122403
Web,1.3235923680706543,4.700149713545568,1,4761.510828558067,49853.55434906784,3820.035879166756,Autumn,-0.3076435006540448,0.49452779919566114,-0.002328565467897698
Call center,-0.3229753780189352,1.3533336215292868,0,2369.0664151992955,68706.44154012659,,Summer,-1.5229658515107434,-1.1960769366054986,
Call center,0.5483446600514744,3.664388059879146,2,5963.853029597459,41827.269623130866,6692.280297458357,Spring,-0.3971292303047529,-0.03948676749229007,0.30733313776463494
Call center,-0.20365057804902156,3.943731914545506,0,4414.985503990669,62041.76703992508,3945.0207510450396,Summer,1.1227927412839436,1.1691742446286677,0.3343737880324597
Web,-0.8570194775475388,3.692681153863194,2,4607.869457043267,59799.519571031415,2029.8324257418544,Autumn,-0.6694345381786102,1.6255482915308415,0.13326752262237984
Call center,0.04803595430494475,4.420306454445859,1,3837.6015608744233,61807.235948209534,5800.252924304307,Summer,-0.70059790105885,0.385761494890429,0.564300658960749
Agent,0.2656706314924432,4.535178962616092,2,5596.557605226029,31191.77869414385,4961.513643832472,Summer,0.36074062225906917,-0.8197691825938465,0.42383597638325454
Call center,-0.3594770366979792,3.066687078795598,1,3729.0011263412334,55159.284387614396,3975.271868155149,Autumn,-0.9561268994621083,0.3062271028799775,-1.2524145117369507
Call center,-0.8072581833612611,3.9559300917176974,0,3681.196193148404,51999.080318094326,6861.628128355992,Summer,0.7491465097024398,-1.585874871911701,-0.7866512049153023
Web,-0.46201147064805387,3.1147108731080717,1,3163.006828081083,71343.79327959049,6905.581689032809,Summer,0.17019900205940425,-0.5078374960676889,-0.7915892085025482
Call center,-0.8808004788884563,3.5160702338127106,2,4137.711298016554,71727.70374651127,5663.875582648519,Winter,-0.1739867195381909,0.08423006188595338,0.7320820778706892
Call center,0.6536193030908649,4.8080449435807395,0,3607.7196904088273,63996.80528576338,5675.21099122122,Spring,-0.22098462309000963,0.05168141388757983,2.996813820800228
Web,-0.21007057818864763,5.054884856817425,2,1646.0669714608935,50438.24952301309,4995.3688996193805,Autumn,0.2853714862813343,-0.3940654334435473,0.5322909047426901
Call center,-0.7528759768616592,3.1269753834606377,1,7060.983264988228,39431.269620003775,8734.166725584339,Summer,0.3153022191908807,1.305830495006326,0.34523100402217444
Call center,-0.1792769196941897,5.116747918863556,1,4606.476936338118,59536.64075851491,3908.047753647976,Summer,0.6316827239215955,1.0873933759121293,-0.4294674573518788
Web,1.1732159768306993,3.1301529752790223,2,5020.816328967747,62511.15158510937,5051.382997733922,Spring,-0.3283084189245288,0.535751702102353,-0.2812139685375668
Web,0.5134962602738852,3.6922834839732492,0,4881.3687845750055,45852.73184874459,4680.111963801269,Spring,0.9242586715283043,0.5904446625893534,0.2624663189421164
Call center,-0.3181119340702391,5.7377449934377385,1,1615.8432705023647,53424.76466558304,5164.203477839897,Summer,-1.0040328459936056,-0.2793631144932661,1.3200345374170657
Call center,0.9086898463928051,3.078966728322719,2,4466.729507131792,46779.42183324756,5974.999373649236,Spring,-1.242966181615619,0.18623771314888288,2.291839292942571
Agent,-0.9081632258658484,4.0708161087263415,1,6929.570643053914,58250.46995875712,4208.299193461824,Autumn,-0.35752815095241985,-0.7667528435245314,-0.450403068608926
Call center,2.1647359381873263,4.6517407138807805,2,3352.207490903552,57983.324933563985,,Winter,-0.20247705353362286,-1.484818366778651,
Call center,-0.6382253809686909,3.1843840477642447,1,5601.471924614558,48427.75398986987,,Autumn,0.9857316924133573,1.390560530231986,
Call center,-0.6117560455158988,4.421189877931508,2,3945.1943838034717,65140.18085343844,5475.151765702901,Autumn,-0.19557558583705298,-1.7446956365412263,0.8376254477113798
Web,1.053506889357013,1.9250712209051146,1,4166.593530133795,71378.12540112267,3369.0834578396275,Autumn,-0.821134030555519,-0.7434899114880011,-1.975830260902252
Call center,-0.33655956172934415,3.4499149524002264,2,4737.186355547825,47679.76104063261,5333.648328682778,Spring,1.9577395859306164,0.18579462204070993,-1.0010848285682905
Web,-2.4032923645399027,3.2279645210711054,1,5677.684271179173,64121.53245757254,5483.225478328748,Winter,1.6139984657627313,-0.22591728501762834,-0.17046452260822303
Agent,0.8660524478371527,5.741596185916726,2,7213.456981556596,61482.396139105476,5603.74961996053,Summer,1.110920519500201,0.5295134436073882,-0.5269222565773117
Agent,0.9961033147452082,5.293442329063823,0,5365.982420205339,59545.598635832954,3159.740644845432,Summer,-0.3738786332921903,-0.8938666910189161,-0.35110372100248993
Web,0.7698381685560306,2.427260673595444,1,3876.3377664309974,54849.19152998615,5658.315450623869,Winter,0.08287858590498998,-0.6988648907162839,-0.5645930613855462
Agent,0.5166031446988587,6.957952084692662,0,4923.055952950622,51765.06303496851,4465.284746314308,Spring,-0.9007053899124648,-0.6348764816092942,1.0922461825162855
Call center,-0.43013615153515716,4.191201849584363,0,6560.154003758518,34432.80369336137,3101.380620958438,Summer,-0.29279775785443446,1.3568977033563694,-1.4959596150243848
Call center,-1.1088097978481437,4.766269065916744,1,5267.645094328831,63592.21469761217,1907.2107891385735,Summer,0.2128160334663757,-0.0953552061958111,0.19015440349843352
Agent,-1.3654779352717228,2.7480974379577425,2,4364.059538043946,41890.3967202795,3796.118589606512,Spring,-1.7716116289872552,-0.4219967625733584,0.7015383937530557
Call center,-0.7061449604771614,2.9846065254404763,1,4882.7144602578965,51048.15484497486,3034.4482803579012,Autumn,0.3012127177877184,-0.707086848161223,-0.5085594381325554
Call center,-0.922236446873039,3.156282858763979,0,5965.448000906581,56067.820536196894,6276.147961606409,Winter,0.8594931243918997,-0.24537752405995678,2.200980033721278
Agent,0.036953424771488254,6.4218280217745125,0,4514.225088246763,85806.91176343015,6829.412372770075,Summer,1.154504219521531,-1.172949530360707,-1.539690313650789
Web,1.7106748801985752,3.667308309901951,2,3825.5921773562422,62545.43693143613,4440.390055644879,Spring,-0.7311294193016967,0.37135604214762785,-0.5128853281755924
Call center,-0.41089617865429773,1.6573896944272413,1,4556.977574787451,73912.66618247809,6058.50196505619,Winter,1.116430062169864,0.1750550983026147,0.1316297954745195
Call center,-1.0599978655523834,6.072978534672522,2,6089.389378319501,37720.12234258947,2934.4690487520647,Summer,0.5832931892793515,0.4044650603552254,-1.1741264197075636
Web,1.6635009027993044,2.7858862754693687,0,6223.950008796974,51044.114070146454,2915.6311172902124,Autumn,0.5824514859253271,1.832028741979459,-1.1050636601925063
Call center,-0.6395797802653488,2.7134771243820754,1,3406.6981336273957,41185.537255195886,,Spring,-0.8637433219933012,-0.7244095100744848,
Agent,-1.849130639544161,6.673480373768772,2,6789.505577285355,50804.12542776179,6148.445058503636,Spring,1.1521873831962934,-0.5103123591419092,1.1539066314201885
Call center,0.26882292581125655,2.5261613210386686,2,4431.212540598177,51242.46487668855,,Winter,0.10141415938256491,-0.657362658189302,
Call center,0.29177618137658845,3.779460321646506,0,5035.4745495002,38630.15716088562,4991.058884129901,Spring,0.008970234764852862,-0.9009126446026295,1.3814579663164381
Call center,0.8241870668010668,5.2419474972183755,2,5540.988530187678,63630.7780921755,4482.743809801231,Summer,0.41137696900180215,-0.15605585116543338,0.25259307499169886
Call center,-0.7976581704608596,4.505591444905699,1,5310.6599671201375,64778.738960912226,5829.3678791233315,Spring,0.794015026839108,1.4071859978394008,-0.011376517125674595
Call center,0.6845890487749039,5.80666722522344,2,5551.560702774245,72311.96609722267,4537.251201810372,Spring,-1.23522778056831,0.438906283733146,1.6370287988557897
Web,-0.09586415081015186,5.622553338383504,0,6794.435891101374,42243.89851181916,6449.451091798447,Autumn,2.4056742617935334,0.17462691913627393,0.36361334151046154
Call center,-0.34739023764913446,6.060253631753031,0,6485.598971433674,38870.79661328797,3467.049254514309,Summer,0.2041237064601607,1.2510158422790914,-0.04959635096381273
Call center,-0.13582576948679947,1.76926389241215,1,3256.8923707263543,79221.86814426491,5959.829109908907,Autumn,1.0063763104841066,-0.9204834657598097,0.47985674761987224
Call center,0.6714952931433238,3.3693191663462096,0,2031.1957591449263,65611.0003054247,3335.3683468487015,Summer,-0.5949997719654514,-1.320367900235894,0.6750376889103767
Web,-0.30279344552715226,3.645731406292443,2,4958.899993310846,66767.21012753798,6126.086710631117,Summer,0.05278240714815437,-0.035160356565602305,0.15044019165521824
Web,0.9297640546535856,2.3083926330799374,0,3817.7828449787153,55577.45387742841,4891.941411259421,Summer,0.7688870616173445,-0.3875398477161475,0.6049541048305669
Call center,-1.2746175229067103,3.6224049005509817,2,6785.972048163139,36303.77513325841,4987.273159479763,Winter,1.4674916139692054,1.8334807331583036,0.589530984555624
Call center,-0.5439541327176797,3.7454064866814956,1,1758.4277679844477,45579.62424790296,2343.7551792747354,Autumn,0.28449785611108747,-0.22452799809193888,-1.8604077314766514
Call center,-0.7566973716417578,2.8613985770472166,1,4495.729051764278,48097.90144602816,2792.8624760778002,Autumn,-0.40012506351319305,-0.4800627761402971,0.1745137591404879
Call center,-1.1323375158707816,6.481038555784761,0,4877.352990859811,65753.00701240118,4596.578127046796,Autumn,-1.091697808111501,0.33706684045362306,0.4050937953533287
Call center,1.6995727226645496,3.2246753042090397,0,5304.815644079053,46235.943995866066,5312.566005570655,Summer,-0.5369007819626259,0.2558625925762854,-1.3912156113969119
Call center,1.5749429970429492,3.9172393112497708,2,4331.158801940885,53811.590852797686,4451.873508508392,Winter,0.45386282047436605,0.0072749452117186145,-0.25958162356549963
Web,1.6865287458977665,3.317388235986933,2,4696.437792715775,53523.26916653332,6485.882385288777,Autumn,0.6574078915805086,0.339109641504564,-1.3225244307032409
Call center,0.5029919746900259,3.8121022999552427,0,5316.617980786066,50832.43020537516,4445.898298978092,Winter,0.5443130737153645,0.8573307553097462,-0.24548191640625655
