Years after high school graduation,Renew,Active online hours,Monthly Income,Marital Status,Location Code,Brand Loyalty,Education Level,City,Years with Company,Gender
37.0,No,4.0891651848052,6163.9269863079935,Single,Suburban,-0.28831214407136246,Graduate School,London,2.0,F
29.0,No,5.910565957786492,5212.701132779982,,Rural,0.8680631049669304,College,Manchester,6.0,F
43.0,No,3.172567337870777,,Single,Rural,0.4114589269360467,High School,London,5.0,
25.0,,3.5113734823461042,4732.762450796101,Single,Urban,0.37751853999245033,College,New Castle,5.0,M
28.0,No,7.385968563913905,3161.451214748143,Married,Rural,0.41001413308910706,High School,New Castle,6.0,F
9.0,Yes,4.655038287921643,3202.662949660206,Divorced,Urban,-0.01464540800901254,Graduate School,,2.0,F
29.0,Yes,4.723761311032578,4015.717006113917,Divorced,Rural,-0.19411623944516576,Graduate School,Manchester,5.0,F
36.0,Yes,3.6717363011161486,6578.537185518707,Divorced,Urban,-0.01794057697347637,College,Manchester,5.0,F
30.0,,4.911858194605606,3552.7052347061726,Single,Urban,0.6090448419718134,High School,New Castle,4.0,F
38.0,Yes,2.7865752106251582,5710.967860627257,Single,Urban,-0.5855880483649899,Graduate School,London,5.0,F
22.0,Yes,4.652779222654846,4424.306605882098,Single,Urban,-0.2573079388275345,,Manchester,6.0,F
21.0,Yes,6.438680493913011,5016.025037591769,Single,Suburban,-0.12020929662396129,Graduate School,London,4.0,
46.0,No,8.695076763958488,2739.7583512359083,Married,Suburban,0.7329508488354531,Graduate School,Manchester,5.0,M
34.0,No,3.6513726902636634,5844.803273143751,,Rural,-0.18456914565591226,Graduate School,Manchester,5.0,F
33.0,No,7.339356317540933,3984.299729421361,Single,Rural,0.6847511725064197,College,London,4.0,M
25.0,Yes,6.279309855381465,3447.653666493823,Divorced,Urban,0.1573446908095918,College,Manchester,4.0,M
37.0,Yes,3.8577509425845955,4164.055793817214,Divorced,Urban,0.24240165468891656,College,Manchester,4.0,F
18.0,Yes,6.984594333531566,4181.51543816991,Divorced,Urban,-0.5623254588288569,High School,London,2.0,F
30.0,No,6.318134754617661,4775.910015525189,Married,Suburban,0.3780289693503971,Graduate School,Manchester,4.0,M
28.0,Yes,3.1746849579913703,3914.593770059688,Divorced,Suburban,-0.18752951401411194,High School,London,4.0,M
37.0,Yes,6.1393482460738085,4595.037772100583,Single,Urban,-1.3429289299090266,College,New Castle,1.0,M
28.0,Yes,5.5216459370202795,4195.935171847135,Single,Urban,-0.07725182146374138,College,London,4.0,
39.0,No,9.75314098019097,2578.1792387534483,Single,Rural,0.45505187755021687,Graduate School,London,3.0,F
33.0,Yes,4.920144284528653,4774.7534052886485,Married,Urban,-0.4626666080081663,Graduate School,Manchester,3.0,M
24.0,Yes,4.155133799746075,4512.215828879001,Divorced,Urban,0.3557608683178952,High School,New Castle,5.0,M
21.0,Yes,4.4681811928756545,6552.566673068417,Divorced,Suburban,-0.6430192819252339,College,London,4.0,F
42.0,Yes,4.5319963077942536,4350.931504703415,Divorced,Urban,0.04707781649410654,College,Manchester,4.0,F
45.0,,6.491144117648173,4410.784014593724,Married,Rural,-0.08827225907324138,High School,New Castle,3.0,M
19.0,Yes,4.761831672544826,4569.697117014666,Divorced,Urban,-0.23857929144264012,College,London,4.0,F
,Yes,5.9603408541748015,4380.951487202268,Divorced,Suburban,-0.36152606079648997,High School,Manchester,3.0,F
19.0,No,5.298510471732286,,Married,Urban,1.0355505425722866,College,New Castle,6.0,M
29.0,Yes,4.452009175921855,6289.672302819309,Married,Urban,-0.38123028541871506,Graduate School,Manchester,5.0,M
37.0,Yes,6.665227763511911,3573.77781929541,Married,Urban,0.23908016996501968,College,London,3.0,M
38.0,No,5.748270575373293,4521.24668990797,Divorced,Rural,0.7870182574286853,Graduate School,New Castle,6.0,M
26.0,No,4.619634731663423,6188.299995032381,Married,Rural,0.9001372930289159,High School,London,6.0,F
38.0,No,4.5157354333950845,6892.029367404887,Single,Rural,0.378565263580551,College,London,2.0,F
30.0,Yes,4.650575487699295,5855.188549947934,Single,Urban,-0.7181606805909918,College,New Castle,3.0,F
24.0,No,7.840652949465181,3903.46983936577,Single,Urban,0.5691195993293211,Graduate School,New Castle,3.0,F
32.0,Yes,4.44311363727148,6603.248725291462,Married,Suburban,-0.2773383815691231,High School,New Castle,3.0,M
18.0,No,5.369917219579567,5899.819177092786,Married,Suburban,0.6721820461352568,High School,London,4.0,M
28.0,Yes,4.420707975388787,5376.509961340723,Married,Suburban,-0.4106088268805498,,,4.0,F
29.0,Yes,3.8161227783463385,5010.729943189806,Divorced,Suburban,0.0152938644362893,College,Manchester,5.0,M
24.0,Yes,4.378183961009798,3901.2588041530835,Divorced,Suburban,0.3924130924753036,High School,New Castle,5.0,F
36.0,Yes,7.385154004059517,4869.774698391969,Divorced,Suburban,-0.7464516732990377,College,Manchester,2.0,M
33.0,No,6.3916570381832996,5044.586357268627,Single,Rural,0.6736813912928042,College,Manchester,4.0,F
37.0,Yes,5.592034199067249,4259.440298006355,Divorced,Urban,-0.26807007989782466,Graduate School,London,3.0,F
25.0,Yes,4.87731563984495,4599.173574723608,Single,Rural,-0.29218659496726607,High School,Manchester,2.0,M
19.0,Yes,6.675913512219262,4784.188646387744,Married,Urban,0.11739712689509976,Graduate School,London,3.0,F
24.0,Yes,3.53305264024615,4360.372343730033,Married,Suburban,-0.272576159354611,Graduate School,New Castle,4.0,F
24.0,No,6.659264958093362,4302.61951244076,Married,Rural,0.9039617222605016,College,Manchester,6.0,F
29.0,Yes,5.611608760846699,3421.6731969135863,Single,Suburban,0.5457002113992393,Graduate School,London,3.0,M
27.0,Yes,4.265736736001002,6168.63097885115,Single,Urban,-0.1322625503207029,Graduate School,London,5.0,M
40.0,Yes,5.424868263354205,3750.763689458402,Divorced,Urban,0.7993481484612719,High School,London,5.0,M
38.0,Yes,3.1992672713455232,6067.095047980389,Single,Urban,-0.10345500572276445,College,London,6.0,F
43.0,Yes,5.243230953087045,5540.852445145581,Divorced,Urban,-0.8831452656748624,Graduate School,London,2.0,F
36.0,Yes,4.570528862676013,6232.9082131697605,Single,Urban,-0.6509172838768067,High School,,3.0,M
31.0,Yes,7.966029098276767,3196.8283843637946,Single,Urban,0.09679442630218806,High School,New Castle,3.0,F
34.0,Yes,3.2250655155571852,7324.040552162749,Divorced,Urban,-0.681800626087802,Graduate School,Manchester,6.0,M
28.0,Yes,3.1720136209230616,6112.3045555277795,,Urban,-0.5748884708161008,High School,London,4.0,M
28.0,No,5.148626367644744,3768.204485462439,Divorced,Suburban,0.12952962082269537,Graduate School,Manchester,7.0,M
35.0,Yes,4.38935737025618,5358.384776658805,Single,Rural,-0.11913358432277804,High School,New Castle,5.0,M
32.0,Yes,4.5929644201386814,3968.721981789127,Divorced,Suburban,0.4952878247553858,Graduate School,London,5.0,F
13.0,No,5.822008017258309,4997.7439384078825,Single,Rural,0.8151685911830934,High School,London,7.0,F
35.0,No,6.700672870997683,5223.662132497968,Married,Rural,0.727160931415176,Graduate School,London,3.0,F
7.0,Yes,6.3037755201860985,2776.0342226769253,Single,Urban,0.42424204159605566,College,New Castle,1.0,M
22.0,Yes,6.099437488307272,5428.191327544737,Married,Suburban,0.29069401432481506,Graduate School,Manchester,2.0,F
44.0,No,7.5593279271688045,3536.6267672732447,Married,Suburban,0.3208579340859104,Graduate School,New Castle,4.0,M
19.0,No,5.236244712165883,5935.692149101747,Single,Suburban,0.34486658354458427,Graduate School,Manchester,3.0,M
32.0,No,4.8236614228111545,5576.955610235356,Married,Rural,0.713201231830044,High School,London,5.0,F
32.0,No,5.375341134618455,5865.617147517903,Single,Urban,0.49666959075551737,College,New Castle,3.0,F
54.0,No,7.36718512333561,5398.537737104399,Married,Rural,0.8547639388407277,College,Manchester,3.0,M
23.0,Yes,6.250610632205349,6488.17494534531,Single,Suburban,-0.7796729814010261,College,London,3.0,M
26.0,Yes,4.87163185061404,3850.567401183941,Divorced,Urban,-0.3295531353849208,High School,Manchester,3.0,F
8.0,No,7.043881510144257,5878.737060074588,Married,Rural,0.871311081825655,High School,Manchester,0.0,F
,No,4.48543122284728,5504.074231960914,Divorced,Urban,0.017125468548911532,College,New Castle,3.0,F
35.0,No,6.666231340863589,4138.565062207589,Divorced,Rural,0.13706467329078406,College,,3.0,F
29.0,Yes,5.219539073847383,4400.629060764854,Single,Rural,-0.08934448372656595,High School,New Castle,5.0,M
,Yes,3.7890069660619767,4250.532590350024,Single,Suburban,0.34672664319302504,College,Manchester,4.0,F
45.0,No,6.64160328448425,5359.782022353299,Single,Suburban,1.1618342948461762,Graduate School,London,5.0,M
28.0,Yes,4.3462778995653215,7306.718350219354,Single,Suburban,-0.032466412011158574,College,Manchester,6.0,F
23.0,Yes,4.125985608018346,4265.118603603478,Divorced,Urban,-0.695141947825747,College,New Castle,3.0,F
22.0,Yes,3.8026903144031365,7274.171492443485,Married,Urban,-0.5145515993698625,High School,Manchester,4.0,M
20.0,No,,2951.8999447188676,Single,Rural,0.3776023324303769,High School,New Castle,6.0,F
28.0,Yes,6.359411225073522,4353.865703438755,Single,Rural,-0.4530761404723457,High School,London,3.0,M
41.0,Yes,4.671731617552041,5042.159687475079,Divorced,Urban,0.36745520701501566,High School,Manchester,6.0,M
24.0,Yes,5.932219190045296,5118.652641657791,Divorced,Suburban,-0.8865082248391407,Graduate School,Manchester,2.0,F
33.0,Yes,4.609620094313873,3689.817724963733,Single,Suburban,0.33211208223031874,College,Manchester,5.0,F
22.0,Yes,3.6754405680600315,4283.710794838804,Married,Urban,0.000443885119950721,College,New Castle,4.0,M
32.0,No,8.678072557329543,3082.8579813935294,Divorced,Suburban,0.26232445463895737,College,Manchester,3.0,F
17.0,Yes,3.5146598236746054,5184.411025227143,Divorced,Urban,0.08700509296772625,High School,New Castle,,F
35.0,Yes,5.729740735430749,5071.65722113059,Married,Urban,0.4031448692621683,Graduate School,New Castle,5.0,F
37.0,No,5.100925210028876,5956.823774854022,Married,Urban,0.4603522039198389,College,Manchester,3.0,F
16.0,Yes,4.12240952166634,4744.341179744656,Single,Urban,0.07455162052948736,College,New Castle,3.0,M
18.0,Yes,5.437351515099311,3477.0313572412224,Single,Urban,0.018723469977051432,,London,4.0,M
23.0,Yes,5.110695068812152,4680.540283420259,Divorced,Urban,-0.33336427604675256,Graduate School,New Castle,3.0,M
21.0,No,6.1019539747083344,4558.71369194197,Married,Rural,0.5686769417518186,College,London,6.0,M
21.0,Yes,3.6418114204451664,5798.040196439079,Single,Suburban,-0.3364118188990881,College,New Castle,6.0,F
32.0,Yes,5.01946352722616,5243.850475832442,Divorced,Urban,-0.6912124808477619,High School,London,3.0,F
32.0,Yes,4.715907387453562,5412.030662495178,Single,Suburban,-0.29980923339119625,College,Manchester,3.0,M
39.0,No,6.8121459583759165,3754.104109482529,Married,Suburban,0.436479438438104,Graduate School,London,6.0,M
20.0,Yes,5.277386320976274,5045.702131113499,Married,Suburban,-0.25891551125432627,High School,New Castle,3.0,F
25.0,No,7.292156578752287,4161.943919611659,Married,Rural,,High School,Manchester,5.0,M
39.0,No,4.671227644543601,4937.629727072509,Married,Rural,0.2579281536978093,College,Manchester,4.0,F
45.0,Yes,5.902618552468332,5529.161565786674,Single,Urban,-0.635022013246745,Graduate School,New Castle,1.0,F
30.0,Yes,5.020330796378192,5224.853373375753,Divorced,Urban,0.5210877996054057,Graduate School,New Castle,5.0,M
35.0,Yes,4.138596378702589,3555.469996282771,Single,Urban,-0.0045140138835083055,High School,London,4.0,M
18.0,No,5.630102222937461,4623.604786885837,Married,Suburban,0.12691319353885802,High School,New Castle,3.0,F
29.0,Yes,4.415016602797455,,Married,Urban,-0.35884608395940043,Graduate School,London,3.0,M
21.0,Yes,4.687612807741912,3751.4385218542743,Single,Suburban,0.46538575155232537,College,Manchester,4.0,M
26.0,Yes,5.390735935226982,5161.948957238308,Divorced,Rural,-0.18680587671774534,College,Manchester,3.0,M
31.0,Yes,3.3088292639557824,4340.662283493827,Divorced,Urban,0.6653509920103926,High School,Manchester,6.0,F
22.0,No,4.608831004792023,5357.3876015855685,Married,Urban,0.4041157983940302,Graduate School,Manchester,4.0,F
18.0,Yes,8.257187048838317,4285.307426906664,Divorced,Suburban,-1.080079557501968,Graduate School,London,1.0,M
30.0,Yes,6.862107585586881,5584.204003105376,Married,Urban,0.12482019950016636,Graduate School,London,2.0,F
17.0,Yes,4.518946239591283,4230.495453793365,Single,Urban,0.31814231431737094,High School,Manchester,6.0,F
28.0,Yes,6.896762997935866,3490.2027742724745,,Urban,-0.13429995880925216,High School,Manchester,2.0,F
32.0,No,5.133020927959381,6711.993839602113,Divorced,Suburban,1.0563001878590206,High School,Manchester,4.0,F
42.0,Yes,3.756233339859497,5745.519016152492,Divorced,Suburban,0.05781570957893006,High School,Manchester,5.0,F
30.0,No,6.615828854615931,4029.5822952261224,Divorced,Rural,0.8811615692954311,College,Manchester,7.0,F
24.0,Yes,6.384791627004589,3670.852942446167,Single,Urban,-0.15770001458303656,Graduate School,London,3.0,M
33.0,Yes,5.727290438855235,4031.287634521399,Single,Urban,0.05413163404044849,Graduate School,New Castle,4.0,F
22.0,Yes,3.0232808353248566,5890.541048299758,Divorced,Suburban,-0.23006510147681852,Graduate School,London,5.0,M
22.0,No,5.953426333584519,4360.467380693892,Married,Suburban,0.06804267645066675,College,Manchester,6.0,M
22.0,No,6.9654207795097705,3757.468672243397,Divorced,Urban,0.5408434182127558,Graduate School,Manchester,5.0,M
31.0,No,5.697280010037395,4462.077277765286,Married,Rural,0.3894709321943022,Graduate School,New Castle,4.0,F
31.0,Yes,3.8914170288450993,3643.47474029768,Single,,0.43397105142384124,College,Manchester,7.0,M
21.0,Yes,4.18207792995467,4460.5827758608675,Divorced,Urban,0.31517194984708785,High School,Manchester,,M
27.0,Yes,5.16544921496856,4901.974273452961,Divorced,Suburban,0.7061685861349385,Graduate School,London,5.0,M
35.0,No,6.990953994039617,3285.0058262444754,Divorced,Rural,0.6994399085806875,High School,Manchester,6.0,F
26.0,Yes,6.933638646218697,3496.325392073778,Divorced,Urban,-0.2778724556318512,College,London,2.0,M
20.0,No,5.51922594693148,5516.336263162465,Single,Rural,-0.08286852966837263,Graduate School,New Castle,3.0,M
23.0,Yes,5.136885812193296,5296.433878767241,Divorced,Urban,-0.5382177575918431,Graduate School,Manchester,4.0,M
45.0,No,7.347709277099618,3905.688474224091,Divorced,Rural,0.6463340623503682,College,London,4.0,F
,,3.67033341497922,4187.68274857702,Married,Urban,-0.07096097259323991,Graduate School,London,4.0,F
32.0,No,5.579863764338309,4764.70539419363,Married,Rural,0.38891064185429003,High School,London,5.0,
37.0,Yes,4.266425633909329,4879.016025720679,Divorced,Urban,0.46517886479270987,High School,Manchester,5.0,F
,No,6.40103905886668,4931.759483042429,Married,Rural,0.37988712244623724,College,London,3.0,M
32.0,No,6.781059033668083,4462.749709972872,Married,Rural,0.6769639739252941,High School,New Castle,5.0,F
45.0,Yes,4.601089408286567,5366.977953714363,Divorced,Urban,-0.728779499316147,High School,London,5.0,F
52.0,No,5.493497480413393,5350.517730232167,Divorced,Suburban,0.29079786536305613,High School,Manchester,3.0,F
36.0,No,7.038515423398574,5128.801943907556,Married,Rural,0.3845521810868848,Graduate School,London,2.0,F
18.0,No,6.310070165057601,5194.4664913093175,Single,Rural,0.8354273339488206,College,Manchester,4.0,M
31.0,No,7.0061353811209415,3545.57151885211,Married,Urban,0.5425302053099861,Graduate School,Manchester,7.0,M
34.0,No,6.808587159856303,4607.784802998786,Married,Rural,0.6630383137710559,High School,Manchester,5.0,M
39.0,No,5.827282562690345,4926.610755274682,Married,Urban,0.6891580215835796,High School,New Castle,7.0,F
28.0,No,6.770352968369541,4878.044328058256,Married,Rural,1.0822746200199413,Graduate School,,5.0,F
15.0,Yes,3.1557470236676193,3059.6557046142184,Single,Urban,0.21562924454500454,Graduate School,New Castle,5.0,F
19.0,Yes,3.233759466748039,5012.3529951144155,Single,Suburban,-0.28036376134723406,College,Manchester,5.0,M
17.0,Yes,4.041965604784893,4858.232664523804,Single,Rural,0.25026288525686474,High School,London,5.0,M
31.0,No,6.807993004049965,3818.85466917718,Divorced,Rural,0.4787291709427648,High School,New Castle,5.0,F
34.0,No,5.96687038665885,,Married,Rural,0.48574233501188474,High School,London,4.0,F
23.0,Yes,5.152187921707254,4905.059396543813,Married,Urban,-0.7653443191759686,Graduate School,London,3.0,F
52.0,,3.74802789916895,3323.150236526184,Divorced,Urban,0.10391361324224886,Graduate School,New Castle,5.0,F
34.0,Yes,4.976990972737237,4961.954261269363,Divorced,Urban,-0.5760391724731235,College,Manchester,4.0,M
32.0,Yes,4.417791763677133,4072.359400653466,Divorced,Urban,0.6682420715311841,College,London,5.0,F
15.0,Yes,5.228736445126578,5714.883095293601,Single,Suburban,0.2030481287149464,College,Manchester,4.0,F
25.0,No,6.307505333489582,4612.394842527241,Married,Urban,1.0850759718966518,Graduate School,New Castle,6.0,F
25.0,No,6.295119808667611,6020.159657586433,Divorced,Rural,0.9500428638639876,College,London,2.0,M
23.0,Yes,3.5002601143234244,2166.4652817763686,Single,Urban,0.5829807966309835,High School,London,3.0,F
38.0,No,5.646550946829652,5361.816632733643,Single,Rural,-0.08246231654260225,College,Manchester,2.0,M
30.0,Yes,5.8359386940335645,6239.973627818765,Single,Suburban,-0.7315473812853168,High School,London,4.0,M
18.0,Yes,4.3654739478701226,4119.209763079335,Married,Urban,0.011890213160492186,High School,London,5.0,F
20.0,No,5.083702156763543,3445.6366451257945,Divorced,Rural,0.7103668891637354,College,New Castle,10.0,M
38.0,Yes,3.9611956221045785,4157.364822671726,Married,Urban,-0.18750751308220243,Graduate School,New Castle,5.0,M
18.0,No,6.881140583249799,4016.6443883134625,Married,Suburban,0.3580593476010214,Graduate School,Manchester,4.0,F
34.0,Yes,2.757997958483605,4775.438148545919,Single,Urban,0.45971548415804175,Graduate School,Manchester,6.0,F
30.0,No,6.785033269193305,4253.990748929352,Married,Rural,-0.407111643013812,High School,New Castle,2.0,M
23.0,Yes,4.289036933461898,5295.264098534224,Single,Suburban,0.03735394261544142,College,Manchester,4.0,M
