Sex,Renew,Marital Status,Years after high school graduation,Location Code,Monthly Income,Education Level,Online Activity,Brand Loyalty,City,Years with Company
M,Yes,Divorced,37.0,Urban,3769.4827425851367,College,7.330152751621095,0.6616120881037516,Manchester,6.0
F,Yes,Divorced,28.0,Urban,4311.464216685623,College,5.47989435138105,0.539307733292787,New Castle,3.0
M,Yes,Single,38.0,Urban,3708.072286633054,College,7.058505351072869,-0.0061837798764544155,Manchester,5.0
M,No,Married,29.0,Rural,4041.7693944196803,High School,5.844018640757542,0.26143743048362,London,3.0
M,Yes,Single,29.0,Urban,2568.09359684052,High School,7.446114860741189,0.06830075144474636,London,
M,Yes,Single,31.0,Urban,4835.673561910442,College,6.471147591242846,-0.4855965973916191,Manchester,2.0
M,No,Married,43.0,Rural,3447.2127912717438,Graduate School,5.8444973240537506,-0.5338634555203089,Manchester,5.0
M,Yes,Divorced,31.0,Suburban,3877.6800163224966,College,4.519741258667645,-0.2319821449433093,Manchester,6.0
M,No,Married,24.0,Suburban,7738.4706867031055,Graduate School,10.0,-0.47043355747283916,Manchester,2.0
M,No,Married,32.0,Rural,4387.527541129002,College,7.076911996261049,0.07500676426804731,Manchester,4.0
M,No,Divorced,27.0,Suburban,4615.079355494963,College,7.3192494709131175,0.6674350205533035,London,3.0
F,No,Married,29.0,Suburban,3427.1041215014257,High School,4.756349457428242,-0.16055634381442843,London,2.0
M,Yes,Single,27.0,Urban,3412.999175276026,Graduate School,7.151182734278358,0.057265465800773324,Manchester,5.0
F,Yes,Single,28.0,Urban,3962.2251306152734,High School,6.379792932296834,0.29757084460306027,New Castle,3.0
F,Yes,Single,,Suburban,3898.5676604792543,College,5.280102977453722,0.4613327477115141,London,4.0
M,Yes,Single,12.0,Urban,5060.369243336122,High School,5.496797943069141,-0.03842198206047545,Manchester,3.0
F,No,Divorced,13.0,Rural,5783.09009674192,College,7.168847792151575,-0.10424634129801827,Manchester,6.0
M,Yes,Single,22.0,Urban,4263.179976157822,Graduate School,4.009216196563918,-0.9253071638644007,New Castle,3.0
M,No,Married,29.0,Suburban,5083.623021455824,College,6.980497803540517,-0.4882568545554083,Manchester,1.0
F,No,Divorced,27.0,Rural,4017.352373113177,Graduate School,5.56675081885814,-0.30943125244282976,New Castle,5.0
M,No,Married,14.0,Rural,6800.064554440132,College,8.664436579773827,-0.08337998052497061,Manchester,4.0
F,No,Married,17.0,Urban,4853.093167644801,Graduate School,7.235853675197741,-0.010403184737859096,Manchester,3.0
F,No,Married,23.0,Rural,6157.291909607714,High School,7.786106034586052,0.11804379877243851,New Castle,6.0
F,No,Married,28.0,Rural,4657.703113132087,Graduate School,7.504118549283559,0.7262822608774097,Manchester,7.0
F,Yes,Divorced,26.0,Suburban,4529.819511752538,High School,5.992269348119088,-0.1605446487877379,London,6.0
M,Yes,,27.0,Urban,5557.852452975302,Graduate School,5.565790213778583,,New Castle,0.0
F,No,Divorced,30.0,Rural,4985.007834177331,High School,7.547858544901024,-0.5683216358564316,Manchester,7.0
M,Yes,Divorced,30.0,Suburban,3732.945800697442,College,6.395106779405891,-0.5713990982832423,London,5.0
F,Yes,Divorced,34.0,Urban,3257.3762785146746,Graduate School,7.133542611775079,-0.2957302333286708,Manchester,3.0
F,Yes,Single,43.0,Rural,3634.8819779040477,High School,5.594523260309782,0.24189309106553059,Manchester,3.0
F,Yes,Married,22.0,Urban,4801.213887959255,High School,5.376278303210685,0.15410817295225593,Manchester,1.0
M,No,Single,27.0,Rural,4714.228046352667,Graduate School,7.137515507197088,0.13424999679708968,London,3.0
F,No,Divorced,17.0,Urban,4984.747102004154,College,6.613132567485839,-0.26051071786710955,Manchester,4.0
F,No,Married,15.0,Rural,6876.942701500517,Graduate School,8.899906870411492,0.32643359927549703,London,5.0
F,No,Married,29.0,Rural,4710.48087402135,Graduate School,6.571083469015681,-0.6383519003397343,Manchester,
M,Yes,Single,15.0,Urban,5986.554803517088,College,6.559296346979927,-0.18159537881573107,New Castle,1.0
M,Yes,Divorced,18.0,Suburban,4198.286976326455,Graduate School,5.740224428516068,0.10815686230426744,Manchester,4.0
F,Yes,Single,19.0,Suburban,4693.51907463567,Graduate School,8.004851320424947,0.39007168565620787,London,5.0
M,Yes,Single,12.0,Urban,4902.318682121904,College,4.195595524976201,-0.7065072176821525,New Castle,5.0
F,Yes,Divorced,30.0,Suburban,3331.049775558139,Graduate School,4.218158360746673,-0.010484629794702677,New Castle,3.0
M,No,Married,33.0,Suburban,4144.273362279874,High School,6.4016800888637,-0.7567023659187455,London,1.0
F,No,Married,16.0,Rural,7353.819116623771,Graduate School,8.127143925969742,0.7355002444419558,London,5.0
F,Yes,Single,30.0,Suburban,,College,6.9036930725331995,0.1488209997726142,Manchester,4.0
F,Yes,Divorced,36.0,Suburban,3495.818844437743,Graduate School,6.136815425129213,-0.1759393988378898,London,4.0
M,Yes,Divorced,39.0,Suburban,3784.0161634011865,High School,6.054529831061349,0.3181880053887601,London,4.0
F,Yes,Married,30.0,Suburban,3593.6700216002687,High School,3.286245745885254,-0.24678859311339754,New Castle,4.0
F,No,Married,21.0,Rural,4834.069609737066,Graduate School,4.850775597002937,-0.7289133892238605,London,5.0
F,No,Single,24.0,Urban,4481.551609448401,High School,5.374510712744418,-0.3525324667099467,Manchester,7.0
F,Yes,Single,24.0,Suburban,3944.1740760586763,High School,5.111016474417635,-0.17746381502896105,Manchester,4.0
M,Yes,Divorced,31.0,Urban,3956.5790951502086,Graduate School,4.500835596305771,-0.4026395393753425,New Castle,2.0
F,Yes,Single,12.0,Urban,4170.9146647498255,College,3.076213731201864,0.33874411496243184,New Castle,5.0
F,Yes,Divorced,29.0,Urban,4521.0730698976795,Graduate School,7.379567719323132,0.5542142792898115,Manchester,3.0
F,Yes,Married,4.0,Rural,5284.369295850049,College,4.936250787728014,-0.14016050357987536,Manchester,3.0
F,Yes,Divorced,14.0,Urban,4289.527763606861,College,,-0.3380585054829002,London,3.0
M,Yes,Single,31.0,Suburban,3651.7526997585323,High School,5.174341542593987,-0.2547885119895902,Manchester,5.0
M,No,Married,38.0,Suburban,5137.288659259331,College,7.033378688906871,-0.09699785853771618,New Castle,4.0
M,Yes,Divorced,37.0,Urban,3237.2031949984894,High School,4.323961139498564,0.43246761107097914,Manchester,2.0
F,Yes,Single,25.0,Urban,3138.4100186021838,High School,3.5134679997453486,-0.46605230349852134,London,4.0
F,Yes,Divorced,38.0,Urban,3490.7941580904,Graduate School,,0.012737214228030907,New Castle,4.0
M,No,Married,26.0,Urban,3330.5424918139756,College,6.305885039286796,-0.0963293670612044,New Castle,5.0
M,Yes,Divorced,23.0,Rural,3527.052299723481,Graduate School,4.002640125163447,,New Castle,3.0
M,Yes,Single,17.0,Urban,4160.46037794065,College,4.930131192137037,-0.21131108067766527,New Castle,6.0
F,Yes,Single,18.0,Suburban,5667.8615536981815,High School,6.789211524138879,0.45740166627484347,New Castle,4.0
M,Yes,,30.0,,4056.693530246693,Graduate School,5.160137900793282,0.6465766619662358,New Castle,6.0
F,No,Divorced,17.0,Rural,5822.7027881929425,College,8.755179818136247,-0.5384276015606395,New Castle,4.0
M,No,Married,24.0,Suburban,5320.028470659096,Graduate School,7.606080927114263,-0.7359096594523341,Manchester,6.0
M,No,Married,36.0,Rural,4676.917229658083,College,6.960227535391583,0.09229066421383313,London,4.0
F,No,Married,27.0,Rural,3441.718732072572,College,5.285082879497794,-0.47491270526296747,Manchester,
F,Yes,Single,9.0,Urban,5333.373565213331,College,5.676542440783319,0.06589521954661795,London,2.0
M,No,Married,18.0,Urban,5240.724267600287,Graduate School,7.1547548566364965,-0.11206822520521224,Manchester,4.0
F,,Single,12.0,Suburban,5161.839749041889,High School,2.022907683109939,-0.5525293394787067,London,4.0
F,No,Married,11.0,Rural,5830.774295908373,High School,7.438707762745433,-0.0364434851401965,New Castle,6.0
M,No,Single,26.0,Suburban,3764.523253316871,High School,5.613345926361686,-0.3916703610486619,London,4.0
F,No,Divorced,32.0,Suburban,4235.636072645606,College,7.058685430276435,0.5596375500404119,Manchester,5.0
M,Yes,Divorced,28.0,Urban,4437.067613410446,Graduate School,5.324021338479321,0.06877164664772903,London,5.0
M,No,Single,42.0,Suburban,4396.467254336997,High School,6.742007990341359,-0.6011118589571359,London,2.0
M,Yes,Divorced,7.0,Suburban,4529.278592869784,College,3.77138835839207,-0.4208713855065149,Manchester,3.0
F,Yes,Married,15.0,Suburban,4503.128404544354,Graduate School,5.868401285532205,0.24302560724493488,Manchester,4.0
M,Yes,,25.0,Suburban,3117.581015769825,Graduate School,4.429431277301634,0.27269435646514345,New Castle,8.0
F,No,Married,10.0,Urban,7012.000680364454,Graduate School,6.981922196367705,-0.39338992841622333,London,5.0
M,No,Married,,Rural,5642.634139111745,High School,8.048014400961183,-0.02083685722236841,London,5.0
M,Yes,Married,18.0,Urban,5113.00124258145,College,4.20369046616161,-0.18195353284497479,London,0.0
F,No,Divorced,35.0,Rural,5069.225181312264,College,8.409669957114573,0.20395151909609235,Manchester,3.0
M,Yes,Married,30.0,Rural,3552.5131402059937,Graduate School,6.7052360797040444,-0.11317104868048537,Manchester,7.0
,Yes,Married,22.0,Suburban,4866.972151420174,High School,5.262546481120687,0.21803335898671403,London,3.0
F,Yes,Married,32.0,Urban,3349.401822270145,Graduate School,5.291230633630242,0.0768005141186858,London,3.0
F,Yes,Divorced,40.0,Urban,3116.6925157078635,College,6.969461510982874,-0.4604369281115171,London,6.0
F,No,Married,31.0,Rural,4929.68461994346,High School,6.183080990099326,-0.8115449332793455,New Castle,7.0
M,No,Married,35.0,Rural,2304.7715925209213,Graduate School,5.645691956980601,-0.3070667988888392,New Castle,2.0
F,Yes,Divorced,29.0,Suburban,4003.112374277768,High School,4.848860942273264,-0.4183266520007977,,3.0
M,Yes,Married,23.0,Suburban,4241.632238985548,High School,5.153203243749238,0.3356132020623061,London,3.0
M,No,Married,49.0,Suburban,1764.4829549875726,High School,3.5083490251202063,0.16967637658333687,New Castle,4.0
F,Yes,Single,22.0,Suburban,3994.2710318500067,College,7.216171307336678,-0.1492699151138432,New Castle,4.0
F,No,Married,45.0,Rural,4091.399714828423,High School,7.011070140277281,0.001046179286427796,London,4.0
F,No,Single,23.0,Rural,4445.353428297703,Graduate School,5.3180137576746045,-0.24793403079742252,New Castle,3.0
F,No,Married,36.0,Rural,4688.001688668021,College,6.720537509979332,-0.36062599380595955,New Castle,5.0
M,Yes,Divorced,50.0,Suburban,3781.669665871223,College,7.7501129400199265,-0.5185216035558748,Manchester,5.0
F,Yes,Single,22.0,Urban,4297.2528464375455,Graduate School,4.256477484108226,-0.1464856239964761,New Castle,4.0
F,Yes,Single,25.0,Urban,5041.011852800397,College,4.595221399234011,0.27385837075678204,Manchester,5.0
M,No,Married,20.0,Rural,5160.620978553274,High School,7.279669688417138,-0.4152479259907039,Manchester,4.0
F,No,Married,33.0,Rural,4285.936179812663,High School,5.882063116714324,0.6401488427998536,Manchester,6.0
M,Yes,Single,,Suburban,3639.540710139706,College,5.9823437949908325,0.37043375946571105,Manchester,6.0
F,No,Divorced,47.0,Rural,3007.7893246629046,College,6.129137398514003,,Manchester,6.0
M,Yes,Single,41.0,Suburban,3236.8023185202437,Graduate School,5.777491345565778,0.33444174043041386,Manchester,5.0
M,Yes,Divorced,22.0,Urban,4035.9936144789162,College,5.667517062682706,-0.6833605500057479,London,6.0
M,Yes,Divorced,26.0,Urban,,,6.841082911321697,-0.07666183988219114,London,3.0
M,Yes,Single,33.0,Urban,3893.816335449529,Graduate School,3.878445923716926,0.43733041902051634,Manchester,2.0
F,Yes,Divorced,40.0,Urban,3887.8328512585354,Graduate School,5.245386751997797,-0.33424843218655836,New Castle,4.0
F,No,Married,31.0,Urban,4560.042263875402,High School,6.610789224694678,0.4347838261267602,New Castle,4.0
F,Yes,Divorced,26.0,Urban,3946.0116273370513,Graduate School,,0.6778703695661795,London,5.0
F,Yes,Divorced,43.0,Urban,3797.820968211271,College,4.286516905407989,0.23939964659608787,New Castle,5.0
M,Yes,Divorced,23.0,Suburban,4619.450227849791,High School,5.806722526231991,-0.042390314859441336,London,4.0
M,No,Married,42.0,Suburban,2083.503098530288,Graduate School,5.775078387258497,0.4303408816681082,New Castle,3.0
M,Yes,Single,32.0,Urban,4503.715046559829,College,6.33282997786502,1.2379120895725684,London,1.0
M,No,Married,25.0,Suburban,4563.047413542334,Graduate School,6.464575732996858,-0.34541360952021744,Manchester,5.0
F,Yes,Single,13.0,Urban,3483.1050469735223,Graduate School,6.100080307993515,-0.5484876691685276,London,6.0
F,Yes,Single,45.0,Urban,1250.0000000000005,High School,3.4047893074058986,-0.2468486967286189,New Castle,8.0
M,No,Single,30.0,Suburban,5687.759032170757,Graduate School,7.8780142307605265,-0.15305072021475227,London,8.0
M,Yes,Married,31.0,Urban,2612.0331003782567,,3.454695243422863,-0.6863877920361122,New Castle,5.0
M,No,Divorced,40.0,Suburban,5611.28832324839,Graduate School,7.710400244221558,-0.2894299743911122,London,6.0
M,Yes,Divorced,42.0,Urban,3366.8238316804955,Graduate School,5.517333497882405,-0.11288354367744285,,3.0
M,Yes,Married,49.0,Urban,2955.225658344471,,4.679216788134928,-1.271624194416731,London,4.0
F,No,Divorced,25.0,Rural,5865.637572211019,High School,7.976472891208104,0.6957138274765016,London,3.0
M,No,Divorced,22.0,Suburban,6502.56199898754,College,8.108462797627812,0.3274518571822266,London,4.0
F,Yes,Single,32.0,Urban,4621.847717843206,Graduate School,5.279150128902919,0.2609783954463867,New Castle,4.0
M,Yes,Married,35.0,Suburban,4230.231770719521,College,5.803587332291061,1.0254998317315995,London,2.0
F,No,Divorced,21.0,Suburban,4929.335454040054,College,7.184982227941849,-0.4122735504427534,London,1.0
M,Yes,Divorced,26.0,Rural,3432.0738596621995,College,4.812736465482973,0.33042954190007745,New Castle,7.0
F,Yes,Divorced,,Suburban,3838.0977591062383,High School,7.295240244039859,-0.00684000051215529,Manchester,6.0
M,Yes,Single,43.0,Suburban,4791.78572958375,Graduate School,5.0838258340714075,-0.10376212029174589,New Castle,4.0
M,No,Married,15.0,Urban,7613.427383822274,High School,7.711987539922665,0.05265085407844618,Manchester,6.0
M,No,Married,38.0,Rural,4987.648844824613,High School,5.729730727703083,0.5456655062641177,Manchester,2.0
F,No,Divorced,27.0,Rural,4938.911537903434,College,5.898440643195775,-0.4655178444616261,Manchester,2.0
M,Yes,Single,38.0,Urban,3737.8095512527834,High School,5.573230851263097,-0.07345614881701926,London,4.0
M,No,Divorced,35.0,Rural,5098.383202313846,Graduate School,6.2309256600191025,0.27333753179981507,New Castle,5.0
F,No,Married,33.0,Suburban,4136.286454619456,Graduate School,5.899616713336996,0.325128492836683,Manchester,6.0
F,Yes,Married,16.0,Suburban,4141.288469301447,College,7.088224344714938,0.43914213943303343,Manchester,2.0
M,No,Divorced,33.0,Rural,5267.434950030353,Graduate School,7.761671831903019,0.2637872309169655,Manchester,3.0
F,Yes,Single,28.0,Urban,4086.0844790947613,College,4.967732459905089,0.46239419385454433,London,6.0
M,Yes,Divorced,39.0,Rural,3991.6377855101946,Graduate School,6.47245780178656,-0.7616750667368966,New Castle,3.0
M,No,Divorced,35.0,Rural,3658.1357240688703,College,4.162844586479472,-0.22932043176135808,Manchester,5.0
M,No,Divorced,,Rural,5107.121151100277,College,6.334935457325024,0.22589728934025044,New Castle,4.0
F,Yes,Divorced,26.0,Suburban,3957.792191822563,High School,4.856768905177523,0.5124391663686181,London,
M,Yes,Married,23.0,Urban,3914.111311773569,Graduate School,7.131417848176192,0.29325096331454037,Manchester,6.0
M,Yes,Divorced,32.0,Suburban,4975.256908737459,High School,6.9054074885031715,-0.022511669415508202,New Castle,1.0
F,Yes,Divorced,31.0,Suburban,4077.641759651966,,6.473312487050693,-0.5834830098753911,London,4.0
,No,Married,21.0,Rural,6349.924672550396,College,7.936827843815969,0.08372896618597367,Manchester,5.0
F,Yes,Divorced,17.0,Suburban,4701.365571821615,High School,3.590377992545688,-0.12426533077793607,London,3.0
F,Yes,Divorced,38.0,Rural,4306.207379529901,College,8.09256464151068,0.06171312039226727,London,4.0
F,Yes,Single,22.0,Suburban,4483.916614772689,High School,5.500592546349158,0.07648926467776641,Manchester,4.0
F,Yes,Divorced,37.0,Urban,3075.5979089264893,High School,5.595724027805138,-0.6894914151880122,New Castle,4.0
F,No,Married,33.0,Rural,4200.285853658843,College,6.70567105929553,0.43217945040728895,Manchester,7.0
M,Yes,Divorced,23.0,Urban,4442.52215012333,College,5.085514382222183,-0.0691300581467787,Manchester,4.0
F,No,Married,21.0,Rural,5741.586299053165,High School,8.45658207560884,-0.493465450092241,London,4.0
M,No,Married,27.0,Suburban,5509.683864672041,Graduate School,7.035789637419641,-0.0819431978601355,New Castle,6.0
M,No,Married,10.0,Suburban,6482.294154033842,College,8.616079395583109,0.1358368755475442,London,5.0
M,Yes,Single,33.0,Urban,3797.4644511272127,College,5.416421469846649,0.21456686062486352,London,2.0
F,Yes,,14.0,Urban,3502.5947930186594,Graduate School,4.0145354529426225,0.023932983574118938,Manchester,6.0
F,No,Single,26.0,Rural,5600.540159366203,Graduate School,8.299022053792365,0.09909809612879407,Manchester,2.0
M,Yes,Single,29.0,Urban,4110.912765217672,College,5.694573092500917,0.08473333935606193,Manchester,7.0
M,No,Single,23.0,Suburban,3964.952346115895,Graduate School,5.275186206056223,-0.19981711230680754,Manchester,5.0
M,No,Married,21.0,Suburban,5290.408395437526,Graduate School,6.807588940778458,0.13370242442617664,New Castle,7.0
F,No,Married,29.0,Suburban,5416.837403662471,College,5.900679391027479,0.4248322690779287,Manchester,3.0
M,No,Divorced,21.0,Suburban,6191.497360549647,College,7.8923793907311115,-0.9340565935235395,Manchester,4.0
M,No,Married,20.0,Suburban,5705.152756036607,College,6.489726516774742,0.5857373942594447,London,5.0
M,Yes,Divorced,29.0,Urban,3754.2169776690666,High School,4.4128640626376745,0.46770116090109937,New Castle,4.0
M,No,Married,35.0,Rural,4138.547832943454,Graduate School,6.567872940845863,-0.5151927700597636,New Castle,4.0
M,Yes,Single,14.0,Suburban,4168.065098665924,High School,6.885088633421299,0.0986206041421239,New Castle,4.0
