Marital Status,Gender,Age,Brand Loyalty,Renew,Location Code,Hours Online,Education Level,City,Months with Company,Monthly Income
Married,Female,54.0,0.5459440643613587,No,Suburban,6.451027110975871,College,Udon,86.0,5344.949606022979
Married,Male,51.0,-0.1142301499413419,No,Rural,3.7982128341262946,Graduate School,Khon Kaen,79.0,3367.614587017907
Single,Male,54.0,,Yes,Urban,5.659541125031977,High School,Khon Kaen,48.0,3592.600685672547
Single,Female,57.0,-0.29806643052888515,No,Suburban,5.227330627125239,High School,Khon Kaen,81.0,4860.76675945798
Divorced,Male,60.0,0.48794965984455796,Yes,Rural,8.859168514388013,High School,Mahasarakam,75.0,3863.078656091925
Divorced,Male,53.0,0.22914718939574097,Yes,Urban,5.268800582099756,Graduate School,Khon Kaen,90.0,3979.4725469007817
Married,Female,53.0,-0.42944470586320926,Yes,Rural,5.238087577998943,High School,Udon,56.0,3772.590481261417
Single,Male,28.0,0.33743546616114306,Yes,Urban,7.730081149244377,High School,Khon Kaen,71.0,6090.7928007474275
Married,Female,53.0,-0.20944390128257945,No,Rural,7.53069820933021,High School,Udon,43.0,7249.734508996318
Married,Male,49.0,0.05464697147979397,No,Suburban,8.154789454122499,High School,Khon Kaen,48.0,6595.183441317203
Divorced,Male,41.0,0.28091922082487486,Yes,Urban,4.916250898243682,College,Khon Kaen,93.0,4842.251222962774
Divorced,Female,46.0,-0.25886421951069477,Yes,Urban,,High School,Mahasarakam,56.0,4435.8772318751435
Single,Male,50.0,0.46609706133231404,Yes,Urban,5.984887249946171,College,Udon,38.0,4029.1185628465614
Single,Male,60.0,0.2903614418704812,Yes,,6.739126160104441,High School,Udon,59.0,4846.37442436471
Single,Female,46.0,-0.47026201232301923,Yes,Urban,5.2644606250131725,College,Mahasarakam,72.0,4069.357320355122
Married,Female,52.0,0.30517391482237616,Yes,Suburban,6.77910469760858,College,Udon,73.0,4426.576112961047
Divorced,Male,41.0,0.2089783779168411,Yes,Urban,4.836642924450921,High School,Udon,,5665.268288225679
Married,Male,43.0,0.27297965848081596,Yes,Urban,4.264136319423088,College,Mahasarakam,31.0,4883.27361016412
Single,Male,41.0,-0.20002356541607375,,Suburban,5.5555207501960675,High School,Udon,64.0,3953.1147798011093
Single,Male,43.0,0.13998318712845326,Yes,Suburban,5.17047838766503,Graduate School,Udon,47.0,4542.23295817088
Divorced,Male,67.0,0.7667526324504479,Yes,Suburban,7.174184727762902,Graduate School,Khon Kaen,56.0,4527.463804742891
Married,Male,64.0,0.44230453085103527,Yes,Suburban,8.456668862130133,Graduate School,Mahasarakam,119.0,4136.174910415659
Married,Female,56.0,0.07373039192593112,No,Rural,6.387666459455947,High School,Udon,15.0,5769.858200261819
Single,Female,47.0,0.3007407565613702,No,Rural,5.126605267757479,Graduate School,Mahasarakam,81.0,3791.5070244980798
Single,Male,58.0,,Yes,Urban,7.50016964217941,,Khon Kaen,47.0,3954.990051117177
Married,Female,46.0,-0.11288638336574586,Yes,Suburban,6.190600879520901,College,Khon Kaen,93.0,4408.16364717235
Divorced,Female,54.0,0.1589032153152073,Yes,Urban,5.431560090452612,,Khon Kaen,64.0,4451.099672570408
Single,Female,39.0,0.2571103999667823,Yes,Suburban,4.489413487918085,Graduate School,Mahasarakam,104.0,5048.233681815705
Divorced,Female,59.0,0.029551263682546763,Yes,Urban,6.824272410599695,High School,Mahasarakam,82.0,3680.4315785943495
Single,Female,46.0,0.045739389146764314,Yes,Suburban,5.029400735662643,Graduate School,Khon Kaen,99.0,3501.3797538374442
Married,Male,49.0,-0.25003563332275663,No,Rural,6.083055435825356,College,Udon,50.0,4136.518015342071
Married,Male,50.0,0.0038049808659996742,Yes,Rural,7.882597960527352,Graduate School,Khon Kaen,43.0,4776.558316781433
Married,Male,58.0,0.15183621809443965,No,Rural,4.958263250699344,Graduate School,Mahasarakam,65.0,4565.614335653227
Divorced,Male,71.0,0.4933966887459579,Yes,Urban,5.9285257589243034,Graduate School,Khon Kaen,81.0,3438.4188016701864
Married,Male,50.0,-0.15807999441227394,No,Rural,7.163694763336874,Graduate School,Udon,119.0,5981.348788756404
Married,,56.0,0.05625545905419821,No,Rural,5.5494637645640825,Graduate School,Udon,61.0,6383.173683815993
,Male,61.0,0.33793707282873714,Yes,Rural,4.677674033812325,College,Mahasarakam,89.0,4808.868928156804
Single,Female,55.0,0.309462393199301,Yes,Urban,5.890907082096835,High School,Mahasarakam,114.0,4740.628088286602
Divorced,Male,47.0,-0.8462887841899225,Yes,Urban,5.754838209225822,High School,Udon,40.0,2512.3530034414657
Divorced,Female,60.0,0.6864437726634478,No,Rural,7.770772029431516,Graduate School,Udon,50.0,4576.115382637435
Divorced,Male,53.0,0.4540525401246098,Yes,Urban,6.6851703180631254,High School,Khon Kaen,80.0,4865.530627836804
Married,Female,52.0,0.32420211084683387,No,Rural,5.705427396556856,Graduate School,Mahasarakam,78.0,5099.179270921256
Married,Female,48.0,-0.006005820154298708,No,Rural,7.033962748090783,High School,Mahasarakam,59.0,5658.294617871038
Divorced,Male,60.0,-0.1628212597525775,Yes,Suburban,6.122180078259265,High School,Khon Kaen,43.0,
Single,Female,44.0,0.5660576498219934,Yes,Urban,4.230067128472023,Graduate School,Khon Kaen,72.0,5920.84564632553
Married,Female,74.0,0.7871718926968733,Yes,Urban,9.225633970125088,College,Udon,37.0,3375.906912442473
Divorced,Male,54.0,-0.005209219527660985,Yes,Suburban,7.505262631151842,Graduate School,Udon,45.0,4045.4528655498643
Single,Female,49.0,0.20940080997532334,Yes,,6.221483934929563,Graduate School,Mahasarakam,63.0,3798.1572720413983
Married,Female,52.0,-0.20427571628346608,No,Rural,5.563898377282058,High School,Mahasarakam,78.0,5836.172486097903
Married,Male,58.0,-0.0400159138499977,No,Urban,5.912610677133299,College,Khon Kaen,49.0,4476.323705864732
Divorced,Female,44.0,0.03216908766205978,No,Suburban,6.4110126262866505,College,Udon,58.0,4990.742802543699
Single,Female,56.0,-0.20461259775052082,No,Rural,,High School,Khon Kaen,71.0,4810.351451520072
Single,Female,49.0,0.10516499319207746,No,Rural,8.143946621528356,Graduate School,Khon Kaen,63.0,5643.823152594015
Married,Male,47.0,0.08675725518667947,Yes,Urban,4.298521131315734,High School,Khon Kaen,88.0,5918.902517732427
Single,,60.0,0.7950818954677237,Yes,Urban,7.006335214295957,Graduate School,Mahasarakam,68.0,5116.428756613562
Divorced,Male,60.0,-0.3094473377501521,No,Rural,4.958131837378879,Graduate School,Udon,76.0,4789.629803910799
Divorced,Male,45.0,-0.04301249345484387,No,Rural,3.081448509056378,Graduate School,Mahasarakam,44.0,1417.583977660116
Divorced,Male,47.0,0.023984078580506385,No,Rural,6.895454796995752,High School,Khon Kaen,87.0,5250.017894194192
Married,Female,56.0,-0.26633135600840785,No,Rural,5.555508726251194,Graduate School,Mahasarakam,37.0,6135.119210108476
Married,Female,32.0,-0.06088517811198735,Yes,Urban,1.5989820709066684,High School,Udon,58.0,5602.08784320394
Single,Male,61.0,0.12997654472604903,Yes,Urban,8.043722757531032,High School,Udon,78.0,
Married,Male,67.0,0.01714950598117912,Yes,Urban,5.800396903127038,Graduate School,Udon,66.0,3452.029160546661
Single,Female,56.0,0.26599728399850564,No,Suburban,3.94291193501547,College,Khon Kaen,78.0,4176.358911267802
Divorced,Male,68.0,-0.024038177923579013,Yes,Suburban,6.797932330904319,Graduate School,Khon Kaen,72.0,2543.845238283289
Married,Female,38.0,0.34089378068971804,Yes,Urban,5.724095703434955,Graduate School,Mahasarakam,82.0,5687.69489247861
Married,Male,44.0,-0.04623890823229637,No,Rural,5.821266695577765,Graduate School,Mahasarakam,48.0,3809.1072931079266
Divorced,Female,45.0,0.4766323802182965,Yes,Urban,7.153483437576611,College,Khon Kaen,66.0,4431.3457147637655
Single,Male,55.0,-0.2664732957489625,No,Rural,3.957802016439543,Graduate School,Mahasarakam,,3165.5949715119114
Divorced,Male,53.0,0.18928720014511802,Yes,Urban,5.8976042513006,High School,Khon Kaen,61.0,4524.845761055781
Single,Male,30.0,-0.3631786659376345,Yes,Urban,5.749224484079926,High School,Khon Kaen,43.0,4266.9830552434205
Married,Male,49.0,-0.005852862900079997,No,Rural,6.322660914275379,College,Udon,56.0,4623.11848012583
Married,Male,40.0,-0.21953463559823455,Yes,Rural,4.646820562150399,College,Khon Kaen,52.0,4766.385222268697
Divorced,Male,,0.8374235596468024,Yes,Urban,6.24512392698532,High School,Khon Kaen,69.0,5352.4986147892305
Married,Male,63.0,-0.046343769258098466,Yes,Rural,4.710592161209185,Graduate School,Khon Kaen,56.0,3434.8087851076116
Divorced,Male,47.0,-0.28339556050784515,Yes,Suburban,4.951572371826828,College,Mahasarakam,59.0,4796.71535789768
Divorced,Female,55.0,-0.3868514279662285,No,Rural,7.558676521818365,High School,Khon Kaen,51.0,5276.502504914441
Married,Male,37.0,,Yes,Rural,5.483873757391648,Graduate School,Udon,76.0,5324.512844578892
Single,Female,56.0,0.5623080796800066,Yes,Suburban,7.635456389843642,Graduate School,,20.0,3796.592195530424
Married,Male,56.0,0.38117265824699,No,Suburban,5.520829734738981,College,Khon Kaen,47.0,5617.035958639624
Divorced,Female,46.0,0.3765851688174069,Yes,Urban,5.7659222561150765,High School,Mahasarakam,71.0,5570.768813531351
Divorced,Female,62.0,0.573473410612299,Yes,Suburban,6.966965471565315,College,Udon,71.0,4524.43117964848
Married,Female,55.0,-0.44039458458444436,No,Suburban,6.482827270803149,High School,Mahasarakam,58.0,5889.9428326145535
Divorced,,48.0,0.008470455486474376,Yes,Urban,5.6467434496219715,High School,Mahasarakam,53.0,3511.664740887227
Single,Female,45.0,0.20794031743610275,Yes,Urban,5.326859380929782,College,Khon Kaen,86.0,4931.087122713256
,Female,47.0,0.3065193837873777,Yes,Urban,6.889928617195751,High School,Mahasarakam,95.0,4371.084265543436
Divorced,Male,44.0,-0.26225570382720237,Yes,Urban,5.537272390357199,College,Udon,75.0,5502.131370027575
Divorced,Male,48.0,-0.06570119448870554,Yes,Urban,6.577472069645309,Graduate School,Khon Kaen,86.0,4774.280292197414
Divorced,Female,53.0,-0.1871369862641667,Yes,Urban,5.616423276081061,Graduate School,Mahasarakam,75.0,4787.105004738643
Married,Male,37.0,0.13421181789549294,No,Rural,7.124650227202439,College,Khon Kaen,62.0,4403.3557312348
Married,Male,47.0,-0.14802776341641571,No,Rural,6.671323385725533,Graduate School,Khon Kaen,98.0,4639.373305766153
Married,Male,64.0,-0.015762678607276925,No,Rural,5.757085394757023,College,Khon Kaen,73.0,5290.353364062584
Single,Male,53.0,-0.7032382719260198,Yes,Urban,4.926401448179093,College,Khon Kaen,89.0,3002.321579920039
Single,Female,55.0,0.6754130261405984,Yes,Urban,8.053612636139565,College,Udon,65.0,4082.8282364045244
Single,Male,46.0,-0.02477791087753789,Yes,Suburban,3.593577832821953,College,Khon Kaen,102.0,4763.078006577348
Married,Male,57.0,0.2701887488948902,No,Suburban,4.622001584159074,College,Udon,34.0,4214.786361075978
Divorced,Female,48.0,0.4996352718541053,Yes,Urban,7.650513747348239,High School,Udon,79.0,3630.5266498874134
Single,Male,53.0,0.02748256210737479,Yes,Urban,5.723694620205683,College,Mahasarakam,,3750.5512355186706
Divorced,Female,61.0,0.3645891909667035,Yes,,7.331889604148,High School,Mahasarakam,87.0,3460.8299315842496
Single,Female,40.0,-0.7072733117427769,No,Rural,5.256375450336962,College,Khon Kaen,57.0,4740.024858886853
Married,Female,59.0,-0.15045502686027373,No,Rural,4.5165981601906395,College,Mahasarakam,62.0,5166.979045287364
Divorced,Male,47.0,-0.41203093077679853,Yes,Urban,5.889319117890365,High School,Udon,67.0,4026.4061476644165
Single,Female,59.0,0.3737386064625736,Yes,Urban,7.138984990088835,Graduate School,Khon Kaen,58.0,4305.026793697252
Divorced,Male,60.0,0.29756019277065393,Yes,Suburban,6.01692012445714,High School,Udon,64.0,4582.40901961501
Divorced,Female,68.0,-0.29232499689756386,Yes,Urban,7.02441564247862,High School,Udon,60.0,4024.4751084579702
Divorced,Female,,-0.18829353532839838,No,Urban,6.340544263387376,Graduate School,Udon,63.0,5046.836063475718
Married,Male,54.0,-0.3512388704979531,No,Rural,5.680057977117354,College,Udon,65.0,4926.110374227268
Divorced,Male,47.0,0.32787447620356497,No,Rural,6.759281061123787,Graduate School,Khon Kaen,36.0,5125.84793814593
Married,Male,47.0,0.10197732719144466,Yes,Urban,5.022445719581207,Graduate School,Mahasarakam,42.0,4717.737244204325
Single,Male,57.0,0.07837436181812948,Yes,Urban,5.369414120381862,Graduate School,,83.0,3802.577144574568
Divorced,Male,41.0,0.3814823435186171,Yes,,6.606973807137008,High School,,54.0,5458.085357251558
Married,Female,53.0,0.2670609431406827,No,Rural,5.007621969682871,College,Mahasarakam,62.0,5197.783423295963
Single,Female,51.0,0.5655569230586996,Yes,Suburban,6.006037225597571,College,Khon Kaen,58.0,5766.595995522237
Divorced,Male,71.0,-0.4869397224845715,Yes,Urban,6.749199096530527,College,Udon,84.0,3578.8717796898673
Single,Male,63.0,0.5529986425653286,Yes,Urban,6.039443200814875,Graduate School,Khon Kaen,49.0,3442.678267588737
Single,Male,35.0,-0.03916218539743438,Yes,Suburban,4.406173360814462,High School,Khon Kaen,85.0,5068.887462020564
Divorced,Male,,0.4181966066119427,Yes,Urban,5.257079444019565,High School,Udon,38.0,4590.653745251093
Single,Male,54.0,0.400446836227789,Yes,Suburban,7.1084052112738165,Graduate School,Khon Kaen,44.0,5690.910131386173
Divorced,Female,54.0,0.1916684042474647,No,Rural,5.754506607846813,High School,Udon,39.0,5785.2745381650875
Single,Female,56.0,0.30928088835677303,Yes,Suburban,5.2692439896448064,College,Udon,28.0,4725.470079631534
Single,Female,51.0,0.4699655742117678,Yes,Urban,6.7216379256176655,Graduate School,Khon Kaen,118.0,4849.594807975621
Married,Female,60.0,-0.117502999418513,No,Urban,3.127002394536397,College,Udon,52.0,3628.1018375737794
Divorced,Female,51.0,0.5998286877138658,Yes,Urban,5.892162737085479,Graduate School,Mahasarakam,79.0,4986.293735390895
Divorced,Female,48.0,0.15673629704637976,No,Rural,5.59336092190226,,Khon Kaen,57.0,4100.337283159405
Single,Male,53.0,0.14074053896116767,No,Rural,6.451221621619573,Graduate School,Mahasarakam,36.0,6027.187394648648
Married,Male,48.0,-0.14220132234535116,No,Urban,7.439653303724421,Graduate School,Khon Kaen,98.0,5459.635221821411
Single,Female,61.0,0.03426494505278796,Yes,Urban,5.632088779225043,High School,Udon,73.0,3892.3177296987456
Single,Female,45.0,0.17195234173164303,No,Rural,6.758448009316051,High School,Udon,62.0,4785.574791183307
Married,Female,56.0,-0.49791033854374,No,Rural,4.8911350957823165,High School,Khon Kaen,43.0,5143.042772732583
Divorced,Female,46.0,-0.8725005592356949,Yes,Suburban,2.5276847028197356,Graduate School,Mahasarakam,41.0,3565.886952041969
Married,Female,56.0,0.1024762154878881,No,Rural,5.74719867127903,High School,Udon,60.0,5615.51687067105
Single,Male,43.0,0.3398636787958672,No,Rural,5.983465296764194,College,,84.0,
Divorced,Female,54.0,0.07616126962575637,Yes,Rural,7.101055219021076,College,Mahasarakam,62.0,4339.52753715094
Single,Male,51.0,0.13410381492320828,Yes,Urban,,College,Mahasarakam,47.0,3217.5604485398635
Single,Female,53.0,0.8636295009603479,Yes,Suburban,7.992325653434176,College,Mahasarakam,66.0,4913.45751351834
,,53.0,-0.00843015809471967,No,Rural,6.265488163220848,High School,Udon,68.0,5166.7766200074
Single,Male,48.0,0.03933383232217533,No,Rural,6.336930434778285,High School,Udon,51.0,6327.9619351578185
Single,Female,,0.16545826127997315,Yes,Suburban,6.766094049111271,High School,Udon,69.0,4861.602097755032
Divorced,Male,50.0,0.3173078223569523,Yes,Urban,5.715376124799462,College,Udon,63.0,5027.83167813732
Married,Female,64.0,-0.1947843335883664,No,Suburban,4.787812349820426,High School,Mahasarakam,43.0,6232.750010841755
Single,Male,41.0,0.2687633855475533,Yes,Urban,5.502268716711893,Graduate School,Udon,72.0,5115.693749800929
Divorced,Female,64.0,-0.8211608700601962,Yes,Urban,8.177357448819235,High School,Mahasarakam,83.0,2585.028827587205
Married,Female,62.0,0.07656801001724833,No,Suburban,5.4731026095937425,Graduate School,Mahasarakam,56.0,5443.358798344389
Divorced,Female,43.0,-0.030067005412518555,Yes,Urban,5.855084923877638,High School,Udon,41.0,3661.4542381992514
Married,Female,42.0,-0.2599098945123195,No,Rural,7.923692150954551,College,Mahasarakam,40.0,5426.907431752454
Divorced,,49.0,0.16533737661577724,No,Suburban,5.620860276942966,College,Udon,86.0,4018.2133144419695
Divorced,Female,38.0,0.14998690410239643,Yes,Urban,6.111916653274567,High School,Udon,52.0,5137.916144755135
Divorced,Female,59.0,0.14350694511998163,Yes,Urban,6.132593099806094,Graduate School,Mahasarakam,44.0,4917.31573449964
Single,Male,55.0,0.7083893553705054,Yes,Urban,4.925122920152688,,Khon Kaen,55.0,5094.019399719211
Divorced,Male,54.0,0.1700587636691943,Yes,Urban,6.773158095265203,Graduate School,Udon,38.0,4652.979002670519
Divorced,Female,50.0,0.079409661516051,No,Rural,6.2696771852356115,Graduate School,Khon Kaen,48.0,4283.117997225861
Divorced,Female,40.0,0.1487630909681088,Yes,Urban,6.441441792696885,College,,58.0,4288.097319995328
Married,Male,51.0,0.00885149658567258,Yes,Urban,7.62051175094667,High School,Udon,,4082.5152828428018
Divorced,Female,63.0,0.42573822743697565,Yes,Urban,7.004715592109434,Graduate School,Udon,58.0,4567.429454509025
Divorced,Female,53.0,0.16065875428005322,Yes,Suburban,5.862887294890517,High School,Mahasarakam,63.0,4931.2871311685685
Single,Female,54.0,0.6437445493636984,Yes,Urban,6.364603121311626,College,Udon,66.0,4788.833023754824
Divorced,Male,,-0.14496458722649663,Yes,Urban,5.6977516430710615,Graduate School,Udon,54.0,4238.2917470794355
Divorced,Male,51.0,1.1154732663455391,Yes,Suburban,7.7830675010853945,Graduate School,Mahasarakam,103.0,4041.9677171682156
Divorced,Male,40.0,-0.17880015187999226,Yes,,6.560992999590503,College,Mahasarakam,68.0,3104.504890030003
Married,Female,59.0,-0.04641611191034917,No,Rural,5.273193495292756,College,Khon Kaen,60.0,5459.904664477591
Married,Male,41.0,-0.44988316180617727,Yes,Urban,6.5496171248780355,High School,Mahasarakam,65.0,3629.2609685765683
Divorced,Female,47.0,0.06233340804272866,No,Rural,7.049242640194699,College,Khon Kaen,76.0,5644.349556823525
Divorced,Male,52.0,0.013391611315923896,No,Rural,5.7304040975935795,College,Udon,94.0,5315.3628191708685
Divorced,Female,54.0,0.15621735367538503,Yes,Urban,8.071518998422604,Graduate School,Mahasarakam,100.0,3804.689714345107
Divorced,Female,49.0,0.42074270230893845,Yes,Urban,,High School,Mahasarakam,10.0,
Single,Male,51.0,0.40646190598568427,Yes,Urban,4.684840411081901,College,Khon Kaen,59.0,4885.032684856687
Single,Male,58.0,-0.36595188532845213,No,Rural,5.072770476010155,High School,Udon,58.0,5469.116276533832
Married,Male,58.0,0.2216256668322928,No,Rural,3.8560918320579436,High School,Udon,37.0,3260.1552524045355
Divorced,Male,46.0,-0.15244167681874887,Yes,Urban,5.703413180542589,High School,Mahasarakam,53.0,
