Annual Income,Active online hours,Years subscribed,City,Gender,Education Level,Renew,Brand Loyalty,Marital Status,Age,Location Code
38947.0657331297,4.409731690896834,4.0,London,Female,High School,No,-0.365718614387046,Married,33.0,Rural
52185.65206769035,5.491631437375626,6.0,Manchester,Male,Graduate School,Yes,0.7162036858421843,Divorced,56.0,Urban
67128.81316996686,7.386860037944903,8.0,London,Female,High School,Yes,-0.06807571468764863,Single,43.0,Suburban
59845.750368006426,3.5465390641816845,4.0,New Castle,Female,High School,No,-0.44685695966552047,Married,49.0,Suburban
59445.58995399978,5.857970474588813,4.0,London,Female,College,Yes,,Divorced,61.0,Urban
47598.886330626556,5.482543719274329,6.0,London,,Graduate School,Yes,0.3225235797348557,Single,37.0,Suburban
,5.0381369052565494,4.0,Manchester,Male,High School,No,0.08844576651973646,Single,36.0,Suburban
68083.65322028783,6.811345046245867,5.0,Manchester,Female,College,Yes,-0.3784898752590285,Married,43.0,Urban
62377.26234101075,6.052894555136707,4.0,London,Male,High School,No,,Married,44.0,Rural
72194.4739662997,2.906563675951548,7.0,New Castle,Male,Graduate School,Yes,0.15155782702017095,Divorced,48.0,Suburban
58160.954557560435,7.049155442539114,4.0,New Castle,Female,High School,Yes,-0.33869534101252086,Married,51.0,Suburban
35682.911926803055,6.235324233378637,4.0,Manchester,Male,College,Yes,-0.3656271507107729,Single,38.0,Rural
76484.97976415836,7.78985675844266,4.0,Manchester,Male,Graduate School,No,-0.17768683958254314,Married,46.0,Rural
47080.673400862834,8.278537906644587,5.0,Manchester,Female,Graduate School,Yes,-0.5059946558389044,Single,39.0,Urban
24247.61434953381,7.038622755533979,2.0,Manchester,Female,College,Yes,-0.6687897587523306,Divorced,42.0,Urban
84256.44424634875,7.248575585226972,2.0,London,Male,Graduate School,No,0.3625142231816758,Divorced,41.0,Suburban
,5.505950624638414,7.0,Manchester,Female,Graduate School,Yes,0.42094585685367425,Divorced,55.0,Suburban
53691.60028282791,5.418566713784447,5.0,Manchester,Female,College,Yes,0.16399072866819775,Married,45.0,Urban
67677.55182121716,6.464744069465331,4.0,Manchester,Male,Graduate School,No,0.16333961807846137,Married,65.0,Rural
87076.73480048898,7.070432402710608,3.0,London,Female,High School,No,0.54822226214694,Married,57.0,Suburban
67122.3660493836,5.891563377223072,0.0,London,Female,High School,No,0.48013792269880484,Single,77.0,Rural
49421.134732997765,7.788030629725439,3.0,New Castle,Female,High School,Yes,-0.37352893516064095,Divorced,52.0,Urban
67915.45885348096,5.596351226359011,3.0,,Male,College,Yes,-0.9655019571972844,Divorced,54.0,Suburban
58004.77311340635,6.072117075555401,4.0,New Castle,Male,High School,Yes,-0.34438111875469857,Single,46.0,Urban
63637.35542258123,5.100428566364438,3.0,London,Male,High School,No,-0.04116171827083326,Single,37.0,Suburban
58423.73536898625,3.391208166714547,6.0,New Castle,Male,College,No,-0.22937981128547796,Divorced,37.0,Rural
43503.58297109545,5.538552844877448,5.0,London,Male,High School,Yes,0.3688966669328513,Divorced,53.0,Urban
53845.25106390506,8.727452123554114,6.0,London,Male,Graduate School,Yes,-0.314698706277295,Divorced,39.0,Suburban
49637.361833771356,,3.0,Manchester,Female,High School,Yes,-0.6475267124679928,Single,62.0,Suburban
67579.27385824664,7.0747652126443255,2.0,New Castle,Male,Graduate School,No,0.25193704751959745,Married,46.0,Rural
57630.169250314604,4.312008494510067,2.0,Manchester,Male,High School,No,-0.10518944885859315,Married,64.0,Rural
51384.01853012234,4.121272615835652,4.0,London,Male,College,No,0.369047858210354,Married,49.0,Suburban
47275.722785655234,4.9480803273591825,4.0,New Castle,Male,College,Yes,0.10509778480234094,Divorced,48.0,Urban
38004.118481701145,7.043977679861424,5.0,New Castle,Female,College,Yes,0.2262486717069273,Married,48.0,Urban
45462.96652380859,2.742701375920153,5.0,London,Female,High School,No,-0.590198950648208,Single,52.0,Rural
72526.18193515352,5.648460470981167,3.0,London,Female,Graduate School,No,0.034023349953638704,,42.0,Rural
61766.76654507713,5.974213503234376,5.0,London,Female,College,Yes,-0.15925184391295555,Divorced,39.0,Urban
47611.591316380924,6.324834891664084,2.0,Manchester,Female,Graduate School,Yes,-0.37399531361878063,Married,33.0,Rural
50933.936421058286,5.613704961923207,5.0,New Castle,Male,High School,Yes,0.03622514460318546,Divorced,58.0,Rural
49524.16287827055,5.871948006442441,4.0,London,Female,High School,Yes,-0.0593224621825314,Single,44.0,Urban
48289.64520147179,5.508657550573481,6.0,Manchester,Male,College,Yes,0.16432244556448972,Divorced,49.0,Urban
38669.30039337172,6.958124783639175,4.0,Manchester,Female,College,Yes,-0.17746302813687684,Married,49.0,Suburban
47140.21018329427,4.907017648101826,6.0,Manchester,Male,High School,Yes,0.5415609881844139,Divorced,54.0,Urban
57678.90140329329,5.0910228837265805,4.0,Manchester,Female,High School,Yes,0.11723404037915913,Single,46.0,Urban
49053.14157261723,4.794719090973407,3.0,Manchester,Female,Graduate School,No,-0.03140971636937359,Divorced,47.0,Urban
65197.00834945955,5.46474949136964,4.0,London,Male,College,No,-0.18755552181122767,Married,50.0,Rural
25439.02938296872,1.65696360478531,6.0,London,Male,College,No,-0.09062315298791818,Married,44.0,Urban
51174.200126284435,4.0623857858249295,6.0,Manchester,Female,High School,Yes,0.6999324957924492,Single,50.0,Suburban
57215.08315069508,6.621389529050996,,Manchester,Female,College,Yes,0.06322241583192204,Single,48.0,Urban
53315.56248668487,6.269084608406321,7.0,London,Male,College,Yes,0.2816962742610046,Single,42.0,Rural
57195.08756951046,4.620592421614798,4.0,London,Female,College,No,0.47352790805595035,Married,42.0,Rural
58728.770445467024,4.479726131580966,3.0,,Male,College,Yes,-0.4567376654410825,Divorced,44.0,Urban
80145.02886092008,4.962072126116192,3.0,New Castle,Female,Graduate School,No,0.2162283339398487,Divorced,40.0,Urban
51315.032822186775,6.273926093147337,3.0,Manchester,Male,Graduate School,No,,Married,40.0,Suburban
36656.949254732725,4.837125430357213,4.0,Manchester,Male,College,No,0.3741636142914557,Divorced,60.0,Urban
56903.01564075719,5.062399479842908,5.0,New Castle,Female,Graduate School,Yes,0.20725827952330728,Married,51.0,Urban
33986.628610370935,6.387534818077782,2.0,New Castle,Female,,Yes,0.13520800820384699,Married,56.0,Suburban
45305.99360126695,5.982212102358118,4.0,London,Female,High School,Yes,0.21166426515206477,Divorced,52.0,Urban
45226.63087554734,4.8290887007095025,4.0,Manchester,Female,Graduate School,No,0.34394747209550824,Married,31.0,Rural
85616.01115750606,4.762765060939372,8.0,London,Male,Graduate School,Yes,0.23732803543127157,Married,58.0,Suburban
52088.80964901427,6.706233886751802,7.0,Manchester,Male,Graduate School,Yes,,,46.0,Urban
70077.14273787032,5.8267603650183535,5.0,Manchester,Male,Graduate School,Yes,-0.29794614736501784,Married,47.0,Suburban
63641.82994703788,6.263930948549696,6.0,London,Male,High School,Yes,-0.21411506385479748,Divorced,55.0,Rural
39025.80305915288,8.371732808723001,7.0,London,Female,Graduate School,Yes,0.21948747936869606,Married,47.0,Rural
35623.665765251935,3.427495288070656,4.0,London,Female,High School,No,-0.2885481558520274,Married,56.0,Rural
38086.65100779125,6.225400573456346,4.0,New Castle,Male,Graduate School,Yes,0.8034603962248578,Divorced,38.0,Urban
68787.08834726509,6.59305632399209,5.0,London,Male,High School,No,-0.0792537575559672,Married,42.0,Rural
53470.199376408076,3.6888401041206897,4.0,Manchester,Female,Graduate School,No,-0.1396722190419997,Married,51.0,Rural
67102.03850665895,5.999894867497091,6.0,New Castle,Male,High School,Yes,0.3224522786963482,Divorced,45.0,Urban
43083.94917556069,7.266700334885141,3.0,London,Female,High School,Yes,-0.717424296433535,Divorced,51.0,Suburban
45690.840436102524,5.449943193798728,3.0,Manchester,Female,Graduate School,No,0.6179794770322541,Married,35.0,Suburban
58657.35668753706,5.676098967904648,4.0,New Castle,Male,College,No,-0.3353535527167891,Married,57.0,Suburban
50426.21985119889,6.1221454095668175,3.0,London,Male,Graduate School,No,0.41958811609097424,Divorced,44.0,Rural
44891.72766362893,4.6765503454115525,2.0,Manchester,Male,High School,No,-0.28892873831896787,Married,54.0,Urban
64493.26733386409,5.588338006427031,3.0,Manchester,Male,High School,No,0.5424407196029364,Married,44.0,Suburban
67350.01950607702,4.9996058646050425,4.0,London,Male,High School,Yes,-0.004781346998561448,Divorced,65.0,Rural
52316.10866013807,5.892570030292525,4.0,London,Female,Graduate School,Yes,-0.3423807867497116,Married,59.0,Suburban
55540.99984176374,4.020679316864194,7.0,Manchester,Male,Graduate School,Yes,1.414536676010382,Divorced,50.0,Suburban
20603.71366052474,2.917967201478188,5.0,Manchester,Male,High School,No,-0.5655428325970648,Married,51.0,Rural
50369.94107900922,6.432733291396121,2.0,London,Male,High School,Yes,-0.3089083320150691,Single,57.0,Urban
55168.89413181704,4.306712411509099,4.0,Manchester,Male,College,No,0.4868494858295568,Married,58.0,Urban
54078.80356716686,4.8836561090635096,3.0,London,Female,High School,No,0.19744322004636278,Married,56.0,Suburban
57084.04969594492,4.793457686794119,3.0,London,Male,Graduate School,No,0.1770710455026308,,60.0,Rural
60339.679034853085,6.052059953363548,5.0,London,Female,College,Yes,0.10636620870222269,,44.0,Urban
49028.23819557407,6.438604462275568,6.0,New Castle,Female,Graduate School,Yes,-0.09750746161432464,Single,41.0,Suburban
53941.19050750493,5.53333491713469,4.0,London,Male,High School,Yes,0.21934670044365445,Married,29.0,Urban
47579.9163717333,7.538834641097365,5.0,Manchester,Male,High School,Yes,0.02676697072011039,Divorced,57.0,Rural
62828.98695955726,8.344445010450295,4.0,Manchester,Male,High School,Yes,-1.1276241349230656,Single,37.0,Suburban
88529.8818027928,5.304076823497081,4.0,New Castle,Male,College,No,0.5276855644491713,Divorced,59.0,Suburban
46687.12510637024,7.543314514515194,3.0,New Castle,Female,High School,Yes,-0.3404209451095678,Divorced,57.0,Urban
63822.14590981066,4.798565267540523,4.0,London,Female,College,Yes,0.06502683397637254,Divorced,57.0,Suburban
44045.47081281214,4.105998860165833,3.0,New Castle,Male,College,No,-0.593997219469383,Single,48.0,Rural
64703.795118149836,6.955518643398473,3.0,London,Male,Graduate School,No,0.4542390749271965,Married,53.0,Suburban
54507.50925841661,4.267514510806639,6.0,New Castle,Female,Graduate School,,0.7353189043347643,Divorced,38.0,Suburban
53408.61692896717,6.578945624039368,5.0,Manchester,Female,Graduate School,Yes,0.28025981524730986,Single,41.0,Urban
57315.041713906074,5.534591178230135,6.0,London,Female,College,Yes,0.08162676067532121,Married,55.0,Suburban
50999.29002561899,7.668518834369472,6.0,New Castle,Male,Graduate School,,-0.04045769414842393,Divorced,50.0,Urban
54591.431045438665,6.239834585032006,6.0,Manchester,Female,College,Yes,0.899921240958095,Married,37.0,Urban
50939.58077848467,5.854075573875402,4.0,Manchester,Female,High School,Yes,-0.4232266318404241,Single,43.0,Urban
48002.556583908095,5.085432073977188,4.0,London,Male,High School,No,0.28298945848992957,Married,55.0,Rural
51305.112714855415,4.989724987691208,4.0,London,Female,Graduate School,Yes,0.12137500108531868,Divorced,54.0,Urban
66823.48056721475,6.159449328257988,5.0,Manchester,Male,High School,Yes,0.12583925845652466,Single,55.0,Suburban
39162.81195017422,5.415693009978686,3.0,London,Male,College,Yes,-0.025927417706584077,Single,51.0,Rural
54586.42530037799,4.372568261806241,5.0,Manchester,Male,High School,Yes,0.24138881370549647,Divorced,28.0,Urban
67394.55612087781,5.805634710021869,4.0,Manchester,Female,High School,No,-0.0294682918102821,Married,64.0,Rural
59067.62551454655,5.843482239484447,6.0,London,Female,College,Yes,0.4757414202212671,Divorced,42.0,Rural
47917.919862908486,6.772498299993384,4.0,London,Female,College,Yes,0.06657324019572639,Married,42.0,Suburban
56038.695432758075,6.25775082398952,5.0,London,Female,High School,Yes,0.5762230294776722,Single,42.0,Urban
59157.09605961825,5.825878976320479,4.0,London,Female,Graduate School,Yes,-1.0181450813106299,Divorced,47.0,Suburban
51597.54460335739,5.363428617368269,5.0,Manchester,Male,Graduate School,No,0.008649789856209233,Divorced,62.0,Rural
38157.5968593725,6.864390475697619,3.0,Manchester,Female,Graduate School,Yes,-0.21742922555353156,Divorced,55.0,Urban
42992.68442926574,7.731675211903472,3.0,Manchester,Male,,Yes,-0.3888077865638029,Single,57.0,Suburban
55034.99817014498,6.569614273507186,6.0,Manchester,Male,Graduate School,Yes,-0.25674785809575484,Married,51.0,Suburban
74160.51190077134,6.701645017741022,5.0,Manchester,Female,High School,Yes,-0.09661707611354114,Single,49.0,Urban
52706.61107734579,6.5386740982232485,7.0,London,Female,College,Yes,-0.2525588708056126,,69.0,Urban
68627.05338278614,5.614983296722581,4.0,New Castle,Female,High School,No,0.3753733107199634,,58.0,Rural
52062.13264728908,6.475808413114097,5.0,New Castle,Female,Graduate School,Yes,0.2077417609701669,Married,26.0,Urban
62622.43982574776,6.9878785588372825,3.0,New Castle,Male,College,No,0.3350876720862549,Married,34.0,Rural
43552.555389166446,6.902470012138199,6.0,New Castle,Male,College,,-0.007553371370529749,Divorced,59.0,Urban
46912.98472002577,7.009152604746523,5.0,New Castle,Female,High School,Yes,0.010830460313020429,Single,46.0,Urban
56375.92723319766,4.718913246050063,5.0,New Castle,Male,High School,No,-0.440265775750751,Divorced,44.0,Rural
51912.640101658544,6.663854229734463,7.0,New Castle,,Graduate School,Yes,-0.0860846718728878,Married,45.0,Urban
55280.63424894572,3.3377632430958424,7.0,Manchester,Male,High School,Yes,1.2556981437179904,Divorced,60.0,Urban
62188.217461681066,6.175615392722671,4.0,Manchester,Male,College,Yes,0.20302536124436266,Divorced,52.0,Urban
37847.25936645421,5.716662331442647,3.0,New Castle,Female,Graduate School,Yes,0.09998109164714197,Married,63.0,Urban
54914.43411529886,6.173220859834613,7.0,Manchester,Female,College,Yes,0.21987051504929078,Single,42.0,Suburban
43679.88852929816,5.3380603321140345,3.0,New Castle,Male,,Yes,-0.12123541098445573,Divorced,54.0,Urban
47904.82740222974,5.8562984422652224,3.0,New Castle,Female,College,Yes,0.13737152298534405,Divorced,66.0,Urban
51040.37953376333,5.49480048871587,3.0,,Male,College,Yes,-0.1837274805815237,Divorced,38.0,Urban
62236.92950329831,5.986056327756759,6.0,Manchester,Male,Graduate School,Yes,0.019264269452218985,Divorced,45.0,Rural
47655.58805812878,5.608278432903598,3.0,London,Male,Graduate School,Yes,-0.31421028873266077,Divorced,54.0,Urban
52942.48425436842,6.2199704065364045,4.0,Manchester,Female,Graduate School,Yes,-0.31058653672362574,Single,42.0,Urban
73407.64326509544,5.079486345014699,4.0,Manchester,Female,High School,No,0.44973019723861307,Married,39.0,
59362.22766760145,5.07342718846332,4.0,Manchester,Male,College,No,0.035782888647892364,Married,47.0,Rural
59128.84701992565,7.225760270778833,4.0,New Castle,Female,High School,Yes,-0.7983312847089771,Divorced,50.0,Suburban
39946.64134467799,5.010304741562068,5.0,New Castle,Female,Graduate School,Yes,0.5995071514591733,Single,42.0,Urban
60401.75893120526,7.075629437291878,4.0,London,Female,High School,Yes,-0.728040813134218,Divorced,48.0,Urban
68767.80922425052,6.195816339049184,4.0,Manchester,Male,Graduate School,No,-0.16173899437838005,Single,53.0,Rural
65374.06156365372,6.297657698121932,3.0,London,Female,Graduate School,No,0.30636629900592827,Married,49.0,Rural
53799.1829144071,6.6738457519286225,7.0,London,Female,High School,Yes,0.7284601910984274,Divorced,64.0,Suburban
60968.34401181273,5.065239673033274,5.0,London,Male,College,No,0.07362119202387918,Married,47.0,Rural
59672.580023452145,6.3224941496757125,5.0,London,Male,High School,Yes,0.15462806665402823,Married,73.0,Urban
64944.98155171904,6.476925495428462,3.0,London,Male,College,Yes,-0.9551019053347972,Married,53.0,Urban
71492.3246367623,7.011130757766594,7.0,Manchester,Female,Graduate School,Yes,0.24883415328541225,Married,63.0,Urban
59676.59028139577,4.56486450815485,4.0,Manchester,Male,Graduate School,No,-0.02908651932668735,Single,48.0,Rural
69810.19073156091,5.6157754833218565,3.0,London,Female,High School,No,0.2779601470349759,Married,37.0,Suburban
65927.49793919633,3.9291580884196726,6.0,Manchester,Male,College,Yes,0.4269236569446947,Divorced,37.0,Rural
49309.279364169284,5.6918517092898755,3.0,Manchester,Female,College,Yes,-0.024341905098695105,Single,25.0,Urban
56123.902616070656,4.385865579060602,3.0,Manchester,Male,Graduate School,No,0.29543930047149997,Married,60.0,Rural
74090.24008967618,,4.0,New Castle,Male,College,No,0.038474551026422193,Single,50.0,Suburban
56092.052559280266,4.15249071489943,3.0,Manchester,Male,,No,0.36342260224264167,Single,54.0,Suburban
44478.89838351839,3.824590446855427,4.0,New Castle,Female,Graduate School,No,0.01349816068493126,Single,35.0,Rural
38089.50796955594,5.14042076966399,4.0,New Castle,Male,High School,Yes,0.0805783250518351,Divorced,51.0,Suburban
64889.95960519446,5.14506412260843,7.0,New Castle,Male,High School,Yes,0.34048540481383704,Divorced,38.0,Suburban
42703.54379881156,6.27452815243051,3.0,London,Female,Graduate School,Yes,-0.6097678963703945,Single,42.0,Urban
62560.84946204088,5.672640101297385,5.0,London,Male,High School,Yes,0.12280686753258802,Divorced,52.0,Urban
68072.35565737334,3.144035556510793,6.0,New Castle,Female,College,Yes,0.20290114188474306,Divorced,43.0,Suburban
