Sex,Education Level,Marital Status,Location Code,Brand Loyalty,City,Age,Active online hours,Monthly Income,Months after becoming member,Renew
Female,High School,Single,Urban,-0.34629274482693306,Udon,45.0,6.158553035197004,4207.891936411774,57.0,Yes
Male,High School,Divorced,Suburban,-0.21144918081035402,Mahasarakam,59.0,4.787640007828054,4132.07893879248,74.0,Yes
Male,High School,Divorced,Urban,0.028261420062238723,Mahasarakam,49.0,5.853143524340812,5200.889941110445,27.0,Yes
Female,College,Married,Rural,-0.14793237262810816,Udon,65.0,5.735423469273007,5810.810168135238,74.0,Yes
Female,College,Single,Urban,-0.5305217978762171,Mahasarakam,48.0,4.892319813419327,5953.586687679369,54.0,Yes
Male,High School,Divorced,Rural,0.11277720654520662,Udon,54.0,5.27140902308486,4441.66768915254,10.0,Yes
Female,Graduate School,Single,Urban,0.40576521910239977,Khon Kaen,48.0,4.701694514045664,5146.314356116392,66.0,No
Male,High School,Married,Rural,-0.17893151748407224,Khon Kaen,40.0,5.831382617147408,4013.7307233171923,41.0,No
Female,Graduate School,Married,Suburban,0.8906789885288732,,45.0,4.222873441738135,4638.152764461416,50.0,No
Male,College,Married,Urban,0.3790332121325229,Udon,59.0,6.365850851074829,5727.46299297962,59.0,Yes
Female,Graduate School,Divorced,Rural,-0.005089289029588835,Mahasarakam,50.0,6.47503808369327,4760.974757684572,65.0,No
Female,High School,Married,Suburban,0.6016282113252134,Udon,52.0,3.840101265078263,3851.426877961755,64.0,Yes
Male,College,Divorced,Urban,-0.7283178518807661,Mahasarakam,57.0,7.639861873014475,4823.068439676558,39.0,Yes
Female,College,Single,Urban,-1.3986834196201183,Udon,33.0,5.554425110137055,3945.3768111690038,58.0,Yes
Female,College,Married,Urban,-0.37306617922526025,Khon Kaen,45.0,5.558907779760539,5164.260385020189,32.0,Yes
Female,Graduate School,Married,Rural,0.3742210052009056,Khon Kaen,44.0,5.188715937227463,5307.578617909787,69.0,No
Female,Graduate School,Single,Urban,-0.4262606840903187,Khon Kaen,55.0,5.991005106098984,,31.0,Yes
Female,High School,Married,Rural,-0.3791247195369933,Khon Kaen,52.0,7.502014914396783,3994.3642432261263,103.0,No
Female,High School,Married,Urban,-0.318016044037348,Udon,41.0,4.395622774633153,5437.661933253263,49.0,Yes
Female,High School,Divorced,Urban,-0.40215706902055776,Udon,55.0,6.644532232872332,4388.622418626433,58.0,Yes
Male,Graduate School,Single,Rural,-0.9121715249185336,Udon,47.0,4.869719197560015,4544.045339567186,57.0,Yes
Male,High School,Divorced,Urban,0.001524944867459771,Khon Kaen,,6.374811785919732,4486.078471555011,64.0,Yes
Female,College,Divorced,Urban,-0.29469177148198783,Khon Kaen,32.0,5.981043780994148,5955.03580627456,70.0,Yes
Male,,Divorced,Rural,0.11303369707045721,Udon,47.0,5.638709282840803,6632.781463270198,63.0,No
Male,High School,Single,Urban,-0.7361166700059477,Udon,65.0,5.755746102915847,4394.935257381629,28.0,Yes
Female,Graduate School,Married,Suburban,-0.5568787905542721,Khon Kaen,63.0,4.957413746158154,4975.566524194641,74.0,Yes
Male,Graduate School,Divorced,Rural,0.15088353171693455,Udon,71.0,5.785862516104592,3651.2035553802825,62.0,No
Male,College,Married,Urban,-0.35687895692116156,Khon Kaen,54.0,2.303837047746781,4245.603732320764,73.0,Yes
Female,College,Married,Rural,-0.4822613162882316,,40.0,8.5279546060396,4382.87237515469,75.0,No
Female,Graduate School,,Urban,-0.22748426057548998,Udon,53.0,7.210423263328057,4611.8923219952,65.0,Yes
Male,High School,Single,Suburban,-0.24854539384906718,Mahasarakam,56.0,4.743260838920696,4500.502195563758,65.0,Yes
Male,Graduate School,Divorced,Urban,-0.4852927324714203,Khon Kaen,48.0,6.538473554821445,4027.6887631295676,36.0,Yes
Male,College,Divorced,Suburban,0.5554284655799773,Mahasarakam,52.0,5.5165060627430496,5570.940481205135,61.0,Yes
Male,High School,Divorced,Suburban,0.1533838349290141,Mahasarakam,39.0,3.6394610040538184,2397.2439205772384,37.0,Yes
Male,High School,Divorced,Suburban,-0.18571462854160473,Mahasarakam,59.0,2.9917372020797757,5481.9521931580675,79.0,Yes
Female,College,,Suburban,-0.08396202691142579,Khon Kaen,48.0,7.479509711049138,4320.925660553378,47.0,Yes
Male,Graduate School,Divorced,Suburban,-0.3314725362458674,Khon Kaen,45.0,5.761722842594455,6579.459383071542,69.0,Yes
Male,College,Married,Suburban,0.13466178242232005,Mahasarakam,54.0,4.719759022745285,4676.508106783766,58.0,Yes
Male,College,Married,Urban,0.9768629913506777,Mahasarakam,49.0,4.922531062156249,5109.558847934908,66.0,No
Female,Graduate School,Married,Rural,0.11239053121042283,Mahasarakam,42.0,4.663617550790247,4543.668263885227,48.0,No
Female,Graduate School,Single,Urban,0.23836872971274664,Udon,65.0,6.058358526313152,,23.0,Yes
Male,College,Divorced,Urban,-0.17674432311336513,Mahasarakam,47.0,4.015186954069023,5663.648853376072,36.0,Yes
Male,High School,Married,Urban,-0.14983520015840573,Khon Kaen,42.0,3.702450211614356,2824.183558601435,55.0,Yes
Male,High School,Single,Suburban,0.3838772624684768,Khon Kaen,54.0,4.293889279215336,6441.192795893269,61.0,No
Male,College,Married,Urban,0.4640804955067276,Mahasarakam,39.0,5.0461423175155415,1960.8663161963755,36.0,No
Female,Graduate School,Married,Rural,0.10234534012242028,Udon,52.0,4.69120288645948,4466.756127184168,49.0,No
Male,College,Married,Suburban,0.7800371198871487,Udon,52.0,5.538706455628622,5359.728268876597,68.0,No
Female,College,Married,Rural,0.38725468665351154,Khon Kaen,63.0,6.64836164028034,4081.269782241022,63.0,No
Female,College,Single,,-0.5145417722828203,Mahasarakam,62.0,3.5725819669942416,4449.104069425939,43.0,Yes
Female,High School,Married,Rural,,Mahasarakam,50.0,4.644567702930605,,65.0,
Female,College,Divorced,Urban,-0.37399862942244033,Udon,42.0,3.208307817815207,4311.495227603464,73.0,Yes
Female,High School,Married,Rural,0.11973430289320233,Khon Kaen,47.0,7.982627725703301,6412.139668706115,51.0,No
Female,Graduate School,Married,Rural,0.42024158085387403,Udon,38.0,4.820260195555225,3723.225049105701,57.0,No
Female,College,Divorced,Rural,0.48923346916087074,Khon Kaen,45.0,6.7637530407791235,5548.409791358677,71.0,Yes
Male,High School,Divorced,Suburban,0.1523067044201034,Mahasarakam,43.0,4.449277139914564,5387.6031869048265,32.0,Yes
Female,College,Married,Rural,-0.2826934808138021,Udon,69.0,7.584464458139626,3837.8708160267915,81.0,No
Female,High School,Single,Urban,-0.5099861534633754,Khon Kaen,39.0,6.647627987856265,2551.920182448503,58.0,Yes
Male,College,Single,Rural,-0.23261578390929136,Udon,58.0,4.129376826100623,5819.384738001842,45.0,Yes
Male,College,Divorced,Rural,-0.43778343035815964,,39.0,3.4267258834324195,2938.6624681368257,58.0,Yes
Male,,Single,Urban,-0.13632154325049783,Khon Kaen,46.0,5.526830481066276,5163.010580897338,37.0,Yes
Female,High School,Single,Suburban,0.0703852482957755,Mahasarakam,59.0,7.215995245746505,4580.025498617144,50.0,Yes
Female,High School,Divorced,Urban,-0.40191407623995595,Udon,66.0,5.308524775978249,4980.384003340097,42.0,Yes
Female,College,Married,Suburban,0.49816867353999383,Khon Kaen,45.0,5.460651223572869,4821.005974388709,64.0,No
Female,Graduate School,Married,Suburban,-0.47723774252298373,Khon Kaen,37.0,2.6074725219242567,4739.648518820518,37.0,Yes
Male,Graduate School,Divorced,Suburban,-1.2124175026794204,Mahasarakam,52.0,3.7863821631363157,4204.3712239874385,44.0,Yes
Male,High School,Single,Suburban,-0.28486233349747225,Udon,50.0,3.8412151763102607,6329.496225915718,48.0,Yes
Male,College,Divorced,Suburban,-0.1549017152144944,Khon Kaen,58.0,6.630299885781522,4758.983509088993,32.0,Yes
Male,College,Married,Urban,0.09548987376327511,Khon Kaen,54.0,5.110119990270739,6296.356381973055,37.0,No
Female,College,Single,Urban,-0.2894344626019035,Udon,48.0,3.256093819459264,2924.8903937004643,49.0,Yes
Female,High School,Divorced,Suburban,0.32139375950317106,Mahasarakam,,3.5456839146735852,5541.871646546613,36.0,No
Male,High School,Single,Suburban,-0.1521458049485147,,44.0,5.02340706730075,2985.0579501570573,38.0,Yes
Female,College,Divorced,Rural,0.2121368788429427,Mahasarakam,50.0,6.4530993451170024,4359.207157078026,57.0,No
Male,Graduate School,Married,Urban,0.6873602462948577,Udon,52.0,4.2298278748978895,3263.609858878714,54.0,No
Female,High School,Single,Urban,-1.0579223108095155,Khon Kaen,37.0,5.926001803227396,4313.708329477431,75.0,Yes
Female,College,Single,Suburban,-0.015640174415375692,Khon Kaen,51.0,6.1043900738647885,5116.55406609657,60.0,Yes
Male,College,Single,Urban,-0.1627660510833185,Mahasarakam,58.0,5.819056110665601,6335.457175485202,82.0,Yes
Male,College,Single,Urban,-0.25469303626388884,Udon,39.0,4.886883451458971,3779.996640065882,32.0,Yes
Female,College,Single,Suburban,-0.37455272286850494,Udon,44.0,3.0948490389870713,6955.453633950316,55.0,Yes
Female,High School,Married,Rural,0.3996138822467348,Udon,63.0,4.906891654594534,4269.075639247069,24.0,No
Male,College,Divorced,Urban,-0.027173843516681777,Khon Kaen,65.0,5.324542747342223,4406.666583079918,31.0,Yes
Male,High School,Single,Urban,0.09893705858134888,Mahasarakam,49.0,5.592806473031508,6726.272667116755,33.0,Yes
Female,Graduate School,Divorced,Urban,-0.4906819348275956,Udon,54.0,3.039391753406284,4766.068788194459,60.0,Yes
Male,High School,Married,,-0.6969224724069994,Khon Kaen,56.0,4.663353158489493,5478.088668956563,,No
Male,College,Single,Suburban,-0.10185790833140126,Udon,49.0,7.162319139443636,3544.306860271265,62.0,Yes
Female,High School,Single,Urban,-0.017806166001485615,Mahasarakam,42.0,6.025863527350052,4178.821391692682,51.0,Yes
Female,College,Divorced,Suburban,-0.2506014405218877,Udon,56.0,6.266877423858265,4621.501414945897,98.0,Yes
Male,High School,Single,Urban,,Mahasarakam,54.0,6.193461491927871,4574.2511096953285,88.0,Yes
Female,Graduate School,Married,Urban,-0.426719995476422,Khon Kaen,43.0,7.456574917171158,4086.3954878288573,54.0,No
Female,College,Single,Suburban,0.16015138470849574,Mahasarakam,57.0,4.742204762159611,6055.026691663108,86.0,Yes
Male,High School,Divorced,Urban,-0.40918747552742013,Khon Kaen,43.0,4.880669202099151,6457.039368858513,65.0,Yes
Female,College,Married,Suburban,-0.08960961970517389,Khon Kaen,62.0,3.8908941491116837,4776.030990299422,60.0,Yes
Female,College,Single,Urban,-0.8303464099999711,Mahasarakam,58.0,6.589214305411164,4502.513922289479,46.0,Yes
Male,College,Divorced,Suburban,0.2518924641105932,Udon,37.0,4.650788000242763,5718.406877009861,83.0,Yes
Female,High School,Divorced,Suburban,0.09693836559279478,Mahasarakam,46.0,3.3770549096385905,3663.879072573982,64.0,No
Male,Graduate School,Single,Suburban,-0.16087060226681738,Khon Kaen,58.0,4.767670601505404,5237.137959002648,55.0,Yes
Female,Graduate School,Married,Rural,0.4937311099756879,Khon Kaen,35.0,3.835816875206952,6008.032591175739,59.0,No
Male,High School,Divorced,Suburban,-0.6483905573438296,Khon Kaen,53.0,4.402614516175861,5081.776469111065,48.0,Yes
Female,Graduate School,Married,Rural,0.20358135624277507,Mahasarakam,58.0,4.460493063089547,5673.233770234659,54.0,No
Male,High School,Married,Rural,0.14128101394196904,Mahasarakam,44.0,5.945030210288043,6276.731036066927,64.0,No
Female,College,Divorced,Urban,-0.4086047852082432,Mahasarakam,42.0,7.399251454425196,6524.968936812429,53.0,Yes
Male,College,Married,Rural,0.29824531067270227,Udon,67.0,6.957623650940391,5810.440966940658,49.0,No
Female,Graduate School,Single,Urban,-0.6859905816609468,Udon,65.0,6.3852776470181585,3545.234369084551,60.0,Yes
Male,Graduate School,Divorced,Rural,0.8029392018448571,Udon,48.0,6.487150974617162,3452.7748483718096,60.0,No
Female,High School,Divorced,Urban,-0.8358258322270639,Mahasarakam,75.0,5.764926124166025,,81.0,Yes
Male,College,Married,Rural,0.3707999759727014,Khon Kaen,65.0,5.084329390855974,5439.974881705645,41.0,No
,College,Married,Rural,0.360155323538714,Mahasarakam,52.0,5.102224167769775,4420.240276485618,55.0,No
Male,College,Divorced,Rural,-0.6930235593933143,Khon Kaen,43.0,5.140748864651538,6673.902117054002,61.0,Yes
Male,College,Single,Urban,0.04978737315803916,Khon Kaen,46.0,3.253781015887934,5690.680883552006,88.0,Yes
Female,College,Divorced,Urban,0.49255553419563014,Mahasarakam,46.0,4.265076660447212,6097.713187046655,71.0,Yes
Male,Graduate School,Single,Urban,-0.21120342949144943,Khon Kaen,64.0,5.943197218794834,5164.53785027088,38.0,Yes
Male,College,Single,Urban,-0.4647572786828492,Khon Kaen,52.0,5.260190893769454,5071.137373461737,22.0,Yes
Female,College,Married,Urban,-0.09887703487728774,Mahasarakam,40.0,4.390035503437314,5441.073001952718,78.0,Yes
Male,College,Divorced,Urban,-0.9142390672952144,Khon Kaen,42.0,5.66721532290271,4108.484046838926,81.0,Yes
Female,College,Married,Suburban,0.4417316394892805,Udon,38.0,3.93143056780807,5682.282778589948,55.0,No
Male,High School,Single,Urban,-0.234788778139954,Khon Kaen,58.0,5.420779854796687,4370.705478850327,55.0,Yes
Female,High School,Divorced,Urban,-0.8333720293466141,Mahasarakam,56.0,4.603720992592813,5494.119845132449,,Yes
Female,High School,Married,Urban,0.18436442712272222,Mahasarakam,40.0,6.8687868694669465,5132.598184146979,75.0,Yes
Female,College,Divorced,Urban,0.4852387793620152,Mahasarakam,51.0,5.455099727394472,5087.431949181262,42.0,No
Male,Graduate School,Married,Urban,-0.4289731192009979,Khon Kaen,45.0,5.905097531952815,5109.2439502290335,62.0,Yes
Female,High School,Divorced,Suburban,0.4383100274075838,Udon,56.0,4.063902956244693,6327.4940219349655,49.0,No
Male,High School,Married,Rural,0.474512850685493,Khon Kaen,46.0,3.9740546005260002,6500.037392504884,69.0,No
Male,Graduate School,Married,Suburban,-0.7382077450865935,Udon,53.0,6.383520415731844,5972.994274596708,46.0,No
Female,High School,Divorced,Suburban,-0.33489932680624374,Khon Kaen,49.0,5.346071409950082,5530.092476869816,99.0,Yes
Male,High School,,Rural,-0.09055617422201362,Mahasarakam,51.0,4.937210952367069,5851.847987092839,25.0,No
Female,Graduate School,Single,Urban,-0.2785944406741333,Khon Kaen,49.0,2.8245299374849413,5742.819205907471,88.0,Yes
Female,Graduate School,Single,Suburban,-0.8952992107307409,Khon Kaen,45.0,4.706632995517442,6699.398659731512,38.0,Yes
Female,College,Single,Urban,-0.6203102160495866,Mahasarakam,49.0,2.3445430841196346,4863.585226495367,57.0,Yes
Female,College,Single,Urban,0.2234494229516199,Khon Kaen,54.0,5.882626136730784,4002.1293561246553,72.0,Yes
Female,College,Married,Suburban,-0.5298468550366244,Khon Kaen,44.0,5.767191574285087,6303.043881123056,66.0,
Female,Graduate School,Single,Suburban,-0.17843349619845586,Khon Kaen,42.0,5.334968196175495,4830.326022468523,37.0,Yes
Male,College,Divorced,Suburban,-0.645000966779819,Udon,68.0,6.35912847697055,6649.767194139128,61.0,Yes
Female,High School,Single,Rural,0.23153703154438166,Udon,49.0,4.6931203366865555,4326.710623506805,53.0,No
Male,Graduate School,Single,Urban,-0.8907573718543595,Mahasarakam,45.0,4.499058353958358,4636.031684915287,66.0,Yes
Male,High School,Married,Urban,-0.2683661185753723,Khon Kaen,42.0,4.569220006209999,4490.024550437107,55.0,Yes
Male,High School,Married,Suburban,0.48080202533537764,Udon,50.0,5.487168872777611,4098.217019626012,69.0,No
Female,Graduate School,Single,Urban,-0.3577701148040021,Khon Kaen,42.0,5.327047785613633,4551.779076244943,61.0,Yes
Male,College,Married,Rural,0.14828288763064099,Mahasarakam,37.0,4.307182027381824,4761.685751869448,50.0,No
Female,College,Divorced,Rural,0.2742863260170043,Khon Kaen,59.0,4.201312002600247,4810.3685205128995,55.0,No
Male,High School,Single,Suburban,-0.22790364934662877,Khon Kaen,45.0,6.377716121125782,3619.5640754288975,24.0,Yes
Female,Graduate School,Divorced,Rural,0.10896157727119613,Khon Kaen,48.0,4.378901109531912,4630.099460929168,54.0,No
Male,Graduate School,Married,Rural,0.3565555343319261,Mahasarakam,73.0,2.6650204804378204,2064.4017301674958,57.0,No
Female,College,Divorced,Urban,-0.16015813781982785,Khon Kaen,54.0,4.426312449914476,4720.7936945644105,77.0,Yes
Male,College,Married,Suburban,-0.24110377845066097,Mahasarakam,35.0,,3405.825486166669,52.0,No
Female,High School,,Suburban,0.31561426292180556,Udon,55.0,4.709091960216267,4762.723452179364,37.0,No
Male,College,Single,Urban,-0.5263891777116328,Khon Kaen,35.0,2.1555367748471723,3801.5162912276896,77.0,Yes
Female,Graduate School,Divorced,Rural,1.3821560833515376,Khon Kaen,44.0,3.069297498448641,4663.185266972036,59.0,No
Male,College,Married,Urban,0.25362372453274284,Khon Kaen,56.0,4.986211857063155,5515.577527120799,23.0,Yes
,College,Divorced,Urban,-0.4903712254887273,Mahasarakam,53.0,5.878453648561226,4884.4784111841855,57.0,Yes
Male,Graduate School,Single,Urban,-0.7192952034631324,Khon Kaen,56.0,4.479024849549659,3499.2437628608086,60.0,Yes
Male,Graduate School,Single,Urban,0.24989227924968266,Udon,33.0,4.805680966551899,5660.512081950802,52.0,Yes
Male,College,Married,Rural,-0.11318987537817571,Mahasarakam,56.0,3.8958090501869855,3419.384910890395,34.0,No
Female,College,Married,Suburban,0.5037280964380296,Khon Kaen,53.0,5.656544817367264,5462.118976595166,46.0,No
Female,Graduate School,Married,Rural,-0.10296108944437908,Mahasarakam,41.0,6.251981332000094,4887.252883817067,50.0,No
Female,Graduate School,Divorced,Suburban,0.03960385944690677,Khon Kaen,55.0,5.492437410071298,5495.781115829617,64.0,Yes
Male,High School,Married,Rural,-0.2713821682647352,Khon Kaen,57.0,6.2735081495887215,3923.3958957050445,82.0,No
Female,College,Divorced,Urban,0.16291602228042126,Mahasarakam,66.0,7.875625531790803,5171.531612187724,73.0,Yes
Female,College,Divorced,Urban,-0.7944988254088353,Mahasarakam,58.0,4.567392540739461,5037.980165976677,81.0,Yes
Female,Graduate School,Divorced,Rural,-0.47000695522989416,Udon,48.0,7.858240307679884,4594.243171340117,68.0,Yes
Male,College,Single,Rural,-1.2248517334366378,Khon Kaen,45.0,3.0547988332476352,4611.789337828056,43.0,Yes
Male,High School,Single,Urban,-0.22486543070755607,Khon Kaen,47.0,5.4739032614729854,,14.0,Yes
Female,High School,Married,Rural,-0.26378756529391545,Udon,45.0,4.413368202320778,5482.468919188575,,No
Female,College,Married,Rural,0.25436555477992157,Khon Kaen,67.0,5.594565000051406,6596.635387004733,36.0,No
Female,Graduate School,Divorced,Rural,0.6289475838073625,Mahasarakam,48.0,5.719999488554271,3557.1150510350853,78.0,No
,Graduate School,Divorced,Urban,0.01559347022890624,Mahasarakam,51.0,2.4560589845961642,5067.173926237771,73.0,Yes
Female,High School,Married,Urban,-0.43770430256951404,Mahasarakam,51.0,5.763906867902262,5973.886421891624,65.0,Yes
Male,High School,Divorced,Urban,-0.743996274080604,Udon,48.0,6.021785683460381,4615.415661971055,77.0,Yes
Female,High School,Single,Rural,0.28354700791107207,Udon,39.0,7.012353551507648,4936.582857047013,56.0,No
