Years after high school graduation,Monthly Income,Sex,Location Code,Brand Loyalty,Active online hours,Years subscribed,Marital Status,City,Education Level,Renew
35.0,4330.87283636776,F,Urban,0.5710740342073426,3.973652566684188,5.0,Married,Kyoto,College,Yes
20.0,3614.0040262725674,M,Rural,-0.8818190195777478,6.98463199590663,2.0,Divorced,Tokyo,College,No
25.0,6289.540064466182,F,Suburban,0.7201173488394524,3.2392140702612204,4.0,Divorced,Osaka,High School,Yes
46.0,6015.722878405602,M,Suburban,-0.22671756504506926,4.78410481127314,5.0,Single,Kyoto,Graduate School,Yes
31.0,6309.03224780874,M,Urban,0.4277454349465085,4.813766506977692,6.0,Divorced,Osaka,Graduate School,Yes
29.0,4618.259754108751,F,Rural,-0.27606985776671283,5.056411361363764,3.0,Divorced,Osaka,High School,No
37.0,4730.701408420559,F,Rural,0.2274747756649695,6.184140595484246,3.0,Single,,Graduate School,No
40.0,4391.226852657015,M,Suburban,0.17936898561316206,6.28662471831559,5.0,Single,Kyoto,College,Yes
31.0,5445.428063010469,M,Urban,1.1083796870524862,4.817709334933959,5.0,Divorced,Kyoto,High School,Yes
34.0,5537.22097620348,F,Rural,-0.40475409808711743,4.343401543226209,3.0,Single,Tokyo,High School,No
30.0,6053.304904033993,M,Urban,-0.36285939461799027,5.070709652644655,,Divorced,Osaka,Graduate School,Yes
39.0,4136.072970378129,M,,-0.250304460150146,3.6093325379826515,6.0,Divorced,Tokyo,Graduate School,Yes
32.0,5698.399873270663,,,0.9119340017332397,4.733769315407577,7.0,Divorced,Osaka,High School,Yes
36.0,6108.740649256907,F,Rural,-0.2471068345162435,4.3070824149534905,3.0,Single,Tokyo,High School,No
32.0,4685.834214508265,F,Rural,-0.2725040907989329,5.0431174399781575,4.0,Divorced,Tokyo,College,No
42.0,4844.985729580997,F,Suburban,0.44706001080565616,4.991615446538227,4.0,Divorced,,College,Yes
41.0,5091.874879049345,F,Suburban,-0.29654969200498194,5.950744850331766,4.0,Single,Osaka,College,No
34.0,4342.840000847421,M,Urban,0.8051645055380894,1.0884927149576722,6.0,Single,Kyoto,High School,Yes
23.0,2570.2993487114654,F,Rural,-0.6364670600505631,6.4272824948183676,4.0,Married,Tokyo,,No
32.0,2844.5013921295995,M,Suburban,-0.48227594398466545,4.553530923003368,3.0,Married,Tokyo,College,No
34.0,4953.108298878473,F,Urban,0.7788019668490859,4.044315516467209,4.0,Divorced,Tokyo,College,Yes
24.0,6401.917594820529,F,Urban,0.41364478382667663,3.1315398528991434,5.0,Divorced,Tokyo,,Yes
42.0,4537.649793573862,F,Rural,-0.18061923553987339,7.047096707040071,3.0,Married,Kyoto,Graduate School,No
33.0,3788.176813084705,,Suburban,0.19040341090428015,3.8185442114256105,2.0,Married,Tokyo,College,No
26.0,4042.288470860462,F,Rural,-0.10389205847617629,5.215403028242076,3.0,Married,Kyoto,Graduate School,No
28.0,5480.195270993859,M,Rural,-0.10775113213998617,4.185732840353593,2.0,Married,Tokyo,High School,No
22.0,3144.5933275563993,F,Urban,,7.156952402927372,4.0,Married,Osaka,Graduate School,No
38.0,5594.816992579319,F,Suburban,0.34873054880752996,4.2278504888488975,4.0,Married,Osaka,Graduate School,No
29.0,6195.5092256929165,M,Suburban,0.06374829566488491,5.880173924349218,2.0,Divorced,Osaka,College,Yes
47.0,5458.841934360778,M,Urban,-0.3280446677805363,6.773804927544754,4.0,Single,Kyoto,High School,Yes
,5380.069902585654,M,Rural,-0.8594320951722145,6.632246754712018,4.0,Married,Osaka,Graduate School,No
35.0,5121.05165373334,M,Urban,0.16658833849715793,5.1908607158469335,7.0,Divorced,Osaka,High School,Yes
19.0,5396.872686083053,F,Urban,0.09592365983040183,4.26126817726745,7.0,Divorced,Tokyo,High School,Yes
22.0,4175.82793360212,M,Urban,1.007584734281923,4.627686840184471,2.0,Divorced,Kyoto,Graduate School,Yes
28.0,6019.576974075392,F,Suburban,-0.194609113235658,4.952401209857917,5.0,Divorced,Kyoto,Graduate School,Yes
29.0,5872.478062581898,M,Suburban,0.4754158816826197,3.4737482224290623,3.0,Single,Tokyo,Graduate School,Yes
22.0,6165.588847354578,F,Urban,0.11585350982539139,3.7251699681103903,5.0,Divorced,Osaka,High School,Yes
29.0,3362.391723005133,F,Rural,-0.9151865155782168,6.9988522937029884,4.0,Single,Kyoto,Graduate School,No
31.0,6012.142795391391,F,Urban,0.644013562745024,3.750186730773925,5.0,Divorced,Kyoto,High School,Yes
32.0,6159.207880775787,F,Urban,-0.42495892228736243,4.359161039954063,4.0,Divorced,Kyoto,High School,Yes
41.0,2773.545015418996,F,Suburban,0.24208049414334465,7.571447758343422,4.0,Married,Kyoto,High School,No
37.0,2954.522019975343,M,Urban,-0.6063072655952477,8.97616353306623,4.0,Married,Osaka,High School,No
37.0,3709.115605328844,F,Rural,-0.7292247691293676,6.543098173010967,3.0,Married,Osaka,College,No
39.0,5612.6585774695895,M,Urban,0.40771233945491253,4.68935684544709,5.0,Divorced,Osaka,High School,Yes
25.0,5088.319567397633,F,Urban,0.3069195608049681,5.276746405140717,6.0,Single,Tokyo,High School,Yes
22.0,4835.649460456823,F,Rural,-0.8110127042173311,5.718243211406806,4.0,Married,Osaka,College,No
34.0,4446.571152164986,M,Rural,0.8218675580161753,7.051714385282596,7.0,Single,Osaka,College,Yes
53.0,3762.097328869664,F,Urban,-0.1595654475727765,4.126325907984752,4.0,Married,Osaka,College,Yes
31.0,4855.148541959863,M,Rural,0.05141874532615043,5.342385071112672,3.0,Divorced,Tokyo,Graduate School,No
40.0,4319.741589506326,M,Urban,0.2947299803429398,4.169145749192493,2.0,Single,Kyoto,Graduate School,Yes
24.0,5939.138321839883,F,Suburban,-0.2294351182742129,4.847659886742291,3.0,Single,Kyoto,Graduate School,Yes
31.0,4475.460691034637,M,Rural,-0.9017042587263248,6.452199152120543,7.0,Single,Osaka,College,No
39.0,6061.021172957432,F,Urban,-0.5445985038846453,6.479358456842295,4.0,Single,,Graduate School,Yes
28.0,4988.94356318775,F,Rural,-0.20258241083553977,,4.0,Divorced,,High School,No
34.0,4455.872733055993,M,Rural,-0.7289789337032481,6.84074326185876,4.0,Divorced,Osaka,College,No
29.0,1250.0,F,Rural,-0.3670871128180258,5.338237941057756,4.0,Divorced,Kyoto,College,No
37.0,5092.437732224925,F,Rural,-0.20315819483645364,5.087609825090655,5.0,Divorced,Tokyo,Graduate School,No
31.0,5126.063222150375,F,Suburban,0.2528614222719614,,3.0,Single,Tokyo,High School,Yes
22.0,3722.642727598479,F,Rural,-0.3492068487058025,4.661008996515508,5.0,Single,Kyoto,Graduate School,No
22.0,4159.016065609291,F,Rural,-0.22173508914944237,4.610296434059351,4.0,Married,Tokyo,Graduate School,No
32.0,5078.145261792979,F,Rural,-0.9053519032525703,5.669551448215513,6.0,Married,Tokyo,High School,No
24.0,6172.019561364539,M,Rural,-0.5116751384256109,5.001751971969544,4.0,Married,Osaka,High School,No
28.0,,F,Suburban,-0.17476845415183595,5.593049652403767,5.0,Married,Kyoto,High School,No
24.0,6194.114050627314,M,Urban,-0.6283944065533092,5.390383644163291,4.0,Single,Osaka,High School,Yes
34.0,6610.722339230173,M,Urban,0.025377522848575598,4.452670265528508,4.0,Divorced,,Graduate School,Yes
27.0,5264.704093705317,F,Urban,-0.012822623358117999,4.367753165541659,4.0,Single,Tokyo,College,Yes
38.0,5163.176463567717,M,Urban,-0.23088869239291812,5.066956847638719,7.0,Divorced,Kyoto,High School,Yes
43.0,4912.142780540686,M,Rural,0.21660873352027527,6.020172481444091,3.0,Single,Osaka,College,No
43.0,5026.853890679727,F,Suburban,0.06510620604968004,5.830327441475628,4.0,Married,Kyoto,Graduate School,No
34.0,5331.099345855098,M,Urban,0.07780066912903136,4.896361458620039,4.0,Married,Osaka,Graduate School,Yes
49.0,4894.251169713641,M,Suburban,0.22558823326173832,6.081668415611066,6.0,Married,Kyoto,College,No
,5229.872180567818,M,Urban,-0.13471050666265505,5.809507909181058,4.0,Divorced,Kyoto,High School,Yes
36.0,4058.645857152433,F,Suburban,1.0646380161756333,3.128879580643796,5.0,Single,Kyoto,High School,Yes
16.0,3084.169261831148,F,Suburban,-0.6215003171129344,6.0428663854215365,1.0,Married,Kyoto,High School,No
15.0,3876.5819897569654,F,Suburban,-0.2211059347145808,6.291234662974375,4.0,Divorced,Tokyo,Graduate School,No
31.0,5077.984378928528,M,Rural,0.8313811911222377,3.2719923155894763,6.0,Divorced,Kyoto,High School,Yes
15.0,5049.3884216580755,F,Rural,0.06952890198777784,3.731031397900302,4.0,Divorced,Kyoto,College,Yes
39.0,5631.458539477149,M,Rural,-0.08500587552639506,4.078800210551723,6.0,Single,Kyoto,College,No
16.0,2667.059715392321,M,Suburban,-1.055759630925818,5.424610861682775,,Married,Kyoto,Graduate School,No
40.0,4144.9929741250035,M,Suburban,-0.8671059707241429,6.061607733211486,3.0,Single,Tokyo,College,No
12.0,3999.6650447573443,F,Rural,-0.5096611009487473,5.177784858598578,5.0,Married,Kyoto,High School,No
30.0,6625.859351885474,F,Urban,0.8482577545643682,5.051176518812655,7.0,Divorced,Osaka,High School,Yes
32.0,4702.792583861695,M,Urban,0.7704478859066245,4.077186557348106,5.0,Divorced,Osaka,High School,Yes
34.0,5903.93132240676,M,Urban,0.28729077662984664,6.157234159607516,4.0,Single,Tokyo,Graduate School,Yes
28.0,6224.729823762787,F,Rural,-0.10270592460004621,3.7738056893171628,5.0,Divorced,Tokyo,High School,No
43.0,4851.561863509876,M,Suburban,-0.3159794335565705,5.651921612041935,2.0,Married,Kyoto,Graduate School,Yes
36.0,4660.115799778901,M,Urban,0.1954259846172255,4.160037966917429,5.0,Divorced,Tokyo,College,Yes
25.0,6244.776595527966,F,Urban,-0.12184784789613512,5.126856702842683,4.0,Divorced,Kyoto,College,Yes
37.0,5243.49243412936,F,Suburban,-0.10987429406581763,5.486026217248322,5.0,Married,Kyoto,High School,No
26.0,5828.119680063581,M,Urban,-0.39884992886491294,3.6187328188560315,4.0,Single,Kyoto,High School,Yes
18.0,5635.019718956817,,Urban,0.4817586637904038,4.198769628062918,5.0,Divorced,Tokyo,Graduate School,
44.0,3906.9147508916058,M,Urban,-0.2809310543843625,5.172454453812081,5.0,Married,Kyoto,High School,No
36.0,5911.934339585007,F,Urban,0.2906364134711055,1.8222007743635458,3.0,Divorced,Kyoto,High School,
33.0,4814.54639905237,M,Rural,0.16501471792656414,4.505216048428582,6.0,Single,Tokyo,Graduate School,Yes
28.0,5477.285575876826,M,Urban,-0.02679998276076051,4.237778243833464,5.0,Single,Kyoto,Graduate School,Yes
33.0,6028.075437707743,M,Rural,0.5688382431826751,3.340363648711457,3.0,,Osaka,Graduate School,Yes
,6236.255171292738,M,Suburban,-0.14366491368529483,5.694841689278046,4.0,Divorced,,Graduate School,Yes
54.0,4659.629535418131,F,Suburban,-0.5585163056084945,3.4112568365776372,4.0,Single,Osaka,College,Yes
32.0,3139.0369242282677,F,Rural,-0.877541153788417,10.0,6.0,Married,Tokyo,College,No
31.0,4079.805642959861,M,Suburban,-0.2301040993103884,5.1590016840471025,5.0,Single,Osaka,College,Yes
32.0,5400.775625235822,M,Urban,-0.4809281826324367,5.020995781938884,7.0,Divorced,Osaka,College,Yes
27.0,5088.0355039068445,F,Rural,-0.24927903807201227,6.328995427333322,4.0,Married,Osaka,Graduate School,No
24.0,5705.271071000535,M,Suburban,,6.084424839487715,3.0,Married,Tokyo,Graduate School,No
42.0,4393.43818175903,M,Urban,-0.015284555647309107,4.653101966029943,6.0,Divorced,Kyoto,High School,Yes
18.0,5920.324121733609,M,Urban,0.7867783421591609,2.2796811714265837,4.0,Divorced,Osaka,College,Yes
27.0,5062.8949792895155,F,Urban,-0.0648602525789146,3.8218391731556376,6.0,Divorced,Kyoto,Graduate School,Yes
29.0,5119.972520847312,M,Suburban,-0.33675582118039776,4.852909206747918,4.0,Single,Osaka,Graduate School,Yes
24.0,5143.432544880843,M,Urban,0.606301927538972,5.081228686732823,6.0,Single,Tokyo,High School,Yes
27.0,6062.816439922366,M,Rural,0.14198790386666893,2.3507104538157826,6.0,Single,Osaka,Graduate School,Yes
17.0,3339.226632977524,M,Rural,-0.4088220748978135,5.380762036773876,3.0,Married,Tokyo,Graduate School,No
33.0,5893.417648172671,F,Suburban,0.1779636869686626,4.944858974038421,4.0,Single,Tokyo,College,Yes
22.0,3640.5872579279517,F,Suburban,-0.19752354134804212,4.311565970185103,4.0,,Tokyo,College,No
40.0,4675.939700245111,F,Rural,-1.0104044339592404,7.962413001309105,5.0,Divorced,Osaka,High School,No
40.0,3864.0999479286643,F,Urban,0.9594364920817378,3.143838799360122,3.0,Single,Tokyo,College,Yes
31.0,4167.188555792327,M,Rural,0.2920180103295726,5.625135848388039,4.0,Single,Tokyo,College,No
36.0,3289.0996867532035,F,Rural,-0.3519840729740892,7.55084381091743,3.0,Single,Osaka,High School,No
39.0,4007.3390039255114,F,Suburban,-0.23327174391820044,5.172939151778587,6.0,Single,Osaka,College,Yes
26.0,6156.468237548367,F,Suburban,-0.23157932499365616,2.5833726549426044,6.0,Single,Osaka,College,Yes
20.0,3177.6971312966352,F,Rural,-0.10601081116580224,7.245423503676536,4.0,Married,Tokyo,Graduate School,No
34.0,5513.416562293085,M,Suburban,-0.18237098826047443,5.2374964179264145,4.0,Divorced,Osaka,Graduate School,Yes
30.0,5450.432395337863,M,Urban,-0.27049490589895464,4.244188671082302,3.0,Divorced,Osaka,College,Yes
32.0,5213.483059186683,F,Urban,0.23620111178679876,4.554548077830043,5.0,,Kyoto,Graduate School,Yes
36.0,3832.3536670776803,F,Urban,0.6515532408489518,5.829232798331675,5.0,Single,Osaka,College,Yes
30.0,4227.699726553478,M,Suburban,-0.7009001542884076,4.977894034741425,2.0,Single,Tokyo,Graduate School,No
31.0,6386.914920349336,F,Rural,-1.2621293605593829,5.720576804499439,5.0,Married,Osaka,College,No
21.0,5333.048342705295,M,Urban,-0.32672001815462515,5.47354766450831,4.0,Married,Kyoto,Graduate School,Yes
23.0,,M,Urban,0.6515365596170893,1.8850086390151937,2.0,Divorced,Osaka,,Yes
35.0,4758.154697990745,F,Urban,0.5283348197086022,1.9614495042696438,6.0,Married,Tokyo,College,Yes
48.0,5182.035383945046,M,Suburban,0.28747656532954335,6.17514799926661,5.0,Married,Tokyo,College,Yes
25.0,2424.2017576910166,F,Urban,-0.9108058206807869,5.439080817263355,3.0,Married,Kyoto,College,No
40.0,5118.12300092475,F,Urban,-0.2354609979068679,4.784931253267571,4.0,Divorced,Tokyo,High School,Yes
30.0,4447.801814830526,F,,0.07609565753590483,5.630527664978137,5.0,Married,Kyoto,High School,Yes
20.0,3998.982786177006,F,Suburban,-0.5643354227601936,5.052827039067682,4.0,Married,Osaka,Graduate School,No
31.0,,M,Urban,-0.8548272181047394,6.239522851938636,3.0,,Kyoto,High School,No
24.0,3734.0071142939123,M,Urban,-0.7451879498213729,5.626423893979067,7.0,Single,Osaka,College,No
29.0,5834.407065564638,F,Urban,-0.03838288820284396,4.9710501333387045,5.0,Married,Osaka,High School,Yes
25.0,5714.084715222232,F,Rural,-0.4472601885465368,5.634049959605952,3.0,Married,Kyoto,High School,No
8.0,3490.6591182328457,,Rural,-0.5344156628795873,5.478748112501725,6.0,Married,Osaka,High School,No
26.0,5255.367032063604,F,Rural,-0.38542201433136025,4.595617739910766,4.0,Divorced,Osaka,Graduate School,No
19.0,5953.365260653199,F,Urban,0.3763116962684971,3.252555275006925,5.0,Single,Osaka,High School,Yes
34.0,6533.998663231666,M,,-0.315667944033431,3.3831718426575703,2.0,Single,Tokyo,College,Yes
30.0,5644.293634391835,M,Rural,-0.5166121294461855,5.856545353778211,6.0,Single,Tokyo,High School,No
21.0,5350.459791387682,F,Urban,0.6231457374137213,3.0487602239547447,4.0,Divorced,Tokyo,College,Yes
32.0,5159.698301874576,M,Urban,-0.4600109603031875,6.425838494739542,5.0,Divorced,Osaka,College,Yes
30.0,5061.364810262773,F,Urban,0.3182977548787004,4.228541478410002,3.0,Single,Kyoto,Graduate School,Yes
46.0,5842.848363289798,F,Rural,-0.42876193301878157,5.117140733025121,5.0,Married,Osaka,High School,No
43.0,6696.851184671976,F,Suburban,-0.03774491107973551,5.33011995973413,3.0,Divorced,,College,Yes
18.0,5230.814000741005,F,Urban,0.0841462018976992,4.977091749334963,5.0,Married,Osaka,College,Yes
38.0,5496.007837913589,F,Suburban,0.046645122473674985,5.523510822983322,6.0,Married,Kyoto,College,Yes
21.0,6382.293500837986,M,Urban,0.7416828250064914,3.480125857290837,5.0,Married,Kyoto,High School,Yes
18.0,3562.6592409133136,F,Rural,-0.5614923919649075,6.785436853853943,4.0,Divorced,Kyoto,College,No
40.0,5284.894783895115,F,Suburban,,3.102586295479173,5.0,Single,Kyoto,Graduate School,Yes
29.0,4322.936893732501,F,Rural,0.3730868836352358,6.310310384530064,2.0,Single,Osaka,Graduate School,No
42.0,6295.837862697674,,Urban,0.06557276929630027,3.7737136086015033,4.0,Single,Osaka,Graduate School,Yes
34.0,5381.925871994838,M,Urban,0.4850906906319168,4.373189951881202,5.0,Single,Osaka,College,Yes
25.0,4187.804623704984,F,Suburban,-0.24990666341089277,4.05532840950007,6.0,Divorced,Osaka,High School,Yes
44.0,6070.969276536929,F,Suburban,-0.2603015876293099,6.208939781127258,6.0,Divorced,Osaka,High School,Yes
34.0,4289.057894351225,,Rural,-0.22972473250248734,6.148307156444603,6.0,Married,Tokyo,High School,No
27.0,5467.188494688791,F,Suburban,0.5268603216716801,5.554700208799223,4.0,Single,Kyoto,Graduate School,Yes
19.0,5056.514560747755,,Urban,0.24344866586419944,4.8015224267195915,7.0,Divorced,Tokyo,High School,Yes
32.0,5737.7596771050385,M,Suburban,-0.18155641758227858,6.074260962383571,2.0,Divorced,Osaka,Graduate School,Yes
19.0,4809.952815906466,M,Suburban,0.1582513301032368,3.487379721218217,3.0,Divorced,Osaka,Graduate School,Yes
27.0,3443.533619191041,F,Rural,-0.3210792241000132,4.816432594313281,4.0,Married,Osaka,High School,No
34.0,5822.315126945292,M,Suburban,-0.1927311407831297,1.769731994010276,4.0,Married,Kyoto,Graduate School,Yes
30.0,4930.36496006252,F,Urban,0.46064711691025517,2.886454681174326,5.0,Divorced,Osaka,High School,Yes
28.0,6425.550288632368,F,Urban,0.7470420951342761,4.379291774089699,4.0,Divorced,Tokyo,High School,Yes
18.0,6582.427018113987,M,Urban,-0.19024082776842394,5.904710105443584,3.0,Divorced,Tokyo,High School,Yes
15.0,5500.338068634533,,Urban,0.8079030257137123,3.339685705405201,4.0,Married,Tokyo,Graduate School,Yes
48.0,5475.957107519095,F,Urban,0.5888987276091963,6.091150193204877,6.0,Single,Tokyo,High School,Yes
27.0,5220.823932625633,M,Rural,-0.11562180692483895,4.462867520048867,4.0,Single,Tokyo,College,No
36.0,4025.092581274749,M,Rural,0.042268628713237555,5.649144956298139,6.0,Married,Kyoto,High School,No
31.0,6007.470321895833,F,Urban,0.0725788359110783,6.701250640035398,4.0,Divorced,Osaka,College,Yes
,5793.427271352211,F,Urban,-0.5215533174146505,4.723091215616336,4.0,Divorced,Tokyo,High School,Yes
26.0,5571.466519349694,F,Urban,-0.15061426631805586,5.249963501744349,3.0,Single,Osaka,College,Yes
38.0,4657.719403162363,F,Urban,-0.2145758710405152,4.9989632501699655,6.0,Divorced,Kyoto,College,Yes
31.0,4549.882502997428,F,Rural,-0.5383510013550256,6.651985257076031,1.0,Divorced,Kyoto,High School,No
44.0,7030.986927104587,F,Urban,-0.05369538395751099,2.600872291495182,3.0,Single,Osaka,High School,Yes
40.0,5568.501693378067,M,Urban,-0.1557555862158997,7.747428282163743,5.0,Married,Osaka,Graduate School,No
24.0,3674.283949350566,F,Suburban,-0.08126118920697589,6.868849321193365,4.0,Divorced,Kyoto,Graduate School,No
30.0,6834.984158508207,F,Rural,-0.29267809468888417,2.9819767927530503,3.0,Married,Tokyo,College,Yes
25.0,5709.621145633182,M,Urban,-0.12320488852683233,4.140746900850271,,Divorced,Kyoto,College,Yes
38.0,6126.3115679688935,M,Suburban,-0.14686252261291274,3.470380135337752,4.0,Married,Osaka,High School,Yes
31.0,5379.098684055069,M,Suburban,-0.26629963178841476,4.5635626683395225,4.0,Divorced,Osaka,College,Yes
29.0,5729.669761249749,,Rural,0.23340923070949565,4.069066256739693,6.0,Married,Osaka,Graduate School,No
34.0,4980.344311995759,M,Urban,-0.9446096531084751,5.771893297650818,6.0,Married,Osaka,Graduate School,No
36.0,5820.160883463641,M,Suburban,-0.26603943062269186,6.210395162187772,6.0,Married,Osaka,Graduate School,No
31.0,5298.650469523621,F,Rural,-0.10834055214864569,5.228488235685417,4.0,Married,Kyoto,High School,No
36.0,5639.079465281126,F,Rural,0.06972837908547988,5.0906066770434375,3.0,Divorced,Tokyo,High School,Yes
31.0,,F,Urban,0.5337528302421038,5.675130424217119,3.0,Single,Osaka,College,Yes
38.0,4629.226212275242,M,Suburban,-0.24340775458576341,7.109055853914553,5.0,Divorced,Kyoto,Graduate School,Yes
18.0,6246.76652487311,M,Suburban,0.14445760692218934,1.3202559365691773,2.0,Divorced,Osaka,College,Yes
31.0,3584.062965669891,M,Rural,-0.2577322892275443,6.78056152870369,4.0,Married,Osaka,College,No
