City,Renew,Monthly Income,Education Level,Months after becoming member,Active online hours,Sex,Marital Status,Location Code,Years after high school graduation,Brand Loyalty
Kyoto,Yes,3501.6028387195743,High School,41.0,7.5754121200401725,Female,Divorced,Urban,22.0,-0.5163539459850813
Kyoto,No,5770.856375111134,,77.0,7.925901498567288,Female,Married,Suburban,31.0,-0.47790995970136585
Tokyo,No,5006.622987896945,Graduate School,82.0,4.489301258728474,Female,Married,Rural,29.0,0.2974774154389802
Kyoto,Yes,4123.2412317406615,Graduate School,39.0,5.100994129514173,Male,Divorced,Urban,,0.2837892435990864
Kyoto,No,3089.585046111661,Graduate School,78.0,7.2653707557699185,Male,Single,Rural,11.0,-0.9689026081048489
Tokyo,Yes,3411.388542261905,High School,77.0,5.524504658572434,Female,Single,Urban,48.0,0.06309767920901332
Osaka,Yes,6213.23629878423,College,60.0,4.6877088688043465,Male,Divorced,Urban,45.0,-0.4053509794646661
Tokyo,,4418.097479814403,College,84.0,4.524431767245355,Male,Divorced,Suburban,21.0,-0.43073782771262953
Osaka,Yes,3898.686762698543,College,77.0,5.573980214466739,Male,Single,Urban,18.0,-0.3576246688336382
Osaka,No,3798.9614460911775,College,61.0,4.781113603750782,,Married,Rural,37.0,-0.4365865667125743
Osaka,No,3565.822303752894,Graduate School,68.0,5.924694980965842,Male,Married,Suburban,27.0,0.3419605138515468
Osaka,No,5396.686349942694,Graduate School,91.0,5.296190095054759,Female,Single,Rural,23.0,-0.7255085320477165
,Yes,3432.857640170353,College,36.0,5.336109937509741,Female,Married,Rural,41.0,0.4876149839934163
Osaka,No,3443.925766746144,College,85.0,7.145021620986655,Female,Married,Rural,30.0,-1.0647250798764647
Kyoto,No,5422.095405077716,Graduate School,37.0,3.4367720623840428,Male,Married,Rural,24.0,-0.018503772696368825
Tokyo,Yes,1578.1388564923168,College,58.0,5.2514972014080845,Female,Married,Suburban,29.0,0.45024779108240365
Osaka,No,3879.191170031957,Graduate School,75.0,5.859782414526302,Male,Single,Rural,25.0,-0.3022502468955891
Tokyo,No,5095.481634567959,College,102.0,4.825443295163165,Male,Married,Rural,24.0,-1.16371638816035
Kyoto,No,6459.60324455,Graduate School,60.0,7.052416525516861,Male,Single,Rural,37.0,0.20887590284565627
Osaka,,4031.322372032649,High School,51.0,7.143904689964577,Male,Divorced,Urban,53.0,0.7728479546257985
Tokyo,Yes,2988.736143135028,Graduate School,56.0,5.0969751416586,Male,Married,Urban,35.0,-0.8193974530393522
Tokyo,,5851.566492082275,High School,74.0,5.087712967778837,Female,Married,Rural,32.0,-0.3460033636276774
Tokyo,No,5115.319650676815,Graduate School,62.0,3.4363858329627637,Male,Married,Suburban,38.0,1.058993759583459
Tokyo,Yes,4632.225330756732,Graduate School,68.0,3.7468401268856852,Male,Divorced,Urban,47.0,-0.24636374080954124
Osaka,Yes,3846.1319035840243,College,64.0,7.008493238671397,Male,Single,Suburban,38.0,-0.08987026422471556
Kyoto,Yes,5538.915119004503,College,66.0,2.883198516264168,Male,Single,Urban,27.0,0.028433469638628583
Kyoto,No,4921.487305387633,College,50.0,4.615019846352233,Female,Married,Rural,19.0,0.02577112982548968
,Yes,5887.198159811789,Graduate School,83.0,7.629312677329391,Male,Single,Urban,47.0,-0.3143370263077451
Tokyo,Yes,4416.729638177343,Graduate School,52.0,4.583798578003101,Male,Single,Urban,37.0,-0.5802939716119884
Tokyo,No,5486.86610895627,College,82.0,5.743473233493374,Male,Married,Suburban,32.0,-0.43318909276861745
Kyoto,Yes,3404.494477833673,Graduate School,58.0,6.345115118667105,Female,Married,Urban,11.0,0.5411083136205503
Kyoto,Yes,4716.244084961947,High School,76.0,5.201989325401097,Male,Divorced,Rural,41.0,0.2609018597589763
Tokyo,No,5268.804334631251,Graduate School,56.0,5.391117380030959,Female,Married,Suburban,13.0,
Tokyo,No,4721.897093620451,,59.0,7.467434261965913,Male,Married,Suburban,33.0,0.1666022382008574
Tokyo,Yes,3871.7889275085536,,57.0,4.408729865170715,Male,Divorced,Urban,32.0,-0.23699220411177702
Tokyo,No,3968.8567569425345,High School,65.0,2.370241403873298,Female,Married,Suburban,26.0,-0.2964385652550875
Osaka,Yes,2240.814183631243,,64.0,,Male,Single,Urban,52.0,0.5808893095056168
Kyoto,Yes,4381.347080660092,Graduate School,85.0,5.630075379554211,Male,Divorced,Urban,30.0,-0.6534249469532112
Kyoto,No,4394.118310636714,High School,73.0,5.383609034026377,Male,Married,Suburban,29.0,-0.8288374360080508
Kyoto,Yes,4373.265418012371,College,58.0,4.394364112550701,Female,Divorced,Suburban,30.0,0.3522721088298477
Osaka,Yes,5329.069000095,High School,60.0,5.850459525378165,Male,Divorced,Suburban,36.0,-0.08238036398503906
Kyoto,Yes,6760.307419520665,High School,55.0,6.406689633492778,Female,Single,Suburban,53.0,0.5279241220275019
Tokyo,Yes,5486.295672921359,Graduate School,95.0,7.2323224864768605,Male,Divorced,Urban,20.0,-0.604525251713314
Tokyo,Yes,6491.275117856722,High School,63.0,5.456942271162534,Male,Divorced,Rural,40.0,-0.42671836076441055
Tokyo,Yes,6594.419916747194,High School,86.0,4.588057249173364,Male,Single,Suburban,46.0,-0.5142862411741155
Kyoto,No,5005.094672111723,High School,54.0,7.489655910310061,Female,Divorced,Rural,27.0,0.12057574765038837
Osaka,Yes,2232.943971231603,College,59.0,6.0687845929936035,Female,Single,Urban,45.0,-0.0933571915292214
Osaka,No,6361.1481584116445,,45.0,4.435703342062899,Female,Divorced,Suburban,27.0,0.4473149220913325
Kyoto,Yes,4009.247968459502,High School,62.0,4.679371065569918,Female,Single,Urban,31.0,-0.199708446071117
Osaka,Yes,5230.108336351485,College,33.0,4.10641325263693,Female,Single,Urban,35.0,0.3881445286384253
Tokyo,Yes,4933.580535575734,College,60.0,7.301352405195368,Male,Single,Urban,38.0,-0.16372553579764154
Osaka,,3925.2799517535977,Graduate School,65.0,5.806096892972287,Male,Married,Rural,30.0,0.5778277970026869
Tokyo,No,6434.873114345195,College,77.0,4.4809987322427345,Male,Married,Suburban,23.0,-0.5786617516850348
Tokyo,Yes,6733.911277836576,Graduate School,69.0,6.502064169447271,Female,Divorced,Suburban,37.0,0.18235445199147227
Kyoto,Yes,3404.9439085293598,Graduate School,75.0,4.102728807147992,Male,Divorced,Urban,38.0,0.05248559746564374
Tokyo,Yes,5072.714938057856,High School,59.0,4.743835901981805,Male,Divorced,Suburban,28.0,0.3805174566045152
Tokyo,No,3758.823662540025,High School,51.0,5.584681203124672,Male,Married,Rural,23.0,-0.07525687681735321
Kyoto,Yes,5188.560452195753,High School,68.0,6.325163966197209,Female,Divorced,Urban,26.0,-0.10656741346350079
Kyoto,No,3394.811235444998,High School,59.0,4.051701474709983,Male,Married,Suburban,29.0,-0.20547453521715708
Osaka,No,5257.6687136321725,College,40.0,7.103653108378084,Female,Single,Rural,33.0,0.525438823080498
Tokyo,No,3352.980987356783,College,54.0,2.0543550766278154,Female,Married,Suburban,36.0,0.4552780704428373
Osaka,Yes,2871.4507184596728,High School,61.0,4.256431300153912,Male,Single,Rural,38.0,0.579744618936112
Kyoto,Yes,4412.41484515246,High School,79.0,5.976552475128559,Female,Divorced,Urban,28.0,0.16271136902769523
Kyoto,No,4082.6629715688973,High School,62.0,6.0276374063301565,Female,Divorced,Suburban,32.0,0.3956300155682705
Osaka,No,3813.4495609068945,Graduate School,66.0,4.144961939541144,Female,Married,Rural,41.0,0.4362689683877544
Kyoto,Yes,4629.942801602203,Graduate School,53.0,8.449354621957129,Female,Divorced,Suburban,40.0,-0.39942898938927174
Kyoto,No,5092.941422898095,High School,53.0,5.133689093054497,Male,Single,Rural,27.0,1.2006303012592794
Tokyo,No,4623.524186167209,Graduate School,46.0,6.767293528614469,Female,Married,Rural,38.0,0.12476146961609214
Osaka,Yes,7003.79180309691,Graduate School,74.0,5.514899530030607,Male,Married,Urban,41.0,-0.029332967002899835
Kyoto,Yes,4881.281716136673,High School,62.0,7.373614448054204,Male,Divorced,Urban,30.0,-0.5765608888101263
Osaka,Yes,4306.429505605921,High School,82.0,5.705123868270628,Female,,Urban,33.0,-0.07560741191343989
Kyoto,No,4632.765368152381,College,43.0,6.857028328725658,Male,Single,Rural,38.0,
Tokyo,Yes,4745.392885911542,College,42.0,7.331339760498074,Male,Divorced,Suburban,16.0,0.13610590665347766
Osaka,No,5942.964823541046,High School,72.0,5.564799076359444,Male,Married,Rural,18.0,-0.2442670757641284
Tokyo,Yes,4204.512936743695,College,64.0,4.115697236376595,Male,Divorced,Urban,36.0,-0.07138366845402833
Osaka,No,5501.102472966714,Graduate School,56.0,8.764240553410753,Male,Married,Rural,23.0,-0.6245358678614733
Tokyo,Yes,3863.0260414922086,Graduate School,50.0,4.5212955224353895,Female,Single,Urban,44.0,-0.11736779052678031
,Yes,3821.916538661847,Graduate School,52.0,6.744433473257935,Male,Divorced,Urban,32.0,-0.0475571445815719
Osaka,Yes,2957.2292816544414,College,74.0,2.2495645428982454,Male,Married,Urban,42.0,-0.2100877452533617
Osaka,Yes,4669.347940098476,Graduate School,65.0,6.047060641998027,Male,Divorced,Suburban,28.0,-0.2155504638448654
Kyoto,No,5624.520478901288,Graduate School,72.0,1.9379756382846183,Female,Single,Rural,28.0,-0.36998832804962606
Kyoto,,5022.143461880758,Graduate School,90.0,5.126075543814946,,Single,Rural,34.0,-1.3135109583679552
Osaka,No,5806.474370702455,College,54.0,4.871178325862602,Male,Divorced,Rural,23.0,0.15966925219838557
Kyoto,No,4956.301710308774,Graduate School,57.0,7.847033196914981,Male,Married,Rural,37.0,0.5274057498523991
Osaka,No,5783.235176683444,High School,87.0,5.960127883208685,Female,Married,Suburban,13.0,0.09513721822671417
Kyoto,No,4068.2596786382232,High School,44.0,,Female,Divorced,Rural,,0.46170381024452134
Osaka,Yes,6403.218322701088,Graduate School,42.0,5.633964922412872,Female,Single,Rural,37.0,-0.08701666332270008
Osaka,Yes,4695.805353077038,Graduate School,72.0,5.719750243884811,Male,Divorced,Rural,32.0,-0.7542262358795148
Tokyo,No,3618.2046360538925,Graduate School,62.0,3.8120329659279832,Female,Married,Suburban,34.0,-0.02778800890271721
Osaka,No,4970.3771735368855,College,69.0,6.750719882986888,Male,Single,Rural,22.0,-0.4720589769350528
Tokyo,Yes,6724.413859174379,Graduate School,53.0,5.237687923421381,Male,Married,Suburban,20.0,-0.13697242400301157
Kyoto,Yes,5394.567375284775,Graduate School,54.0,4.558641562847566,Female,Single,Suburban,39.0,0.31355996469233915
Kyoto,Yes,6532.17829893455,Graduate School,51.0,5.500100944745155,Female,Single,Urban,50.0,0.6849982411841709
Tokyo,No,3425.7525786565193,Graduate School,64.0,4.267731727139897,Male,Single,Rural,43.0,-0.32945978891015865
Kyoto,Yes,3696.392746649033,College,76.0,5.781099491958429,Female,Divorced,Suburban,29.0,0.3833373769300702
Kyoto,No,3358.541788415543,,72.0,5.921590871992548,Male,Married,Rural,23.0,0.2616330539980989
Tokyo,Yes,4794.75279867497,College,62.0,4.28392532328545,Female,Married,Suburban,30.0,-0.019475819984603293
Osaka,No,4018.182865852288,High School,86.0,8.022157353190819,Female,Divorced,Rural,31.0,-0.7156157449876641
Kyoto,Yes,5371.256384217187,Graduate School,53.0,5.492421144920336,Female,Divorced,Suburban,30.0,0.32452586888419943
Tokyo,No,2778.500049846418,College,69.0,5.4847273905227025,Female,Married,Rural,25.0,-0.8239394918792159
Kyoto,No,4541.934279187306,High School,65.0,8.951633906514385,Female,Married,Suburban,18.0,-0.41935368633222975
Tokyo,No,4959.713343120599,High School,,4.896131143660135,Female,Divorced,Rural,29.0,0.2449957711700007
Osaka,Yes,3175.223103099457,College,62.0,6.83772813184663,Female,Single,Urban,21.0,0.33747554037462724
Kyoto,Yes,5324.725468054262,College,75.0,3.2971295170899335,Male,Married,Suburban,38.0,-0.14920615963318298
Osaka,No,5953.095682404861,College,78.0,7.935948395608502,Female,,,40.0,-0.1559450351938201
Tokyo,Yes,4887.642696561211,Graduate School,50.0,2.328866928728421,Male,Single,Urban,44.0,-0.12585204422568452
Osaka,Yes,5024.279486019332,College,60.0,5.727489320190061,Female,Divorced,Rural,41.0,0.8033035944512519
Kyoto,Yes,4511.014069940479,Graduate School,73.0,,Male,Married,Suburban,35.0,-0.36603432178677664
Osaka,Yes,4842.50671227772,High School,63.0,2.2129587966606565,Female,Married,,29.0,0.114438611755731
Osaka,No,5619.673822036297,College,17.0,6.942247648175981,Male,Married,Rural,24.0,0.7284814393224142
Kyoto,No,4094.815744306968,High School,60.0,5.443738490719246,Female,Married,Rural,30.0,-0.13282895186015514
Tokyo,No,5441.240252487837,High School,67.0,5.394927284916082,Male,Married,Rural,24.0,-0.2678009718613894
Tokyo,Yes,5626.606305884718,Graduate School,61.0,3.888666657247872,Male,Married,Rural,48.0,0.13772259345668159
Tokyo,No,5577.926309463401,College,65.0,5.035158882733731,Female,Divorced,Rural,10.0,0.2290461578381171
Tokyo,Yes,4580.507163002486,College,32.0,6.264320939609965,Male,Single,Suburban,52.0,0.8747188014852811
Kyoto,No,3785.4272799241185,High School,101.0,5.160255540466567,Female,Married,Urban,22.0,-0.5533068872043987
Osaka,Yes,3589.683617719935,College,53.0,5.102419194625308,Male,Divorced,Urban,38.0,0.35007723723939177
Tokyo,Yes,7040.168455562405,College,76.0,5.800996536258928,Male,Divorced,Urban,38.0,-1.1682045895600384
,Yes,3560.1789799624307,High School,50.0,,Male,Single,Urban,27.0,0.017682132007345697
Osaka,Yes,4606.995081007517,College,80.0,6.796401389570652,Male,Divorced,Suburban,23.0,-0.6124333542900866
,Yes,4536.420975318362,Graduate School,61.0,7.1294313303809,Female,Divorced,Suburban,54.0,0.7528819184900901
Tokyo,Yes,3926.673080604863,Graduate School,64.0,6.072557249692927,Male,Divorced,Urban,42.0,0.20692509228012046
Kyoto,Yes,5117.874925369179,Graduate School,63.0,4.599369641323366,Male,Divorced,Suburban,41.0,0.4171915376787062
Tokyo,Yes,4132.174859789613,Graduate School,40.0,7.640533404341205,,Married,Urban,50.0,0.6445349443525548
Osaka,Yes,4117.648344784254,High School,83.0,6.657542334182838,Male,Single,Urban,21.0,-0.32578630752482823
Tokyo,No,5057.593533262639,College,90.0,4.638755012389989,Male,Married,Suburban,13.0,-0.7683641575375793
Tokyo,Yes,4878.126874548176,High School,69.0,6.210555489043681,Male,Single,Suburban,34.0,0.15912855227568623
Kyoto,No,1922.4035924324635,Graduate School,65.0,4.532793394415924,Female,Married,Rural,29.0,0.43550022745899064
Kyoto,Yes,4533.329187117065,College,44.0,4.186480463432986,Male,Single,Urban,25.0,-0.08954931802264421
Osaka,Yes,4885.988028061754,College,55.0,7.374488980841614,Female,Divorced,Urban,37.0,0.3354138866809172
Tokyo,Yes,4150.1477280218105,High School,74.0,6.891757130668658,Female,Married,Urban,15.0,-0.20402742962529186
Osaka,No,5054.435078356569,High School,66.0,6.315688432324198,Female,Married,Rural,20.0,-0.5024717426147982
,No,5698.533790258689,High School,33.0,7.476820728803784,Female,Married,Rural,34.0,0.22656933930185896
Osaka,Yes,4335.707943969847,Graduate School,99.0,5.772027507960097,Male,Married,Urban,26.0,-0.3850711805488183
Tokyo,Yes,5565.181586756288,College,71.0,6.607498038475388,Male,Single,Urban,14.0,0.08643484705874094
Osaka,No,4383.818360162411,High School,58.0,6.372617101150484,Male,Single,Rural,29.0,
Tokyo,Yes,5962.700822339467,Graduate School,68.0,6.57441455022386,Female,Single,Urban,38.0,-0.40678347807405496
Osaka,Yes,4737.555984945649,College,44.0,7.974249612257678,Male,Married,Urban,33.0,0.15789062009521204
Osaka,Yes,3313.0347873411306,Graduate School,45.0,4.997804850440554,Female,Divorced,Urban,40.0,-0.3431905238964124
Tokyo,Yes,4731.3077531777135,College,89.0,7.667270545743996,Male,Single,Urban,48.0,0.26741328784479457
Osaka,No,5162.909675147809,College,69.0,6.307592971140782,Female,Divorced,Suburban,24.0,-0.5842047511069942
Osaka,Yes,4226.090960921375,College,61.0,5.021297249984779,Male,Married,Rural,29.0,-0.6266242076375383
Tokyo,Yes,5916.480101093494,College,62.0,6.803969357992223,Female,Married,Urban,39.0,-0.45972861181271474
Osaka,Yes,2882.008401985787,College,47.0,6.206122328696116,Male,Divorced,,34.0,0.07178822702860621
Kyoto,Yes,4812.775003459994,Graduate School,43.0,3.7682971390914606,Female,Divorced,Urban,32.0,0.14502162404078955
Tokyo,Yes,4835.595090665645,High School,93.0,4.047313537514966,Male,Single,Urban,35.0,0.06558594033306142
Osaka,Yes,4942.407205127101,College,76.0,4.299832203463133,Male,Divorced,Urban,38.0,0.3444852291385416
Osaka,No,5084.591640668189,High School,69.0,3.21157192052992,Male,Married,Rural,22.0,0.014594458431372248
Kyoto,Yes,4649.241211199023,College,55.0,6.057096204677584,Female,Single,Suburban,40.0,-0.09692867266154531
Kyoto,Yes,5367.144056496161,College,50.0,6.352737157391525,Male,Divorced,Urban,32.0,-0.05849533184417288
Kyoto,No,3037.1204433120797,Graduate School,79.0,3.948933372389263,Male,Married,Rural,10.0,-0.5500316153528539
Osaka,Yes,3835.1401845116625,College,38.0,5.127765962141647,Male,Divorced,Urban,46.0,-0.09540927321558296
Tokyo,Yes,5822.046969421431,Graduate School,53.0,6.635457885745168,Female,Divorced,Rural,45.0,-0.5534617797336786
Tokyo,Yes,6336.9606809703455,Graduate School,71.0,5.843356808349642,Male,Divorced,Urban,34.0,-0.249641183283419
Osaka,Yes,4445.063712872496,High School,35.0,5.208968847506473,Female,Single,Urban,39.0,
Osaka,Yes,5037.649036658497,College,59.0,4.231127623168765,Female,Single,Urban,36.0,-0.1917944617500232
Osaka,No,5385.549587995664,Graduate School,51.0,5.3246993744089615,Male,Single,Rural,30.0,0.26322013677498635
Tokyo,No,4261.649085140027,Graduate School,66.0,6.228880385487965,Female,Divorced,Rural,33.0,-0.19896851494690532
Tokyo,Yes,3123.8842320070935,Graduate School,60.0,4.3832505133708,Male,Single,Suburban,33.0,-0.6330807921158995
Osaka,Yes,7078.65499927454,Graduate School,79.0,7.505232011522945,Female,Single,Suburban,35.0,0.29684443679501515
Kyoto,No,4245.664776522043,High School,95.0,4.657783356929481,Female,Single,Suburban,16.0,-1.0933887645338922
Tokyo,No,4088.454927145524,High School,47.0,4.085157740772632,Female,Married,Suburban,22.0,
Kyoto,Yes,5997.344646792497,College,49.0,1.5215935127145919,Female,Single,Urban,57.0,0.9008022165995277
Kyoto,Yes,5191.9694592935775,,63.0,6.035780411765502,Female,Divorced,Urban,48.0,0.2980544288742013
Osaka,Yes,4184.989798029019,College,61.0,5.391061709947806,Male,Single,Urban,46.0,-0.14894936846048457
Osaka,Yes,4048.435536658766,College,73.0,5.365544754106823,Male,Divorced,Urban,34.0,0.6438203281950483
Tokyo,Yes,3407.04850890502,High School,42.0,7.276669881297166,Female,Divorced,Urban,51.0,-0.002222599602914821
Osaka,Yes,6449.984900687057,High School,89.0,8.985843399550777,Male,Single,Urban,29.0,-0.4090746429295242
Kyoto,Yes,1777.0789848576283,High School,59.0,6.709056072781857,Female,Divorced,Urban,52.0,-0.004333122584643079
Kyoto,Yes,4424.488361975304,High School,62.0,3.623288430204253,Male,Divorced,Urban,29.0,-0.2484087353838657
Kyoto,Yes,5076.679002398654,High School,44.0,5.575531618070565,Female,Divorced,Rural,43.0,0.07196242406019687
Osaka,Yes,3523.0786196545623,College,53.0,5.2081088163652005,Male,Divorced,Urban,36.0,0.16442879198685212
Kyoto,Yes,3399.5379429581008,High School,87.0,5.615727455459681,Female,Divorced,Urban,55.0,-0.5659512078344948
Kyoto,No,4998.554885921906,Graduate School,82.0,4.1929883957992296,Male,Married,Rural,29.0,0.37998527010326866
Kyoto,No,3466.7787684370005,Graduate School,67.0,6.1281592717077515,Female,Married,Rural,37.0,0.0939047365898798
