Renew,Brand Loyalty,Marital Status,City,Education Level,Age,Gender,Monthly Income,Months after becoming member,Location Code,Active online hours
No,0.5706128130416079,Divorced,London,High School,38.0,F,5675.795394635786,29.0,Rural,8.365070737856467
Yes,0.5292668935126263,Divorced,London,Graduate School,45.0,M,5923.203260359713,39.0,Urban,6.3580868973224804
Yes,-0.35093179337338753,Single,Manchester,Graduate School,54.0,F,6332.107024616623,47.0,Suburban,6.219420176276786
No,-0.03923327975208246,Married,Manchester,College,44.0,M,4662.428710556803,67.0,Rural,4.853068995888153
Yes,-0.006969607599351224,Divorced,New Castle,Graduate School,,F,6156.264508154493,53.0,Urban,5.598512349786105
No,0.7167233505204306,Single,Manchester,Graduate School,53.0,M,3933.6918456914345,69.0,Rural,4.388252535648705
Yes,0.004892713225221779,Single,London,Graduate School,54.0,M,6424.769056650014,44.0,Urban,6.157491929559298
Yes,0.7109401604000236,Divorced,London,Graduate School,55.0,F,6893.3229461557985,79.0,Urban,
Yes,-0.47680771752449713,Single,New Castle,College,55.0,F,6989.215469105596,60.0,Urban,8.072200507351965
Yes,0.03092380875740164,Single,New Castle,Graduate School,38.0,F,7153.691783693054,65.0,Urban,7.17184020788817
No,0.1011397628764531,Married,New Castle,High School,,F,3423.3181963906904,76.0,Suburban,3.957752329893264
Yes,0.5017611733491153,Divorced,London,Graduate School,53.0,F,6411.044550892972,45.0,Urban,4.322274108449287
Yes,0.33638293437805394,Divorced,New Castle,Graduate School,42.0,M,6518.0199904602105,47.0,Urban,6.906846464263391
No,0.0841685766834746,Married,Manchester,Graduate School,55.0,M,5803.066265854507,52.0,Suburban,8.252535815032422
Yes,0.34547338444020137,Single,New Castle,College,53.0,F,5302.7415368423635,70.0,Urban,5.42390505716876
Yes,0.8279824516135312,Divorced,London,College,40.0,M,6600.829723404397,69.0,Suburban,3.8746935513811698
No,-0.41241608972222,Single,London,College,53.0,M,5898.47246367674,44.0,,
No,0.28046607753856884,Divorced,London,High School,49.0,M,4674.190362739095,74.0,Suburban,8.136222620523526
Yes,0.7533199366036976,Married,Manchester,High School,53.0,F,7470.166163782432,24.0,,6.586670425015986
Yes,0.3594214927690149,Single,London,,44.0,F,7590.1930999424385,54.0,Rural,8.084403646555906
Yes,-0.9429939522811581,Married,London,College,50.0,M,5423.031881849584,33.0,Urban,5.275013455089903
Yes,0.6010869882018238,Divorced,New Castle,High School,43.0,M,7156.785188302837,65.0,Urban,5.766339891863902
Yes,0.1051627600102712,Married,Manchester,College,61.0,F,7334.648926948177,46.0,Urban,5.437652154103191
Yes,-0.09807047743642028,Married,Manchester,College,45.0,F,5648.424659257674,75.0,Rural,5.861371896168469
Yes,-0.6127610931178602,Single,Manchester,,49.0,M,6669.0938781894665,51.0,Urban,5.008730932727102
Yes,0.47538216990222043,Divorced,London,Graduate School,52.0,F,6025.008644343601,73.0,Suburban,5.995810543061704
No,0.20265861099161933,Married,London,College,54.0,M,4862.679462709838,57.0,Rural,7.465194354541224
No,0.0564299880740729,Married,London,College,50.0,F,6340.491390877378,32.0,Rural,4.643230922583088
,-0.8257373212716463,Single,Manchester,Graduate School,64.0,F,4929.419031283912,36.0,Urban,6.959016091417606
No,0.5662619585501923,Married,Manchester,College,39.0,F,4393.998455054092,50.0,Rural,6.699744737724968
Yes,0.13043450118405303,Divorced,New Castle,Graduate School,59.0,F,6038.357404223797,39.0,Urban,7.1203046621448705
Yes,0.33008220165428886,Single,London,College,59.0,F,6085.578767912861,53.0,Rural,6.946234501878681
Yes,-0.29304293016485794,Married,New Castle,College,53.0,F,4685.795258611972,68.0,Urban,4.57204117639715
No,0.40604696194910306,Married,Manchester,High School,45.0,F,4943.317767838221,47.0,Rural,6.56952765185245
Yes,0.8796110150273044,Single,London,College,33.0,M,6732.301377184343,48.0,Urban,6.685667479839574
No,-0.15784223003815845,Single,London,Graduate School,53.0,M,4497.43017664451,70.0,Rural,4.8231224617098025
Yes,-0.21397867460874298,Divorced,Manchester,College,46.0,F,6328.707633212483,61.0,Urban,7.801729240540026
No,-0.13260003141790455,Married,London,College,33.0,M,5875.981209088848,54.0,Rural,7.945142647782567
,1.2519095090797383,Divorced,Manchester,College,41.0,F,6874.298512885728,54.0,Urban,5.715328766483293
No,-0.13236923942499412,Married,London,Graduate School,32.0,M,5396.408424694489,44.0,Suburban,4.108846869760222
No,0.9542469265291209,Single,London,High School,51.0,F,4755.180222211161,26.0,Rural,7.8746908360958745
No,0.06299476553141947,Married,Manchester,College,45.0,M,4460.9885983415215,40.0,Rural,2.663794001352567
Yes,0.34730720118682734,Single,Manchester,Graduate School,51.0,M,5947.738894254849,50.0,Suburban,6.831811409970956
No,0.07324240691197004,Married,Manchester,College,52.0,M,6074.7639541118215,63.0,Suburban,9.028243543489484
No,-0.40522972337481045,Married,New Castle,High School,55.0,M,4917.440544879214,60.0,Urban,4.645553320484673
Yes,-0.08032828283882243,Married,Manchester,High School,36.0,M,5715.414745706287,69.0,Urban,5.9570662322797965
No,,Married,Manchester,Graduate School,43.0,F,5206.350276837422,39.0,Rural,3.040119844171191
No,0.0028426972170262355,Divorced,Manchester,High School,47.0,,5272.172724365554,28.0,,5.988531885477021
Yes,0.5478373753545248,Divorced,Manchester,College,58.0,F,5497.682482924094,104.0,Suburban,5.34414650829911
No,-0.37109059893970076,Divorced,London,High School,49.0,M,6941.74993484073,84.0,Suburban,9.528070900940058
Yes,0.5167755611444682,Married,New Castle,Graduate School,69.0,F,,95.0,Urban,5.616947072391381
Yes,0.37130867693705294,Single,Manchester,,40.0,F,6519.622581740597,36.0,Urban,4.886473250118251
No,0.5433700835878984,Married,New Castle,College,57.0,F,5574.24840803715,56.0,Rural,7.322516509820976
No,0.2937651992600573,Married,London,College,,F,4422.774504444225,40.0,Rural,6.4621866664050325
No,-0.25903777152046825,Single,New Castle,High School,47.0,M,5497.250914687543,50.0,Suburban,5.993235513142863
Yes,0.5419865197331827,,Manchester,Graduate School,46.0,F,6522.792091268373,47.0,Suburban,4.233105036144767
Yes,-0.3757846766535198,Single,London,High School,47.0,F,4828.19373109658,51.0,Urban,6.648738631102172
No,,Married,Manchester,High School,39.0,F,6726.926259178708,33.0,Suburban,8.259992753236672
Yes,0.49675144330501675,Single,New Castle,Graduate School,46.0,M,6279.501932146354,69.0,Suburban,
Yes,-0.5756015916584598,Married,Manchester,College,57.0,M,5987.800594744201,71.0,Urban,6.575840938019337
No,1.2748212947586288,Married,London,College,40.0,M,1462.352042146235,68.0,Rural,2.7615195275754383
No,0.9702907749840431,Divorced,Manchester,Graduate School,48.0,F,4535.323143562574,73.0,Rural,6.953354881600862
Yes,,Divorced,London,Graduate School,49.0,M,6738.879456402249,64.0,Urban,8.469123751810567
Yes,0.448311510792475,Divorced,London,College,50.0,M,6148.353302071174,61.0,Suburban,6.09855172063364
Yes,0.23200728785634442,Single,London,High School,30.0,M,5109.915653600388,30.0,Suburban,5.837027335184391
No,0.5382722312913669,Married,Manchester,High School,58.0,M,3778.5498502727696,61.0,Rural,4.504309559123195
Yes,-0.010117225218008064,Divorced,London,Graduate School,52.0,F,5706.236208806671,89.0,Urban,6.628794138033319
Yes,0.15823911149802627,Divorced,New Castle,High School,31.0,F,5151.814063679311,32.0,Urban,4.994200371652369
Yes,0.19519376606358885,Divorced,London,College,50.0,F,5464.147634413393,74.0,Rural,3.8369290972248242
Yes,0.6354965500442867,Divorced,London,Graduate School,51.0,M,5901.523726875803,46.0,Urban,5.2850892621482455
No,-0.223119112281855,Married,New Castle,Graduate School,50.0,F,5005.155710640245,75.0,Rural,6.422538468115023
Yes,-0.7039266252480705,Single,,College,47.0,F,6208.452558036201,46.0,Rural,6.897827322341243
No,,Married,Manchester,Graduate School,57.0,F,5991.885662680015,51.0,Rural,7.503394571060618
No,-0.16123227162204767,Married,London,Graduate School,60.0,M,5568.297278893412,80.0,Rural,6.616398968623861
No,-0.056660307760779016,Divorced,London,Graduate School,51.0,M,6255.044402934747,100.0,Rural,5.999795784719687
No,0.33062341823113506,Single,New Castle,College,42.0,M,4585.761431130792,49.0,Rural,5.8848209056495735
Yes,0.32821852912066873,Married,Manchester,High School,46.0,F,6463.556763413017,50.0,Urban,5.606498408515462
No,0.13877217727149277,Married,Manchester,College,35.0,M,5070.04815142087,32.0,Suburban,5.529075546752249
No,-0.41316011635127814,Single,London,Graduate School,47.0,F,5099.518834832961,53.0,Rural,6.365028663257303
Yes,0.4988140481719379,Divorced,Manchester,High School,47.0,F,6726.6093279337665,40.0,Urban,3.813941080338212
Yes,-0.14091058657470246,Married,New Castle,High School,51.0,F,6065.890210432029,52.0,Urban,7.498286908978734
Yes,-0.022722876338772346,Single,,Graduate School,53.0,M,4855.336623317576,51.0,Urban,7.240421478084245
Yes,0.1278579707075882,Divorced,Manchester,College,44.0,M,6376.080540076778,53.0,Urban,7.146575378294453
No,0.5070789747019981,Married,New Castle,Graduate School,42.0,M,6057.9311943537205,49.0,Rural,6.7231937919865015
Yes,0.12749086754730177,Divorced,New Castle,Graduate School,37.0,F,5297.163543211151,88.0,Urban,6.893327594448696
Yes,0.17905425446379292,Single,London,College,43.0,F,6229.524095061173,79.0,Urban,6.599163399485686
No,0.2648810359966249,Single,New Castle,Graduate School,57.0,F,4134.69462659009,91.0,Rural,4.107197328275783
No,-0.2182780092210027,Single,New Castle,High School,20.0,M,6656.543495209373,66.0,Suburban,8.870717331654646
Yes,0.5714842248523317,Divorced,Manchester,College,50.0,M,,60.0,Suburban,7.292550284780598
No,-0.03632419871368714,Single,New Castle,Graduate School,55.0,F,4764.523493146714,91.0,Suburban,5.142090934631661
No,-0.06648295512324615,Married,Manchester,,51.0,M,5497.634424283656,60.0,Rural,4.969271602504202
Yes,0.4403795251616995,Married,Manchester,High School,41.0,M,6960.735695125487,69.0,Urban,6.5738913539122805
,0.8438360761217856,Single,New Castle,High School,48.0,M,4105.742659245436,46.0,Suburban,5.127100663687411
Yes,-0.18952025018426233,Married,London,College,50.0,M,6300.519919004418,68.0,Suburban,6.279600666758672
Yes,0.4091285002208548,Divorced,Manchester,High School,37.0,M,5119.870794792605,75.0,Urban,3.060708447749524
Yes,0.2059316545655072,Married,Manchester,High School,31.0,F,4798.79598689591,12.0,Urban,5.481225266009876
Yes,0.1965903357544356,Single,Manchester,Graduate School,42.0,F,6081.702668180326,82.0,Urban,6.518059064560871
Yes,0.4697388014764308,Divorced,New Castle,College,46.0,M,5930.279118480477,49.0,Suburban,4.390782753782549
,0.3491640109308448,Single,London,Graduate School,,F,,78.0,Suburban,6.387924052730609
Yes,0.9155636381590311,Single,New Castle,High School,65.0,F,7487.8274403350915,52.0,Suburban,2.9018208775653345
No,1.0195934628692713,Married,New Castle,Graduate School,56.0,M,3072.9592751555097,47.0,Rural,4.493216437477506
No,0.28243609153858285,Married,Manchester,College,45.0,M,3665.5630097076464,74.0,Urban,5.314133769056067
Yes,0.16588084041101006,Single,London,College,40.0,F,5581.3306609959145,52.0,Urban,6.250577450018818
Yes,1.0926217354159986,Divorced,London,High School,63.0,M,5464.150108393335,45.0,Suburban,3.137402623788163
No,0.11893321618388142,Married,London,High School,42.0,M,6577.134703104689,56.0,Rural,7.111923720416636
Yes,0.6107268343429132,Divorced,,Graduate School,49.0,M,6167.790230747523,,Urban,5.960769305467368
No,0.7608454228408332,Married,New Castle,Graduate School,,M,4694.994338879543,38.0,Rural,3.670727901561551
Yes,-0.0365970346851478,Divorced,New Castle,College,42.0,F,6191.49226453651,85.0,Urban,5.21403707747127
Yes,0.31935146581485996,Married,London,Graduate School,46.0,M,5908.342266839646,67.0,Urban,5.103427942679265
Yes,-0.04427966294559804,Divorced,Manchester,College,49.0,M,7215.8866616454025,92.0,Rural,7.1922765350517235
Yes,-0.16834657989261725,Married,New Castle,Graduate School,46.0,F,5140.216578286792,59.0,Urban,6.381299156790131
Yes,0.324586711762876,Divorced,Manchester,High School,48.0,F,5421.866207354665,37.0,Rural,3.1591466039706884
Yes,-0.8119512917946292,Married,New Castle,Graduate School,42.0,M,5678.071002976652,48.0,Urban,7.901394687463294
Yes,1.0028822114521259,Single,Manchester,High School,,F,6107.8125127449675,54.0,Rural,4.536811226253924
Yes,1.1521355980365506,Divorced,London,High School,65.0,F,6881.5242041099145,43.0,Suburban,5.153062853542361
Yes,0.13828323628663824,Single,Manchester,Graduate School,57.0,M,7172.229804888714,60.0,Suburban,7.319087384239301
Yes,-0.17654435656524825,Divorced,New Castle,Graduate School,51.0,M,5998.313040438921,52.0,Urban,4.230347049095943
Yes,0.6636733967571495,Divorced,Manchester,High School,51.0,F,6664.853332115388,70.0,Suburban,6.3677513338808645
No,,Divorced,Manchester,High School,43.0,M,5326.062209466912,67.0,Rural,4.359982692496974
Yes,0.4043365074619044,Married,Manchester,College,50.0,F,6319.888438519832,79.0,Rural,5.927970705150586
Yes,0.9540684422180103,Divorced,London,Graduate School,45.0,F,6370.207649412859,67.0,Rural,4.676171519680894
No,0.05876343999330469,Divorced,London,Graduate School,33.0,M,5257.637349665756,71.0,,4.550482624798682
Yes,0.6391013152670079,Single,New Castle,Graduate School,42.0,M,8038.833433613167,67.0,Urban,6.192149374407726
No,-0.12753159724596663,Married,Manchester,College,28.0,F,5719.778675407332,55.0,Suburban,6.854398877253541
Yes,0.05945914895740706,Divorced,London,College,57.0,M,5066.95340584829,32.0,Suburban,6.411881633700742
No,0.0026647899990616675,Married,London,High School,52.0,M,5058.856866142243,88.0,Rural,7.250535447498401
Yes,,Married,London,Graduate School,50.0,M,5776.128541486779,25.0,Suburban,4.388438906510457
Yes,0.3302643979731085,Divorced,New Castle,College,41.0,F,6035.440052091106,73.0,Suburban,5.451409111074975
No,0.34344890169727854,Married,New Castle,High School,51.0,M,4764.49929889735,59.0,Suburban,4.752541708539495
Yes,-0.2771334385674573,Single,London,College,49.0,F,5125.200532567875,73.0,Urban,5.430729613504857
No,-0.31168923824839057,Married,Manchester,High School,44.0,M,5206.707306919866,76.0,Suburban,5.067290199192297
Yes,0.08806102812397854,Married,London,College,51.0,F,5542.72473133527,82.0,Suburban,5.282986406187334
Yes,0.4477303488961315,Divorced,London,High School,55.0,F,6025.45457399935,63.0,Suburban,3.653453844565862
Yes,0.02928212709103567,Divorced,Manchester,College,52.0,F,6384.801593522387,76.0,Urban,7.35358406164714
No,0.10111857006368985,Married,New Castle,Graduate School,53.0,F,4577.692229382727,50.0,,5.244683234435557
Yes,-0.23643082665514803,Single,New Castle,High School,62.0,M,4650.520100408506,74.0,Urban,5.006924756359837
Yes,0.022579535541607854,Divorced,London,Graduate School,42.0,M,5915.402563877406,76.0,Suburban,3.2655200420209884
No,-0.1748232514982372,Married,Manchester,,40.0,F,5451.7968884087995,87.0,Rural,6.263025331138593
Yes,0.2893478524291896,Single,London,College,31.0,M,6047.55232248311,53.0,Urban,3.8703251067708946
Yes,,Married,New Castle,High School,44.0,M,4786.9977578536145,37.0,Suburban,5.783157024464106
Yes,0.30902936820413296,Divorced,New Castle,College,41.0,M,5604.359312733412,73.0,Urban,3.7007181790269588
Yes,0.46273354350277085,Single,New Castle,High School,52.0,M,7009.469762903924,60.0,Suburban,6.911769324488633
No,-0.059727037530972193,Divorced,New Castle,College,41.0,M,5435.490284095207,55.0,Suburban,5.712685324871336
,-0.08282719856560705,Married,New Castle,,62.0,M,5008.04540128406,57.0,Suburban,5.487193707096071
Yes,-0.11320196654767334,Married,London,High School,53.0,M,5634.3215513321165,55.0,Suburban,6.476445765788562
Yes,-0.22544542156370806,Married,London,High School,45.0,M,4748.389994071134,64.0,Urban,5.790431926239802
No,-0.782281284851081,Divorced,Manchester,College,58.0,F,6056.062555077465,58.0,Suburban,5.2744021346242445
Yes,0.29173018794434435,Divorced,London,College,45.0,M,6190.735296341851,112.0,Suburban,3.9424138747227064
No,0.04460276542022795,Divorced,Manchester,Graduate School,37.0,F,5067.647748792512,55.0,Rural,6.3752665904574215
No,0.3885756090697959,Married,Manchester,Graduate School,34.0,M,4983.2267246546735,47.0,Suburban,4.330851887519052
Yes,0.4267383636425357,Single,Manchester,College,43.0,F,7292.646804807022,74.0,Urban,5.815271302725696
No,-0.05553380600631774,Married,London,College,45.0,M,5185.918196376197,86.0,Rural,6.6657700810162845
No,-0.009712566036114478,Single,New Castle,High School,45.0,F,5978.255354884448,25.0,Suburban,6.138690386376595
Yes,-0.5258499174785851,Divorced,London,High School,44.0,M,6715.664841606145,50.0,Urban,7.9503332553544155
Yes,-0.5243052914952758,Divorced,London,Graduate School,39.0,,4927.28472142041,26.0,Urban,5.376630492799136
Yes,0.4301403285945825,Married,New Castle,College,41.0,F,5738.167529880135,84.0,Urban,4.795116708624594
Yes,0.1422687899255778,Single,London,Graduate School,46.0,F,7480.221141108399,73.0,Urban,8.546059910354893
No,0.27473895755582245,Divorced,Manchester,College,,M,6638.059346793573,74.0,Rural,9.51904584783281
No,0.32981544602968055,Married,New Castle,High School,44.0,F,5754.4395070360515,74.0,Rural,4.208727946931145
,0.040480473174021925,Divorced,London,College,39.0,M,5666.027510542547,39.0,Urban,6.596934053139359
Yes,-0.6376875550395456,Divorced,Manchester,High School,52.0,M,5303.640519269525,51.0,Suburban,6.067383371529658
Yes,-0.07926546958828268,Divorced,New Castle,College,43.0,M,4992.6798019082225,71.0,Suburban,5.345763408307475
Yes,-0.48895787704340243,Single,Manchester,Graduate School,39.0,F,4545.610694064742,53.0,Urban,5.919830395815665
No,-0.49563573144916984,Married,New Castle,High School,54.0,M,6354.9808844352365,26.0,Rural,7.045957444070906
Yes,,Single,New Castle,High School,35.0,F,5836.620746631892,56.0,Urban,5.1973182835221925
