Annual Income,Hours Online,Sex,Months with Company,Renew,Age,City,Brand Loyalty,Location Code,Education Level,Marital Status
59747.260872695326,3.6305361133338225,F,52.0,Yes,52.0,Khon Kaen,-0.39123309463519756,Urban,Graduate School,Single
66965.07648858406,4.162883474752729,M,60.0,Yes,49.0,Udon,1.2915461139512143,Urban,Graduate School,Divorced
47096.95978230224,4.988081084077703,M,56.0,No,61.0,Khon Kaen,-1.0737113218162981,Suburban,High School,Divorced
81407.71453333765,8.523334439795603,M,25.0,No,36.0,Mahasarakam,-0.5178128213818274,Suburban,High School,Married
56079.78549900963,4.922709357889168,F,60.0,Yes,59.0,Khon Kaen,0.25128120961413636,Suburban,College,Divorced
48559.28066663141,4.418990598955654,M,62.0,No,59.0,Khon Kaen,0.5378001825948759,Rural,College,Married
67309.83777598264,1.7316206609023856,F,52.0,Yes,66.0,Khon Kaen,0.6877736471814802,Urban,,Divorced
45080.01424292013,4.587801349270874,M,71.0,No,54.0,Udon,-0.1235619862527944,Rural,Graduate School,Single
51608.976044533076,2.545186408747095,M,65.0,Yes,54.0,Khon Kaen,0.33003438055465734,Suburban,High School,Divorced
81722.19142360051,4.8474922112712875,M,34.0,Yes,43.0,Khon Kaen,-0.28040452312137976,Urban,High School,Divorced
83403.06951679516,6.84441571391405,F,39.0,Yes,25.0,Khon Kaen,0.01699160906948606,Suburban,Graduate School,Single
71860.57416820439,6.729221629105318,M,52.0,Yes,30.0,,-0.43460168013057554,Urban,College,Married
79743.32743307516,,F,27.0,Yes,44.0,Khon Kaen,0.14041479132802126,Suburban,Graduate School,Divorced
65694.32031972554,3.6658543146584033,M,57.0,Yes,58.0,Udon,-0.21341367487192153,Rural,College,Single
78790.84611866652,5.189967560489072,F,25.0,Yes,41.0,Khon Kaen,-0.022375236989289893,Urban,Graduate School,Divorced
63456.465763210836,3.9806156242462953,M,47.0,Yes,52.0,Udon,0.10165453414834241,Suburban,Graduate School,Married
55368.859856396164,4.280136512639596,M,56.0,Yes,53.0,Udon,0.22767511775050697,Urban,Graduate School,Divorced
57802.80399045668,5.1209023856056834,M,54.0,No,41.0,Mahasarakam,0.19005307430386437,Rural,Graduate School,Married
71858.95474371436,3.8134085543799205,F,46.0,Yes,47.0,Mahasarakam,-0.1963386955374801,Rural,High School,Married
52810.94494852906,3.278912003527275,F,48.0,Yes,65.0,Mahasarakam,0.14023691388349435,,College,Single
55880.703929774994,3.7655501193359697,M,68.0,Yes,62.0,Udon,-1.1022074617444915,,Graduate School,Divorced
45358.842567521475,5.2965323792842405,F,46.0,No,47.0,Mahasarakam,-1.0275052100748603,Suburban,,Married
69516.72271790217,2.3108449732810783,F,56.0,Yes,55.0,Mahasarakam,0.0809459906310312,Urban,Graduate School,Single
81522.77466457835,5.378231689060918,M,41.0,Yes,45.0,Mahasarakam,1.0937830451401782,Urban,Graduate School,Single
44820.09131927924,3.1658731001182363,M,73.0,Yes,65.0,Udon,0.09296058697039672,Urban,High School,Single
77790.75260425113,7.081583710907347,M,39.0,Yes,47.0,Mahasarakam,-0.49091137873383195,Suburban,High School,Divorced
49620.70188378048,7.149199740853188,M,53.0,No,49.0,Mahasarakam,-0.023771610837886245,Rural,Graduate School,Married
68266.45961701695,4.491443441575871,F,40.0,Yes,51.0,Mahasarakam,-0.4192334053273848,Urban,College,Divorced
57542.38791915164,2.717176105692774,F,63.0,Yes,68.0,Khon Kaen,-0.19826497659635153,Urban,College,Married
58909.74992410165,4.5049527831789895,M,52.0,Yes,59.0,Udon,0.03852346047377654,Urban,Graduate School,Married
63030.765534568374,5.007337843606315,F,63.0,Yes,52.0,Udon,-0.5118233201502308,Urban,Graduate School,Married
72457.62574213551,5.907604267977574,M,29.0,Yes,40.0,,0.5501027551637035,Urban,Graduate School,Single
66697.2895182387,3.4254859042290176,M,57.0,Yes,54.0,Mahasarakam,-0.05747984656623749,Urban,College,Divorced
72439.80388200935,8.263961041944018,M,65.0,No,42.0,Udon,-0.09091860169786248,Suburban,High School,Divorced
68898.74347289352,7.872653551817394,M,47.0,No,35.0,Mahasarakam,0.013389218785096926,Suburban,High School,Single
53994.63476348378,5.922695802780979,F,93.0,No,53.0,Mahasarakam,0.16498672363748057,Rural,College,Single
71548.94359190139,6.965272175258485,F,40.0,Yes,51.0,Khon Kaen,0.3370107217780516,Urban,College,Married
74003.43434733141,5.0522575671746415,F,24.0,Yes,43.0,Mahasarakam,0.3570111439389746,Suburban,Graduate School,Divorced
70657.02013533196,4.717077771035395,F,44.0,Yes,52.0,Udon,-0.3767208833245057,Suburban,College,Single
63555.067135054844,3.7712003139939023,F,57.0,Yes,54.0,Mahasarakam,-0.03631410694933198,Suburban,Graduate School,Single
49708.02663474306,1.9903805713360132,F,67.0,Yes,68.0,Khon Kaen,-0.2547434605834009,Suburban,College,Divorced
91082.38108283276,5.1311585498399745,F,21.0,Yes,32.0,Mahasarakam,-0.037750475075001566,Suburban,Graduate School,Married
72242.14240110837,6.374245071258423,M,,Yes,44.0,Khon Kaen,-0.2541633362332085,Rural,College,Divorced
69098.33395442371,2.980324866910506,M,40.0,Yes,54.0,Udon,,Suburban,College,Divorced
71809.35033704243,6.722683123734069,M,59.0,No,38.0,Khon Kaen,-0.40172609935433284,Rural,High School,Single
70844.95394453753,5.009367560445128,F,52.0,Yes,47.0,Mahasarakam,0.8743447029473155,Urban,High School,Single
38425.11531090703,5.165747415085362,M,43.0,No,,Udon,0.6194818784658495,Urban,College,
60111.62106271127,5.728287917933923,F,57.0,No,41.0,Khon Kaen,0.041408462645362354,Rural,College,Married
73663.44448408808,5.107434231656189,M,53.0,Yes,42.0,Khon Kaen,0.6928671636830682,Urban,College,Divorced
59100.01810537921,4.368570670487182,M,68.0,Yes,50.0,,-0.4752667206102451,Urban,High School,Divorced
56329.25125132188,6.579353112958426,M,50.0,No,35.0,Udon,0.24281689505117204,Suburban,College,Single
67912.35627323549,3.4526503869338168,F,40.0,Yes,62.0,Mahasarakam,-0.657788794684667,Urban,College,Married
68527.52584787855,4.172201486378347,F,43.0,Yes,50.0,Mahasarakam,-0.42487781492164495,Suburban,College,Single
55531.68463864411,5.342009994726815,F,38.0,Yes,47.0,Udon,-0.04788767817535272,Urban,Graduate School,Divorced
82982.43001533876,3.4056829387868586,M,27.0,Yes,53.0,Udon,0.5706691441937731,Urban,Graduate School,Single
58235.97526501251,5.47725362378467,M,18.0,No,30.0,Khon Kaen,-0.9268701331320983,Rural,College,Married
55163.82285524961,2.14747519992446,F,54.0,Yes,68.0,Mahasarakam,-0.5036320631361739,Suburban,Graduate School,Single
64755.83823895732,4.980545618079194,M,29.0,Yes,47.0,Udon,0.03886528218574074,Urban,Graduate School,Divorced
63946.66100707829,5.761374546295907,M,48.0,Yes,46.0,Mahasarakam,-0.13228238989962524,Rural,College,
73457.06406127132,5.0270770125546305,F,38.0,,,Khon Kaen,-0.14410753034710294,Urban,Graduate School,Married
76491.62033187886,4.631240857722571,M,38.0,Yes,44.0,Udon,-0.09985432114319046,Urban,College,Divorced
79841.98070004897,4.825306581679315,F,30.0,Yes,49.0,Khon Kaen,-0.9227783336955111,Urban,High School,Single
67681.74534872944,3.783888042760074,F,48.0,Yes,50.0,Khon Kaen,0.211911367256801,Urban,College,Single
71035.15376120323,5.107269730345884,M,50.0,Yes,47.0,Mahasarakam,-0.027176333273487945,Urban,College,Single
55767.9096944983,4.637792907781128,M,,No,49.0,Khon Kaen,0.2638359917632125,Rural,High School,Married
60028.46405414586,4.3155761866266715,M,53.0,Yes,57.0,Khon Kaen,-0.6892618846248788,Suburban,High School,Divorced
68510.55762616736,4.903084823717995,F,40.0,Yes,46.0,Mahasarakam,0.26795428616487077,Suburban,High School,Divorced
66748.7389326698,3.8716093412712307,M,41.0,Yes,46.0,Udon,0.6260645462426817,Suburban,High School,Married
51754.09647287214,5.543168939974939,F,70.0,No,44.0,Khon Kaen,-1.0844065734233865,Suburban,High School,Married
55693.46539291315,5.631451121009431,M,51.0,No,50.0,Udon,-0.5082058159366267,Urban,Graduate School,Married
67289.01574125631,5.798213636855149,M,43.0,Yes,41.0,,-0.5803516156341098,Suburban,Graduate School,Divorced
43063.864252011066,4.000694748188204,M,68.0,No,62.0,Mahasarakam,-0.7987821548710422,Rural,Graduate School,Single
58948.78830308339,7.196289017488487,F,56.0,No,42.0,Khon Kaen,-0.29746673632243803,Rural,College,Married
56432.73300147099,5.748830381137387,F,51.0,No,45.0,Mahasarakam,0.33301773307281596,Rural,College,Married
44464.35742908245,5.248660352236549,M,31.0,No,40.0,Khon Kaen,0.430986671555587,Suburban,High School,Married
53706.104442560245,4.634611801175003,M,57.0,No,39.0,Udon,-0.22606059185740124,Rural,Graduate School,Single
71196.87693277953,5.259730518252473,M,47.0,Yes,40.0,Mahasarakam,0.2706756818875704,Urban,High School,Single
63308.83965910512,4.237526142386989,M,47.0,Yes,50.0,Mahasarakam,-0.42011841395700633,Urban,Graduate School,Single
71999.08248612766,5.419228820169844,M,54.0,Yes,39.0,Khon Kaen,0.4732958491593863,Urban,College,Divorced
58688.97329514674,5.000644290840544,M,39.0,Yes,52.0,Mahasarakam,0.13080763326135575,Urban,Graduate School,Married
73576.41012461539,4.992054692466557,M,44.0,Yes,37.0,Mahasarakam,,Suburban,High School,Single
81922.89422990027,6.45248944888632,F,41.0,Yes,44.0,Khon Kaen,,Urban,College,Single
,6.735381776602084,M,46.0,Yes,39.0,Udon,-0.6154904506404961,Suburban,High School,Married
75740.57445720212,6.623877535996751,F,54.0,Yes,41.0,Udon,0.09741151232124745,Suburban,College,Divorced
36151.70083427604,4.492141903475327,F,78.0,No,67.0,Udon,-0.1270129211063693,Rural,High School,Married
76359.00622862316,7.538259688484816,M,51.0,No,36.0,Khon Kaen,0.4431693743031224,Rural,High School,Married
51844.529621160196,6.78105974093247,F,37.0,No,48.0,Mahasarakam,0.3848779457633494,Rural,High School,Single
30768.816696414317,3.586684944320414,F,73.0,No,58.0,Khon Kaen,0.35151097443551776,Suburban,,
68712.85772451584,4.083974283970944,F,45.0,Yes,47.0,Mahasarakam,-0.12942733449704244,Urban,Graduate School,Divorced
80685.65020341836,4.140079975054725,F,29.0,Yes,44.0,Khon Kaen,-0.344079476591159,Urban,Graduate School,Married
65824.75795932533,8.418286023656993,M,34.0,No,38.0,Khon Kaen,0.39971912158015005,Suburban,Graduate School,Single
81959.30876999928,9.450327850117784,F,54.0,No,,Mahasarakam,-0.2734602297028228,Urban,College,Married
69068.95972761085,7.029458463996935,F,49.0,No,35.0,Mahasarakam,-1.0003910679849903,Rural,High School,Married
76964.56698222175,5.815370058435254,M,32.0,Yes,35.0,Khon Kaen,-0.42268216213008164,Rural,High School,Married
42533.025234577275,4.912478257858233,F,82.0,No,62.0,Udon,-0.7438743503078061,Suburban,College,Divorced
59084.92010268477,6.236743951999563,M,71.0,No,54.0,Mahasarakam,0.1751322290072398,Rural,Graduate School,Divorced
60793.12614818852,5.622678954183999,M,40.0,Yes,54.0,Khon Kaen,-0.133738294090742,Urban,Graduate School,Single
62774.89408156339,6.714191291103298,M,65.0,No,59.0,Udon,0.544466449856484,Rural,Graduate School,Divorced
81367.91066131029,5.254701041821483,F,23.0,Yes,40.0,Khon Kaen,-1.5,Urban,College,Divorced
75039.91051024516,3.544080327358193,F,32.0,Yes,32.0,Khon Kaen,0.22715223248182015,Suburban,Graduate School,Single
82459.13064011451,6.302888603776228,M,15.0,Yes,36.0,Mahasarakam,1.1517830493007601,Suburban,High School,Single
72469.84548896996,4.20878844269744,F,36.0,Yes,49.0,Khon Kaen,0.42320567277595844,Suburban,College,Married
54810.78215054489,5.122891307314645,M,48.0,Yes,57.0,Udon,-0.48489416977354344,Urban,Graduate School,Married
72702.41926272021,6.717198607883837,F,40.0,Yes,37.0,Mahasarakam,0.30699775874346935,Urban,High School,Divorced
79290.86985154157,4.417989025156328,F,32.0,Yes,46.0,Udon,-0.4641155028045794,Urban,Graduate School,Divorced
78829.00605943803,4.4672820303862055,M,48.0,Yes,48.0,Mahasarakam,-0.5170376458182508,Urban,College,Single
52316.229940500605,5.782839348424872,F,68.0,No,55.0,Udon,0.4798025765293711,Rural,Graduate School,Married
64700.48258918306,5.893175770035536,M,51.0,Yes,50.0,,0.28110675425917453,Urban,High School,Married
46147.538676886485,4.298923598482847,M,76.0,No,46.0,Mahasarakam,-0.1931979697288223,Suburban,,Married
59897.51505326275,5.500800650927937,M,34.0,No,43.0,Khon Kaen,-0.271814675259861,Suburban,High School,Married
60423.91514065616,4.523250079963101,M,28.0,Yes,47.0,Khon Kaen,0.09078356717971392,Rural,College,Divorced
45113.43464174515,3.9729075271295673,F,30.0,No,41.0,Mahasarakam,-1.0766232735924002,Suburban,College,Single
67749.56859364148,4.171608482296566,F,42.0,Yes,57.0,Udon,0.1005857884345861,Suburban,College,Single
64180.55566861758,3.238043073855482,F,54.0,Yes,54.0,Mahasarakam,-0.14991481294677422,Urban,College,Single
72121.9233791516,5.267798816830122,F,42.0,Yes,37.0,Udon,0.42655108693787247,Urban,College,Married
69398.1527634787,3.6659250568298423,F,48.0,Yes,59.0,Mahasarakam,-0.09247902299429064,Urban,College,Single
69730.80409279338,5.453736965749945,M,33.0,Yes,36.0,Udon,0.15535103350967688,Urban,High School,Divorced
60734.56427445601,6.350533427579351,F,49.0,,38.0,Mahasarakam,-1.0025425723423336,Rural,,Married
70288.37579447408,8.095543916678011,M,71.0,No,44.0,Khon Kaen,0.2575106146694116,Urban,College,Single
43187.459368312855,5.829953147411296,F,78.0,No,57.0,Khon Kaen,0.1544086851845665,Rural,High School,Single
69491.96021173657,8.233832299167428,F,33.0,Yes,32.0,Khon Kaen,-0.6640899639161121,Urban,College,Divorced
89752.52592476318,3.768858622444508,M,36.0,,44.0,Udon,-0.09993848803634013,Urban,High School,Divorced
61435.50227772737,5.003045400778509,F,44.0,No,39.0,Udon,0.0261211527129165,Suburban,High School,Married
64899.0866591742,4.450294264039617,M,56.0,Yes,65.0,Udon,-0.07033479193787899,Rural,High School,Married
68758.9677193605,4.6064760896725705,F,48.0,Yes,40.0,Udon,0.6463142299982304,Suburban,College,Divorced
63277.71568382466,5.046103001989622,M,36.0,No,38.0,Mahasarakam,-0.423323240862685,Suburban,High School,Single
72023.86760909331,4.940728757008267,M,41.0,Yes,44.0,Khon Kaen,-0.4838920921122102,Urban,Graduate School,Single
54469.25832673234,6.520546666988391,M,59.0,No,48.0,Mahasarakam,-0.4818446856005072,Suburban,College,Divorced
67941.96404435334,5.66468436000381,M,48.0,Yes,42.0,Udon,-0.06009177874745755,Suburban,High School,Divorced
61754.17193919065,3.0422666340209017,M,41.0,Yes,47.0,Mahasarakam,0.814370109220751,Suburban,College,Single
60395.361165121256,4.668017927501799,M,34.0,Yes,49.0,Mahasarakam,0.6603305918745241,Suburban,Graduate School,Divorced
71237.13991168007,7.996215732038619,F,30.0,No,47.0,Mahasarakam,-0.2636898542537004,Rural,High School,Married
63501.60294632768,4.589370007536355,F,26.0,Yes,49.0,Mahasarakam,0.5562211406742958,Urban,Graduate School,Divorced
66783.76388968716,4.883296483152276,F,43.0,Yes,53.0,Mahasarakam,0.7981406617752874,Suburban,High School,Married
53230.246628690424,5.143001048033832,F,55.0,No,38.0,Khon Kaen,0.24438134236473408,Rural,High School,Married
65651.36860075589,7.6081973837033825,F,79.0,No,54.0,Mahasarakam,0.5794521225572291,Rural,College,Divorced
70363.58340857751,5.272281644478694,F,37.0,Yes,42.0,Udon,0.2754869182978399,Urban,College,Divorced
69329.83661801214,4.167482753776924,M,47.0,Yes,59.0,Mahasarakam,-0.2528196107420393,Urban,Graduate School,Divorced
31904.055745222035,3.576473115742375,F,91.0,No,67.0,Khon Kaen,-0.5848808324406708,Rural,College,Married
61967.931200027815,5.564343627825814,F,38.0,Yes,56.0,Khon Kaen,-0.20808049447628502,Urban,High School,Divorced
48740.22829639197,,M,94.0,No,70.0,Udon,-0.19711803080994417,Suburban,High School,Married
59654.84123877387,7.019311923423117,F,51.0,Yes,41.0,Udon,0.15832140450896315,Suburban,High School,Single
66542.10631954375,,,58.0,Yes,56.0,Mahasarakam,-0.41911589250854664,Suburban,College,Divorced
69044.32168931654,5.025384199350581,F,56.0,Yes,46.0,Mahasarakam,0.41793119771364806,Urban,Graduate School,Divorced
59537.492717495385,5.6901033655777224,F,58.0,No,48.0,Udon,0.0555824236953025,Rural,College,Married
62503.85054040473,4.744159005593307,F,44.0,Yes,45.0,Mahasarakam,-0.6714156514937801,Urban,College,Divorced
69193.70433770542,7.610633096986021,F,72.0,No,41.0,Mahasarakam,0.9266817242937646,Suburban,High School,Divorced
58093.6527701539,6.45554526223252,F,67.0,No,41.0,Mahasarakam,0.398256609781585,Rural,College,Married
70161.07790216536,4.344534840522951,M,41.0,Yes,43.0,Khon Kaen,-0.0742738325912614,Suburban,College,Married
62743.52643445317,7.991669671203933,M,63.0,No,38.0,Khon Kaen,-0.4970319066816578,,College,Divorced
75493.82586937468,5.037530199366229,F,35.0,Yes,56.0,,-0.7253473518235061,Urban,Graduate School,Divorced
63413.19656381542,5.098494635868017,F,48.0,Yes,65.0,Mahasarakam,0.6704723014758296,Suburban,High School,Married
50315.11607242619,5.756633545584943,F,72.0,No,47.0,Udon,-0.14004687633898133,Suburban,College,Divorced
54220.140604296124,5.176673071793218,M,38.0,No,52.0,Khon Kaen,-0.6923791671205399,Suburban,College,Married
46338.79903599506,7.1540975451165245,M,78.0,No,68.0,Mahasarakam,-0.20697225876024739,Rural,College,Married
45958.754402186736,5.536758227414357,F,50.0,No,44.0,Udon,-0.760013338948141,Rural,College,Divorced
65059.992265324574,2.682144916830664,M,39.0,Yes,55.0,Khon Kaen,0.06279261142066175,Rural,Graduate School,Single
66514.18909873095,2.1495949303812854,F,44.0,Yes,59.0,Mahasarakam,0.19871079971697891,Urban,College,Divorced
66647.78458544986,3.8960047865422522,F,27.0,Yes,32.0,Mahasarakam,0.13044945971900745,Urban,High School,Married
82767.93512349126,5.666974595390813,F,40.0,Yes,32.0,Udon,0.9117970287497399,Rural,College,Divorced
70679.29798678652,4.448397086073362,F,37.0,Yes,51.0,Udon,0.18488884924466165,Suburban,High School,Single
75895.90192951365,4.256170571771845,F,27.0,Yes,34.0,Udon,0.4769809104483608,Urban,Graduate School,Divorced
41997.58457410878,5.9909881881389,F,51.0,No,46.0,Khon Kaen,-0.2598599562862205,Suburban,High School,Single
73992.80971288471,4.2921460270939,M,24.0,Yes,37.0,Khon Kaen,,Suburban,Graduate School,Divorced
57442.479720250536,5.168207288333738,F,44.0,Yes,51.0,,-0.5913489133710585,Suburban,Graduate School,Divorced
70603.44989700534,3.3598214675204146,M,32.0,Yes,50.0,Mahasarakam,-0.24421632337968577,Suburban,High School,Divorced
98939.50149840506,3.342932490031996,M,28.0,Yes,37.0,Mahasarakam,-0.5641882839664709,Suburban,College,Married
,4.984727619703801,F,47.0,No,42.0,Udon,0.04808768409890753,Urban,High School,Married
58556.23471871718,8.230404806028679,F,82.0,No,63.0,Mahasarakam,0.5527284795039502,Rural,Graduate School,Married
50718.37212423297,4.5750844428027175,F,77.0,No,54.0,Udon,-0.8382992746032905,Rural,Graduate School,Married
86302.19042861907,3.8464316877196323,M,41.0,Yes,55.0,Mahasarakam,-0.3918613558906621,Suburban,High School,Single
34283.92398308912,3.6055139873926914,M,57.0,No,68.0,Khon Kaen,-0.12575977611231365,Rural,,Single
79317.27689227625,,F,46.0,Yes,47.0,Mahasarakam,-1.25351190176719,Urban,High School,Single
52864.296878145695,5.913384046622252,,72.0,No,58.0,Mahasarakam,0.2613460250426975,Suburban,High School,Married
81742.64048023333,5.34552450538702,F,26.0,Yes,36.0,Mahasarakam,-0.03223752484238832,Urban,Graduate School,Divorced
47243.2666071357,4.270418001742267,M,52.0,No,59.0,Khon Kaen,0.12373065540169664,Rural,Graduate School,Married
77874.78685544907,7.597595802939448,M,52.0,No,32.0,Mahasarakam,-0.1700044794996956,Rural,High School,Married
62201.79141502969,5.033765119311803,M,55.0,Yes,48.0,Udon,-1.2861123470794347,Suburban,High School,Divorced
44659.41431285009,5.530140399207875,F,58.0,No,51.0,Mahasarakam,-0.3516667069666953,Rural,High School,Married
