Months with Company,Location Code,Renew,Marital Status,Brand Loyalty,Education Level,Annual Income,Active online hours,Age,Gender,City
61.0,Rural,No,Married,0.6107595790651468,High School,42759.18256042113,7.0368707170100055,48.0,F,Manchester
70.0,Rural,Yes,Married,-0.6413916623254922,High School,59918.98874051658,6.745758078305917,53.0,M,New Castle
42.0,Urban,Yes,Single,-0.3208348218841267,,68037.0121672783,5.29847747444716,47.0,F,New Castle
47.0,Suburban,Yes,Divorced,-0.3047509808198203,High School,63486.9438996276,4.454626156498767,63.0,M,Manchester
50.0,Rural,No,Married,-0.397347356647406,High School,52616.07020664273,5.710195078089465,43.0,M,Manchester
52.0,Urban,Yes,Divorced,0.29381235895408236,Graduate School,72848.26939178939,7.056252233561794,56.0,F,Manchester
43.0,Rural,No,Single,-0.43941714737872406,High School,40627.03292989185,6.182111718233773,44.0,M,London
42.0,Urban,Yes,Divorced,0.07277897129516267,Graduate School,59041.46468095803,3.603029912970748,58.0,F,New Castle
70.0,Rural,No,Single,-0.049287399019346964,Graduate School,60753.87791567288,5.98118518926379,,F,London
67.0,Suburban,Yes,Divorced,0.8640037026424877,Graduate School,62975.0820198227,8.120481882846228,40.0,M,New Castle
59.0,Urban,Yes,Divorced,-0.5693991452239882,High School,76847.8301544263,5.178370688452112,60.0,M,New Castle
74.0,Rural,Yes,Single,-0.6875099845892853,Graduate School,39522.16292983615,6.153920730980164,49.0,M,New Castle
60.0,Rural,No,Divorced,-0.5041307369335193,High School,38724.39251845592,5.130163900315022,57.0,F,London
49.0,Suburban,Yes,Divorced,-0.52938688411009,High School,50185.45921725702,7.580034499788918,46.0,F,New Castle
55.0,Urban,No,Married,-1.046722753608373,College,55840.96288518362,5.931426370962304,40.0,M,London
73.0,Rural,No,Divorced,0.16000702065651876,High School,61105.45995886746,7.240943488353619,47.0,M,New Castle
71.0,Suburban,No,Married,0.1863640249769939,,43549.173208763175,5.110065940812283,59.0,F,London
79.0,Urban,Yes,Married,-0.16825199167027927,High School,49437.64974079895,7.602891351790351,43.0,M,London
55.0,Rural,No,Married,-0.4472767354495549,College,55870.5385817393,6.375793037786735,54.0,F,New Castle
46.0,Suburban,No,Married,-0.44080951478328184,College,34705.97130798486,5.843731902953727,52.0,F,New Castle
55.0,Urban,Yes,Divorced,-0.05219948836555393,College,52033.1664691427,6.11316065464963,46.0,F,London
79.0,Rural,No,Married,-0.3656218124546696,College,40979.54202382584,6.5399632014532845,43.0,F,London
52.0,Suburban,Yes,Single,0.6164405497992259,High School,49732.95370915045,4.722976685692171,46.0,M,Manchester
34.0,Urban,Yes,Single,0.034737966369379814,High School,41932.589164856916,4.8567776626333545,52.0,M,Manchester
52.0,Urban,Yes,Single,-0.5291717943247618,Graduate School,54416.21321897162,6.162283659881523,50.0,M,New Castle
43.0,Urban,Yes,Married,0.060511195706083154,Graduate School,45010.78700780916,4.543699744644208,61.0,M,London
37.0,Urban,Yes,Divorced,0.8077148991343107,High School,49566.951760454984,5.484305517805528,51.0,M,London
54.0,Rural,No,Married,0.4741599287553109,College,44357.42236364542,7.246663506490882,63.0,F,London
61.0,Suburban,Yes,Single,0.31848471484169855,High School,66252.21464982786,4.831593659757246,66.0,M,London
78.0,Urban,Yes,Divorced,-0.13119676504058553,Graduate School,57697.069835457856,5.9554032279651645,65.0,F,New Castle
,Urban,Yes,Divorced,0.06117899926784323,Graduate School,54900.61011439326,5.22264493346536,51.0,F,Manchester
54.0,Urban,Yes,Divorced,0.5719479697899895,College,74436.02565586555,3.892293753423107,64.0,F,London
78.0,Rural,No,,-0.3686567972054965,College,57917.909395798546,7.469230381208197,38.0,F,London
45.0,Urban,Yes,Divorced,-0.39220766338573365,College,45261.453079051644,6.144572144498704,51.0,F,Manchester
51.0,Suburban,Yes,Divorced,-0.11754686256260499,College,59367.362131157126,3.971415673500204,72.0,M,Manchester
42.0,Urban,Yes,Single,-0.22783459919740998,College,43791.71688252587,5.766013598480689,47.0,M,Manchester
0.0,Suburban,Yes,Divorced,-0.35443064736365987,High School,32589.418789802545,4.001887250349492,54.0,M,London
57.0,Rural,No,Single,-0.2089570824527244,Graduate School,50882.533687223215,6.38198286385315,39.0,M,Manchester
39.0,Suburban,No,Single,-0.2314392874754205,College,57389.33880897016,5.885801834711192,49.0,M,Manchester
90.0,Urban,Yes,Divorced,0.14322551954441423,Graduate School,57385.992332112655,7.3480904835869705,48.0,F,Manchester
71.0,Rural,No,Married,-0.5796333504888499,Graduate School,43973.28270221208,6.876854157462914,52.0,M,London
75.0,Urban,Yes,Single,0.02737565809795868,College,62065.6233024493,5.758621802392129,56.0,F,London
65.0,Urban,Yes,,0.03147582028477468,Graduate School,,6.019022875705677,53.0,M,Manchester
42.0,Urban,Yes,Married,-0.2503005999877851,Graduate School,38777.992440754424,6.8894277283130645,38.0,F,New Castle
63.0,Rural,No,Single,-0.9881977433589981,,47023.576869171666,7.198064073322053,60.0,M,London
50.0,Suburban,Yes,Divorced,,High School,59060.77341172851,3.9211970177633138,62.0,M,New Castle
77.0,Urban,Yes,Divorced,-0.3586092515556081,High School,69131.94767173013,,36.0,M,Manchester
63.0,Urban,No,Married,0.13387729531952694,High School,40966.605958467495,6.356343086080185,44.0,M,Manchester
111.0,Urban,No,Single,0.40074708242787566,College,61711.845546363285,9.787339716266752,47.0,M,Manchester
59.0,Urban,Yes,Single,-0.27232607028634415,High School,71686.26732856722,5.550676642717524,62.0,F,New Castle
60.0,Rural,No,Married,0.5442574833347537,High School,15000.0,5.25506569884915,60.0,F,London
66.0,Rural,No,Married,,Graduate School,51871.704586834785,5.99519143603345,,F,London
59.0,Urban,Yes,Single,-0.13036495812518858,High School,67503.25063182518,6.026990209140949,47.0,F,London
61.0,Suburban,No,Divorced,0.23179846802706172,College,56522.20802555721,5.628185111105714,48.0,M,London
44.0,Suburban,Yes,Divorced,0.5708055521022415,Graduate School,48253.105954297585,5.120127944967984,48.0,M,London
25.0,Urban,Yes,Single,-0.8391620526644012,High School,54825.28384340344,4.8202772751182215,51.0,F,London
51.0,Rural,No,Married,-0.11749832962097863,College,51420.01944647926,5.220308503596524,54.0,M,New Castle
36.0,Urban,Yes,Divorced,-0.2961627077523448,High School,43311.58886045798,4.752884837761029,53.0,M,New Castle
81.0,Rural,No,Divorced,0.8903828478671858,High School,37264.943599371756,5.601060812084887,57.0,M,Manchester
53.0,Urban,Yes,Single,0.24296338993494448,College,73488.77455797291,3.837048718922844,56.0,M,London
64.0,Urban,Yes,Single,-0.5655246463531147,Graduate School,82754.96138038443,7.686597615629683,56.0,M,New Castle
32.0,Urban,Yes,Divorced,-0.2506657875057278,Graduate School,37998.63270353296,5.106727923123506,57.0,M,New Castle
40.0,Rural,Yes,Divorced,-0.2380041739999042,College,53823.66713216547,3.736536845806632,45.0,M,New Castle
62.0,Rural,Yes,Divorced,-0.28784985041564726,High School,53867.84808977153,6.461552157876114,48.0,M,New Castle
62.0,Suburban,No,Single,-0.32014595863141665,College,48784.75549197511,6.7471024099309345,53.0,M,Manchester
61.0,,,Single,0.652819391630351,College,59446.28249089318,6.953260172231562,47.0,M,Manchester
55.0,Rural,No,,0.29181691843091173,High School,45111.94085292679,5.3502238736728405,70.0,M,London
75.0,Rural,No,Married,0.27872961322027,College,49401.30255826708,7.65096487046298,39.0,M,London
40.0,Urban,Yes,Divorced,-0.7537195848348969,College,81286.26582785406,3.856547875196881,58.0,M,New Castle
39.0,,Yes,Divorced,-0.2079974578919392,College,45503.95697535975,5.847844402711713,49.0,M,Manchester
44.0,Urban,Yes,Single,0.5623612313395083,High School,54458.36746651121,4.248521224556191,58.0,F,London
69.0,Urban,Yes,Divorced,-0.8184074715284548,Graduate School,59433.7929287405,5.652502631529167,53.0,M,Manchester
84.0,Rural,No,Married,-0.40691808978649585,College,37398.847242048534,7.322555394058036,44.0,F,Manchester
58.0,Rural,No,Married,-0.7743915275020102,High School,39893.74276386465,5.725514926681216,49.0,F,Manchester
96.0,Rural,,Single,0.2747176168704281,College,52997.41913397845,8.953849674049945,40.0,M,London
36.0,Urban,Yes,Divorced,-0.16252176773341095,College,52163.800609506216,5.059342868500312,44.0,M,Manchester
43.0,Urban,Yes,Single,-0.27316721337291305,Graduate School,48905.38579770993,5.784359513687815,50.0,M,Manchester
55.0,Suburban,Yes,Divorced,0.9968715031008528,College,66187.35520327403,5.886199693948076,54.0,M,New Castle
60.0,Rural,No,Married,0.5457902541891833,Graduate School,23817.923951022956,6.1255728543389845,55.0,M,New Castle
13.0,Rural,Yes,Divorced,-0.04325292983723429,College,40675.64631132809,3.4228121267237173,58.0,F,New Castle
66.0,Urban,Yes,Single,0.5400702590150175,Graduate School,67142.4477482948,4.865970521234402,59.0,M,New Castle
64.0,Suburban,No,Single,0.13606995029052674,College,46517.21152276968,7.154232718619401,33.0,M,New Castle
31.0,Urban,Yes,,-0.45869380164047624,College,39153.512374040176,4.264522892376987,52.0,F,Manchester
38.0,Suburban,Yes,Divorced,0.3176149299222055,Graduate School,55596.24203105055,4.379531029553013,50.0,F,Manchester
79.0,Urban,Yes,Divorced,-0.061815600646555835,College,73212.94632084238,7.4783189086279265,43.0,F,London
69.0,Suburban,No,Divorced,-0.003496395128442853,High School,34969.72503236895,6.206869645171131,,F,Manchester
53.0,Rural,No,Single,-0.2599317263871934,High School,47045.416570667076,,55.0,M,New Castle
100.0,Suburban,No,Married,-0.17231203976908122,Graduate School,53925.80686369704,7.470696587213991,42.0,M,New Castle
59.0,Rural,No,Married,-0.4683934987900381,High School,63133.22426983947,6.190561724407577,46.0,M,London
26.0,Suburban,Yes,Single,-0.07716850455719267,High School,44053.41647925297,5.901073776329159,48.0,M,New Castle
53.0,Urban,Yes,Divorced,0.7412872028903228,College,54060.900790319836,5.254301785584234,51.0,M,New Castle
38.0,Urban,Yes,Single,0.18215163431563897,Graduate School,51919.26709582732,6.292666196874213,41.0,F,
39.0,Suburban,Yes,Divorced,0.5526482931690452,College,56839.268780168044,4.563073045610812,60.0,F,New Castle
14.0,Suburban,Yes,Divorced,-1.1065312922703165,High School,45852.91620030285,3.909636707779485,54.0,F,New Castle
66.0,Suburban,No,Married,0.3062190577651918,College,56803.61868219602,6.985230744006804,51.0,F,London
78.0,Rural,No,Divorced,0.07149724878087352,College,53699.93419516836,8.173243226857966,37.0,M,New Castle
47.0,Urban,Yes,Single,-0.19819759040302304,Graduate School,59093.99028431909,5.069889066642149,53.0,F,New Castle
51.0,Urban,Yes,Divorced,0.1726561755761234,Graduate School,63916.91975345885,4.497129633046864,56.0,F,London
22.0,Rural,No,Married,-0.29922860924267203,Graduate School,34006.14493687468,2.58229616393015,60.0,M,Manchester
93.0,Rural,No,Married,,Graduate School,38672.57771651099,7.033318038674019,64.0,M,Manchester
63.0,Rural,No,Married,0.11143200559135613,College,35190.436763753125,7.316317755591747,52.0,F,New Castle
37.0,Urban,Yes,Divorced,-0.9422361551315814,Graduate School,51995.469934140005,4.271561583854479,56.0,F,New Castle
74.0,Rural,No,Married,-0.7660388704478016,Graduate School,58830.29767322996,5.919923316055439,35.0,M,London
72.0,Rural,No,Married,0.44858153244346677,High School,40082.42774189891,5.7977043589984705,42.0,F,Manchester
62.0,Rural,No,Married,0.050354167899527236,College,47840.22626713147,5.72631675814271,49.0,M,Manchester
54.0,Urban,Yes,,-0.1673833237411534,College,47104.926360262245,5.171908815497737,54.0,M,Manchester
65.0,Urban,Yes,Married,0.41827681417726453,Graduate School,55614.77513007892,,48.0,F,London
77.0,Suburban,No,Married,-1.1370471527687047,College,43120.987576872896,7.444952504304744,39.0,F,Manchester
8.0,Rural,Yes,Single,0.39477711904974316,College,43622.237260019625,3.7601468789240147,,F,New Castle
50.0,Suburban,No,Married,0.15507814929036795,Graduate School,42859.13114184903,6.067569344874529,56.0,,London
41.0,Suburban,No,,0.18860120141690345,High School,41898.4601148745,5.152081156806095,43.0,F,London
59.0,Urban,Yes,Divorced,-0.5354052632661783,College,62364.14598664651,5.424557593497706,56.0,F,New Castle
77.0,Suburban,No,Single,0.6750086374791731,College,44900.99003387953,6.997893987096545,52.0,M,New Castle
83.0,Suburban,No,Single,,Graduate School,,6.760010034035025,42.0,F,New Castle
42.0,Urban,Yes,Single,0.13691877931066176,College,42162.81230084115,6.659337688192416,45.0,M,New Castle
59.0,,No,Single,-0.3493087246924461,Graduate School,49167.776239442916,6.623340573359765,45.0,F,New Castle
51.0,Suburban,Yes,Divorced,-0.14380348248689867,Graduate School,41594.66436219611,3.2839120243751476,60.0,M,New Castle
74.0,Suburban,Yes,Divorced,-1.5,High School,59418.49547732698,8.427663114378497,46.0,F,New Castle
50.0,Suburban,Yes,Divorced,-0.5701858763761591,High School,73044.90568557632,5.644827456761325,51.0,F,London
60.0,Rural,Yes,Divorced,0.031824991364858335,Graduate School,60772.64214832506,5.67929759845611,58.0,F,Manchester
59.0,Suburban,Yes,Divorced,0.6876878786034869,High School,56091.64072525972,7.352482685814781,45.0,M,New Castle
35.0,Rural,No,Married,-0.6044918005952695,High School,43207.703431315334,7.271043754015996,51.0,M,Manchester
55.0,Suburban,Yes,Married,,High School,74821.86263886018,6.268005565279363,54.0,F,Manchester
64.0,Urban,No,Married,0.1043130384588695,High School,44995.2005207273,5.109842868123243,56.0,F,Manchester
43.0,Urban,Yes,Divorced,0.2824897576175084,High School,67410.71490215401,5.557249118639031,65.0,F,New Castle
51.0,Suburban,Yes,Divorced,0.24927952871547443,High School,93359.56320934533,4.133602279756075,67.0,F,London
36.0,Suburban,Yes,Married,-0.8483582812211051,High School,38203.558448787924,5.19882374187312,43.0,M,New Castle
44.0,Suburban,Yes,Single,0.1796202592715736,Graduate School,62502.66947819495,4.8726347592831445,59.0,F,New Castle
72.0,Rural,No,Divorced,-0.2384324778434009,College,62569.4379135811,8.178494949946213,53.0,M,Manchester
45.0,Rural,No,Married,0.030322954569646524,High School,42840.12281625466,6.513633281275011,49.0,M,New Castle
46.0,Urban,No,Divorced,-0.23330306135085518,Graduate School,43282.05413412959,5.463333205192466,52.0,M,New Castle
85.0,Rural,No,Divorced,-0.3505207031083166,High School,65298.125615897894,8.769755994391005,29.0,F,London
63.0,Suburban,No,Single,-0.49497262913350787,Graduate School,54378.76186995416,6.204546092071386,42.0,M,New Castle
47.0,Rural,No,Married,0.10188003685068692,College,65862.0479674915,5.9673199120477785,38.0,F,New Castle
70.0,Urban,Yes,Single,0.3622341290383402,High School,67478.65361200552,7.214061591402977,53.0,F,New Castle
41.0,Suburban,,Married,-0.2967710709880183,College,,4.435020874315957,52.0,M,New Castle
45.0,Urban,Yes,Divorced,0.01646463314721959,College,49569.80495434534,5.673873090812174,55.0,M,London
93.0,Suburban,No,Single,0.5078234409481124,Graduate School,59118.34070454999,7.823220468082338,46.0,F,Manchester
55.0,Suburban,Yes,Divorced,-0.07671152822182892,High School,,5.527875115778702,44.0,F,New Castle
53.0,Urban,Yes,Single,-0.4738361056846317,College,66229.42189089507,6.35988311462866,54.0,F,New Castle
56.0,Rural,No,Divorced,0.11692420960786329,High School,54097.72455826679,5.933054062291071,53.0,M,New Castle
64.0,Rural,No,Divorced,0.3603566619791852,Graduate School,,7.2292863546920465,45.0,M,New Castle
40.0,Urban,Yes,Single,-0.1141308345380222,High School,27245.51336730737,6.862667843151075,43.0,F,Manchester
59.0,Rural,No,Divorced,-0.6438638281036684,High School,52362.64376417754,8.994932600105338,34.0,F,London
36.0,Urban,Yes,Single,-0.02141507566120858,High School,60060.97559030615,5.841964315338734,57.0,M,New Castle
72.0,Suburban,Yes,Single,-0.7108517372704023,Graduate School,58603.187979594164,5.375871196839317,57.0,M,London
72.0,Rural,No,Divorced,-0.197149079125659,College,64082.28360355813,6.797470251461889,48.0,F,London
41.0,Urban,Yes,Divorced,-0.08545552296605317,College,71819.42280918018,5.227776925858721,58.0,F,New Castle
68.0,Suburban,No,Divorced,-0.5134466794562201,High School,60237.1029290654,7.2483187702369705,45.0,F,New Castle
70.0,Suburban,No,Single,0.00588286904124441,College,40938.32145803084,6.474151977605773,61.0,F,
5.0,Urban,Yes,Divorced,-0.47349363374887177,High School,18249.22778341273,4.5392033131291845,45.0,F,New Castle
42.0,Urban,Yes,Divorced,-1.1419537683619971,High School,52631.40829624629,3.928855444423589,58.0,M,London
27.0,Suburban,Yes,Divorced,0.7262219875985289,College,61926.95140071896,2.969682509102543,64.0,M,New Castle
39.0,Urban,Yes,Married,-0.4801219402608072,Graduate School,67132.32026835374,3.3841843269326017,62.0,M,New Castle
62.0,Suburban,Yes,Married,-0.3424146052468719,Graduate School,60287.7829501853,5.830153454421374,56.0,M,London
68.0,Urban,No,Single,-0.6174597481698151,High School,39325.38666422348,5.802139436517638,40.0,F,Manchester
50.0,Suburban,Yes,Single,-0.11260459949820834,Graduate School,55571.64070095813,6.158039041104292,50.0,F,New Castle
67.0,Urban,Yes,Divorced,0.2621543714162693,High School,57555.78786848647,5.888566114939037,36.0,M,London
44.0,Rural,No,Married,0.3793279172795051,College,48316.18106784718,6.819889222222219,42.0,F,Manchester
28.0,Urban,Yes,Divorced,-0.6462570942107102,Graduate School,57836.79219961194,4.848535803065197,42.0,M,London
68.0,Rural,No,Married,-0.650587938810375,High School,52478.70953482092,7.114064907639169,55.0,M,London
71.0,Rural,No,Married,-0.11919923444485625,High School,51363.822622704276,6.001240793657031,51.0,F,New Castle
,Urban,Yes,Single,-0.948676089405344,Graduate School,59496.591770222934,5.366163502478189,61.0,F,London
39.0,Suburban,Yes,Single,0.17739836146324955,Graduate School,56208.42762908061,5.02897746331363,63.0,M,London
