Education Level,Marital Status,Gender,Age,Years with Company,Location Code,Online Activity,Annual Income,City,Brand Loyalty,Renew
Graduate School,Married,M,39.0,5.0,Urban,4.792451867006185,,Kyoto,-0.3590852793790546,Yes
Graduate School,Married,F,58.0,5.0,Rural,6.222890783331248,59038.026535257246,Osaka,-0.279329921488532,No
College,Single,F,57.0,6.0,Urban,4.2157361199013526,51984.20463174582,Tokyo,0.8962835965436706,Yes
College,Divorced,F,43.0,3.0,Urban,6.083871328083346,52727.21187189217,Kyoto,0.42055583548071274,Yes
College,Married,,48.0,2.0,Rural,5.4962867166156455,54601.04593720493,Osaka,-0.37201582599341604,No
High School,Divorced,M,42.0,4.0,Suburban,8.497075763291921,45776.14496460065,Osaka,0.3886069674854649,Yes
College,Single,F,44.0,6.0,Suburban,6.6700569025165075,59995.858262667185,Tokyo,-0.07870733613123918,Yes
College,Single,M,44.0,1.0,Urban,6.350862705863175,56364.17819668268,Osaka,-0.3199767426472617,Yes
High School,Single,F,39.0,4.0,Urban,4.846281048220894,51881.52392840231,Osaka,,Yes
High School,Single,F,49.0,5.0,Urban,4.487244019305054,57487.81517546669,Tokyo,-1.6034795126698698e-05,Yes
High School,Divorced,F,42.0,4.0,Urban,8.718662886933155,38639.0595522437,Tokyo,-0.07652403508478356,Yes
College,Divorced,F,52.0,2.0,Suburban,6.0759276977973355,46761.69409531596,Tokyo,0.8896450774321217,Yes
College,Divorced,M,,4.0,Urban,7.29096601837686,50450.96343765503,Tokyo,0.7236083196970491,Yes
Graduate School,Single,M,45.0,5.0,Urban,8.453050019957137,45871.75358146489,Tokyo,0.19800666382781018,Yes
High School,Married,F,46.0,4.0,Urban,5.732416507600378,62600.94046816918,Kyoto,0.09902732115974386,Yes
College,Married,M,55.0,4.0,Suburban,5.464665024442848,44242.85092321187,Osaka,0.7057848964597613,Yes
College,Divorced,M,45.0,2.0,Urban,5.498776805123322,35996.62600104176,Kyoto,0.48857545506754824,Yes
Graduate School,Married,M,52.0,5.0,Rural,6.400652670324265,68116.28857221722,Tokyo,,No
College,Single,F,58.0,4.0,Suburban,6.90655327251003,30304.0931259018,Osaka,-0.2372154518492472,Yes
College,Single,F,55.0,4.0,Urban,5.222604404050406,45295.64119867577,Kyoto,0.6612101193323285,Yes
Graduate School,Single,M,60.0,3.0,Suburban,6.013139637525563,45138.07524226765,Tokyo,0.48091845949118595,Yes
High School,Divorced,M,43.0,7.0,Rural,4.115621578930188,81079.2770056109,Kyoto,-0.5075078653601093,No
College,Married,F,52.0,6.0,Suburban,5.5368375015309015,27235.064557096815,Osaka,-0.5478333027474899,No
High School,Married,M,47.0,3.0,Rural,7.842534272763422,52405.49525470763,Osaka,-0.2788342409182702,No
High School,Divorced,F,32.0,6.0,Rural,3.404034889673712,66864.30373320734,Kyoto,0.022340636672729133,No
Graduate School,Divorced,F,61.0,2.0,Suburban,6.897361248637304,55925.882076869566,Osaka,0.9903007575755683,Yes
College,Married,M,50.0,2.0,Suburban,6.359755029819288,77079.20783228002,Tokyo,-0.5034492684086984,No
Graduate School,Divorced,M,55.0,2.0,Suburban,5.450089660809905,46417.84484884252,Tokyo,0.1170902272405512,Yes
High School,Married,M,42.0,1.0,Suburban,2.9102767352167107,59611.0445112483,Kyoto,0.3098775082534649,No
High School,Single,M,45.0,4.0,Urban,4.07436250918931,47750.49243696423,Kyoto,-0.2390555203199542,Yes
High School,Divorced,F,50.0,3.0,Rural,5.735006964651715,54473.54147843692,Tokyo,0.7154197414252665,Yes
College,Divorced,F,45.0,7.0,Suburban,6.530644301871356,44976.152981594714,Osaka,-0.10059047438656818,Yes
College,Divorced,M,40.0,4.0,Rural,4.656708442981072,65885.86621624313,Kyoto,0.4243679638898839,No
Graduate School,Single,M,43.0,6.0,Suburban,5.8168963189623275,50351.09193224162,Kyoto,-0.23932392931710106,Yes
Graduate School,Single,M,49.0,4.0,Urban,7.026237191778013,54780.451499866955,Tokyo,0.47860547733911724,Yes
Graduate School,Divorced,F,51.0,3.0,Urban,4.663308863061624,39731.445586487134,Tokyo,-0.2051349673736999,Yes
High School,Single,M,58.0,5.0,Urban,5.479949277976952,47955.94338186786,Osaka,-0.03808893557808571,
High School,Divorced,F,50.0,4.0,Urban,6.745338686033291,,Osaka,0.24012292381487854,Yes
Graduate School,Divorced,F,58.0,,Rural,6.287538855491052,56330.69881886532,Tokyo,-0.47392133627568134,No
Graduate School,Married,M,49.0,4.0,Rural,5.952755816551458,40691.60928853242,Tokyo,-0.23168223542548894,No
College,Divorced,F,44.0,5.0,Rural,5.796006602239725,55021.92445575432,Kyoto,-0.2553878335149789,No
Graduate School,Divorced,M,50.0,4.0,Rural,6.7706647689373565,48509.99004007121,Kyoto,0.34383074714067313,Yes
College,Single,M,55.0,4.0,Suburban,5.069621752900191,32893.26584723402,Tokyo,0.043621951940812614,Yes
College,Single,M,55.0,7.0,Rural,5.650930379680423,50841.22153207527,Kyoto,-0.5817219811823269,
Graduate School,Married,M,44.0,7.0,Rural,5.943193925688434,61730.398142012375,Kyoto,0.4545712443884793,
Graduate School,Single,F,45.0,3.0,Urban,5.018629750772068,42263.21627372231,Osaka,0.3294978376613804,Yes
Graduate School,Divorced,M,42.0,5.0,Suburban,8.231660577768343,46945.4679205653,Osaka,0.7650009859868554,
College,Married,M,40.0,3.0,Urban,5.180688898208931,69597.1008667385,Kyoto,0.16268156778480855,No
Graduate School,Married,F,40.0,4.0,Rural,5.203047975851945,66171.50290846857,Tokyo,-0.004503757065107125,No
High School,Divorced,M,44.0,7.0,Urban,6.32216634935144,31983.425852795317,Kyoto,-0.26722070483933624,Yes
Graduate School,Divorced,F,50.0,5.0,Urban,6.578646086618917,32479.412446268663,Tokyo,-0.22266292528094517,Yes
College,Married,F,37.0,4.0,Suburban,4.778655611875961,40064.98426909157,Osaka,-0.11264506257332124,No
Graduate School,Married,M,51.0,1.0,Rural,6.173511488867174,58073.30156803965,Tokyo,0.3439196284546247,No
Graduate School,Married,F,51.0,8.0,Rural,5.167965035042777,59458.19429938961,Osaka,-0.1332274351729966,No
College,Married,M,59.0,5.0,Urban,4.1092943146922885,37543.92914958457,Kyoto,0.11552829994212445,Yes
Graduate School,Married,F,29.0,6.0,Rural,7.782935481432915,87019.96682617295,Osaka,0.08907819224637503,No
College,Married,F,53.0,5.0,Suburban,4.309062727393112,69010.31490312863,Kyoto,0.4905434190531397,No
High School,Divorced,F,52.0,6.0,Suburban,4.641344289934792,53003.97057461053,Tokyo,0.04805009203721891,No
High School,Divorced,M,68.0,4.0,Rural,5.876600533625174,70879.00750029527,Kyoto,-0.5264988587572454,No
Graduate School,Married,M,50.0,4.0,Suburban,6.435911781017688,54647.893322720505,Tokyo,-0.14923788790105047,Yes
College,Married,F,45.0,5.0,Rural,5.962327010972583,62091.556678948386,Osaka,0.5267702597713542,No
High School,Married,F,42.0,5.0,Suburban,4.617734022241396,58799.35683105687,,0.6053340685676517,No
College,Married,F,43.0,4.0,Rural,5.731858712811565,41987.64405004392,Kyoto,0.1481071134142879,No
College,Divorced,,53.0,6.0,Urban,5.092219765622236,47514.04073793799,Osaka,0.25227646343361076,Yes
High School,Married,F,47.0,4.0,Urban,6.214190429474684,54722.582255827874,Kyoto,-0.045804773823644424,Yes
High School,Single,M,42.0,4.0,Suburban,5.14485971240333,63183.5970576491,Tokyo,0.33414862143468627,No
High School,Married,M,54.0,1.0,Urban,3.9631926503442787,62841.570897646554,Kyoto,-0.46650382138883184,No
College,Divorced,M,50.0,4.0,Suburban,3.377743425055451,38553.289578812415,Tokyo,0.10633438811797627,Yes
College,Divorced,F,59.0,1.0,Rural,5.688308126340678,49640.27906634986,Tokyo,-0.08897673324276761,No
High School,Single,F,48.0,4.0,Suburban,5.332052846493096,46193.70689978128,Kyoto,0.46880584660059466,No
Graduate School,Divorced,M,39.0,6.0,Rural,6.260744956677083,56821.95456366231,Kyoto,-0.25059033290566485,No
College,Married,M,49.0,4.0,Suburban,5.8556173410435095,49514.50001086104,,-0.5198287481878483,No
College,Single,M,38.0,4.0,Rural,3.929291969523425,73053.72330360196,Kyoto,0.6092757268462506,No
Graduate School,Single,F,45.0,6.0,Suburban,5.478375886639793,87893.07982803343,Tokyo,0.020030926729419307,No
College,Single,M,45.0,4.0,Rural,4.647313083559717,46243.200662165356,Osaka,0.009443789539861705,No
College,Divorced,F,43.0,8.0,Urban,6.726176699725899,44578.50852349575,Kyoto,1.2174615288215331,Yes
High School,Married,F,52.0,8.0,Rural,4.8557251483587835,56551.962642853636,Kyoto,-0.3949165282296785,No
Graduate School,Divorced,F,50.0,7.0,Suburban,,49451.18954687329,Osaka,0.27745857286778625,Yes
College,Divorced,M,38.0,3.0,Suburban,6.1052365634681705,39438.94390091684,Osaka,-0.47438389603819464,Yes
High School,Married,F,49.0,4.0,Rural,4.674464506384781,47085.179803178136,Kyoto,0.5603616894421817,No
Graduate School,Single,M,51.0,4.0,Suburban,5.321856374019847,41639.25879119182,Osaka,-0.19526035128169178,Yes
College,Single,F,50.0,3.0,,7.205546000034386,44308.414870251254,Tokyo,0.36943769021622735,Yes
Graduate School,Divorced,M,45.0,4.0,Urban,4.785169902413621,37069.89152715293,Tokyo,0.3929636982758204,Yes
High School,Married,M,50.0,4.0,Rural,3.4829455558860993,92239.47768520837,Kyoto,-0.1619505222584971,No
College,Married,M,62.0,1.0,Urban,5.2639185506423045,72672.33667477118,Osaka,0.2486753496161164,No
College,Divorced,F,45.0,1.0,Rural,7.822706841504726,58579.6535439854,Tokyo,-0.5760101093973594,No
College,Divorced,M,53.0,6.0,Urban,3.186597122736192,50189.541253310694,Osaka,0.7115711639210559,Yes
Graduate School,Single,F,44.0,6.0,Suburban,4.419047695189855,43158.109994060214,Tokyo,0.31887476717022856,Yes
College,Married,M,51.0,4.0,Urban,2.9253649246928157,45786.02144121315,Kyoto,-0.03370371982209622,Yes
High School,Divorced,M,39.0,6.0,Urban,4.996289238407544,57048.11788706729,Osaka,-0.13956239485371486,Yes
Graduate School,Married,M,36.0,6.0,Suburban,4.647556777770311,62920.021465651014,Tokyo,-0.6071507785970357,No
Graduate School,Divorced,M,,5.0,Rural,6.2284028000703415,62062.1897279392,Osaka,0.1801659163687481,No
College,Married,M,40.0,6.0,Urban,4.875819898948291,45841.04511204474,Kyoto,-0.22181767636659377,Yes
High School,Divorced,M,49.0,6.0,Suburban,3.7484286547571743,72490.04329556048,Kyoto,0.4040095145305318,No
College,Married,F,42.0,2.0,Suburban,6.149884046727501,59974.40410190784,Kyoto,-0.1021174051590801,No
Graduate School,Divorced,M,55.0,5.0,,5.094530762253088,51002.748159054616,Tokyo,0.03232967071645264,No
High School,Married,F,36.0,4.0,Suburban,,,Osaka,0.9653690826918672,Yes
High School,Single,M,55.0,7.0,Rural,6.314390283028316,68052.3033846949,,-0.5126761287816919,No
High School,Married,,49.0,7.0,Rural,6.712321433833916,68504.80033532486,Osaka,0.35812659948918,
Graduate School,Married,F,50.0,4.0,Urban,3.99495296185959,41045.72574900516,Osaka,0.7217849679450979,Yes
Graduate School,Married,M,61.0,7.0,Urban,3.119250113733088,22478.222781696335,Kyoto,-0.13567917602067983,Yes
College,Divorced,M,,7.0,Urban,5.090475367792205,50323.93975283662,Osaka,0.6694849644144156,Yes
High School,Married,F,47.0,6.0,Rural,4.9037521477215895,70038.12199002654,Osaka,-0.5387132274913071,No
Graduate School,Married,F,56.0,5.0,Urban,6.79765946408239,35878.7994820309,Kyoto,-0.3667693185421809,No
Graduate School,Married,M,58.0,8.0,Suburban,5.232191452922292,48760.134236661586,Tokyo,0.08282954503152026,No
College,Divorced,M,54.0,5.0,Suburban,3.439360694336681,52468.510299405345,Tokyo,0.8414296548595237,Yes
College,Divorced,F,54.0,6.0,Urban,5.418646192063032,49670.87295864617,Osaka,0.23145347285433854,Yes
Graduate School,Single,M,49.0,9.0,Suburban,7.147329619747667,40562.64769395544,Osaka,0.7478386425416474,No
Graduate School,Divorced,M,54.0,5.0,Suburban,5.581890523738229,70612.89861579094,Tokyo,-0.10497008850721884,No
Graduate School,Divorced,M,48.0,4.0,Urban,6.588576950351813,49518.283662485854,Tokyo,0.2824205557137036,Yes
College,Single,F,52.0,6.0,Suburban,5.45281518624365,61195.878749771546,Tokyo,-0.09737811815531386,Yes
Graduate School,Married,M,64.0,8.0,Urban,6.3526900961593595,42318.65566614113,Kyoto,-0.4748079647299861,Yes
College,Single,M,36.0,10.0,Rural,5.946340050695227,66119.10663227919,Kyoto,0.3099048601081944,No
College,Married,F,44.0,6.0,Rural,6.076120774678643,60511.60590679845,Osaka,-0.33774378964179036,No
College,Divorced,F,60.0,3.0,Urban,6.364725718193696,37752.20390858729,Tokyo,0.5504988396361061,Yes
High School,Married,M,56.0,3.0,Urban,7.93508409501096,49933.516048093494,Osaka,0.2875256682400372,Yes
High School,Divorced,F,55.0,4.0,Urban,5.356959682880641,34946.020756253114,Kyoto,0.857371986050306,Yes
Graduate School,Single,M,48.0,1.0,Suburban,5.8855260880874205,57022.38879602773,Tokyo,0.2716893843038777,Yes
High School,Married,M,42.0,6.0,Rural,7.889976371447897,43094.38639042638,Tokyo,0.5214728004498776,No
High School,Single,F,48.0,6.0,Suburban,5.691899157678716,38826.765007330745,Osaka,0.1596200327580788,Yes
High School,Single,M,59.0,5.0,Suburban,5.251863138968584,46558.926438541646,Osaka,0.8076615814808477,Yes
College,Divorced,M,52.0,5.0,Urban,6.067608144115062,42431.60584837572,Osaka,0.43242000067685665,Yes
Graduate School,Single,F,45.0,7.0,Urban,5.092103831609331,44768.09110841574,Tokyo,0.22080028156620574,Yes
Graduate School,Divorced,M,54.0,7.0,Suburban,7.898350918655948,49792.93708893378,Osaka,0.7551223263676999,Yes
High School,Divorced,M,39.0,7.0,Suburban,4.9933649509274,48011.9978770071,Tokyo,-0.12436840084433534,Yes
College,Divorced,F,46.0,4.0,Rural,3.7208718837143007,46344.09931347301,Tokyo,0.05573200079011556,Yes
Graduate School,Married,F,59.0,4.0,Urban,8.023035001038522,48635.2203802366,Kyoto,0.470844524088825,Yes
College,Married,M,32.0,3.0,Suburban,2.2197825793506096,68429.7669136054,Tokyo,-0.001650443550767891,No
High School,Single,F,49.0,7.0,Urban,4.350385423482834,39243.6282930556,Tokyo,0.09332397384584468,Yes
High School,Married,M,51.0,4.0,Urban,5.427260068518598,29986.08124657127,Osaka,-0.4383840432873687,Yes
Graduate School,Married,F,52.0,3.0,Rural,8.203178501959673,68862.73679519493,Kyoto,0.30112503390171313,No
High School,Married,F,39.0,6.0,Urban,6.24639130138412,44533.03670462216,Kyoto,0.8973860586779008,Yes
High School,Single,F,58.0,5.0,Suburban,4.9291828078846835,46095.544621445864,Kyoto,-0.022598702207784288,No
Graduate School,Married,F,51.0,6.0,Urban,6.989809559123495,35833.52807387916,Tokyo,-0.20268209102464396,Yes
,Divorced,M,61.0,3.0,Urban,5.302758794596118,48684.585262400426,Kyoto,-0.08542966627747747,Yes
Graduate School,Single,M,43.0,2.0,Rural,3.513920236156894,61971.28456566157,Kyoto,1.0162971561794578,No
High School,Single,F,32.0,5.0,Rural,7.233353820052453,56182.263645438754,Osaka,-0.06540590732986556,No
College,Single,M,50.0,,Urban,4.366460979867151,34774.76051789998,Kyoto,-0.03295893207377518,Yes
College,Divorced,M,45.0,5.0,Suburban,4.544436539008132,41022.90216761816,Osaka,0.33944516879475234,Yes
College,Divorced,M,39.0,5.0,Urban,5.621689963265543,48275.2205890442,Tokyo,0.5738176889908166,Yes
High School,,F,44.0,6.0,Urban,6.420342537091147,37489.55070010887,Kyoto,-0.8659554804491368,Yes
College,Single,M,62.0,3.0,,8.531494247856632,38885.96552897981,Osaka,0.3991275560699224,Yes
High School,Divorced,F,46.0,6.0,Urban,6.533487851548084,42835.42047321758,Osaka,0.12525406758534394,Yes
High School,Single,M,55.0,4.0,Urban,4.744054355360161,49908.337559139254,Tokyo,0.33823760331458624,Yes
College,Married,M,,3.0,Rural,5.229994587662617,66858.00205554301,Osaka,-0.15264799458546258,No
Graduate School,Married,F,63.0,7.0,Urban,5.68337515459704,45531.061858039306,Osaka,0.47957271820132086,Yes
Graduate School,Married,M,54.0,5.0,Rural,7.043996936606222,59925.90873802461,Osaka,-0.27023640750541855,No
College,Married,F,55.0,3.0,Urban,5.4119792062279135,36303.33857296435,Tokyo,0.46515837078975114,Yes
Graduate School,Single,M,55.0,4.0,Rural,7.50529052319518,44216.60473876384,Kyoto,0.47093435159098485,
College,Married,F,58.0,6.0,Rural,5.685938555933957,47039.32730547643,Kyoto,0.21284361589404163,No
College,Divorced,M,57.0,6.0,Suburban,6.691095307625114,38256.88870023749,Osaka,0.31869918942084996,Yes
College,Married,M,54.0,6.0,Rural,6.548595832752325,,Osaka,-0.1897505918257591,No
College,Divorced,M,65.0,5.0,Rural,7.164946568728976,60173.59859436898,Tokyo,-0.23303069328266374,No
College,Married,M,49.0,5.0,Suburban,5.752856662017093,53990.01520706517,Kyoto,0.1012069730043894,No
High School,Divorced,F,48.0,2.0,Rural,4.3213768304378375,63631.79526862279,Tokyo,-0.5400644909648521,No
High School,Single,M,54.0,4.0,Urban,,58902.183790546704,Kyoto,0.8857669567743195,Yes
High School,Married,M,50.0,9.0,Urban,6.15862117574114,51957.15267084175,Osaka,0.14025294205965183,Yes
Graduate School,Single,M,43.0,4.0,Urban,7.988624984836303,35051.779556256784,Osaka,-0.33033115897647963,Yes
High School,Divorced,M,51.0,6.0,Suburban,5.0598226842341605,56739.31529952349,Tokyo,0.21250268363511932,Yes
Graduate School,Married,M,51.0,5.0,Urban,5.728908663133678,45540.2718276103,Osaka,0.4817257878148287,Yes
College,Single,F,49.0,3.0,Urban,3.371792860028434,42439.505939174676,Kyoto,0.6028029624916511,Yes
Graduate School,Single,M,63.0,2.0,Suburban,7.645169183425579,43128.20841859445,Osaka,0.20337220569801132,Yes
Graduate School,,,36.0,4.0,Suburban,6.668153674451328,50064.57132900642,Kyoto,0.35566589014318395,Yes
High School,Single,F,53.0,5.0,Urban,5.046888380752786,52443.091014412574,Osaka,0.3244916570523929,Yes
College,Single,F,59.0,5.0,Suburban,5.026355925170353,,Osaka,0.40805102527487663,Yes
Graduate School,Divorced,M,47.0,3.0,Suburban,6.81137050802601,46104.90435574591,,0.21011182296992725,Yes
College,Single,M,56.0,3.0,Suburban,6.156062316554402,44702.45479475488,Osaka,0.4066122238640737,Yes
High School,Married,F,48.0,3.0,Suburban,3.687663259473302,60307.554155836006,Tokyo,0.579700074734699,No
Graduate School,Divorced,M,63.0,6.0,Urban,3.2794601868682056,40425.021069747556,Tokyo,1.408002246386309,Yes
High School,Married,M,51.0,4.0,Urban,4.814643310647128,54069.653675579524,Tokyo,0.4788308092139219,No
High School,Divorced,M,51.0,4.0,Suburban,3.8167233814186017,40773.602285301786,Kyoto,0.14083294424514212,Yes
High School,Divorced,F,58.0,3.0,Suburban,5.357709064425372,34037.08055734669,Tokyo,0.6213709204792405,Yes
High School,Married,F,50.0,4.0,Urban,4.803143127701264,44934.357012324,Tokyo,0.3650043071715237,Yes
College,Divorced,M,39.0,7.0,Rural,6.644095414936826,77983.87054865525,Osaka,-0.38726938452396215,No
College,Married,M,44.0,3.0,Urban,4.73744440641104,49942.85399304018,Osaka,0.7187681609327442,Yes
High School,Divorced,M,51.0,3.0,Rural,6.477423342592911,55166.93432478805,Kyoto,0.047395995897611384,No
High School,Divorced,M,46.0,5.0,Suburban,4.405191253035969,74112.91464709325,Kyoto,-1.0568163690272134,No
Graduate School,Married,M,52.0,2.0,Rural,3.713693217514976,46148.66487920047,Osaka,-0.046862848984505406,No
High School,Single,F,,3.0,Urban,5.981227099741558,33408.34360578752,Osaka,0.21769728138769298,Yes
College,Divorced,M,50.0,5.0,Urban,5.586496389604951,32415.11132302379,Tokyo,0.1532687006426505,Yes
High School,Single,F,43.0,7.0,Rural,7.420692477605299,75836.04997529635,Kyoto,,No
Graduate School,Single,M,51.0,5.0,Suburban,4.115903947678857,45437.065475535936,Kyoto,0.3312195131659439,No
High School,Married,F,58.0,7.0,Suburban,5.955015963608183,51318.880511702104,Osaka,-0.322745462421828,No
College,Single,F,52.0,2.0,Suburban,5.9959744357912035,33600.703527989,Osaka,0.38329038570842205,Yes
High School,Divorced,F,44.0,6.0,Urban,8.222395647259178,54464.637419936356,Tokyo,0.27929788200582817,No
Graduate School,Divorced,M,39.0,1.0,Suburban,6.529380570145389,57727.86824545436,Tokyo,0.026456400470440858,Yes
High School,Married,F,58.0,4.0,Urban,5.245961455666219,43189.20541178495,Kyoto,1.410449975063193,Yes
College,Divorced,M,38.0,6.0,Rural,5.971571624560836,67858.16934518226,Tokyo,0.3586213023917198,No
Graduate School,Divorced,M,46.0,6.0,Suburban,6.05124016651,39859.8697422513,Kyoto,0.5620143859098647,Yes
High School,Divorced,F,60.0,3.0,Suburban,6.58444262308622,51215.88906412318,Osaka,0.33660229671785535,Yes
